title,username,location,rating,review_date,review_text,experience
Beautiful small beach,KAUSHAL G,"Mumbai, India",ui_bubble_rating bubble_40,07-Apr-19,"Water activities are shut due to some reason, which I felt was completely illogical. Beach is scenic and small. Water is clean and best color. Good siting arrangements like tree houses. Since there was no water activity permitted it was boring to stay beyond 2 hrs",Apr-19
"Good for swimming, snorkeling, speed boats & banana boat rides.",sweetzainu34,"Mumbai, India",ui_bubble_rating bubble_50,01-Apr-19,This beach is about 20 minutes away from the port of port. Once can do a lot of sports activity. Snorkeling is the best out here . Once can take home memories with the under pic and videos.,Mar-19
Best beach for water sports,Devendra G,,ui_bubble_rating bubble_50,29-Mar-19,"Elephant beach is the best beach for water sports in India. Trip to andaman islands is incomplete without visit to elephant beach. There are two ways to visit elephant beach. One can either visit the beach via ferry from Havelock Jetty. The ferry takes 45 mins t an hour to reach the island. One can stay in the island for three hours before returning back to Havelock Jetty. There is also an alternate route to visit the beach which is less common. One can trek from a turn near the radhanagar beach and reach the place by trekking through forest. However, it is essential to take a guide along if you are trekking, else you can be lost in the forest. Water sports are conducted in the morning as the beach shouts down by 3.00 pm in the afternoon. The activities here includes: snorkelling, sea walk, scuba diving, jet ski, banana boat ride, glass bottom boat and paragliding. When you visit via ferry, the package includes one free session of snorkelling. However, free is a misnormer. If you really want to enjoy, you will have to opt for a paid session. We did, snorkelling, sea walk, glass bottom ride and jet ski. Snorkelling and Sea walk in elephant beach is a must. We also did snorkelling in bharatpur beach and basis the experience, I have no hesitation is commenting that the best snorkelling in andaman island is in elephant beach.... Elephant beach is the best beach for water sports in India. Trip to andaman islands is incomplete without visit to elephant beach. There are two ways to visit elephant beach. One can either visit the beach via ferry from Havelock Jetty. The ferry takes 45 mins t an hour to reach the island. One can stay in the island for three hours before returning back to Havelock Jetty. There is also an alternate route to visit the beach which is less common. One can trek from a turn near the radhanagar beach and reach the place by trekking through forest. However, it is essential to take a guide along if you are trekking, else you can be lost in the forest. 

Water sports are conducted in the morning as the beach shouts down by 3.00 pm in the afternoon. The activities here includes: snorkelling, sea walk, scuba diving, jet ski, banana boat ride, glass bottom boat and paragliding. 

When you visit via ferry, the package includes one free session of snorkelling. However, free is a misnormer. If you really want to enjoy, you will have to opt for a paid session. 

We did, snorkelling, sea walk, glass bottom ride and jet ski. Snorkelling and Sea walk in elephant beach is a must. We also did snorkelling in bharatpur beach and basis the experience, I have no hesitation is commenting that the best snorkelling in andaman island is in elephant beach. We were charged 2000 Rs for snorkelling for couple which also included video recording. 

There are food vendors also on the beach and you can get papri chaat, samosa chaat, coconut water, jhal muri, fruit chatt, mago / cucumber, tea and sugarcane juice for refreshment. There is also a change room in the beach. 

Must visit if you are in andamans. More",Mar-19
Beach for Water Sports ????,541tanmayd,"Kolkata, India",ui_bubble_rating bubble_50,28-Mar-19,This is a beach specifically for the water Sports.. my suggestion would be to have deep sea snorkeling instead of Scuba diving.. most of the guides are so much experienced in terms of the Sports..,Mar-19
Visit mainly for water activities..gets crowded,Varun K,"Kochi (Cochin), India",ui_bubble_rating bubble_40,28-Mar-19,"Elephant beach can be reached either by trekking or on a speedboat from Havelock jetty. The speedboat takes 30 mins and you should return by the same boat. You can spend about 2 hrs at the beach if you chose to go by speedboat.speedboat takes maximum 10 pax only. 

Tips 
1. Complimentary snorkelling for abt 5mins is provided for the journey by the speedboat. If you have trouble breathing through the mouth then you can rent a full mask at INR300 (as of mar 2019).With the full mask you can breathe normally.The complimentary snorkelling is very short and not much to see. You can pay INR 1000 for guided snorkelling of 10 mins including video,photos and better views of coral reefs and aquatic life. 

2. Start early as the beach gets crowded.There is a boat booking counter at Havlock ferry point 

3. Lot of water activities available at beach like para sailing, banana boat ride, scuba diving etc 

4. it has lockers, changing room, fruit/refreshments stalls More",Mar-19
matheran of andaman,praveenkumarps,"Mumbai, India",ui_bubble_rating bubble_10,26-Mar-19,"this is matheran equivalent of andaman. in matheran, the horse breeders control tourism. in the name of eco conservation, they do not allow motorized vehicles only to super pollute, cover the entire town by the dust that the horses raise when they forcibly take all the tourists in them. similarly, the boat owners have ganged up here and control the elephant beach tourist activities. government is blinded and does not care. a fellow tourist lost his life the day we went on 25th mar 2019, mostly due to the unhygienic, infectious gas mask provided in the sea walk. the beach is chaos, highly unsafe, unhygienic wash rooms, change rooms, etc. best avoided More",Mar-19
Trek all the way to the heavenly beach,TapasyaKaulRajaram,"Bengaluru, India",ui_bubble_rating bubble_50,25-Mar-19,We trekked through the tropical jungle to reach Elephant Beach. It was beautiful and not that crowded so we enjoyed. It was high tied when we were going and while returning it was low tied so we enjoyed the place thoroughly. The water is crystal clear and one can see loads of marine life here. Sea walk was beautiful here. All water sports can be done at this beach.,Mar-19
Must visit for water activites,AnsanS3,"Mumbai, India",ui_bubble_rating bubble_40,24-Mar-19,This is one of the popular clean beach with clear coral and sea-life view. You can enjoy the beach and water and also some water sports except you have to come on a ferry to this place or a 20mins trekking through the jungle.,Mar-19
Advantue day,pranjalu2017,"Bhopal District, India",ui_bubble_rating bubble_50,22-Mar-19,"The well spend day.here...awsome place with wonderfull view...with blue water and clean sand..thre r some beach water activities r also thre.... 
We done snorkeling ..it was awsome experience love it... Must recommended",Mar-19
Lots of potential to improve,SouvaB1,,ui_bubble_rating bubble_40,22-Mar-19,"THE place to go to to see corals and marine life in the Andamans. The waters are very clear. However, a common issue here seems to be the lack of good infrastructure - the place is just not geared to handle large crowds. If you are signing up with any of the service providers for the famed sea walk or the snorkeling excursion, be sure to either carry a android phone or a pen drive with you- if you do not have either, it costs approx Rs 700 to get your pictures loaded onto a pen drive or a CD.",Mar-19
"Adventure Sports activities, Snorkelling",mnrkrishnan,"Kochi (Cochin), India",ui_bubble_rating bubble_40,21-Mar-19,"One has to go to Elephant beach through a speed boat from Havelock. There are lot of water sports activities like Snorkeling, Scuba diving, Water scooter driving, Bottom Glass boat travel to explore underneath corals, fishes, marine life. The place is worth going from Havelock Island.",Apr-18
Nature at its best.. Heaven on earth.. don't miss the Marine life experience..,007SureshHyd,"Hyderabad, India",ui_bubble_rating bubble_50,19-Mar-19,ELEPHANT BEACH is must visit in Havelock island. We had lots of fun and had memories for life time... clean neat pure are very basic words to explain the beauty.. from our hotel in Havelock island we took boat and reached ELEPHANT Beach around 10am the nonstop fun lasted for 3hrs. Plenty water rides n scuba diving and snorkelling are the best experiences. For sure all rides will cost you extra. You can book in package or pay at counter. Some discounts are also available if you take all rides. We had nice under water video well. Amazing experience.,Jan-19
Transparent waters,themilesgeek,,ui_bubble_rating bubble_50,19-Mar-19,"It's a few minute boat ride from Havelock mainland , in May sea was a bit rough , there were delays , but this is a must visit beach , go this place in November to March time",Apr-18
Good for water activity,KhyatiK15,"Vapi, India",ui_bubble_rating bubble_30,17-Mar-19,This is famous for it's sea walking.. snorkeling.. swimming.. banana ride but yes clean water and nice beach too..,Apr-18
The beach is good for all water sport activities,pksraj,"Chennai, India",ui_bubble_rating bubble_40,14-Mar-19,"crystal clear water. we have done full mask snorkeling here. we have seen good variety of marine life, color full fishes, corals. Each one of us were accompanied by one guide. It is safe for all age group.",Feb-19
Nice Beach,rushir,"Ahmedabad, India",ui_bubble_rating bubble_50,13-Mar-19,"Beautiful secluded beach, a half an hour trek from the main road. Can be accessed directly by boat too, but trek is really nice through the dense forest.",Mar-19
Adventurous,ms14_delhi,"Mumbai, India",ui_bubble_rating bubble_40,12-Mar-19,This beach is known for the water activities and deep sea snorkeling. Don't forget to carry your underwater footwear as the sea floor is rocky,Mar-19
Very very beautiful beach,Prasad2478,,ui_bubble_rating bubble_50,10-Mar-19,"The beach is very scenic & I'll recommend it to be a must visit place. 
You can do water sports activity here. Negotiate well. 

The food options are nice. 

You can go by ferry; but we took the road via jungle. Young people should be able to take the route via jungle; but avoid if you are elderly, pregnant or differently abled. At the point of entrance from main road, you can park the bike. From there it's about 2 km walk. Local people provide guider services & they talk about water upto chest level & the dense jungle. It's BS & you can go there on your own. You can simply follow someone who is going along. The jungle is dense; but not scary. You may find snake occassionaly; but snakes are shy by nature - just be cautious while walking. More",Feb-19
Ride can be bumpy,Partha9,"Silchar, India",ui_bubble_rating bubble_40,09-Mar-19,"When we went there last april, it was raining heavily and the speed boat ride can be quite bumpy. Not at all recommended when the weather is rough. Speacilay for aged people and little kids. If its not raining, you may go and enjoy the water sports and clear blue sky.",Apr-18
beautiful place with fallen trees.,vividtraveller18,,ui_bubble_rating bubble_30,08-Mar-19,"the place is beautiful with 100's of fallen trees which makes the place picturesque. 
coming to the activities, didn't enjoy snorkelling a lot, felt cheated. took my entire family together and we weren't even allowed to leave each other's hand during the entire period. they charged us 1k per person for photos and videos. but did not find it worthy. 
jet ski was an amazing experience. banana boat was not worthy.",Feb-19
Watersports on pristine waters,allanlakra17,"Ranchi, India",ui_bubble_rating bubble_50,05-Mar-19,"Goa is famous for hosting a lot of watersports. So, what' the difference in doing watersports here! Well, you don't have such clear blue water in Goa, where you can see the sea bed clearly just by standing on the beach. The watersport activites are economical and is governed by the association. You need to take a ferry ride costing Rs. 700 for to and fro ride. They also provide complementary snorkeling in shallow waters along with the ferry ride to Elephant Beach. It may seemed crowded but the beach does not look dirty. We did a deep sea snorkeling and enjoyed it thoroughly.",Feb-19
Beach for water activities,alexkerketta,"Dibrugarh, India",ui_bubble_rating bubble_40,03-Mar-19,"Visit this beach by 1.8 km easy trek through forrest or by boat. I would recommend trekking. Water activities like snokrelling, sea walk etc are very good and you can easily see marine life.",Feb-19
Must visited place,Ghoshpapai,"Kolkata, India",ui_bubble_rating bubble_50,01-Mar-19,"It is a beautiful place to visit and do some water activity there. The water is crystal clear if you visit the beach in morning. The beach is getting close at 3 pm . There are 2 way to reach the beach , first one is through boat which starts from havelock jetty. It will charge ?950 per head and it will wait until the boat will be loaded by 10 passengers. 2nd way to reach the beach is through jungle trek. It will take approx 30-40 Min , for safe route please take guide from entry point. Elderly people should avoid this route. 
We reach the beach through jungle trek.Afyer reaching the beach in the morning the view was sufficient to satisfy our mind. 
In addition to this snorkelling is the best activity in this beach but scuba is not available there. More",Feb-19
"Avoid, avoid, avoid",KK06,England,ui_bubble_rating bubble_10,28-Feb-19,"We’d seen the large numbers of inflatable boats leaving the Jetty packed with snorkelers and decided to go by the land route instead. They say the “jungle trek” from the road to Elephant Beach will take about 40 to 45 minutes (or even 30 minutes according to the guys by the entrance) but for us oldies it was pretty hard work - plenty of clambering over logs, very uneven ground (even when very dry), quite a lot of gradients (both up and down) and it took us more than an hour. Once we got to Elephant Beach it was like all our nightmares at once - we heard it long before we saw it. It is a melee of people, on land (taking photos of themselves and each other) and in the water where snorkelers in hi-vis life-jackets seemed to have been herded together, right next to the area where the very noisy jet-skis are zooming to and fro and lots of the small boats which brought people are lined up with mooring ropes going up across the beach. The whole place looks like an ecological disaster zone. We didn’t look to see what was on offer on land but continued eastwards towards Turtle Beach. That was much quieter and although one has to swim over a zone of dead coral there are some interesting and unusual fish for snorkelers to enjoy, as long as the tide is fairly high.... We’d seen the large numbers of inflatable boats leaving the Jetty packed with snorkelers and decided to go by the land route instead. They say the “jungle trek” from the road to Elephant Beach will take about 40 to 45 minutes (or even 30 minutes according to the guys by the entrance) but for us oldies it was pretty hard work - plenty of clambering over logs, very uneven ground (even when very dry), quite a lot of gradients (both up and down) and it took us more than an hour. 

Once we got to Elephant Beach it was like all our nightmares at once - we heard it long before we saw it. It is a melee of people, on land (taking photos of themselves and each other) and in the water where snorkelers in hi-vis life-jackets seemed to have been herded together, right next to the area where the very noisy jet-skis are zooming to and fro and lots of the small boats which brought people are lined up with mooring ropes going up across the beach. The whole place looks like an ecological disaster zone. 

We didn’t look to see what was on offer on land but continued eastwards towards Turtle Beach. That was much quieter and although one has to swim over a zone of dead coral there are some interesting and unusual fish for snorkelers to enjoy, as long as the tide is fairly high. If we’d known how horrendous it would be once we got there we certainly wouldn’t have gone but in a way I’m glad we saw it - it just confirmed what we thought about the total inadvisability of sending all the tourists to the same place. More",Feb-19
Jungle walk,MackaGonzales,"Aichi Prefecture, Japan",ui_bubble_rating bubble_40,27-Feb-19,"To get to the beach, you need yo walk for about 20min in the jungle, so it could be very slippery after the rain. The beach itself is beautiful and the water is shallow. A lot of water sports were taken place, so kind of noisy and sometimes dangerous to snorkel.",Feb-19
Place for water sport activities,contact_mohit33,Gurgaon,ui_bubble_rating bubble_50,26-Feb-19,"This place/beach is famous for water sports activities in havlock. Beautiful beach with blue water. Lots of water sports activities to do. Locker available to keep items/bags. Washroom available but very costly. The speed boat, which takes you to this beach brings you back including complementary snorkeling.",Jan-19
Beautiful !!!!,808madhub,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_50,22-Feb-19,"This beach is reached by motor boat and it is for water activities - Jet ski, snorkeling and sea walk only. The beach has some beautiful points for taking pictures and few stalls selling coconut water, fruits, and some more snacks.",Feb-19
Elephant Beach,nagpalsunil80,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_50,21-Feb-19,"Beautiful, clean beach with blue, green water. 
This beach is little far from havelock. You have to go by speed boat to reach here, but it’s worth to go. 
With lot of activities like water scooter, snorkeling you will get 3 hours to enjoy here since same boat will take you back.",Feb-19
Try Trek to this beach!,BeingBobby,"Hyderabad, India",ui_bubble_rating bubble_50,20-Feb-19,"Beautiful beach with clean water, nice trek way, water sports (a bit on higher side) you will fall in love with the trek way and once you reach the beach you will enjoy the location which is best for some good photography.",Feb-19
Rocky!,TulsiB18,"Anand, India",ui_bubble_rating bubble_20,18-Feb-19,"Came to the beach after a 2 hour long wait in the queue. It was a very long ride in the blue boats, they went slower than all of the others. We reached late by 1 and the beach closed by 3. So we didnt get much time, but we were glad we didnt spend much time there, the beach is rocky and it broke my fingernail. Snorkeling comes free with the boat ride, just beware of the guides trying to take more money from you by renting the masks and taking u to the deep side for snorkeling, its not worth it.",Feb-19
Famous beach for snorkeling,sahilbanker,"Ahmedabad, India",ui_bubble_rating bubble_40,18-Feb-19,Nice beach with opportunity of Snorkeling trip. Enjoyed a lot with crystal clear water and delicious Bhelpuri ;),Feb-19
Snorkeling big scam,palopcita,"Vyronas, Greece",ui_bubble_rating bubble_10,18-Feb-19,"Due to the rain we could not trek to the beach, so we decided to take the boat from the jetty, we were told that the trip costs 900R and it included the snorkeling, we had our masks and even camera, when we arrived we were surprised to see that we were not allowed to swim alone! The guides are the owner of the sea! A guide needs to swim with you or spy you on the water,!The snorkeling included was a completely joke, they take you (because it is not allowed to swim alone) to sandy area where there is nothing! Just to see water and sand, then the scam begins when they tell you that you need to pay 1000 rupies more I f you want to see a fish plus the pictures, told the guide I didn’t want the pictures since I had my own camera, and the reply was that it was obligatory, since the main reason of coming to the island was snorkeling we decided to Pay 1000 rupies, we spent less than 10 minutes in the sea, I was so furious to see how they scam their own people, and also that they don’t allow anyone to swim alone, when I came back to request the pictures, the guy told me that snorkeling without pictures would have been 200 rupies.... so I was completely scammed,sadly this was the worst experience I had in Andaman... Due to the rain we could not trek to the beach, so we decided to take the boat from the jetty, we were told that the trip costs 900R and it included the snorkeling, we had our masks and even camera, when we arrived we were surprised to see that we were not allowed to swim alone! The guides are the owner of the sea! A guide needs to swim with you or spy you on the water,!The snorkeling included was a completely joke, they take you (because it is not allowed to swim alone) to sandy area where there is nothing! Just to see water and sand, then the scam begins when they tell you that you need to pay 1000 rupies more I f you want to see a fish plus the pictures, told the guide I didn’t want the pictures since I had my own camera, and the reply was that it was obligatory, since the main reason of coming to the island was snorkeling we decided to Pay 1000 rupies, we spent less than 10 minutes in the sea, I was so furious to see how they scam their own people, and also that they don’t allow anyone to swim alone, when I came back to request the pictures, the guy told me that snorkeling without pictures would have been 200 rupies.... so I was completely scammed,sadly this was the worst experience I had in Andaman island More",Dec-18
Big scam!!! Must read for snorkeling enthusiasts,mimansa2018,,ui_bubble_rating bubble_20,17-Feb-19,"Firstly this place is thronging with tourists...you can trek there or go by a ferry which charges 950 per head and offers ""free snorkeling"" for 10 mins....A complete scam...we are snorkeling enthusiasts and decent swimmers...we thought that we would be able to snorkel on our own and see the reef...which is not allowed....you by force have to go for what the association/ guides there offers...which is ten mins of complimentary snorkeling and I further interested pay 1000 bucks per head and go in the deep with these guides and see the reef and come back....we decided to pay the extra fee and go for the 20 min experience they offer despite the fact we found it expensive for such a short time....they say we'll take a video and click pictures... luckily we had our own go pro camera and decided to record the whole thing....from the starting to the end it wasn't even 10 mins...we barely were able to register the fish and we were on our way back with these guides literally dragging you....our video recording shows that we haven't even spent 10 mins in the water it was a total of 6 mins!!!! And we were promised 20 mins...it is better to go to North Bay as one of the taxi drivers from Port Blair said they give you 30 to 40 mins there for snorkeling....if you are a snorkeling enthusiast definitely don't go snorkeling at elephant beach... Firstly this place is thronging with tourists...you can trek there or go by a ferry which charges 950 per head and offers ""free snorkeling"" for 10 mins....A complete scam...we are snorkeling enthusiasts and decent swimmers...we thought that we would be able to snorkel on our own and see the reef...which is not allowed....you by force have to go for what the association/ guides there offers...which is ten mins of complimentary snorkeling and I further interested pay 1000 bucks per head and go in the deep with these guides and see the reef and come back....we decided to pay the extra fee and go for the 20 min experience they offer despite the fact we found it expensive for such a short time....they say we'll take a video and click pictures... luckily we had our own go pro camera and decided to record the whole thing....from the starting to the end it wasn't even 10 mins...we barely were able to register the fish and we were on our way back with these guides literally dragging you....our video recording shows that we haven't even spent 10 mins in the water it was a total of 6 mins!!!! And we were promised 20 mins...it is better to go to North Bay as one of the taxi drivers from Port Blair said they give you 30 to 40 mins there for snorkeling....if you are a snorkeling enthusiast definitely don't go snorkeling at elephant beach even though it's tempting...better to go for scuba diving...and if you are ok with getting only your pics clicked and not so interested in fish or the reef as such you may go ahead as in our case it was a highly dissatisfactory experience...so as per our go pro footage the actual time after reaching the deep end was 1 min!!! And total time of the trip was 9 mins not 20 as promised.... If you can go for scuba driving it's worth the cost you pay. Also their video footage has less fish more of us with our snorkeling mask...and they are very vague about the info they give out.... after finishing all this one fellow said you can pay 4000 and take a guild for 40 mins or so..... basically waste of money...you can enjoy the other activities there ...overall we felt this place is a money making racket. More",Feb-19
Can skip,959ishaa,"Gurgaon District, India",ui_bubble_rating bubble_10,16-Feb-19,"The beach is only for water activities -Snockelling, under water sea walk, jet ride and banana ride.The water activities here are very basic and there are other places that offer better water activities. It’s a very narrow beach, no scope to enjoy a walk on the beach. Shops are very close to the shore and makes the beach rather congested. A 15min boat ride from the port, with boats offering free snockelling, not sure if it should be called that as the water area where this is done is extremely shallow ( you can walk and bend down to take a peek- don’t need a snockel)! The change rooms are not proper - overcrowded shed is what it looked like. 
We did not enjoy this beach. More",Feb-19
Very Crowded but Snorkelling good,johnandlucia,"Birmingham, United Kingdom",ui_bubble_rating bubble_30,16-Feb-19,"You can take a boat to this beach or you can walk for about 30mins to get here from the main road (which is what we did and it is a nice walk). 

There were fifty boats anchored on the beach when we got there, so at least 500 people on the beach. So as expected very crowded, not so clean (some rubbish around) but the snorkelling (we had our own gear) was surprisingly good. If you go away from where all the boat trips take people, there were lots of fish in pretty shallow water and some coral still remained (after numerous people had stepped on it!). 

It is worth visiting but recommend to walk rather than taking a boat. If you are there late on you may even see the elephant (we saw it on the beach at 3pm). 

The beach closes at 3pm, so be careful. More",Feb-19
Great sport activities,VarunS737,,ui_bubble_rating bubble_50,14-Feb-19,"Should surely visit this beach if want to enjoy water activities and cleanliness of this beach. 
Can enjoy with family and children. Sport for every age group.",Feb-19
Amazing place but too commercialized,KapoorSakshi,"Noida, India",ui_bubble_rating bubble_20,14-Feb-19,"While booking trips you will be offered free snorkeling at this island which is fake. It is included with your boat ride actually. the free snorkeling is eye wash as they take you in muddy water and want to charge you thousand bucks if really wanna see reefs. Guides don't let you explore the reefs till where it is allowed , saying it is not allowed to go without guide and you have to pay hefty amounts to them for same, though we were carrying all the required equipment to snorkel. The place has some amazing reefs to see , so don't miss going forward. It is also scenic and has changing rooms for tourist. Every boat guide will give you 3 hours to do required activities and be back. This beach has SeaWalk to offer as well, which I didn't tried. More",Feb-19
Water sports!,Traveller_Ind644,"New Delhi, India",ui_bubble_rating bubble_50,12-Feb-19,"I have never seen water this clear and of so many shades anywhere in the world. Elephant beach is a forest reserve and is meant for water sports. We went in for snorkelling here as we had already done sea walking in North Bay Island. Snorkelling was a part of the complementary package of ferry. However, I found that most people went in for deep sea snorkelling too. They do videography there and you can collect some amazing memories! Most of the water activities in Andamans can be done by non-swimmers too and the divers are there individually for everyone. They also have a very generous payment system wherein if one doesn't feel comfortable with some activity, they refund the charges! Never seen anything like this anywhere else in the whole world! In fact, the divers are the unsung heroes of Andamans. Although you feel a little bit of discomfort initially, all of that goes away when you see the colourful fish, other creatures and coral floating all around you. The beach has arrangements for changing clothes and paid shower. In fact, you can hire swimming clothes here even if you haven't brought your own. Our trip to the whole of Andaman, including Havelock Island was arranged by Ms. Monisha and her team at Pristine Andaman (pristineandaman@gmail.com). We booked air travel and hotels on our own. All the rest (ferry/speed boats/transfers from airport, hotel, etc./permits/divers) were managed by them. They... I have never seen water this clear and of so many shades anywhere in the world. Elephant beach is a forest reserve and is meant for water sports. We went in for snorkelling here as we had already done sea walking in North Bay Island. Snorkelling was a part of the complementary package of ferry. However, I found that most people went in for deep sea snorkelling too. They do videography there and you can collect some amazing memories! Most of the water activities in Andamans can be done by non-swimmers too and the divers are there individually for everyone. They also have a very generous payment system wherein if one doesn't feel comfortable with some activity, they refund the charges! Never seen anything like this anywhere else in the whole world! In fact, the divers are the unsung heroes of Andamans. Although you feel a little bit of discomfort initially, all of that goes away when you see the colourful fish, other creatures and coral floating all around you. 
The beach has arrangements for changing clothes and paid shower. In fact, you can hire swimming clothes here even if you haven't brought your own. 
Our trip to the whole of Andaman, including Havelock Island was arranged by Ms. Monisha and her team at Pristine Andaman (pristineandaman@gmail.com). We booked air travel and hotels on our own. All the rest (ferry/speed boats/transfers from airport, hotel, etc./permits/divers) were managed by them. They reserve hotels too but we came to know of them only after we had already done that. They have a complete chain. So basically after landing in Portblair, you don't have to worry about anything. They will design a package and ask you for your comments and the itinerary can be tweaked as per your preference/ convenience. Charges for water activities are your own, depending on what you want to go in for. They are quite flexible and considerate of your needs. A very high level of coordination wherein they assure you that the driver will call you before you land at a place and the driver actually does that! Strongly recommended. More",Feb-19
Excellent for Water Sports,SimplyAmit,"Indore, India",ui_bubble_rating bubble_50,11-Feb-19,"This is an excellent place for water sport activities. Scuba diving does not happens but all other activities like jetski , snorkeling, banana ride. Best is the deep see snorkeling which is kind of must do when you visit this beach",Jan-19
Best for water sports,ptktul,"Muzaffarpur, India",ui_bubble_rating bubble_40,10-Feb-19,I visited it during my honeymoon. You can reach by a boat from Havelock Jetty. The place is Disneyland for water sports activities. Best suggested activity is Deep water snorkeling. Dont waste your money on Scuba Diving.,Feb-19
Beutiful beach??,bugo_13,"Ljubljana, Slovenia",ui_bubble_rating bubble_10,04-Feb-19,"People, if you say good things about this beach, it's obvious you haven't been to nice beached yet... Hundreds of boats, jet-skis, ... I really do not know whats worth 45 min walking trough jungle for that...",Jan-19
Loved it,anjuj2017,,ui_bubble_rating bubble_50,04-Feb-19,Elephant beach is best for water activities such scuba diving and under water sea waking. Great wee beach,Feb-19
"Heaven, Nice place for scuba diving and other water Games",VenugopalK54,,ui_bubble_rating bubble_50,03-Feb-19,"You can reach Elephant beach by trekking(It's through some jungle) as well as you can go by speed boat. 
All water games are present here like bumper riding, banana riding, jet skie, snorkelling, sea walk, scuba diving. Better play all games here. Tickets for all water games you can get on the spot it self, don't book through any agency. You'll get locker for keeping your personal things and nice snacks stall are there.",Jan-19
Best beach of India,Monikadawani,,ui_bubble_rating bubble_50,03-Feb-19,This is the best beach in india. This beach offer multiple water sports activities but allow you to stay over there for a limited time say 3 hours. But once you are there you will not feel like to go back. I did snorkelling at this beach and it was such a beautiful experience. The water is so clean and you will be able to see beautiful aquatic life and colourful fishes. One of the bedt experience of my life being there.,Feb-19
Beautiful beach with water sport activities,soumyajeets,"Bangalore District, India",ui_bubble_rating bubble_40,28-Jan-19,"This beach is beautiful with clean blue water and pristine white sands and is one of the best beaches in whole of Andaman.. you either need to take a speed boat ride from the Havelock port which will cost Rs. 950 per person (includes free snorkelling), however the free thing is not very good so you will have to opt for a deep sea snorkelling which costs Rs. 1000 extra per person. You can also reach by walking for almost 1.5 kms through the forests. The marine life is amazing. I would definitely recommend it if you are visiting Havelock islands",Jan-19
