title,username,location,rating,review_date,review_text,experience
less travelled beautiful place in Andaman - Chidiya Tapu beach,AmitMantri,"Mira Bhayandar, India",ui_bubble_rating bubble_50,24-Jan-19,"I and my husband both love to explore new places, so we used to get up early and visit serene beaches for sunrise. Our driver suggested this beach to us in port blair. On the way we saw the sunrise. Then he took us for a trek of about 45 minutes. There was not a single person other than us. The view from the top was mesmerising and worth seeing. If you are a nature lover then must go for this trek. Beach was also different from other beaches, and better than hyped colvyn's cove beach and wandoor beach. Btw Havelock and Neil Island beaches are the most beautiful beaches in andamans. More",Feb-18
Undoubtedly one of the Best & Serene place,mmohan2,"Chennai, India",ui_bubble_rating bubble_50,18-Jan-19,"Its Serenity at its best, the place and sunset is really amazing and meditative. They say there are crocodile sightings and dont allow swimming, but i saw they were building some barricades near the shore to keep crocodiles out near the shore, but it wasnt ready i guess. If you want to enjoy a quite beautiful sunset then go no further.",Jan-19
beautiful place,abhi95,"Bodh Gaya, India",ui_bubble_rating bubble_50,18-Jan-19,Chidiya Tapu is beautiful beach and suicide point is the awesome view we enjoying the trip overall excellent,Jan-19
Sunset is attractive ! Swimming is Not Allowed.,heruvala,"Vadodara, India",ui_bubble_rating bubble_40,17-Jan-19,"Here you can not swim. Just enjoy from the shore and get view of sunset. Don't visit on monday, as zoo is closed here.",Jan-19
Decent place near Port blair,Indianpopcorn,"New Delhi, India",ui_bubble_rating bubble_40,15-Jan-19,"Visited Chidiya tapu on my last day of the Andamans Yatra. The beach has been closed as there were couple of incidents of crocodile sighting. You cant go into the water, the life guard will not allow you to. But the place is quite serene and lovely. It's a quite beach, with hardly any waves but the water is as clear as anywhere else in this paradise. The most unique thing is that it is surrounded by small islands and that gives it a very unique look. The sunset here is quite popular. We liked the place overall but frankly there are better things in Andamans.",Jan-19
nothing great,raofca,"Chennai, India",ui_bubble_rating bubble_30,14-Jan-19,not a great place to visit. If you go when the tide is low you do not enjoy any of the great views possible.,Jan-19
Beach,kisalaykumar,"Ghaziabad, India",ui_bubble_rating bubble_30,12-Jan-19,"Its a nice beach at portblair, very clean. Scenic place but u cannot take bath as it is not allowed due to crocodile fear. There is a sunset point.",Jan-19
Chidiya Tapu,cosmopolitan719353,,ui_bubble_rating bubble_30,11-Jan-19,Chidiya Tapu is far away from the main city. Its almost a 3 hrs drive (mainly due to narrow road and traffic). The place is supposed to have crocodiles. People go there for watching evening sunset. On the way back there is a tea stall where you will get good freshly made bhajiyas.,Feb-18
Heaven for Migratory birds,ankita h,"New Delhi, India",ui_bubble_rating bubble_50,10-Jan-19,"It is recognized as one of the most enchanting beach in Port Balir. 

Highlights: The major attractions of Chidiya Tapu are the Chidiya Tapu Biological Park, the Sylvan Sands. Scenic sunrise and sun sets. 

You can spot crocodiles here too, therefore adventure activities are not permitted here.",Mar-18
wonderful sunset,indrajit1405,"Mumbai, India",ui_bubble_rating bubble_40,07-Jan-19,its quite a distance from the city centre but the amount of tourists who throng the place is very surprising. The place is definitely worth a visit especially for the sun set and some photo shoots.,Dec-18
Nice place to witness sunset,sweetharry,"New Delhi, Delhi, India",ui_bubble_rating bubble_30,05-Jan-19,Visit this place to witness sunset. Gives a beautiful view of sunset provided clouds do not play spoil game.One can sit and enjoy bhel or nariyal pani here with family but nothing much except the forest cover around. Very less parking space and small road leading to the place cause traffic jam. If one wants to jungle trek in the jungle can visit suicide point for forest view.,Dec-18
Great View of Sunset,DaneshZaki,"Chennai, India",ui_bubble_rating bubble_50,28-Dec-18,"Chidiya Taapu is pretty far from the city and takes around 40 min to reach. The route is scenic and one should start around 3 pm and go to Munda Pahad. After a an hour or so there, start and reach Chidiya Taapu about 15 min before sunset. The sunset happens in a few minutes so find a good spot quickly and get settled there. Don't try to get a video or picture as you will miss the sunset itself.",Dec-18
Famous for sunset. 30-40 kms away from PortBlair City,NewBeeTravellers,"New Delhi, India",ui_bubble_rating bubble_30,28-Dec-18,"If you have extra time then only visit the place, not as such recommended. 
You can see corby beach and Chidiyatapu Biological Park (not recommended) in route. 

Place is known for sunset, I travelled to the place by scooty, but better to travel by car if you are with your family, since roads are narrow and torn out.",Nov-18
Nice place !,mayureshm177,India,ui_bubble_rating bubble_40,27-Dec-18,Nice sea shore! good views and lots of photography can be done on the submerged trees in sea ! Nice and clean place worth a visit !,Dec-18
Good to visit evening time,nkadagarwal,"New Delhi, India",ui_bubble_rating bubble_40,24-Dec-18,This place is good to visit in afternoon time. Good place for sunset. This place is less crowded and this place is not good for bath.,Nov-18
Wonderful view,AKADAS,"Vasco da Gama, India",ui_bubble_rating bubble_50,16-Dec-18,You can experience the stunning rain forest on way. Sunset is mesmerizing. Cloudy weather sometimes may spoil the view,Dec-18
Scuba diving Experience!!,Vincy275,"Kolkata, India",ui_bubble_rating bubble_40,14-Dec-18,"This place doesnt offer any commercial activity in abundance as such. Just a secluded place away from the hustle bustle of the city. 1 hour drive from city. famous for good sunset point, though we personally didnt find it amazing. We went there for scuba diving experience, organized by infinity scuba. That was a surreal experience and the sight was amazing. It is said that not many people choose this site for scuba and hence the place is still untapped / clean and offers great view. 

For the place Cidiya Tapu is a hype and better places a available to explore.",Dec-18
Good beach to visit at evening for sun set,pankajambulgekar,"Bengaluru, India",ui_bubble_rating bubble_50,12-Dec-18,THis beach is a visit point for sun set. No play activity on this beach. Beware of crocodile as per the alert board placed on entrance. Nearly 25-30 km away from city. Should use 4 wheeler to visit this beach,Nov-18
The mesmerizing journey through the woods,chaitanayarahul,"Port Blair, India",ui_bubble_rating bubble_50,11-Dec-18,"If you want to witness a forest reserve untouched by man and preserved by nature at it's finest, this is the place to go. 
With plenty of wildlife visible and rare eagles, some of the rarest of gigantic trees ( I mean really gigantic!!) and the quiet of a forest with just thrilling some rustling leaves cruising through a battery rickshaw!! 
Make sure you leave early for a quick stop to watch the sunset 20 mins away !!",Nov-18
sun set point,mehtarakeshkumar56,"New Delhi, India",ui_bubble_rating bubble_50,10-Dec-18,"the beach provides a wow view of the sunset , the beach is famous for its bird watching and crystal clear beach",Dec-18
Best place sunset view,ANDAMAN O,"Bangalore District, India",ui_bubble_rating bubble_50,06-Dec-18,Very nice place for sunset view. We enjoyed the place. The view was so beautiful we never seen like sunset in our life.,Dec-18
Best place for sunset visit,Karthik240087,,ui_bubble_rating bubble_50,05-Dec-18,To enjoy the sunset one has to and i reiterate- has to visit chidiya tapu. The beach is relaxing and the sunset view is totally awesome.,Dec-18
Sunset Bliss,mohitchakravorty,"New Delhi, India",ui_bubble_rating bubble_40,05-Dec-18,"We took a scooty ride on hire in 400 INR and drove from the city of port Blair to Chidiya Tapu. 
There are many ways to reach here but ideal is to have offline maps downloaded before you land this bful part of earth as network won't be there most of the places to bother u(including phone internet) 

I reached in just under 2 hours to chidiya tapu. The way is mostly good barring a few rough patches. The place from where u enter Park before there I found a swarm of people. Being a Fone fotographer I had to find my spot so drove back about 3 kms where I saw a beach en-route. 

This proved to be the right decision and the view was breathtaking. More",Nov-18
Too much travel for Nothing,DebasishNath,"New Delhi, India",ui_bubble_rating bubble_10,02-Dec-18,"Its a made up view point to add iternary on a travel map. Nothing spectacular about the sunset here. Those of us who stayed near Aberdeen bazaar, don't visit this place, not worth the time , money and pain taken to get here. Just an ordinary beach. The trouble to get there is humongous. The last mile road to this place is in utterly pathetic condition. We are vibrating all they way to thus place due to the infinite potholes on this road. If you have an evening in port blair and nothing else to do, they stay at ur hotel but don't waste your money getting to this place. More",Nov-18
Picturesque,DWanderlust,"Pune, India",ui_bubble_rating bubble_50,01-Dec-18,"Its on the southern end of Great Andaman island and is a popular spot to enjoy sunset. Its an hour drive from port blair. Advisable to reach early as there can be lots of vehicle heading in the direction. 

The place is nice. Good for enjoying sunset and clicking the scenic beach.",Aug-18
"Went for a sunset view, disappointed",gogoipj,"Tinsukia, India",ui_bubble_rating bubble_10,27-Nov-18,"This place along with Munda Pahar beach are said to be good place to witness a beautiful sunset. We (with my wife) rent a scooty from Aberdeen bazar and went there at afternoon time. The sun sets at the hill top too early hence it doesnot produce the glow that we were expecting during sunset. Got disappointed. Much better sunset can be seen at riverbank of Brahmaputra. Beach is small and crocodile fearfactor is always there. Cidiya Tapu is a pure hype, overated, instead go for Wandoor beach which is also 30 km away from Aberdeen bazar like Cidiya Tapu.",Nov-18
Beautiful sunset,tasnim121,"Bengaluru, India",ui_bubble_rating bubble_40,22-Nov-18,A good place to wind up your day's sightseeing. You can enjoy the peaceful sunset here. The viewpoint is amazing. And there's a little tea shop which sells the perfect ginger tea to go along. We drove on our bike here.,Nov-18
Very nice beach only for photos,akshayrathor,"New Delhi, India",ui_bubble_rating bubble_50,20-Nov-18,This is really nice beach for clicking photos .The sunset point is perfect on this beach .But beware from crocodiles .You are not allowed to go into the water because this is a crocodile prone area .For sunset lovers & photos lover they can visit this beach.,Nov-18
Not much to do,advaitkothurkar,"Pune, India",ui_bubble_rating bubble_40,14-Nov-18,The sunset is gorgeous but otherwise very average. Nothing that you won't get in any beach.. it's a 1 hr drive fruition the city and taxis are expensive.,Nov-18
Awestruck,Joji Joshua P,"Thiruvalla, India",ui_bubble_rating bubble_50,04-Nov-18,Amazing place. Southern tip of port Blair island. Never seen a place similar to that. Pure natural beauty. Sunset point also nearby. Swimming might not be possible as there is danger of crocodile attack.,Oct-18
Only visit for Sun Set and you can trek about 1 hour,Viralmehta_23,"Ahmedabad, India",ui_bubble_rating bubble_40,01-Nov-18,"Views of Fallen Trees on the beach are good. While trekking through jungle on the hill for reaching sunset point, one will hear great sounds of birds and will even spot few of them in the dense jungle of trees. But if you can not spare time for seeing sunset, this place can be best avoided to visit.",Oct-18
Tourist Attraction for sake of Tourism,som71cal,India,ui_bubble_rating bubble_30,30-Oct-18,"Chidiya Tapu is not a 'Tapu' (Island) but it's the starting point on the shoreline of Port Blair to a small trek for southern most point of the Port Blair ----- Muda Pahar. Just 02 km prior to Chidiy Tapu there is a small Zoological Garden, which houses few of the endemic species unique to Andaman Group of Island. The road to this place is through deep forest --- quite enchanting. Besides these, as far as sunset spot is concerned; nothing unique. No public transport goes to this place. One have to hire tourist car/auto to reach this place. One can get small Indian snacks and Bottled water from various vendors at Chidiya Tapu. More",Oct-18
The beach is average as compared to Havelock and Neil!,AnamikaS128,,ui_bubble_rating bubble_30,24-Oct-18,The location is famous for sunset. The sunset looks good here but the beach here is average as compared to Havelock and Neil beaches. The ride to the beach is a long 1 hr drive from Port Blair. You cant see any birds unlike the name suggests.,Oct-18
Interesting one ??,Venkat5,"New Delhi, India",ui_bubble_rating bubble_40,19-Oct-18,"A protected beach 

One is not allowed to enter the waters . 

Fallen trees offer a picturesque backdrop 

Beach gets ‘shut’ by 5 pm 

Almost 30 km from port Blair 

On way back there is a spot where we stop by for sun set view . 

Don’t miss",Oct-18
Lovely Sunset Point.,325prashantn,"Hyderabad, India",ui_bubble_rating bubble_50,16-Oct-18,It is a one hour drive from the city as it passes a thick forest entering the beach where you can see this sunset very beautiful.it is a crocodile prone beach so there are clear demarcations of where to go and where not to so beware of it. You can capture some excellent sunset pictures here.you should be there by 4 as the sun sets very early in Andaman between 4:30 to 5 that is when the real good pictures are captured.,Oct-18
Good visit..,ShashankA165,Mumbai,ui_bubble_rating bubble_50,07-Oct-18,"A nice point, approx 30 Km from central port blair city. Recommended for nice clicks!! Though, if you are anyways planning to visit Havelock and are not an ardent fan of sun set. Then, you probably can give it a miss!!",Oct-18
Haven for migratory birds and Beautiful biological Zoo and Beach,Sidhant_Sharma,"Chandigarh, India",ui_bubble_rating bubble_40,07-Oct-18,"Chidiya Tapu has a very famous Biological Zoo where a lot of varieties of the local birds and animals can be seen and found. I saw few varieties of deer, boars, crocodiles, monkeys, monitor lizards and many types of plant and bird species. The zoo is different from any other I've seen as it has a lot of flora and fauna built in the zoo itself, so it looks less like a zoo sometimes and more like a natural bioreserve. The ticket is just 20 Rs and it's very less crowded. Must Visit.",Sep-18
Great place to watch the sunset,VeenaJ1987,Qatar,ui_bubble_rating bubble_40,06-Oct-18,"Wasn't sure what to expect when I got here with friends who live in Port Blair. Pleasantly surprised though. A 45 min drive from Port Blair, and this place offers a beautiful sun set that will be etched in your memory for good.",Oct-18
Sunset point,Raahul P,,ui_bubble_rating bubble_40,05-Oct-18,This place didn't make me feel that I was amidst islands. Surrounded by hill terrain this place gives a completely different outlook of the sea inbetween them . The sunset point 2kms before it was watching the sunset was a bliss.,Oct-18
Must visit for stunning sunsets and bird watching enthusiasts...,Viv A,"Lucknow City, Uttar Pradesh, India",ui_bubble_rating bubble_50,28-Sep-18,"We stayed for a day at Forest Rest House, courtesy a friend who booked the room. Basic facilities in the room and simple yet tasty food prepared in house on request basis. 
The place is famous for bird watching and stunning sunset views. One can spend 2-3hrs in the evening.",Sep-18
We stayed at Forest Rest House at Chidiya Tapu,GuruGhummakad,"Faridabad, India",ui_bubble_rating bubble_50,28-Sep-18,"Vanasthali is the forest house, where we stayed and this is the end of main land of Port Blair. One can see fantastic sunrise and sunset. However, there were boards indicating presence of crocodiles near sea. Great place for photographers to click variety of birds.",Dec-17
Sunset Point,karthikp301,,ui_bubble_rating bubble_40,28-Sep-18,this is one of the beach in Port Blair it is best place for viewing sunset. i would suggest you to visit this place in evening for enjoying good view.,Jun-18
Must Visit Palace,Baldev S,,ui_bubble_rating bubble_50,26-Sep-18,"A must visit palace, clear water with lot of beautiful shells around the shore. Mountain facing views with cool winds and calm atmosphere even your mobile phones cant disturb you as there will be no network :-) .Its better if you have some eatery with you as only Bhel & some fruit chat is available there that also by local people and please throw the waste in dustbin to maintain the ambience of this beautiful place. If you are in port Blair then you must visit there. You will feel that even 3 hours are not enough to be sit there and gazing at the beautiful natural views.",Sep-18
Disappointing end to the Island,The_Last_Duran,"Gillingham, United Kingdom",ui_bubble_rating bubble_30,23-Sep-18,There is nowhere to sunbathe or relax on this beach. There are nets surrounding the beach to stop salt water crocodiles attacking you.,Sep-18
"Average spot to visit,Crocodile alert is there",Zaman B,"Dhaka, null, Bangladesh",ui_bubble_rating bubble_30,29-Aug-18,"Chidiya tapu is about 30 km from Port Blair,Andaman Island.Its an eco park and sun set view point.Though named for birds,these are rarely seen.You will be amazed with greenery, mangrove plants,many small Islands around.You have to register your name in the entrance, it's free,closed by 5 pm.Sittings arrangement are there but can not go to the water due to Crocodile alert.You will find notice board about crocodile presence.Not a bad place to visit if you have extra time,otherwise there are better plces in Andaman.",Aug-18
A nice natural scenery with panic approach,pmnational1964,"Chennai, India",ui_bubble_rating bubble_40,17-Aug-18,"We visited with family members from Port Blair to chidiya Tapu it takes around one hour travel with a 30 kms distance by road, Is good place to take snaps in panic place. A lot of cautions given on crocodile movements, it taken around 2 hrs to feel the nature beauty",Aug-18
Excellent location,KeshavK199,,ui_bubble_rating bubble_50,13-Aug-18,A must see location. I rented a bike and went to this beach through forest. we spent almost 3 hours for taking pictures and enjoyed a lot by seeing the nature.,Aug-18
Nice outdoor,Raj_Josh,"Abu Dhabi, United Arab Emirates",ui_bubble_rating bubble_50,10-Aug-18,"I thought of a island full of birds, but nothing. Its a beach, surrounded by islands. 
People come here to see the sunset. The area is covered by mountains and most times covered with clouds? 
Visit, only if you are fond of long drive. You are not allowed to enter into the sea, because of the presence of crocodiles. A strict entry into the register and information is given. The board kept here shows the latest casualty happened. 
Hope no one would not wish his/her name to be added in the list.",May-18
Nothing attractive!!,SwaztieD,"Bengaluru, India",ui_bubble_rating bubble_30,06-Aug-18,"Its around 30km from port blair, we went in the evening, the place was empty, no one around except us and our driver. We could not spot any single Chidiya(bird) there. Only memorable thing is we paid more than 5k cab fair for nothing. Literally nothing!!",Mar-18
Relaxing stay,Harkaur884,"New Delhi, India",ui_bubble_rating bubble_50,29-Jul-18,"Stayed at Forest Guest house a top of hillock facing sea within walking distance to the beach. Absolute bliss to be surrounded by lush green lands,sea,beaches and amazing variety of birds. 
There is a nice zoo and pretty beaches within walking distance. 
This place is also for snorkeling and deep sea diving 
Memorable moments",Dec-17
Photogenic View and Location,GouravL14,"New Delhi, India",ui_bubble_rating bubble_50,16-Jul-18,There is no safety option at the beech but environment is too good. Peaceful....silence....sea. The best i can say is that whenever i remind out my andeman trip first memories come into mind is Chidyatapu.,Jul-18
Average - Cant go inside water,SaiyadRasikh,"New Delhi, India",ui_bubble_rating bubble_30,12-Jul-18,"This place is nice for a visit, the only problem is that it is not safe because some crocodiles were spotted recently around this beach. So getting into the water is not allowed. Though the place is very beautiful and scenic. Sunsets are beautiful here. A little outside of the main city i.e. Port Blair.",Mar-18
Deserted dirt beach,bhaskaran n,"Chennai, India",ui_bubble_rating bubble_20,10-Jul-18,Not worth the long travel.dirty sands.cannot bath.no eateries on beach side.very less photo options.no water sports.,Jun-18
Must to See Place,rajvedula,"Bengaluru, India",ui_bubble_rating bubble_50,03-Jul-18,"Do not stop at the ground/beach level please take a trek which is around 30-40minutes and a decent one, nice views and it wont disappoint you once you reach your destination... do trek... and enjoy the walk in serene atmosphere....",Jun-18
Worth avoiding - other islands have much to offer,vini_phooh,"Jaipur, India",ui_bubble_rating bubble_30,03-Jul-18,Went there but came out in 15 minutes. Not much to see as there is no water activity and birds are hard to locate.,Jan-18
Chidiya Tapu - Life through the Forest,banga_rajesh_alka,"New Delhi, India",ui_bubble_rating bubble_40,29-Jun-18,"Roughly 35 kms away from Port Blair, Chidiya Tapu is a must place to visit to experience the sea beach with a difference. You can sit around for hours and hours with cool wind blowing through with the sound of water hitting the deck. 

This is a peaceful and serene beautiful place.",Jun-18
Just an average outing,RastogiAnand,"Ahmedabad, India",ui_bubble_rating bubble_30,27-Jun-18,You can skip this if you have other alternatives. Just an average beach where venturing into waters is prohibited due to crocodile alert. Though sunset view is good but then you wouldn't want to travel 30 kms for that alone.,Jun-18
waste of Time,prateek2003,"Varanasi, India",ui_bubble_rating bubble_20,24-Jun-18,"Avoid going to this place if you have already visited Havelock , its nothing special.Its near about 40 kms far from portblair main city.Taxi will Charge 1500rs and you will waste of money .",Jun-18
Nice Beach with a Good Sunset view,ParwathiH,,ui_bubble_rating bubble_40,18-Jun-18,"Chidya Tapu is a secluded beach located about 30 kms from Port Blair. The beach is not very big, but has very calm waters for swimming. One can get a beautiful view of tyhe sun set from this beach.",Mar-18
Amazing beach in Port Blair,Sampath99,"Hyderabad, India",ui_bubble_rating bubble_40,02-Jun-18,"One of the best beaches in Port Blair. While it is located around 30 kms from the city, it is worth spending that extra time and amount visiting this place. Though venturing into waters is not allowed due to the reported presence of crocodiles, you can just take a stroll across the beach. Though there are rest rooms are available, they are not adequate in number. This beach is also known for the amazing views it provides of the sun set.",May-18
far away attraction,Mugunthan2015,"Chennai, India",ui_bubble_rating bubble_50,29-May-18,"Chidiya Tapu beach is located at about 25 km from central bus stand, Port Blair and 22 km from the airport. As I have covered others attractions in Port Blair by cab for two days, tried Chidiya Tapu by public transport bus to spent half day. It was a nice journey through forest on a narrow road. On the way few beaches were passed by. Finally reached Chidiya Tapu after about 1 hour. The beach was nice just like every other beach in Andaman. Few small eateries available near by. Worth the visit especially the journey.",Jun-17
The best sunset in Andaman,Arpi23,,ui_bubble_rating bubble_50,28-May-18,Please visit this place to experience great sunset view...it will surely leave you spellbound and amazed,Mar-18
You got kids and are visiting Port Blair- go there,Frequent T,"Bengaluru, India",ui_bubble_rating bubble_40,28-May-18,"This is a nice little zoo which your kids will enjoy in Port Blair. Its far, IF you take the golf cart instead of walking, you could cover the zoo in a cuple of hours.",Apr-18
Overrated,itsabhinav123,"Pune, India",ui_bubble_rating bubble_30,27-May-18,You can easily skip this place. Its overrated. No good beach. Ok sunset. Nothing charming in this place.,May-18
Quiet evening by the shore,Vaithir,"Chennai, India",ui_bubble_rating bubble_50,26-May-18,"A little far away from the city a nice place to visit. 

Some times they don’t allow swimming due to crocodile attack. 

Just spend few hours by the sea and it is wonderful 

On the way back if you are lucky see the sun set behind the islands.",May-18
Mangrove forest and biological park,abhay60,"Udaipur, India",ui_bubble_rating bubble_40,23-May-18,"Chidiya Tapu is half day activities covering biological park, Munda pahar and sunset. Better to plan in the afternoon to enjoy sunset, if weather permits. Take some eatables as no good restaurant is avaialble either here nor on a 30 km route from Andaman.",May-18
sunset point,Imranfirstresort,"South Andaman Island, India",ui_bubble_rating bubble_50,13-May-18,"very good place to activate passion /trekking swimming as well as hide and seak,hahaha 
but once there means dreams come true.",Dec-17
Family visit to beach,Jalaramaaih V,"Bengaluru, India",ui_bubble_rating bubble_40,05-May-18,The road to beach is beautiful and interesting. In th beach lot small shells were available. all are of different design.,Apr-18
Average place... only for sunset lovers,SVSURS,"Bengaluru, India",ui_bubble_rating bubble_20,04-May-18,"Having visited the biological park, theres nothing that one can really say a trip can be worth it! A few monster lizards, crocs, spotted deer, crab eating monkeys etc.,! Aviary is very basic! 

The park is too small, but a great location if one can hire an international zoo designer and build it! 

Entry fee and electric vehicle is very much affordable @ Rs.20/- each per head! 

The beach is with flooded with warning of salt water crocs! A pristine beach with no entry to water! Sunset is amazing and thats when it gets really crowded. 

If one wants to experience the country side drive, then drive along this route, or else save your time and explore other things in South Andaman. More",May-18
Awesome sunset,Shalini S,,ui_bubble_rating bubble_50,03-May-18,"Chidiya tapu is the sunset point of Port Blair. The view of the sun setting over the sea is just awesome as the entire Ocean slowly turns red.....One can sit and lose oneself in the beauty of nature. 

Takes about an hour to reach from Port Blair by vehicle. The road condition is not good as it meanders through the tropical forest. 

There is a biodiversity park just before chidiya tapu which one can visit with children. Thereafter one can proceed. 

Chidiya tapu has a scenic beach with seating area. There are trees uprooted in the tsunami which make a great photo point. Swimming is allowed only inside the enclosed area as there are salt water crocodiles in the area. NOT advisable to take chances.... 

One can trek from the beach to Munda pahar. The view from the top is amazing. 

Worth a half day visit if one has the time. 
Advisable to carry some foodstuff as there are very few vendors selling some basic stuff like coconut water. Beach closes at 5 pm. More",Apr-18
Good tourist place,smborole,"Pune, India",ui_bubble_rating bubble_50,01-May-18,A very good place for tourists. Waterfornt has trees fallen uprooted during Tsunami of 2004. Entry closes by 5 PM.,Apr-18
Nice place!!,DikshaG67,,ui_bubble_rating bubble_50,01-May-18,Nice place with quiet beach where u can sit for hours and talk to urself in calm environemnt free from hustle bustle life. Famous for sunset and water is full of crocodiles but near to that u can sit on way to chidiya tapu to relax and enjoy mother nature.,Apr-18
Touristy and crowded but beautiful,Dylan D,,ui_bubble_rating bubble_40,30-Apr-18,If possible try and do the easy Mundapa Pahad trek from the beach it offers a spectacular view and the fact that its a climb the crowd reduces greatly.,Apr-18
