title,username,location,rating,review_date,review_text,experience
Ask Gopal to organize your journey on Ross Island,lili2puivert,"Puivert, France",ui_bubble_rating bubble_40,15-Apr-19,"The turist office is hard to find in Port Blair so you need a Tuk Tuk and I do recommend the tuk tuk of Gopal Bhayya. Call or text him on 9531918600 for any assistance. He can also wait for you at the airport of Port Blair to pick you up if you contact him before. 
He will organise everything for you, ferry tickets, hotels and restaurant, visits..... 
Very friendly man, 100% reliable and his prices are good 
He is a travel agency by himself",Mar-19
Histrionically important,Jhakastraveller,"Noida, India",ui_bubble_rating bubble_40,08-Apr-19,A 15 min ferry ride from Port Blair. This place has beautiful history behind. The ligth and sound show here is amazing in the evening.,Mar-19
Historical glimpse to the islands....,Hope T,"New Delhi, India",ui_bubble_rating bubble_50,07-Apr-19,"Situated approx 2 km east of Port Blair. It was the location of British administrative set up the ruins of which can be seen scattered on the island. It is also seen as a shield of the main island or port blair as it took most of the tsunami brunt which reduced the destruction to the main island. Going sequentially, you have to get on a boat from jetty which is a return journey. it can be only ross island vis or combined with the north bay coral reef - a loc for water sports. you get arnd an hour on the island at teh end of which your boat picks you up for water sports or jetty, as per your deal. 
At the outset you can see the japanese bunker after which you enter the island proper on purchasing the ticket from the counter. You have an option of oing solo around the tracks or taking guided tours on electric carts. Ruins of administrative and military set up can be seen along the tracks which are explained by the boards placed next to the ruins. Most of the buildings are damaged by tsunami or engulfed by vegetation. Also, wildlife on the island mesmerizes you with who keep moving about the island oblivious of the visitors. Be sure not to disturb them, to avoid penalty more so to avoid alarming them. More",Jan-19
Ruins of British military headquarters,redcanopy,"New Delhi, India",ui_bubble_rating bubble_30,05-Apr-19,It's an island near Port Blair. Takes five minutes by a speed boat .it has the ruins of British HQ. They have kept lot of deer which roam freely. Light n sound show is great. It is recommended that u hire the lady guide(Ms RAO) n do a walking tour. Do not use the E rickshaw.,Mar-19
worth visiting,338skt,"New Delhi, India",ui_bubble_rating bubble_40,04-Apr-19,the light and sound show is amazing and must visit and appreciate the history. the site has life still,Jan-19
A part where u visit in short period of time,raunit_ranjan,"New Delhi, India",ui_bubble_rating bubble_50,02-Apr-19,Ross is under indian navy a 20 min water journey from port blair.. a place where u can visit in short period of time where u see British bunkers u can play with deers can ride in electric baggi,Oct-18
Stunning blue water views and the British grandeur,dhoomketu,"Hyderabad, India",ui_bubble_rating bubble_50,31-Mar-19,"We had a memorable family vacation in Andaman islands. We covered Port Blair, Swaraj Dweep (Havelock), Shaheed Dweep (Neil) and Netaji Subhash Island (Ross). We were disconnected from the world with no mobile connection (except in Port Blair) and no data connection, and still we did not miss anything. On day 1 we took a flight from Hyderabad to Port Blair. Port Blair is a small city with hilly terrain, and ocean on almost all sides. It has a small airport with landing and take-off only in one direction i.e. from and to south. A new terminal building is coming up in view of growing traffic, and possibly international connections. We had booked right side window seats for all four of us in advance in the Indigo flight so that we could see the islands during the descend. We could spot Tarmugli and Boat Island and the view was mesmerizing - island completely covered with dense forest. People in Port Blair are soft spoken and helpful. One reason could be that they understand the need to help each other in a small island. We had booked only the hotel and the cruise to Swaraj Dweep and Shaheed Dweep. For transfer to the hotel from airport we took a cab at the airport itself. There is a pre-paid taxi booth near baggage claim manned by Port Blair traffic police. We got a cab for Rs 150, outside the terminal it would... We had a memorable family vacation in Andaman islands. We covered Port Blair, Swaraj Dweep (Havelock), Shaheed Dweep (Neil) and Netaji Subhash Island (Ross). We were disconnected from the world with no mobile connection (except in Port Blair) and no data connection, and still we did not miss anything. 

On day 1 we took a flight from Hyderabad to Port Blair. Port Blair is a small city with hilly terrain, and ocean on almost all sides. It has a small airport with landing and take-off only in one direction i.e. from and to south. A new terminal building is coming up in view of growing traffic, and possibly international connections. 

We had booked right side window seats for all four of us in advance in the Indigo flight so that we could see the islands during the descend. We could spot Tarmugli and Boat Island and the view was mesmerizing - island completely covered with dense forest. 

People in Port Blair are soft spoken and helpful. One reason could be that they understand the need to help each other in a small island. We had booked only the hotel and the cruise to Swaraj Dweep and Shaheed Dweep. For transfer to the hotel from airport we took a cab at the airport itself. There is a pre-paid taxi booth near baggage claim manned by Port Blair traffic police. We got a cab for Rs 150, outside the terminal it would have cost 200-300. On the way to the hotel the cab driver suggested us to visit Ross island that very day. So we dumped our bags at the hotel and rushed to the Aberdeen jetty. We got the first glimpse of a stunning blue water, something I had never seen before. 

We hopped on to a ferry from there to go to Ross island now renamed Netaji Subhash Chandra Bose island. Netaji visited this island in 1945. Though Ross is a small island it has its own history. First settlement was in 1788 and then abandoned in 1796. It was settled again after 1857 and remained headquarter of British rule in Andamans until 1941, when it was captured by Japanese. It came under control of the Government of India 1945. 

As you enter the island there is a Japanese bunker who built it during their occupation of the island during WW II. Island has the ruins of a typical British colony, full with colonial buildings of English grandeur. It has barracks, hospital, church, club and so on. Over the time the trees have embraced the buildings, and thus protecting whatever remains of the ruins for posterity. Modern filmmakers must have got a lot of ideas from such places. 

By the way there are plenty of Indian spotted deer on the island. There is also a water purification plan with long pipes to convert sea water into drinkable water. 

We further trekked into the north of the island to reach other end where there is a jetty leading to a light house. View from there was absolutely stunning. 

There are also facilities for water sport here but we ran out of time. 

Evening we visited the bazaar near the clock tower in Port Blair. Being Sunday most of the shops were closed, but we could pick some bakery items for the morning. 

Recommendations - Cost of boat ride was Rs 350 per head. Last boat leaves from the Aberdeen jetty at 2 pm, so make sure to be there as early as possible so that there is sufficient time at the island. Do not waste money on cabs. Take autos, scooters and remain free. It is much cheaper, will help you explore and also allow you to interact with local people. Everyone speaks Hindi there and if you know Bangla, even better. More",Mar-19
Seen nothing like this before.,babe1234la,,ui_bubble_rating bubble_50,31-Mar-19,"If there is one place I had tried to read and look up before going to Andaman, it was Ross Island. I have always loved visiting ruined cities and all, and this place was on my checklist!",Oct-18
This island can be skipped,Gurdev,Bangalore,ui_bubble_rating bubble_30,30-Mar-19,"Not much to do in this island other than loiter under sweltering sun and watch old buildings consumed by big banyan trees. 
If you can then skip it.",Mar-19
Nice place to visit,Devendra G,,ui_bubble_rating bubble_40,28-Mar-19,"It is an island were you can see old buildings and monuments from the british era. Lot of the buildings have been destroyed. One can see the remains of the past. There are animals like, deer, rabbit and peacock on the island which adds to the experience. However, one thing which is very essential if you want to visit this island is a guide named Anuradha Rao. She is a 65 year old lady who knows everything about the past and present of island. Today, one can only understand the place if she explains the same. The animals of the island are friends with her and obey her commands. If she is your guide on the visit to Ross island, the place is worth a visit. Ross island is hardly 10 minutes by boat from Port Blair jetty. One can get shared govt. ferries private boats to visit the island. We opted for the private boat, would recommend the same. The island also a Japanese bunker which was constructed by Japanese army when they invaded the island during the second world war. It also has a beach, however the same is rocky. One cannot swim in the island. Port Blair is more like a transient place for visit to Andaman islands. As it has limited options, Ross island is a good place to visit, also keeping in mind the fact that this is easily accessible vis-a-vis some of the other... It is an island were you can see old buildings and monuments from the british era. Lot of the buildings have been destroyed. One can see the remains of the past. There are animals like, deer, rabbit and peacock on the island which adds to the experience. 

However, one thing which is very essential if you want to visit this island is a guide named Anuradha Rao. She is a 65 year old lady who knows everything about the past and present of island. Today, one can only understand the place if she explains the same. The animals of the island are friends with her and obey her commands. If she is your guide on the visit to Ross island, the place is worth a visit. 

Ross island is hardly 10 minutes by boat from Port Blair jetty. One can get shared govt. ferries private boats to visit the island. We opted for the private boat, would recommend the same. 

The island also a Japanese bunker which was constructed by Japanese army when they invaded the island during the second world war. It also has a beach, however the same is rocky. One cannot swim in the island. 

Port Blair is more like a transient place for visit to Andaman islands. As it has limited options, Ross island is a good place to visit, also keeping in mind the fact that this is easily accessible vis-a-vis some of the other options in Port Blair. More",Mar-19
A glimpse of British rule,swanstonanthony,"Phuket, Thailand",ui_bubble_rating bubble_50,28-Mar-19,"Most of the buildings are overgrown in quite a spectacular way. You could walk around the place in less than an hour but it is probably worth spending money on a guided tour in a golf buggy. The British certainly built a home from home here. A huge desalination plant, swimming pools, tennis courts, croquet lawns, they had it all. And apparently one of the best bakeries in the world. The island became known as the Paris of the East. The island is teeming with wildlife, spotted deer, peacock and millions of squirrels.",Mar-19
A lavish past,ajaya737,,ui_bubble_rating bubble_40,25-Mar-19,"A worth visiting place, easily visited from port blair. Gives an insight into the lavish and luxury lifestyle of the Englishmen who lived there.",Apr-18
Ross island sound & light,arsunspiks,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_50,24-Mar-19,"Most amazing sound and light ever seen. Almost a blink and miss blip on the sea...had it's own charm for the Brits and their settlements. Ferry to and fro from port Blair...attend the sound & light...walk around the half a mile lonely place...old time park, cemetery, church, commissioners house and barracks all in a dilapidated condition...great time there.",Mar-19
Paris of the East to Britishers,mnrkrishnan,"Kochi (Cochin), India",ui_bubble_rating bubble_50,21-Mar-19,"It is a nearby Island to Port Blair. One has to travel by boat to reach Rose Island. Now in ruins. Old Churches, Buildings, Press, swimming pool, Tennis court, Housing colonies all in ruins which big tree roots pierced the structures. It gives us an idea of how Britishers lived in luxury, made a home away from their home, of course with their Engineering skill during their colonial period.",Apr-18
Ross island,Mohammed Z,"Bangalore District, India",ui_bubble_rating bubble_50,19-Mar-19,Ross island is beautiful. It was the headquarter of britishers. Their administrative buildings are still ther ( rotten ). The water is super clear. You can spend a wonderful time by sitting near the sea. Well maintaind and surrounded by coconut trees. You can also take pictures with friendly deers. Its hardly 15 mins boat ride from the main land.,Feb-19
Wonderful place: nature reclaiming historic heritage,MarkB259,"Otley, United Kingdom",ui_bubble_rating bubble_50,14-Mar-19,"We visited Ross Island as a late addition to a trip to the Andamans and were absolutely delighted by it. It has a wonderful combination of history and nature, with the jungle reclaiming the remains of the British occupation and astonishingly tame deer wandering around. Our trip over by boat gave us an hour there but we would really have liked double that, to explore more of the island and have time for a coffee at the cafe.",Feb-19
A long needed vaccation,PSMahapatra,"Kathmandu, Nepal",ui_bubble_rating bubble_50,14-Mar-19,"If you want to explore oceans, beaches then definitely one of the nice place. Its economic, safe and friendly with a taste of culture. Overall a beautiful treat!",Feb-19
Ok place,astonish77,"Mumbai, India",ui_bubble_rating bubble_20,13-Mar-19,"You can go here if you have nothing else to do. There r deers and peacock, u can click some good images. Not much to see here.",Mar-19
Much hyped,Alka M,,ui_bubble_rating bubble_30,10-Mar-19,Not very gd ...no beach there..only some remains of old buildings ...entrance fee of 30 rs per person...Visit if u don't have any better option,Mar-19
For history and nature lovers,ResearchingTraveller,,ui_bubble_rating bubble_50,07-Mar-19,Schedule 2 hours from your trip to visit this beautiful island which is full of historical monuments and old trees. the landscape is great with hilly roads and ruins of British club houses and bungalows.,Feb-19
Great place to relive history,allanlakra17,"Ranchi, India",ui_bubble_rating bubble_50,07-Mar-19,"A ferry ride to Ross Island from Water Sports Complex jetty would cost Rs. 350 per head for to and fro journey. Remember, the ferry that takes you there would bring you back, no one else. You also have the option of getting into a shared battery rickshaw which would give you a tour of the island. However, we could not obtain a seat after 2 or 3 attempts and then decided to explore the place on foot. That was a good decision. The times when the island was inhabited must have been a paradise. Despite loathing the times when we were ruled by the British, you can't help but admire their sense of planning. In late 1800 they planned a swimming pool filtering sea water. They had made distilleries to provide drinking water to the inhabitants. The cathedral, though in ruins, still stands majestically. And the icing on the cake was, wild deers and peacocks loitering freely in the open. It must have been a great place to live in those times. We were informed by a local that because of Ross Island, Port Blair was least affected by the tsunami in 2004. It bore most of the brunt and saved Port Blair from major damage. A must visit when in Andamans. More",Feb-19
Worth a visit,oli_mukherjee,"Bengaluru, India",ui_bubble_rating bubble_40,04-Mar-19,"Beautiful little island, the ruins are a reminder of our history. The light and sound show is one of the best. Lovely place to walk around and admire the view of the colourful little boats bobbing around in the water made crimson by the setting sun. Lots of deer and peacocks wanting to be fed. The major downside is the ticketing booth on Port Blair jetty, no queues and no information. The climb down to and back up from the boat also requires some expertise and surefootedness.",Feb-19
Historical island one must visit,JonesR82,,ui_bubble_rating bubble_50,03-Mar-19,"Just a short speed boat ride from Port Blair. showcases the British settlement including the ancient church, English bakery,water treatment plant, barracks for soldiers, bungalow for the chief officers. Good vies of the ocean, palm trees with free roaming deers. Photographers delight!",Feb-19
Awesome - An abandoned city !!!!!,KSNAR,"New Delhi, India",ui_bubble_rating bubble_50,01-Mar-19,"Let me begin this review by saying that Ross Island ( renamed as Netaji Subash Chandra Bose Island by Honourable PM of India ) was instrumental in saving the city of Port Blair from the ghastly Tsunami of December 2004. 
This place is hardly two kilometres from Port Blair Aberdeen Jetty. Ross Island is actually an abandoned city, built ( and abandoned ) by the British. You could see ruins of everything that makes up a city. There is Commissioner's Bungalow, Church, Power Plant, Cemetry, Barracks etc. All this in a very small area that can be effectively covered walking. The path is hilly and is not advisable for the elderly and infirm. However, electric battery operated vehicles are there for assistance. You find lovely deers roaming around in the open, freely mingling with humans, and eating whatever is offered to them. There are few peacocks that add to the attraction. You need to walk down a steep path to go the beach on opposite side of the beach where you landed by boat. You can spend whole day in this island, if you are really interested in history and old ruins. Boat guides hassle you and try to get you out of the island in maximum 2 hours. There is a small shop dispensing popular items like Lays, Coke, Frooti, Mineral Water etc. 
Certainly worth a visit. 
No second thoughts. More",Feb-19
Good place at port blair,Ghoshpapai,"Kolkata, India",ui_bubble_rating bubble_40,01-Mar-19,"You have to go by boat from port Blair to visit the island. You have to pay the entry fees there. After entering there you may visit the british times old building which all destroyed at the time of world war 2. 
you will get an out standing view of ocean from this island. Swimming and bathing are strictly restricted in this island.",Feb-19
Ruins worth a capture,AnuMohit,"Bengaluru, India",ui_bubble_rating bubble_40,01-Mar-19,"From port Blair it’s a tiny boat ride for INR 350 each! The ride was choppy and the boats are not particularly well kept but it’s very functional and takes about 5-7 minutes to reach Ross Islands. The entry ticket is minimal and you have the option to walk across the entire place (make a note it gets very hot) or take a golf cart ride. The golf cart ride is a 8 seater and the driver charges INR 80 per person , one has the option to book the entire cart and be flexible or wait for 8 passengers. The place is a photographers treat. The history behind the ruins are worth learning. Like many other places, due to irresponsible tourists it’s not very well kept, plastic bottles and packets thrown here and there. There’s a lot that can be done to this place but it’s worth a visit! The ruins are so rustic and the place exudes edgy charm. More",Feb-19
An abandoned city,njan45,"Kochi (Cochin), India",ui_bubble_rating bubble_40,26-Feb-19,This island is just two kilometers from Port Blair by boat. This used to be the administrative headquarters of British settlements until they abandoned it after an earthquake. The ruins of the old settlement are all there but very poorly maintained. It's a miniature Pompei. Very interesting to visit.,Feb-19
A Place of Historical Importance,ReeSri,"Bengaluru, India",ui_bubble_rating bubble_40,21-Feb-19,Lovely place to take some beautiful pics and has lot of history behind which is interesting to know..........,Dec-18
Its the best place in Andaman,sudarsani,"Bhubaneswar, India",ui_bubble_rating bubble_50,20-Feb-19,"This place is much shady than other parts in andaman, I mean this olace is much cooler. Battery cars are availabel to you around of that place. The battery cars costs rs60 per head and its worth the money too. This place also reflects the british era like the celluar jail in port blair. You can see spotted deer and pecocks there. You can take pictures with them. Just a small request that please dont feed them, and if you are feeding deers please feed them with your bare hands, and dont litter around as deers eat the left over wrappers and that can affect their health. 
Please go to this island as it is worth seeing. More",Feb-19
Ross Island visit,YashPoddar,"Kolkata, India",ui_bubble_rating bubble_40,20-Feb-19,"Destroyed by the tsunami, this needs substantial upgradation without which this is a place that can be avoided",Feb-19
Ross Island- glimpses of British raj,dnshinde,"Pune, India",ui_bubble_rating bubble_40,19-Feb-19,"Visited Ross Island with family on 7/2/19. It was administrative headquarter of britishers. Old Church, offices, bakery and water distil plant parts were in torn conditions explaining history. Deer and rabbit travelling freely on island.",Feb-19
Becoming too commercialized,mimansa2018,,ui_bubble_rating bubble_50,19-Feb-19,We visited Ross island in Feb 2019...for anyone who's looking to spend more than an he there you will be disappointed...you take a ferry from the water sports complex...they start from 9:30 onwards (go a little early say by 9 so you can get tickets about 350 per person) you will get exactly one hour on the island and then you have to head back by the same ferry in which you came...if you are fond of exploring the place at leisure one hr is not enough....and if you want to spend a couple of hrs you have to hire a whole ten seater ferry for 3 to 4 thousand and then you can spend as much time possible there....Ross island is beautiful but one hr is not enough for people like me and my husband who like to take time and see the place properly... More,Feb-19
Great visit,ArvindC162,"New Delhi, India",ui_bubble_rating bubble_50,18-Feb-19,"Ross island is very near to the port Blair..it's a very small island which is having great asthetic value and pleasing to see deers, peacocks,ducks roaming around freely in island.",Feb-19
fine to see,Subha Lakshmi N,,ui_bubble_rating bubble_40,18-Feb-19,very nice to see the island It has many memories of last days .The buildings and markets etc are completely covered by trees to see it amazing,Dec-18
Ross island experience,smiyer82,"Mumbai, India",ui_bubble_rating bubble_40,15-Feb-19,"Port Blair: Cellular jail sound show was a bit long but good. You can book tickets on net. The Jogger park is very nice. The Marina was fully lit up on the evening due to Republic day. Nice place for an evening stroll. The sound and light show on Ross Island was very good. This starts at sunset around 5.45PM. The script is written by Gulzar, music by Shankar Mahadevan,Ehsan and produced by Aprna.Karve. Visited the cellular jail. This Kala Pani has a lot of history and gory stories to tell. You take pride of the freedom fighters like Veer Savarkar and others who gave their childhood and life for our country. Had dinner at the Fortune hotel. This place is cosy and value for money. Visited the limestone caves at Barahtang. This is at the northern most tip of Andamans. We had to leave early in the morning at 3.30 to take the 6AM convoy into the restricted area. This area is dense forest where the nomads reside and the place is controlled by the police. It is a 45Km stretch. No photos allowed. We did see a few nomads. Finally after a tiring 2hrs bumpy car ride reached the boat jetty at 7.:30. A big Ro-Ro boat ferries everyone across to Barahtang. From here a speedboat takes you to the caves. The caves is 1.2Km from the boat jetty. The path is rough and has a few steps... Port Blair: 
Cellular jail sound show was a bit long but good. You can book tickets on net. The Jogger park is very nice. The Marina was fully lit up on the evening due to Republic day. Nice place for an evening stroll. 
The sound and light show on Ross Island was very good. This starts at sunset around 5.45PM. The script is written by Gulzar, music by Shankar Mahadevan,Ehsan and produced by Aprna.Karve. 
Visited the cellular jail. This Kala Pani has a lot of history and gory stories to tell. You take pride of the freedom fighters like Veer Savarkar and others who gave their childhood and life for our country. 
Had dinner at the Fortune hotel. This place is cosy and value for money. 
Visited the limestone caves at Barahtang. This is at the northern most tip of Andamans. We had to leave early in the morning at 3.30 to take the 6AM convoy into the restricted area. This area is dense forest where the nomads reside and the place is controlled by the police. It is a 45Km stretch. No photos allowed. We did see a few nomads. Finally after a tiring 2hrs bumpy car ride reached the boat jetty at 7.:30. A big Ro-Ro boat ferries everyone across to Barahtang. From here a speedboat takes you to the caves. The caves is 1.2Km from the boat jetty. The path is rough and has a few steps to climb. After an exhausting walk you reach the caves. It is nothing great but looks like a small man made passage. Not worth the trouble and would not recommend this spot for senior citizens. More",Jan-19
Deer and rabbits!,Traveller_Ind644,"New Delhi, India",ui_bubble_rating bubble_50,12-Feb-19,"Ross Island was the older British capital of Andaman and right now, everything is in ruins. The natural beauty however is amazing, both on the island and around it. There are very old trees with roots spread all over and blue water all around. 
Our trip to the whole of Andaman, including Havelock Island was arranged by Ms. Monisha and her team at Pristine Andaman (pristineandaman@gmail.com). We booked air travel and hotels on our own. All the rest (ferry/speed boats/transfers from airport, hotel, etc./permits/divers) were managed by them. They reserve hotels too but we came to know of them only after we had already done that. They have a complete chain. So basically after landing in Portblair, you don't have to worry about anything. They will design a package and ask you for your comments and the itinerary can be tweaked as per your preference/ convenience. Charges for water activities are your own, depending on what you want to go in for. They are quite flexible and considerate of your needs. A very high level of coordination wherein they assure you that the driver will call you before you land at a place and the driver actually does that! Strongly recommended. More",Feb-19
awesome !,Zoya112,,ui_bubble_rating bubble_50,10-Feb-19,"must visit. steeped in history. 
though a plastic free island, there was quite a bit of trash. including in the jetty",Feb-19
Don’t miss out Ross and North Bay in Port Blair,SambeetM4,"Bengaluru, India",ui_bubble_rating bubble_40,09-Feb-19,"An amazing place I can say , Ross Island was once the capital during British Rule and then taken over by Japanese . 
Now it’s more like a ghost town with hardly any inhabitants. You will find deers , peacocks etc roaming around and can click pics with them. 
It gives a picturesque view of North bay and Port Blair as well. 
There’s also a museum and an old Japanese bunker present. 
Do check out this place while u r in Port Blair",Dec-18
Hectic and confusing transfer to very worthwhile site.,Gene R J,"Silver Spring, Maryland",ui_bubble_rating bubble_50,03-Feb-19,"We walked 1 km east from our Ross View Hotel, purchased our tickets ($5 each) for ""Seagull Express"". After waiting for an hour, it came and we were not permitted to board as it was reserved for a group. A dock coordinator came and wrote out a new ticket for ""OB Sea Liner"" which came in 15 minutes to collect 5 foreigners and 3 locals. 
Arrived on island at 10:10 AM and given instructions to re-board at 11:20 AM. We walked the island circuit; to the bakery, up to the church, to the cemetery, down to the market, reviewed all the signage before the more organized return to Port Blair on the ""OB Sea Liner'. 
Lots of history here to go along with our afternoon visit to the Tentative UNESCO Cellular Jail. More",Feb-19
Lovely small Island.Get to be with hundreads of deers/peacocks and rabbits,sangishan,,ui_bubble_rating bubble_40,30-Jan-19,"I enjoyed my trip to Ross island with my family recently in Jan 2019. 
Right from the Water sports complex to board the jetty till Ross island and return ,everything was perfect .The only regret was that I got only 45 minutes to see the island. 

Ross is a small island. The ruins are there ,and worth seeing. But what I found to be a unique experience was that in Ross hundred's of tame deer's roam about in the open. Initially you will be able to get close to them ,but if you are patient and gentle you can actually touch them. This is a magical experience. 
That apart there are tame white rabbits and plenty of peacocks. 
I took the evening boat to Ross that leaves at 4pm for the light and sound show. Since the boat got delayed I could not spend enough time .At least an hour and a half is required if one wants to experience ross in its entirety and this does not include the time for the light and sound show. 
I found the light and sound show at Ross to be very good .It is definitely worth seeing .Much better than the light and sound show at Cellular Jail. 
Do not miss Ross during your Andaman visit. You will enjoy it. If you have kids ,it is an absolute must. More",Jan-19
Lovely piece of history,BackPacker817200,"Margao, India",ui_bubble_rating bubble_40,29-Jan-19,"The place is just amazing and has some wonderful views and amazing sights, you get to see a lot of old British construction that have collapsed over the years and reclaimed by the forest, and some as good as new. There are still a few scars left by the Tsunami. It's a place u must visit, but the only down side is that u can stay on the island only for an hour",Jan-19
