title,username,location,rating,review_date,review_text,experience
Mesmerizing Beauty ????,541tanmayd,"Kolkata, India",ui_bubble_rating bubble_50,28-Mar-19,I was amazed.. Absolutely recommended for the beach lovers.. be there for at least 2 hours to feel the essence..,Mar-19
Best beach..a paradise!,Varun K,"Kochi (Cochin), India",ui_bubble_rating bubble_50,28-Mar-19,You will definitely fall in love with this beach.Crystal clear water and not crowded at all.Handicrafts and refreshments stalls are available near the beach.It has changing room and locker,Mar-19
Must visit for the views,aasheeshk2014,"Panchkula, India",ui_bubble_rating bubble_40,28-Mar-19,"Farther you go from entrance better it gets.plenty of beach for everyone and lots of tropical trees around.place to relax,reflect and sound of waves transport you somewhere else.",Mar-19
"Long, wide beach, beautiful sunset",PetersOpinion,"Gdansk, Poland",ui_bubble_rating bubble_40,27-Mar-19,"Depending on the driver, the ride to the beach is an experience on its own ... We went there to watch the sunset, which seems to be one of the most beautiful ones. Unfortunately, when we were there a bit too many clouds or fog covered the horizon.",Mar-19
Sunset view,ranjanchou,"Guwahati, India",ui_bubble_rating bubble_40,27-Mar-19,Well maintained and clean beach . Proper care taken by the life guards and closing of the beach after sunset is being implemented to avoid miscreants from misusing the beach. Nice forest area to take shade and many decent shacks serving food and cold drinks. The main point of this beach is the expansive white sands and lovely sunset view so staying to see this is a must.,Mar-19
Overrated,TapasyaKaulRajaram,"Bengaluru, India",ui_bubble_rating bubble_30,25-Mar-19,I felt the Radhanagar beach is over rated. The Elephant beach and Kalapatthar beaches were really good. Once in Havelock one must visit Elephant Beach for sure it should not be missed.,Mar-19
@ barefoot havelock,arsunspiks,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_50,25-Mar-19,We were at the barefoot and the beach came alongside. One of the cleanest beaches...not too much of a crowd and hence no litter. The best time to sit the waters would be around 11am to 3pm. Later than 5pm could be dangerous and no life guards beyond 5. The kids had an absolute ball.,Mar-19
Must must visit,Janaksmalkani,"Mumbai, India",ui_bubble_rating bubble_40,24-Mar-19,"Probably the best beach in Asia, it's awesome you can't believe that India has such clean waters... Enter the beach and head to anyone corner of the beech to avoid the crowd, carry your beach mats and towels... Note there are very few restaraunts so carry some dry food and water..",Mar-19
Unforgettable experience amazing experience,abhib_76,"Vadodara, India",ui_bubble_rating bubble_50,24-Mar-19,"Picturesque beach, with pleasant atmosphere, amazing atmosphere, neat and well maintained, can spend good time in the water, and ofcourse the best sunset view in Havelock",Mar-19
A good beach with pleasant crowd,AnsanS3,"Mumbai, India",ui_bubble_rating bubble_30,24-Mar-19,"Nothing great about the beach except people visit this beach for the sunset and to play in water and relax at the beach. As per my visit, sunset was not that pleasant sight and there are no seaside stalls or anything, just overcrowded at times.",Mar-19
Great beach with excellent views,SouvaB1,,ui_bubble_rating bubble_40,22-Mar-19,This beach is apparently one of the best beaches in Asia and is a must-visit place for people going to Havelock Island. One big issue that the government needs to focus on is the lack of basic infrastructure such as changing rooms and showers as the existing ones are pretty run down and could do with a major overhaul,Mar-19
One of the best beaches in the world,sushilsaigal,,ui_bubble_rating bubble_50,21-Mar-19,"Great beach with white sand, very clean, no shacks that obstruct your view of the beach or sea, tall forest trees in the background with bird songs, stunning sunsets!",Mar-19
EXCELLENT BEACH FOR SWIMMING WITH INVITING WHITE SANDS,mnrkrishnan,"Kochi (Cochin), India",ui_bubble_rating bubble_50,21-Mar-19,The beach is very beautiful with white sands and the waves call us to swim at least once. The water is shallow up to certain extent and one can swim without any risk. The beach is worth seeing at least once in the lifetime. Toilets are available for taking bath bath seabath.,Apr-18
Heaven in india,themilesgeek,,ui_bubble_rating bubble_50,19-Mar-19,"It is such a beautiful place , no words to describe it , the beach is so clean , u can stand on the beach for a full day even though its burning hot , such is the beauty,.the best place to visit is in May April , it will be raining and is suitable for monsoon tourism.",Apr-18
Pretty,anitaboo1979,"Bogmalo, India",ui_bubble_rating bubble_50,18-Mar-19,"The sea is beautiful, warm waters, clear, blue, turquoise tranquil azure water, dream-like really. Overall a lovely beach",Mar-19
Best beach in Havelock,ravit841,"Pokhara, Nepal",ui_bubble_rating bubble_30,17-Mar-19,"Long beach with , enough space for walks, swimming, laying in the sun. No proper place for food though.. Okey clean beaches , clean waters.",Jan-19
Clean beach,KhyatiK15,"Vapi, India",ui_bubble_rating bubble_30,17-Mar-19,This beach is clean compared to other beaches normally.. white sand plus greenery around makes this place attractive to visit..,Apr-18
One of the best beaches,rajat_nda,"Hyderabad District, India",ui_bubble_rating bubble_50,17-Mar-19,"Great sunset view, clear waters, clean white sand beach, what else can one ask for. No wonder this beach has been ranked so highly. There are eateries outside the beach so that helps all the foodies. It gets dark from 5.30pm onwards so please plan accordingly.",Mar-19
Nice Beach,pksraj,"Chennai, India",ui_bubble_rating bubble_40,14-Mar-19,Very Nice beach with scenic view. Crystal clear water. Can have fun with friends and family. You can spend an hour or two.,Feb-19
Nice Beach,rushir,"Ahmedabad, India",ui_bubble_rating bubble_40,13-Mar-19,Beautiful white sand beach but very crowded in the evening. Should go early morning for peaceful stroll along the beach.,Mar-19
Wow,414larsd,"Eindhoven, The Netherlands",ui_bubble_rating bubble_50,12-Mar-19,"Seen a lot of beautiful beaches all over Asia already for the last 20 years but this is the most beautiful one! Good snorkling at the left end side of the beach as well (turtles, octopus, stingrays, eaglerays, etc, etc,...",Mar-19
Serene,ms14_delhi,"Mumbai, India",ui_bubble_rating bubble_40,12-Mar-19,This bach is smooth with white sand and clear turquoise waters. There are no shacks or activities on the beach which keeps it clean. The sunset is breathtaking. One can quietly relax and soak the natural beauty,Mar-19
Beautiful clean beach,apoorvau2017,,ui_bubble_rating bubble_50,12-Mar-19,Has to be one of the most breathtaking beaches I visited. The landscape is just stunning and not too crowded for such a popular beach.,Mar-19
Simply the best,Prasad2478,,ui_bubble_rating bubble_50,10-Mar-19,"Well, everyone knows it is Asia's best beach. But I have something personal to add. 

My wife has huge fears of many things including sea. This was the first beach where is she entered the water & told me that we will come back to Radhanagar next day. I don't think any other beach would have made it possible.",Feb-19
Nice shallow beach,Curiosity752002,,ui_bubble_rating bubble_40,10-Mar-19,"200 meters approx of shallow water (perhaps 1 meter deep) - which is almost dry during low tides. 
The sea is clear and nice, almost no rocks",Feb-19
Magnificent beach,902sajanm,"Bengaluru, India",ui_bubble_rating bubble_50,10-Mar-19,"Best one white sand beach i have seen so far and a very picturesque sunset ! 
Also a nice beach to swim , so photography.",Mar-19
best swim in the water.,vividtraveller18,,ui_bubble_rating bubble_50,08-Mar-19,don't miss to have a dip in the water. we almost swam for two hours. the water was so so clean. the beach tends to get crowded but you can find your place and enjoy with the family.,Feb-19
Absolutely Heavenly!,Mona S,"New Delhi, India",ui_bubble_rating bubble_50,07-Mar-19,The sea shore is mesmerizing and one can spend hours enjoying it. The children can collect shells while elders can capture the beauty in the camera. Its beauty is heavenly and can only be experienced. Must visit once for experiencing the nature at its best.,Nov-18
Aptly titled the best beach of Asia,allanlakra17,"Ranchi, India",ui_bubble_rating bubble_50,05-Mar-19,"Going there both my wife and I realized why is it so famed. Absolutely beautiful. A crest of golden sand slowly converging into light blue waters which gradually changes into deep blue as it goes further. You can have a random click and make it a wallpaper on your PC. We both mulled the fact that we forgot to carry our swimwear. Nevertheless after thinking for a while, we stripped off to our bare minimum and jumped in. I don't think I would ever like any other beach in India for the taking after seeing Radhnanagar Beach. Can't wait to be back here. This time equipped properly.",Feb-19
Awesome beach.,Prabir R,"Durgapur, India",ui_bubble_rating bubble_50,04-Mar-19,Excellent clean beach having a crystal clear blue sea and white sand . Nice scenic beauty. Really beautifully enjoyable place I have seen in my Andaman tour.,Apr-18
radhanagar,dvsvipin90,"New Delhi, India",ui_bubble_rating bubble_50,04-Mar-19,"wonderful beach...............amazing experience with this place.....very neat and clean, white sand looking wow.........sunset was amazing at radhanagar",Feb-19
Best beach,alexkerketta,"Dibrugarh, India",ui_bubble_rating bubble_50,03-Mar-19,Best beach for watching sunset and swimming. Very clean and easily the highlight of Havelock. Must visit place for all beach lovers.,Feb-19
Beautiful view,Ghoshpapai,"Kolkata, India",ui_bubble_rating bubble_50,01-Mar-19,"This is a really beautiful beach. You can take bath here hours after hours. The beach generally does not have rough waves and also does not have rocks, so for swimming and bathing the beach is ideal. You will get out standing sunset view from this beach. 
You will get paid locker facility, bathroom and changing room facility in this beach. 
The beach is really clean .",Feb-19
Nice beach..,253rashmis,"Bengaluru, India",ui_bubble_rating bubble_40,28-Feb-19,This is beautiful scenic beach with white sand. There is no water activity there.. but nice place overall..,Feb-19
One of best beach,contact_mohit33,Gurgaon,ui_bubble_rating bubble_50,27-Feb-19,"As truly said, this is one of the beautiful and well maintained beach in Havlock in Asia. It is far from city.Other way to reach here is by trekking from elephanta beach. Golden/white sand along with roadside food make it more favorable. Beach is very famous for sunset view. Rides are there for children.",Jan-19
Dont think to miss it!!,ShashankA165,Mumbai,ui_bubble_rating bubble_50,25-Feb-19,"the beach is famed for its clear water and long shorelines. it gives you thrilling experience of playing with the waves. the experience is exhilarating and so is the way to the seashore. the beach is about 9 km from the main area and you need to take your vehicle (bike/car). the road is fully green and gives you a sence of pristine beauty of nature. moreover, the road to beach is not very great with many ups and downs but the end of road rewards you with a great view of seashore. the tourist inflow is good, the beach gets filled with people in the evening to enjoy the high waves. authorities have tried to preserve the natural beauty of the beach yet we find many delinquent tourists who dont care for their waste and litter the beach. evenso, the beach is very clean and sea water is very clean too. More",Aug-18
Enjoy the moment,BackPacker822672,"Patna, India",ui_bubble_rating bubble_50,22-Feb-19,We love that place and new things which motivation message to give you I and friends are fully enjoyed,Oct-18
Amazingly beautiful!!!!!,808madhub,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_50,22-Feb-19,"It is a very beautiful and clean beach , white sand, clear water, very good for bathing, awesome, not much crowded.",Feb-19
Radhanagar Beach,nagpalsunil80,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_50,21-Feb-19,"Most Beautiful and clean beach in Andaman and on this earth I have seen. 
Best part of Andaman is that most beaches are calm , clean and not crowded like Goan famous beaches. 
One and only beach in havelock you would love ,rest all beaches in havelock are time pass",Feb-19
Cleaniest beach,sudarsani,"Bhubaneswar, India",ui_bubble_rating bubble_40,20-Feb-19,This beach ranks 6th in asia's cleaniest beach and its true too. The water is so clear that you can see the corals without any difficulty. And the enviroment is clean too.,Feb-19
White Sand!! Blue Ocean!! Big Brown Trunks and Green Tress,BeingBobby,"Hyderabad, India",ui_bubble_rating bubble_50,20-Feb-19,White Sand!! Blue Ocean!! Big Brown Trunks and Green Tress what more you need! Travel in time few hundred years ago and visit an untouched beach is how you feel. Especially the sand.... its just like talcum powder :),Feb-19
Beautiful White sand Beach,njan45,"Kochi (Cochin), India",ui_bubble_rating bubble_50,19-Feb-19,"The Indian Ocean at its best here. Clear blue water and you can swim as you like. Tall trees and green belt around the beach, and guarded on two sides by hills, this makes a perfect setting for a beautiful beach. 
the beach is free from hawkers and eateries except for one restaurant serving vegetarian lunch. There is a stall selling handicrafts run by the Government.",Feb-19
What a beach!!,sahilbanker,"Ahmedabad, India",ui_bubble_rating bubble_50,18-Feb-19,"Beautiful clean blue water with opportunity to swim through it, one of the best beach of Andaman, there is no work can explain the beauty of it!!",Feb-19
Beautiful beach,palopcita,"Vyronas, Greece",ui_bubble_rating bubble_50,17-Feb-19,"The beach is beautiful, the contrast of the blue sea and green tall trees is adorable, you can walk along the beach or next to the jungle with tall and interesting trees, very common to see octopus while you swim, there are locals selling coconuts and fruits at the entrance of the beach. This is a must in andaman island",Dec-18
Mesmerized,mimansa2018,,ui_bubble_rating bubble_50,17-Feb-19,Such a beautiful beach....loved it to the max....if you don't like crows like us...head left or right of the beach...the crowd is lesser....also pls note do not go towards Neil's cove as there have been saltwater crocodiles spotted there which everyone is very casual about...as it is connected to radhanagar. Otherwise its one of the cleanest prettiest beaches in Havelock.,Feb-19
Awesome beach,KumarMorjaria,"Milton Keynes, United Kingdom",ui_bubble_rating bubble_50,17-Feb-19,This is what a world class beach should like like with plenty of sand and great waves. Plenty of little shacks nearby for snacks. No charge to use the beach and on high tide has some great waves to enjoy. A must visit if you are on Havelock island.,Feb-19
Clear and clean beach,ArvindC162,"New Delhi, India",ui_bubble_rating bubble_50,17-Feb-19,Radhanagar beach is one of the best beach in Asia . it's having very good approach to the beach proper road up to beach and then scenic beauty of radhanagar beach take ur heart away white sand and clear clean water all n all great experience,Feb-19
Best beach in Andaman!,959ishaa,"Gurgaon District, India",ui_bubble_rating bubble_50,16-Feb-19,"Clean beach with clear blue water. This is the best beach in Andaman and was the highlight of our trip. We strayed at TSG blue that is a 10min walk from the hotel. There are no change rooms at the beach. White sand beach that is not rocky, good for swimming. Non swimmers can also enjoy as it’s a broad beach with sufficient waves close to the shore. The sunset is a must watch, sun set in Feb was around 4.45 PM. By 5 PM the beach closes.",Feb-19
I love it,Hitesh31,,ui_bubble_rating bubble_50,15-Feb-19,I love the place.as it is very beautiful.i and my entire family enjoyed alot scene of the sunset was incredible,Feb-19
"A unique, very large, super clean beach. One of the very best we have ever been to",Julian N,"Royal Tunbridge Wells, United Kingdom",ui_bubble_rating bubble_50,14-Feb-19,"Quite simply a short tuk tuk ride across the island gets you to this magnificent beach. There are no bars, parasols, deck chairs. It’s just about laying your towel out and relaxing, but make sure you have all the essentials for full sun conditions. 
It’s generally regarded as the second best beach in Asia...I’d like to know where the best one is because Radhanagar will take a lot of beating. 
Just to add that the swimming is safe within the boundaries of the lifeguards and the beach very gently shelves into the sea. 
Just go!",Feb-19
