title,username,location,rating,review_date,review_text,experience
Sunset point,contact_mohit33,Gurgaon,ui_bubble_rating bubble_40,20-Mar-19,Another big beach of Neil which is famous for sunset point. Also coral are visible as they are very close to beach. Road side shops are good to have street food. Beah is clean and its enjoyable to sit and spend times there.,Jan-19
soothing sunset,vividtraveller18,,ui_bubble_rating bubble_50,08-Mar-19,"it takes 5-10 mins walk on the beach to reach the sunset point. it's worth the walk. very clean beach. you can watch the sunset while snacking on some corn, mudi (a bengali delicacy) , tea or maggie. the place gets bit crowded during the sunset. but you will enjoy the overall experience.",Feb-19
Good place,Ghoshpapai,"Kolkata, India",ui_bubble_rating bubble_40,01-Mar-19,It is sunset point at neil island. you may spend couple of hours in the evening there. You may take bath at the beach but no changing room us available there.,Feb-19
Amazing sunset,KumarMorjaria,"Milton Keynes, United Kingdom",ui_bubble_rating bubble_50,26-Feb-19,Very clean beach with a great sunset. Plenty of shacks serving a wide variety of food and some excellent tea on sale here with some hot pakodas. Good for swimming if one desires a dip but do not go too far.A lot of people gather here to view the sunset.,Feb-19
CLEAN serene beach with unsticky sand.,Rengi R,"Goa, India",ui_bubble_rating bubble_40,23-Feb-19,"A veryvery silent beach on Neil Island is Laxmanpur Beach that is outshining every other beach on the island in terms of beauty and ravishing charm. Among the beaches in Andaman, i would rank this among the top 4 and the major reason for that is the greatest combination of bluish greenish water, the long stretch of secluded beach, the tropical trees in the backdrop , white unskicty sand [ yes, am a huuge fan of unskitcky sand] and the heaven-like peace prevailing around. We stayed at tango resort which is bang on the beach. 

Just walk along the beach and it will let you marvel at the beauty of the surrounding in a deep manner and the natural spectacle would enable you to revel in and linger the vacation you have planned to have over here. 

There is no activity to be done here . if you are that person who you love to grab a beer and watch the beach , then this beach is for you . More",Jan-19
Great beach,ArvindC162,"New Delhi, India",ui_bubble_rating bubble_40,18-Feb-19,It's beach famous for sunset viewing at Neil island. Very scenic beach and having beach side food joints to have something to eat.,Feb-19
Amazing sunset point,KapoorSakshi,"Noida, India",ui_bubble_rating bubble_40,14-Feb-19,"This place is full of colorful red and blue corals. Go there for perfect sunset with a cup of tea and pakoras (lot of local shops).Amazing views, not be missed by photography lovers!",Feb-19
kISKO BOLU KISKO CHORDE?,Expedition18005,"Howrah District, India",ui_bubble_rating bubble_50,14-Feb-19,Very good place to see the sunset from Laxmanpur beach1 and see sun rise from Laxmanpur Beach 2. Which leads to the other bridge like structures called as Howrah bridge.,Jul-18
Nice Beach!!!!,SURAJSMILE,"Ernakulam, India",ui_bubble_rating bubble_30,13-Feb-19,"This beach is just 2 km from the Neil jetty.If any one love to do snorkeling,sunbathing,swimming,this place is really awesome. Natural beauty.The sunset is really superb.Must visit this place.",Jan-19
Must visit place of Neil Island,dakshath16,"Mysuru (Mysore), India",ui_bubble_rating bubble_50,01-Feb-19,It was really a beautiful experience on visiting this beach. The natural bridge built by the nature is really mesmerising moment to see. In the evening when the low tide occurs we can see a wide range of aquatic species near the shores. Beleive me you can also find Nemo if you take a guide here.,Feb-19
Best sunset point in neil islands.,shovanosneha,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_40,31-Jan-19,Laxmanpur beach is a sunset point at neil islands. One can notice Dead corals everywhere in this beach.,Jan-19
FAMOUS FOR ITS ICONIC NATURAL BRIDGE,Tarique S,"New Delhi, India",ui_bubble_rating bubble_40,24-Jan-19,"Laxmanpur Beach of Neil Island is famous for its iconic natural bridge of rock. This beautiful small island has some of the least crowded and clean beaches of Andaman. Its truly an amazing experience to be there. 

Important Infos: 
1. You can reach this island by ferries (opt private ferries as they are more comfortable). 
2. If you are running short of time, or if your budget is limited and you don't wana spend on Hotel booking in Neil Island, then you can plan a day visit to Laxmanpur Beach. 
3. The ferry drops you at this Island in morning and the same ferry picks you up in evening and takes you to Port Blair or Havelock. So plan accordingly. 
4. Laxmanpur beach has restaurants, fruit stalls and stalls that sells souvenirs. 
5. You can pre book a cab which will pick you up from jetty and takes you to Beaches or you can book after reaching there. 
6. Ferry connectivity to this Island is limited so stick to timings and be on time to catch your return ferry, else you will have to stay a day over there. More",Feb-18
Beautiful sunset,Pernilleoelgod,"Copenhagen, Denmark",ui_bubble_rating bubble_40,21-Jan-19,"This beach is great for sunsets. But it’s very crowded. 
If you like snorkelling there is a reef here if you just swim out from the beach. 

There are small shops here in the evening. I recommend renting a scooter or go with a Tuk to this beach, as it gets dark very fast. Remember mosquito spray.",Jan-19
great sunset,Shantanu P,navi mumbai,ui_bubble_rating bubble_50,20-Jan-19,Very beautiful sunset is visible from Laxmanpur beach. The beach is certainly clean. From this beach you see Havelock Island in front of you.,Jan-19
Long beach serene walk,Amrita P,,ui_bubble_rating bubble_50,19-Jan-19,"It is the beach famous for sunset but I saw sunrise during my morning walk which was also nice. It is a beach with lots of colourful corals, you find orange, blue, purple, green, brain corals and so many others. The sand is white and soft and the morning walk exploring the beauty of the serene beach with very very few travellers was a pristine experience. It is a very long beach which turns at a point. I could see some different tough fruits on the beach. I felt the whole beach belongs to me as only 3-4 people I could find in the stretch of 3 KM's. In the early morning 5.30 to 8 am the beach was full of water due to high tide while when I saw in the late morning around 10 am, water had receded due to low tide and lots of corals were bare on the beach. I liked the beach more at early morning. In the evening there is a market on the beach selling artcrafts, mungabeads, pearls, sandstones etc More",Jan-19
Beautiful Beach at Neil Island.,basabraychaudhuri,"Kolkata, India",ui_bubble_rating bubble_40,19-Jan-19,"Stayed in a Resort adjacent to this beach. Beach is narrow with mangrove trees hugging the sea. Water side bit stony,filled with water during high tide. Walking along the beach is an exiting experience.",Dec-18
Good for spending time,88swapnilb,"Mumbai, India",ui_bubble_rating bubble_40,16-Jan-19,"Good sunset point. It's a short beach and not really a place for kids to play but good for walks and photos. Stalls are there for Maggi, tea and Coconut water",Dec-18
A long walk to reach sunset point,ashokj338,"Pune, India",ui_bubble_rating bubble_40,13-Jan-19,Sunset Point is about 800m from the entrance of Laxmanpur Beach on Neil Island. The beach has powdery fine white sand but when the tide is out we see ugly dead corals sticking out. The sunset point can be seen as we approach Neil island by ferry also. This is a point where we can see the sun setting over the main Port Blair island. It is a beautiful sight and worth one visit. The point has some shacks for tea and cococnut water etc but is clean and well maintained,Jan-19
Good clean beach,dabboo,"Bhopal, India",ui_bubble_rating bubble_40,07-Jan-19,It is good beach for roaming freely.. sitting on the beach in the evening can be really calmp peaceful experience,Jan-19
Sunset point of Neil Island,drpankajsharma27,"New Delhi, India",ui_bubble_rating bubble_40,06-Jan-19,"Laxmanpur beach-1 is located at the one end of Neil Island. This is the sun set point. Visit this beach to enjoy the evening breeze, sea, sun set and snacks at beach stalls..",Jan-19
best place to watch sunset,amitl325,,ui_bubble_rating bubble_50,04-Jan-19,its one of the most beautiful views of sunset. beach side is stony so u cant swim but u can walk with ur sandals and enjoy the many hues of water and sky. its clean and picturusque,Jan-19
Nice sunset view,Travel-Bangalore07,"Bengaluru, India",ui_bubble_rating bubble_40,30-Dec-18,"It is a sandy coral beach.. Offers beautiful sunset view. Since we had stayed in pearl Park resort, it was adjacent to it. Nice view..",Dec-18
Best Beach in Neil,Hariprasad2910,"Chennai, India",ui_bubble_rating bubble_40,29-Dec-18,"This is the best in Neil. White sands, clears waters and the calmness around this place make it an ideal place to spend some quality with dear ones. This beach is best suited to visit during sunset.",Dec-18
"rocky beach, good for strolls",Naveen_Muguda,"Bangalore, India",ui_bubble_rating bubble_50,28-Dec-18,clean and good place to watch sunsets. The sand is white and fine. The beach is rocky and not suited for swimming. There are small eateries selling pakoras and noodles as well as hawkers peddling local ware.,Dec-18
Just the place to relax,segs17,"Bengaluru, India",ui_bubble_rating bubble_50,27-Dec-18,"Just the right place to spend time with nature, white sandy beach peaceful and clam. 

Towards evening is when it's mostly visited because of the sunset point. 

Has high and low tides and clear water to admire the sealife.",Dec-18
Good and beautiful beach,nkadagarwal,"New Delhi, India",ui_bubble_rating bubble_50,24-Dec-18,Laxmanpur beach is very very beautiful beach. This beach is good for evening visit. Colour of water is very beautiful. This beach is also good for bath,Nov-18
Blue Water and sun set view,AbhijeetSawant,"Pune, India",ui_bubble_rating bubble_50,21-Dec-18,This beach is famous for sunset view and and sunset view point with 270 degree view of sea. Blue water and white sand where one can actually enjoy swimming. Tea and snacks also available at beach.,Dec-18
sunset view,mehtarakeshkumar56,"New Delhi, India",ui_bubble_rating bubble_50,20-Dec-18,"the beach is famous for its sun set view , crystal clear beach with light waves . the beach offers nice local eatries like tea , coconut water , pakoda , maggi noodles",Dec-18
Good only in high tide,AKADAS,"Vasco da Gama, India",ui_bubble_rating bubble_40,16-Dec-18,"Good location for an evening walk, But usually low tide in the evenings, Can find colourful shells and corals",Dec-18
feast to eyes,Rathnam J,,ui_bubble_rating bubble_50,02-Dec-18,Go and enjoy sun rise . A beach to visit and enjoy your self. Go to these islands in leisure and enjoy.,Nov-18
End of the isle,girishglg,Bangalore,ui_bubble_rating bubble_40,02-Dec-18,It's a great place to view the sunset but then with nature's cooperation of a clear sky. Good pass time however the beach itself is rocky,Nov-18
One of the best in Neil,DWanderlust,"Pune, India",ui_bubble_rating bubble_50,01-Dec-18,One of the popular spots to enjoy the sunset in Neil island. There are many shacks around serving decent snacks. The beach is rocky so its not fit for swimming.,Aug-18
Sunset into the Mountains,Nikhil S,"Pune, India",ui_bubble_rating bubble_40,28-Nov-18,The Laxmanpur beach offers a spectacular view of sunset in combination shades with clouds sky sea and the mountains.... It is a beauty on it's own.... You need to walk a down at the tip of the coastal line to view the sunset... This place is a great for photography enthusiasts. As nature is divine. And people who like nature photography will truly adore this place.,Nov-18
Sunset Point. Must Visit !!,amit_sen,"New Delhi, India",ui_bubble_rating bubble_50,25-Nov-18,"You have to visit this place for a perfect view of sunset. Its simply too good. Get in early, sit and wait for the natural phenomena to take place. Plenty of opportunities to take beautiful pics. Its a white sandy beach.",Nov-18
Nice beach,guptaeti,"New Delhi, India",ui_bubble_rating bubble_30,17-Nov-18,"• Visited with a group of friends of 13 people. 
• The point of disembarkment is still under construction. So, you might face a little inconvenience at boarding and alighting. 
• The way luggage is managed( rather mismanaged) , is pretty much pathetic. But that's an integrated part of travelling by Ferries in Andaman and Nicobar Islands, irrespective of where you're going and which ferry or class you're taking. 
• Just a day trip is sufficient as per my experience, if possible. 
• Only 2G works here. No phone connectivity. Only BSNL is functional and sometimes Vodafone, if you are lucky enough. 
• We visited the natural coral bridge at Lakshmanpur Beach II. The hike to the bridge itself was an excellent experience. 
• Also went to the Bharatpur Beach for Glass bottom Boat ride and the weather initially was scorching hot. But became very pleasant after the rain. 
• Carry a pair of change to the beach, if you intend to take sea bath and an umbrella or a hat. More",Nov-18
GREAT PLACE TO WATCH THE SUNSET AT NEIL ISLAND,chow69,"Bhopal, India",ui_bubble_rating bubble_40,17-Nov-18,"Also known as Laxmanpur I, this is the place to watch the sunset at Neil Island. We were a bit late to reach here from Laxmanpur II after seeing Howrah Bridge, so the sun was well down. However the beach was extremely active. An extremely scenic beach, it is very akin to Radhanagar in Havelock, but not as clean. A great many shacks are at the beach entrance thereby making it extremely crowded to get onto the beach proper. We hung on till it was nice and dark and saw a ship leaving the harbour and its lights disappearing into the deep sea. The beach closes by 5 pm or thereof, so it is recommended that one reaches it by 3 pm to have an hour of swimming before the sun sets. More",Nov-18
Blend of Radhanagar and kalapathar Beach,kaunash,"Surat, India",ui_bubble_rating bubble_40,16-Nov-18,"Very scenic beach....One can even walk from Sea shell Neil directly to it...But would be a long walk...Sun set beach..Best time to visit at around 3 pm...Spend around 2 hrs and enjoy the sun set....It was very windy when we reached there..Very splendid experience....can't swim here....Sit,relax and enjoy",Nov-18
Vacation at andaman,amit b,"Pune, India",ui_bubble_rating bubble_50,12-Nov-18,"A must must have in your itenery list. Specially go to natural rock formation . There is numerous number of live coral reef pond. Not suitable for old age people. Good footwear compulsory. If you are unable to do scuba diving, then definitely visit this place. You can actually see baby octopus and other marine species. Caution- please don't stand at one place for longtime. During high tide it is closed. Plan accordingly.",Nov-18
Sunset point on Neil Island,Ajay_Rao,"Bengaluru, India",ui_bubble_rating bubble_40,08-Nov-18,"You need to walk a short distance on the beach towards the curve to face the sunset. The aquamarine waters are mesmerising & the sunset is beautiful. There are these small stalls on the edges selling hot pakoras, maggi & tea & coffee which adds to the chilled out atmosphere.",Nov-18
Sun Set Beach,amitdas1379,"Kolkata, India",ui_bubble_rating bubble_40,07-Nov-18,"Its a rocky beach ,,, no one can swim here ,,,, white sand beach famous only for ""sun set""... in evening you can Relax & enjoy the sun set",Nov-18
Beautiful place,Suvadeep M,,ui_bubble_rating bubble_50,02-Nov-18,"Seriously a beautiful place to be. 
Specially during a sunset. 
Took a lot of pictures. 
Even now when i close my eyes i can see the beach with the sun's golden rays falling over the coral rich sea and the cold breeze ..ah it truly was beautiful",Oct-18
Sunset beach,RahulS2882,"Noida, India",ui_bubble_rating bubble_50,30-Oct-18,"This beach is only known for sunset. So you won't find anyone during the day. Which can be a good time to hangout peacefully, if the weather is good. You can enjoy the sunset at the evening.",Oct-18
Serene Beach that will show you sun set with all the colors of rainbow,Viralmehta_23,"Ahmedabad, India",ui_bubble_rating bubble_50,27-Oct-18,"Indeed a soul soothing experience , when you visit beach at evening. Water has color shades like blue, turquoise, violet , purple. Sky also has a pallet of rainbow colors on display. Clouds throws different shapes clues for our imagination. Please note sunset point is on extreme left side by walk from the parking entry. Don't get late in reaching sunset point. Sunset typically happens around 5 pm so plan accordingly. After sunset you can easily spot small alive shells running on beach sand. Don't forget to buy jewelery, toys etc from beach side stalls. You won't get this variety and fair price, anywhere in Andaman.This beach shall be a life time experience. More",Oct-18
A lovely quite beach with a unique white sand!,AnamikaS128,,ui_bubble_rating bubble_50,24-Oct-18,The walk on this beach is something you would remember due to the texture of the sand here. It's a white sand beach amazing to go to for a quiet time or for a sunset.,Oct-18
Sunset Point,hans2kus,"Allahabad, India",ui_bubble_rating bubble_50,23-Oct-18,"Laxmanpur Beach is having 2 beaches. Laxmanpur 1 & 2. 
Laxmanpur -2 normally visited by tourist to see sun set.",Oct-18
Must see,Anupam_Chakrabarti,"Munsiyari, India",ui_bubble_rating bubble_50,22-Oct-18,Lakshmanpur 2 beach is an awesome experience. Take a guide for 300. See starfish and lobsters in shallow water. Dead and several live corals can be seen directly in front of your eyes. Most remarkable is a coral bridge which has developed naturally.,Oct-18
Must visit,Kush l,,ui_bubble_rating bubble_40,19-Oct-18,Awesome place ... U can walk way into the ocean as the water stays shallow for a good 300 Mtrs .. must visit place with all sports .. recommend to relax in this place with a coconut and watch the waves ... Many ppl love it here as the sand is pearl white and water crystal clear,Oct-18
Amazing place,Cruiser822935,,ui_bubble_rating bubble_50,17-Oct-18,"The only place you can walk on corals and don't forget to see coral bridge. 
Guide is not required, they will request at entrance.",Oct-18
Sunset Point.,325prashantn,"Hyderabad, India",ui_bubble_rating bubble_40,16-Oct-18,"Sandy beach with corals at the Shore where you can have a good sunset view. 

you cannot swim in this beach as there are dead corals at the Shore during low Tides when the water goes back. But the Silver sand beach is very clean and rustic in nature.",Oct-18
Lovely!,where_am_i_1,"Agartala, India",ui_bubble_rating bubble_40,15-Oct-18,We went there in the morning. Take some effort to walk to the natural bridge formation. The entire experience was pleasant.,Apr-18
Breathtaking Sunset Awaiting fr U !!!,Sucheta04,"Kolkata, India",ui_bubble_rating bubble_50,08-Oct-18,A beautiful sunset is awaiting for you. Not much crowded you can enjoy your time. Half day is suffiencient fr Laxmanpur Beach,Jan-18
White sand beach....scenic and picturesque,BratatiG1,,ui_bubble_rating bubble_50,06-Oct-18,"The beach is best enjoyed by nature lovers by just sitting, relaxing and basking in the beauty of the place.",Sep-18
Excellent View,premsundarts,"Tuticorin, India",ui_bubble_rating bubble_50,02-Oct-18,"On the day we could not view the sun set due to the clouds, but the location is awesome with dead corals and for taking stunning pictures it will be a nice location",Sep-18
The best pleasant sunset ever,ABHIJITS498,India,ui_bubble_rating bubble_50,06-Sep-18,If you want to enjoy a beautiful sunset then Laxmanpur Beach (Neil Island) will be the best option for you. I didn’t know that sunshine can be this polite and enjoyable. The color of the nature is very pleasant so keep you camera charged up. You will need it a lot. I recommend you all to go a little early so you can feel the atmosphere and enjoy a great sunset.,Mar-18
Awesome Sunset beach at the corner of the island…!,Venkat_Sree_78,"Bengaluru, India",ui_bubble_rating bubble_50,03-Sep-18,I have visited this place on 25th August with the family. This is in the corner of the Neil Island with a beautiful experience seeing the waves from two side crossing each other. There are no activities to do but this is surely one of the most memorable experience for our family’s entire trip to Andaman. Best time to go there is the evening to view the Sun setting on the Sea.,Aug-18
best sunset view,VinayakM170,"Bangalore District, India",ui_bubble_rating bubble_50,29-Aug-18,I have never seen such a beautiful beach before. The sea reflects the sun and every 10 meters the colour of water is different during sunset. It cant be expressed by words but something that has to be experience by visiting the place,Apr-18
Calm & Serene,698aruns,"Mumbai, India",ui_bubble_rating bubble_50,17-Aug-18,Nothing can beat an evening at this beach. Just sit there and enjoy the sunset with some quick snacks. Only a handful of tourists as these is located on Niel Island. I'm definitely going to be here again.,Feb-18
Sunset beach,deejay90210,"New Delhi, India",ui_bubble_rating bubble_50,13-Aug-18,Every tourist on Neil Island will be rushing to this beach to see the sunset. Beautiful beach with beautiful views. Remember to get out early after the sunset as the small parking may get really crowded.,Mar-18
Nature at its best,Mousam C,"New Delhi, India",ui_bubble_rating bubble_50,07-Aug-18,"The one thing i would like to mention is that if u love nature, go for it. You can capture many photos which will be a memorable one. Sunset is awsome. It is not for bathing but you can explore the area and find many new things.",Feb-18
"Must visit, one of the best beach",glocaltravels,"New York City, New York",ui_bubble_rating bubble_50,26-Jul-18,"Must visit, one of the best beach with clean water, calm waves, not much crowded and great to walk around. There is no life guard around, fyi. I recommend a visit.",Aug-17
A great place to spend leisure time,Ankur K,"Lucknow, India",ui_bubble_rating bubble_50,10-Jul-18,"Just sit on beach and relax. Very quite and beautiful, same as other beaches of Andamand. Have a walk down the beach at sunset and enjoy. Try to stay at resorts close to beach",Oct-17
Sunset,ShahNirbhay,"Mumbai, India",ui_bubble_rating bubble_50,06-Jul-18,"Laxmanpur Beach one of the unmissable beaches to view sunset. 
In the snaps are some evening glimpses of this beach. An ""L"" shaped white sand beach known for it's beautiful sunset. & the rainbow over this beach was our lucky surprise.",May-18
Beautiful Beach on Neil Island,ParwathiH,,ui_bubble_rating bubble_40,06-Jul-18,The Laxmanpur beach is a beautiful beach on Neil Island from where one gets to see a magnificent view of sunset. There are small shacks from which one can buy tea and snacks and enjoy on the beach.,Mar-18
Quite & Serene,Sakshi_Jindal,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_50,25-Jun-18,"Getting inside water is not recommended as a lot of dried corals on the shore. 
It was amazing to just sit and sip a cup of hot tea on this beach and see the sunset.",Jun-18
Best sunset view,vidhyasingh,"Kolkata, India",ui_bubble_rating bubble_40,24-Jun-18,Laxmanpur beach is also known as sunset beach as we can view the sunset best from here. We have to walk a bit to reach the point from where the sunset can be best viewed. There are some shops where one can buy seashell made accessories. There are shops where one can have tasty pakoras and tea as well.,Jun-18
Best beach to enjoy Sun Set,1Sharma,"Chandigarh, India",ui_bubble_rating bubble_50,19-Jun-18,It was just wow ! Better than Sun Set view of Chidiatapu or any other location in Andaman. We enjoyed a lot over there and its a must visit place for every tourist.,Jun-18
Sunset Point.....!!!!,brlakkad,"Mumbai, India",ui_bubble_rating bubble_50,18-Jun-18,"We stayed at Sea Shell Neil, the sunset point, laxmanpur beach is very nearer to it. 

Walk on the Beach for about 10 -15 mins to reach to sun set point. There are few vendors selling coconut, tea, pakoda..... 

You can have hot tea and pakoda while enjoying sun meeting the sea at the extreme horizon....Just beautiful. 

Children can play on the beach. It's not good for swimming.... But though can swim if want to. 

When we visited, it was a clear sky..... Watching sunset was a memory at Neil....",Apr-18
Beautiful beach.,rantadeepr,,ui_bubble_rating bubble_50,16-Jun-18,"Just loved this beach..lots of wind was blowing Wen u went...it was cloudy,but still looked great..not a place to miss",Jun-18
You will be in awe of the place,rajeevkh14,"Ghaziabad, India",ui_bubble_rating bubble_50,12-Jun-18,beautiful and awesome words are small for this wonder. it has ocean from three sides and merge at this point. waves are strong and the view is beautiful. one can spend hours sitting at this place,May-18
Scenic view,govindtrivedi,,ui_bubble_rating bubble_40,28-May-18,This beach offers you a scenic view and also the sunset point of neil island. The beach is full of dead finger corals so there be a problem in walking near the beach.,May-18
Very nice to view the SunSet at this Beach. It was really nice.,LogaV7,,ui_bubble_rating bubble_40,23-May-18,"We can have chat items, coffee, tea and tender coconut in the evening hours. Cannot swim/bath at this place.",May-18
Best Sunset view from Neil Island,ketan s,"Pune, India",ui_bubble_rating bubble_50,21-May-18,"Beach is famous for the sunset on Neil island. 
white sand beach 
beast sunset view point beach 
many shops around beach for tea,coconut water and try King coconut",Nov-17
A must visit Perfect sunset point during Andaman trip,ersdsiva,,ui_bubble_rating bubble_50,08-May-18,"The beach was clean, the white sand was lovely, reach here around 4.15PM for seeing sunset very nicely, here sunset can be seen very nicely. decent Snacks are available for eating too. I have seen perfect sunset here only, In Havelock, radhanagar beach sunset was not at all visible.",Apr-18
Sunset point on Neil,hrishikeshsivana2018,"Mumbai, India",ui_bubble_rating bubble_50,07-May-18,The place has a beautiful beach with white sands all over. One can grab a coconut or maggi from the local shack and laze around watching one of the most beautiful sunsets. It is the perfect way to end a hectic day of exploring and having fun.,Dec-17
Sunset point,saurabhmisra10,"Chennai, India",ui_bubble_rating bubble_50,01-May-18,"It is fun hanging out at laxmanpur waiting for the sun to go down. Grab a couple of smokes, a couple of coconuts and chill.",Mar-18
Good beach for sunset,nehaBanglore,Bangalore,ui_bubble_rating bubble_30,26-Apr-18,"This beach is famous for the sunset on Neil island. This beach has lots of corals on the side to walk on. There are some eating stalls on this beach, so the beach did get little dirty and crowded. This is not the beach for the best sunset , i found ram nagar beach to be better.",Mar-18
Mesmerizing Sunset!,anahita_abad,"Bengaluru, India",ui_bubble_rating bubble_50,18-Apr-18,"We reached Neil at around 3-4pm and our resort (Silver Sand Beach Resort) arranged for an auto (Shekar - 9933272996) to move around the island. He advised us to visit Lakshmanpur Beach 1 (Beach 2 is for the Natural Bridge, which should be visited only during low tide) for it's beautiful sunset. This is the only beach on Neil Island that has lights and is open till 7 pm. We got there just before sunset and walked along the sandy shores till it got dark. The different hues of red, orange and pink that coloured the sky at sunset was mesmerizing. We bought some shell bracelets from the little shacks near the car park before returning to our resort. More",Apr-18
Sunset special !,ANUJ J,bangalore,ui_bubble_rating bubble_50,16-Apr-18,"The jewel of Neil, this beach expresses stunning sunset view. Beach is littered with beautiful coral fossils which offers spectacular view. 

You can spot sun and moon at the same time in the sky around 6 pm :) 

Don't miss if you are in Neil !",Mar-18
Powder soft sand!,lopita_majumdar,"Bengaluru, India",ui_bubble_rating bubble_50,10-Apr-18,"What a lovely beach! The sunset was spectacular and the skies filled up with a thousand shades of blue, yellow and pink! we went in the early morning too, when the beach was practically deserted and it was a great experience.",Apr-18
Good Beach,Mukesh_Mumbai,"Mumbai, India",ui_bubble_rating bubble_40,07-Apr-18,"Sunset view was beautiful. 
Need to walk a lot to reach sunset point. 
Many shops along the beach side. Can get pakoda, Tea, Coconut etc....",Feb-18
Serene & beautiful Sunset view,Amit K,"Bangalore, India",ui_bubble_rating bubble_50,07-Apr-18,"A must go place. I would recommend taking resorts close to this beach so that you could enjoy sunset till the extent you want and return to resort quickly. 
-Clear water 
-clean beach, 
-Photographic 
-Sunset view. 

Tips: Look for a good weather else you will miss sunset there.",Mar-18
Blue Whale Resort,MsBehart,,ui_bubble_rating bubble_40,05-Apr-18,"A beaut little family run eco huts. Very clean, delicious home made freshly cooked meals. Dipu and his family are more than helpful with nature walks and info. Such a wonderfully relaxed place! And about five minutes walk to the powder sand Laxmanpur sunset beach. Beautiful. Good snorkelling albeit a bit crowded at sunset. Approx 200 people some nights. But check out the Blue Whale cheapest cleanest nicest place I stayed. Good if chillaxing in nature is your thing.",Feb-17
Sunset Beach,Cakanksha,"Jalgaon, India",ui_bubble_rating bubble_40,05-Apr-18,"A beautiful sunset can be seen from this beach... which has a wonderful view. 
there are many shops at the beach to shop n feed yourself",Feb-18
Coral Everywhere,BhardwajSiddharth,"New Delhi, India",ui_bubble_rating bubble_50,02-Apr-18,We do take a dive at elephant beach to see the corals. This beach gives you the opportunity to see corals at the sea shore.,Jan-18
