title,username,location,rating,review_date,review_text,experience
Relaxing environment,coer_ankit,"Chandigarh, India",ui_bubble_rating bubble_50,05-Jan-18,"This is adjacent to sea Having a small play area of kids. At the evening, ambiance is too good. A place to sit to watch sea, hear its voice and have a cup of tea from inside the park.",Dec-17
Nice aquarium,Praveen D,"Mumbai, India",ui_bubble_rating bubble_40,01-Jan-18,"This is a small aquarium where you may get information about fishes, shells, marine life etc. It is having a section about corals too. Many of the fishes are kept in formaline solution. may be added in itinerary if you have time else may be nicely skipped.",Dec-17
Awesome view,Shalini S,,ui_bubble_rating bubble_50,23-Dec-17,"Marina Park and the aquarium are a great place to hang out in Port Blair. 
Apart from leisurely walking along the sea, one can indulge in water sports. There is a children park also on the Marina along with food joints.A fun place....",Dec-17
Exotic tropical sealife on display,ShakirSharfrazA,,ui_bubble_rating bubble_50,19-Dec-17,Its a great place to feast your eyes on exotic fishes of the tropical waters. You can typically spend around an hour here. We were amazed by the diversity of sea life on display here. There were restrictions on photography in this place.,Jan-17
Nice place,Sidharth2016,"Kolkata, India",ui_bubble_rating bubble_40,17-Dec-17,Nice place for spending leisure time. We came here for 2/3 days in evening. There are a cafeteria. Excellent tea and coffee.. You can get large crab in aquarium for feed if luck favour. Very reasonable rate for cooked crab. Jetty for Ross and Northbay Island also is here. You can book water sports here. We booked boat namly Musafir. They are reliable.,Nov-17
Nice park,supriyo g,"Kanpur, India",ui_bubble_rating bubble_40,12-Dec-17,"A pretty nice park adjacent to Rajiv Gandhi water sports complex. 
A place to laze around and relax while the children play in the swings etc. 
Has a good cafeteria as well. 
Try out some chicken/prawn pakodas.",Nov-17
nice,sangeeta68,"New Delhi, India",ui_bubble_rating bubble_40,21-Nov-17,"we just took a brief halt here to take in the view and a couple of pictures, it was so windy that day. The area is so pretty with a small memorial and the beach and aquarium",Nov-17
Marina Park and Aquarium,Vibhu S,"Lucknow, India",ui_bubble_rating bubble_50,09-Nov-17,"A prime attraction located on the unspoiled shores of Port Blair, the Marina Park and Aquarium is a beautiful little establishment aimed at educating the masses about the marine ecosystem. The aquarium contains impressive displays of the endemic marine organisms and marine habitats. Outside this, lies a well laid park that contains many amusement facilities for children and makes for a very nice picnic spot.",Nov-17
Ferry place for North Bay and Ross island as well as water sports,Ashwinder9,"New Delhi, India",ui_bubble_rating bubble_40,07-Nov-17,"This is the point from where you board the ferry for North Bay, Ross island etc. Also can do water activities such as sea walk, Andaman dolphin etc all of which start from Marina Park.. During evening a lot of locals and tourists come here to chill.. Overall pretty decent place to spend the evening.",Nov-17
very good,raja p,"Hyderabad, India",ui_bubble_rating bubble_40,07-Nov-17,different types of fishes we can see here.my child enjoyed this place.even my self enjoyed to see this fishes ans so many sea creatures preserved .,Jan-17
My kid loved the fish,EnakshiC,"Navi Mumbai, India",ui_bubble_rating bubble_30,03-Oct-17,"This is one of the tourist spots of Port Blair where one can see various types of fish and sea life. 
It's spread over an area with aquarium, preserved fish sea lion in jars and other sea creatures. 
One would need about 45 minutes to an hour to see this place. Kids like to see all the creatures and actually enjoy it. 
Overall a decent place.",Dec-16
Not very exciting,RimjhimB16,,ui_bubble_rating bubble_30,30-Sep-17,Place needs a face life. The lights are dim and the arrangement is not very good. Collection covers several species. The place can be better maintained to make it attractive for the visitors.,Aug-17
Glance of the Marine life,rajanik74,,ui_bubble_rating bubble_30,30-Sep-17,"This place is dominated by fishes. You get to see a great variety of fishes from in and around Andaman islands. Apart from fishes, other marine creatures like star fish, molluscs etc. are also seen. Coral structures of different color, shapes are kept on display. Tortoise shells are also portrayed.",Aug-17
A Gateaway to Ross Island,ShahidL21,"Dhaka City, Bangladesh",ui_bubble_rating bubble_40,24-Sep-17,"It is a beautiful place close to sea, at the gateway to Ross Island. It is one of the most pleasant place for fresh air, photography and scenic views. A real good place for time pass.",Aug-17
Average Place....,SURAJSMILE,"Ernakulam, India",ui_bubble_rating bubble_30,21-Sep-17,"Not great, but still you can visit with large group.You can spend some time and enjoy this aquarium.Kid will really nice time.",Jun-17
Good collection,RajaniK70,,ui_bubble_rating bubble_30,21-Aug-17,You get to see a variety of fishes and other aquatic animals here. Different types of Corals and specimens of shells of snails and other molluscan are also seen. Most of the specimens are collected from areas in and around Andaman and Nicobar islands. Basically you get an insight into the rich marine life of these islands.,Sep-16
All activities here are suspended. It's just a jetty for boats now.,pratheep d,,ui_bubble_rating bubble_30,29-Jul-17,The sports complex here is shut down. This is where you board your boats for Ross and North Bay Islands. Nothing else special here except for the large jetty arrangement.,Jun-17
Nice collection of fish and marine life,TanveerS120,,ui_bubble_rating bubble_50,23-Jul-17,It was a journey starter for us. The place restricts photography and has amazing specimens of fishes and marine life.,Jul-17
good place for kids,deepeshnair,"Bengaluru, India",ui_bubble_rating bubble_50,18-Jun-17,they display different types of corals and a small room with few aquariums.. must visit for school going kids...,Jun-17
Travel in Park and Aquarium,lingarajuds,"Bengaluru, India",ui_bubble_rating bubble_40,15-Jun-17,"Marina Park and Aquarium is in Delanipur, Port Blair.. We can reach by walk from Aberdeen bazar. The park is neatly maintained and the travellers can spend their time in ease.It is open for the public from 6-00 AM to 10-00 PM. A Tsunami memorial is established here.",May-17
Beautiful Place for Family and Kids,Azkhn,"Bengaluru, India",ui_bubble_rating bubble_40,04-Jun-17,"It is a nice place to visit at Port Blair, as you get to see various species of fish and there is a park for kids too. The aquariums are small but your kids will love them for witnessing the beautiful aquatic life that they might not have witnessed before.",Nov-16
Marina Park and Aquarium,sikhilviswam,"Adoor, India",ui_bubble_rating bubble_40,27-May-17,"lot of fish and aquatic life , corals can be seen here . fully air conditioned . a nice place to visit . Monday is holiday",May-17
Good place to walk after your Ross visit,Vishnu2013Jan,"Bengaluru, India",ui_bubble_rating bubble_40,23-May-17,"I found the place good mainly because of kids who had some play area and also a good stroll for couples. There are some good statues, artifacts from 1971 WAR, Navy turrets etc which may not be great but still worth a view. The walk by the sea in late evening is very good",May-17
Good spot to spend time,GuptaB1,"Bengaluru, India",ui_bubble_rating bubble_50,24-Apr-17,"Options of walking park, traffic park for kids, adventure sports, adjacent to Aberdeen jetty for service to Ross Island and North Bay",Apr-17
Pretty basic,hansolo76se,"Lomma, Sweden",ui_bubble_rating bubble_30,16-Apr-17,The fee is low. And the collection in this museum is mostly dead specimens in jars. There are some aquariums with saltwaterfish that actually look quite good - but the layout is nothing you might see in true aquariums. But for the money you pay there is not much to say.,Apr-17
Nice place to visit,maheshk231,"Pune, India",ui_bubble_rating bubble_50,26-Mar-17,clean and Nice place to visit for family trips and evening or morning walk near by city center . also play ground for childrens,Feb-17
Good Museum,sethi6996,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_40,12-Feb-17,You can see the corals here in this museum as well. plan a visit while you are there in the Port Blair.,Jan-17
Good visit,iamsenthilk,,ui_bubble_rating bubble_50,02-Feb-17,Good place to see all the aquatic animals in the aquariums. Though its a small place but very informative.,Jan-17
Not much to see,ynvk,"Hannover, Germany",ui_bubble_rating bubble_20,31-Jan-17,"For the little entrance fee that you pay here, you cannot complain. It is a small exhibition of mostly preserved items. The aquariums are very small and don´t show anything special. In less than half an hour you have seen everything and you know not much more about the underwaterworld of Andaman islands.",Jan-17
Glance at the marine life of the Andamans,bishnus88,,ui_bubble_rating bubble_30,31-Jan-17,The fisheries museum gets you a glimpse of several marine creatures from in and around Andaman. Some of the aquatic animals which are unique to Andaman and Nicobar archipelago can be seen here. The place is not very big. You can cover all the displays within 30 minutes of time.,Dec-16
Marina Park and Aquarium,yogindery,"New Delhi, India",ui_bubble_rating bubble_50,22-Jan-17,"Marina Park and Aquarium is a beautiful place as one can see various kinds of fishes and other water animals, specially the children's will have fun and joy here.",Jan-17
Average,Raja S,"Chennai, India",ui_bubble_rating bubble_20,15-Jan-17,Visited with family and there is nothing exciting or spectacular of mention here. Though they have taken efforts to maintain the aquarium the choices of aquatic animals you get to see are very few and chance for the kids to learn or expereince aquatic life is non existent. You can walk in and out in 20mins flat. We have visited good aquariums before and IMO this is not worth the effort.,Jan-17
Must-see,drupad123,"Surat, India",ui_bubble_rating bubble_50,09-Jan-17,Best aquarium i have ever seen. Variety is vast and very well maintained. Clean and beautiful. must visit attraction.,Jan-17
Nothing much to see here!!,Ankit A,"Jaipur, India",ui_bubble_rating bubble_30,05-Jan-17,go only if you have nothing else to do or if you are really interested in sea life. The visit needs hardly 40-45 mins.,Dec-16
Must visited place.,pickntrip,"New Delhi, India",ui_bubble_rating bubble_50,27-Dec-16,we visited on 22-12-2016 with a group of 7 persons. Very neat and clean environment. This is also a historical place and you can see our historical chapter and monument of our brave ????.,Dec-16
Best scenic view,AlankarS17,,ui_bubble_rating bubble_50,19-Dec-16,Best scenic view on the way to & fro from Wandoor to Jolyboy Island. Glass bottom boat ride is recommended.,Dec-16
Variety of Beautiful fishes,pratraveller2015,"Bengaluru, India",ui_bubble_rating bubble_40,27-Nov-16,Worth to visit. Just 10 bucks for entry. Can visit the place in 20-30 minutes. Lot of beautiful fishes and corals. Good place to take kids.,Nov-16
"Not an aquarium, its more of a museum",NoneI1,,ui_bubble_rating bubble_30,31-Oct-16,There are no live marine creatures to see here. Variety of fishes and other marine animals can be seen preserved in glass bottles in formalin solution. Going to this place with lot of hope will certainly be disappointing. One can watch the preserved creatures but definitely not witness marine life in action.,Aug-16
Know their Sea,KolkataArpan,"Uttarpara Kotrung, India",ui_bubble_rating bubble_50,28-Oct-16,This museum is near Wandoor beach and we visited it enroute Jolly Buoy island. Nothing much to see but a time pass. The replicas marine animals are as good as original. Not very time consuming. A good place to spent time before the scheduled boat departure for Jolly Buoy island Great variety of colorful sea creatures preserved in glass bottle where the original is available instead of the replica.,Mar-16
Its a place where you can relax,debjitghosh1411,"Kolkata, India",ui_bubble_rating bubble_40,12-Oct-16,"Marina park is a beautiful place, we went there in the evening and found full of people. We found local people are also gathered over there.",Oct-16
Watching dead creatures is not very appealing,RajaniB32,,ui_bubble_rating bubble_30,17-Sep-16,"This place has a collection of marine life from in and around Andaman and Nicobar Islands, kept in glass bottles in preservative solutions. Great variety of colorful fishes, snails, sea creatures living in shells, lobsters, star fish, crabs etc. can be seen here. It's not that appealing to watch dead marine animals. Having proper aquariums with living marine creatures would be more fascinating.",Aug-16
VERY RARE AQUA MARINE FISHES ARE COLLECTED,2604rahul,"Kolkata, India",ui_bubble_rating bubble_40,16-Sep-16,we can see very rare kind of marine fishes and species at this marine park . lot of information and details can be collected in this park. you may visit this marine park before going for scuba diving or snorkeling and can relate tyour viewing...,Aug-16
Beautiful museum. Must visit !!,induabhi,"Jamshedpur, India",ui_bubble_rating bubble_50,12-Sep-16,The museum is very well maintained. You will get to see various types of corals and sea anemone skeletons.Also they have a small souvenir shop from where you can buy stuffs. Good place for family and kids.,Nov-15
Watch the collection of Marine life in Andamans,rambhab1,,ui_bubble_rating bubble_30,28-Aug-16,"The fisheries museum has a great collection of aquatic life in and around Andaman Islands. As this is a museum and not an aquarium, we could see only the preserved creatures in glass jars. Several kinds of Fishes, Molluscs, Crabs etc. can be seen here.",Sep-15
Well maintained,tan32016,"Bengaluru, India",ui_bubble_rating bubble_40,25-Aug-16,"Located on the silent shores of south Andamans, this is a well maintained aqua park by Indian Navy (I didn't know until I visited). The location itself is beautiful and serene, to add to that is this nice educative attraction. Don't miss!",Oct-15
OK for one time visit - nothing much to see if u have seen real corals,RBan26,"Bengaluru, India",ui_bubble_rating bubble_30,27-Jul-16,OK for one time visit - nothing much to see if u have seen real corals at North Bay/ Elephant beach/ Jolly Buoy island. A typical marine museum and an attached Samudrika govt owned stall selling marine items.,May-16
Ok ok place,beingankuryadav,"Shahjahanpur, India",ui_bubble_rating bubble_30,30-Jun-16,Its good to spend little time here to improve your knowledge regarding marine life. The place is close to city or i must say within the city so no problem to get in here.,Jun-16
Good place to see some rare marine species,Memoirs-Sachin,"Mumbai, India",ui_bubble_rating bubble_30,27-Jun-16,"The Fisheries museum is located very close to the Rajiv Gandhi Sports Complex and houses a variety of rare marine species like fishes, reptiles and shells. 
The place is small but well maintained. 
Would have loved to see live species instead of the dead ones kept in jars :(",Dec-15
Portrayal of Marine life of Andaman and Nicobar Islands,Rajesh k,"New Delhi, India",ui_bubble_rating bubble_30,26-Jun-16,"The Fisheries Museum is located close to the Rajiv Gandhi Water Sports complex. 
It has several specimens of Fishes and other marine creatures found in and around the Andaman and Nicobar Islands. 

The different marine animals are preserved in glass jars in preservatives. There is good collection of corals, crabs, starfish and variety of fishes. 

Photography is not allowed in the this museum.",Aug-15
"Not a great place to visit, too expensive",HaripadaP,,ui_bubble_rating bubble_20,25-Jun-16,"I went here hearing from lot of visitors. But it was very expensive. I did not like that much. Just go and ghave a view, if you have lot of free time.",Feb-16
Horrifying to see dead fishes,AbhishekPatkar,"Jabalpur, India",ui_bubble_rating bubble_20,21-Jun-16,We visited the site in Feb 15. Not a nice experience to see dead fishes in jar with some liquid chemical. I just wanted to finish it at earliest. If you have no issue in seeing dead fishes in jar than you may enjoy.,Jun-16
Good to Spend Little Time,Aatikaf1,"Hyderabad, India",ui_bubble_rating bubble_30,10-Jun-16,"This museum has displayed a large variety of fish. It is just a small ancient aquarium and represents the marine life. Several steps are to be taken to improve this museum. It is closed on all Mondays, Public Holidays and Second Saturdays. The ticket is also very low cost. Visit during your spare time.",May-16
The All Time Loved Place,Aatikaf1,"Hyderabad, India",ui_bubble_rating bubble_30,09-Jun-16,"The Marina Park is one of the best spots for everyone whether local or tourists visiting Andaman Island. In Marina Park, There is a Rajiv Gandhi Water Sports Complex from which the small boats and ferries operate between the Ross Island, North Bay Island and Viper Island. There were many water activities and boat rides take place here such as banana boat ride, jet ski ride, speed boat ride, etc. Peoples can visit here at all the times and all days. it is the best spot for all age groups to relax and enjoy their leisure time.",Aug-15
Needs maintenance and care,oshylu,"Mahabalipuram, India",ui_bubble_rating bubble_30,24-May-16,This is may good for tourist if it is maintained well with due care .. poor maintenance Leeds it's to unwished. . Have something but poor attraction.. anyhow with shrinking heart I have visited this .. ok,May-16
"Visit at Leisure, nothing to die for.",Bichoo001,"Noida, India",ui_bubble_rating bubble_30,09-May-16,Many variety of fish are there but presentation is poor. The place needs a face-lift. Ancient aquariums. Poor lighting. Unattractive. Cannot be said to be well maintained. Someone needs to take steps to mordenize the place. Visit only in spare time.,Feb-16
Very little things to see,ManmeetBhamra,"Mumbai, India",ui_bubble_rating bubble_30,08-May-16,"This is just a small aquarium for viewing with very limited options to see and hence the ticket is also priced very economically. Cannot compare it to the one's is Dubai or Singapore so if you visit it, dnt have high expectations",May-16
Awesome place,ziyashaikh91,"Bengaluru, India",ui_bubble_rating bubble_40,25-Mar-16,The real nature is here. Sight seeing and spending the best time with ur loved ones would be here and no where else.,Apr-15
GOOD VIIST,mandeep255,"Mhow, India",ui_bubble_rating bubble_40,16-Mar-16,"Good visit, a man made park and jettys, worth a visit , small eateries abound on the road next to the park.",Jan-16
Government run efficient Museum,SundarRam54,"Hyderabad, India",ui_bubble_rating bubble_30,14-Mar-16,"The place is run by the Fisheries department of Andaman & Nicobar Government. The place is a little dull since it is a museum( not an aquarium) with lot of preserved marine life in bottle jars. The museum takes lunch break for an hour . Be careful to check timing. All the same it is educative place and need not be missed if you have time. Think of the amounts you have to pay for entry at SEA aquarium,Sentosa compared to Rs 10 you pay at this museum.",Sep-15
An Interesting Museum and Aquariu m,Igirl,"Lowestoft, United Kingdom",ui_bubble_rating bubble_40,06-Mar-16,"This has now become more of an Aquarium, so apart from the vast variety of live fish there is also a variety of preserved marine life in jars and collections of Coral and shells on display. The display boards are both informative and interesting. 

The grounds of the museum are well kept and the building itself is brightly painted with yellow, pink and blue colouring. There is a life size model of a whale on display opposite the entrance giving you some idea of the enormity of these great creatures. 

Whilst there is much the same displayed in the Naval museum, this one merits a visit on its own.",Jan-16
lovely aquarium,anjanikumarmalik,"New Delhi, India",ui_bubble_rating bubble_40,01-Mar-16,its pretty cool and lovely aquarium small but well organised aquarium with lots of corals and fishes specimens.,Dec-15
A museum for name's sake,cyberdanes,"Pune, India",ui_bubble_rating bubble_20,04-Feb-16,"The place has a shabby collection of marine life, most of which is stored in jars full of formalene solution. The place could smell better. Not a very good place to visit except if you are bored out of your minds and would go for anything.",Dec-15
Excellant place,rng94,"Bhopal, India",ui_bubble_rating bubble_50,30-Jan-16,"I was overjoyed to see the various collection of coral reefs, shells and all such stuff. It's a sort of must-visit place.",Aug-15
Please avoid - prefer Samudrika Museum over this for better experience of same area,Dhiman_HD,"Hong Kong, China",ui_bubble_rating bubble_20,25-Jan-16,"1. Most fishes are dead and kept in Jars with preservatives 
2. Very small and poorly maintained 
3. Only 10-15 LIVE fishes",Jan-16
Great place for getting a look into the marine life of Andamans,Ena_wonderer,"Kolkata, India",ui_bubble_rating bubble_40,23-Jan-16,One can get a good overview of marine life with somewhat elaborate collection of corals & variety of fishes.,Oct-15
GOOD COLLECTION OF CORALS AND SHELLS,DrAloy,"Lucknow, India",ui_bubble_rating bubble_40,21-Jan-16,The Museum has a very good collection of corals and shells with labelled classification of them which is interesting. It also has a Preserved Saw- fish. However the collection of Live Fishes and Aquariums is disappointing.,Jan-16
to get knowlege about marine life,sh_mohanlal,"New Delhi, India",ui_bubble_rating bubble_50,17-Jan-16,various type of corals marine life to understand. very knowledgeable to understand. a small time is required to understand,Jan-16
Waste of time,arijeet_c,,ui_bubble_rating bubble_20,04-Jan-16,Its very small and does not have anything out of the ordinary to offer. Visit if you do not have anything else planned.,Dec-15
Interesting,RAJIV1954,"New Delhi, India",ui_bubble_rating bubble_40,27-Dec-15,The museum gives a good overview of marine life with a good collection of corals & a variety of fishes.,Dec-15
The Fishery Museum,Jshree2011,"Bengaluru, India",ui_bubble_rating bubble_30,14-Dec-15,"It is a museum with huge collection of corals, shells, clams and fishes. Though the collection of live fish is less. It is located close to Rajiv Gandhi water sports complex. One-time visit is a must.",Oct-15
Not so Good,SnehPrit,"Bharuch, India",ui_bubble_rating bubble_20,01-Dec-15,Quality and quantity of Live fishes was very very less. Can be upgraded with more varieties of it. You won't miss much if not visited.,Nov-15
Good park but not aquarium,SnehPrit,"Bharuch, India",ui_bubble_rating bubble_30,01-Dec-15,"Park is OK to have some leisure time spent, but the visit to the aquarium was a despair. Limited varieties of fishes available in it.",Nov-15
A real beach side Park..,DivyaNair,chennai,ui_bubble_rating bubble_40,30-Nov-15,"The name really suggests it! I loved the quite park and the board walk. It's the best place to watch the sunset and enjoy the calming sound of the sea. I would really suggest going here at the evening, to enjoy the walk and not the sun. But if you are there to visit the aquarium, do visit in the morning, they are closed after 5.",Sep-15
Good view,SulagnaSaha,"New Delhi, India",ui_bubble_rating bubble_40,18-Nov-15,We visited there late at evening. However enjoyed the walking on the bridge in the sea. Feeling was amazing when we walk on the bridge. Everywere was sea and its waves were hitting the bridge where we're walking.,Nov-15
Nothing great- Skip it and you wont regret,skbera,"Trivandrum, India",ui_bubble_rating bubble_30,16-Nov-15,"Located near Water Sports Complex in Port Blair, this museum has nothing much to offer. It has a varied collection of fishes, shells, corals etc. However, the overall look and ambience is not that great.",Nov-15
Don't expect too much,ST_INDIA,"New Delhi, India",ui_bubble_rating bubble_30,15-Nov-15,Just an average place . Few here and there places.Just roam around if you have nothing to do. Just take few pics around and feel the sea shore with coconut water in your hand. Boat facility is also there.,Nov-15
