title,username,location,rating,review_date,review_text,experience
Beautiful,Bharat_Tank,"New Delhi, India",ui_bubble_rating bubble_50,06-Mar-19,The Bharatpur beach is beautiful. The beach is so wide and with the water level going down opens up the entire beach with long walk way. The blue ang green water is beautiful. The small shops along the beach are cheap and worth buying items from them. The walk along the beach gifts you with different types of shells and corals. Enjoy the walk on soft sand and clear beach.,Apr-18
Good place for water activity,Ranjeet S,"Mumbai, India",ui_bubble_rating bubble_50,04-Mar-19,"Excellent beach for family and couple, Glass bottom boat ride is main attraction. One must visit this place in first half as water recedes in afternoon. water scooter ride is also available @ Rs 500. dense trees with seating space, so comfortable to spent time post check out if your ferry is in evening. I spent 3 hrs with my kids. This is the place for shopping in Andaman (possibly lowest price) of shell, pearl and stone related items. little more crowded so couple should not expect private time here.",Feb-19
Must visited place at Andaman,Ghoshpapai,"Kolkata, India",ui_bubble_rating bubble_50,01-Mar-19,It is must visited place at Andaman . The beautiful view of beach will mermarise you surely. The clean water like glass is superb. The beach generally does not have much waves so you can walk at least 1 Km through water from beach. All type of water sports are available there except scuba . Changing room is also available at beach from mens and womens.,Feb-19
"This is a unique ""swimming pool"" beach",joydpb,"Bengaluru, India",ui_bubble_rating bubble_50,25-Feb-19,"Yes, it will give you feeling of a natural swimming pool due to its very gradually increasing depth of water level and the crystal clear water. The panoramic view is an added delight. You can wade through the calm waters to about half a kilometer from the shore! Good for glass bottom boat rides too.",Nov-18
The best beach in neil island,Rengi R,"Goa, India",ui_bubble_rating bubble_50,23-Feb-19,"The best beach in Neil Island is Bharathpur which looks exactly as a painting exhibiting beauty at the higher level. Among all my favourite beaches in India, Bharathpur has a separate space mainly because the beach does not produce any waves . Even if you venture 70- 80 m insto the sea still you will hardly be neck deep in water . We [ my wife , my son and i ] bought baloon lifbouy Ring and kept floating in the beach from 8 am to 5pm . After visiting at least 50 different beaches in various parts of india I have not seen a beach this calm . An ideal beach for a waterphile to play in. 

The extensive Bay of Bengal is beautifully lulled by the vast greenery and long stretches of white sand on the shore and tourists from all over the world love Bharathpur because of its backdrop unimaginably designed by the creator. The lagoon with shallow and clear water is an ideal space for family to have fun and enjoy the level best. 

We did glassbottom boat ride as well here . More",Jan-19
Scenic....,808madhub,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_50,22-Feb-19,"Its a beautiful beach, clear water - since sea is not too deep near the shore.... you can take long walk into the water..... awesome experience..... there are some shacks selling local stuff and some shacks selling food.",Feb-19
Pure sceneric,sudarsani,"Bhubaneswar, India",ui_bubble_rating bubble_40,20-Feb-19,"You can sit back there and watch the never ending sea touching the sky. The water is pure, and clean. You would enjoy even more if the weather condition Is little cool and pleasant or else you will feel very humid. Restaurants are there to keep your stomach full. 
This place is something else",Feb-19
Nice beach,ArvindC162,"New Delhi, India",ui_bubble_rating bubble_50,17-Feb-19,It's the best beach at Neil island and having a less depth so u can go very far inside the sea even if u don't know how to swim hence good for sea walking and glass bottom rides,Feb-19
Experience at Bharatpur beach,KapoorSakshi,"Noida, India",ui_bubble_rating bubble_30,14-Feb-19,"Found that to be too commercialized on the name of water sports. Tried (paid) snorkeling there which was absolute waste of money as we saw better reefs at unknown islands. Water scooters were spoiling the water and surroundings with noise and spilling fuel . The bridge is cool to walk down to but Neil has amazing beaches to offer , so don't spend too much time here.",Feb-19
"NATURE IS AT ITS BEST BUT, INDIANS SPOILING IT WITH PLASTICS.",gaurav007panth,"Faridabad, India",ui_bubble_rating bubble_50,14-Feb-19,"I will place detail way to reach neil island. 1. Do online booking of private ferry 2. no direct ferry from port Blair 3. PB-havelock, havelock-Neil island 4. reach Neil island, rent a cycle from outside for 100/day only. 5. the island is very small. 6. "" take information brochure"" from port Blair airport that will really help. 7.stay at cheap rest house as chapt as 150/day, mostly foreigner stays for 10-15 days like this. 8. Have food at a local restaurant like "" Pankaj "" is good but takes a lot of time as they all mostly all prepare at hand. 9. taking jetty as sort of center, Right-hand side of the jetty is ""Lakshmanpur beach"" for sunset. 10. on the ""Left"" aroun4 km there is ""Sitapur beach"" for sunrise. paddle at around 4 am by 5-5:15 am sun will rise and I promise you would have rarely seen such beauty 11. dont buy sea food here as it is not fixed and they charge 500-700 for small fish , so it seems waste . 12. if travelling to havelock get bannana leaf wrapped fish at the ""squid restaurant"" for 300 rs but as price is not fixed so negotiate. 13. at neil go for scuba only dont go for snorkelling . try to carry your own snorkel if required. 14. there is fishing classes and tabla classes as well. 15. dont buy plastic water bottles as these bottles... I will place detail way to reach neil island. 

1. Do online booking of private ferry 
2. no direct ferry from port Blair 
3. PB-havelock, havelock-Neil island 
4. reach Neil island, rent a cycle from outside for 100/day only. 
5. the island is very small. 
6. "" take information brochure"" from port Blair airport that will really help. 
7.stay at cheap rest house as chapt as 150/day, mostly foreigner stays for 10-15 days like this. 
8. Have food at a local restaurant like "" Pankaj "" is good but takes a lot of time as they all mostly all prepare at hand. 
9. taking jetty as sort of center, Right-hand side of the jetty is ""Lakshmanpur beach"" for sunset. 
10. on the ""Left"" aroun4 km there is ""Sitapur beach"" for sunrise. paddle at around 4 am by 5-5:15 am sun will rise and I promise you would have rarely seen such beauty 
11. dont buy sea food here as it is not fixed and they charge 500-700 for small fish , so it seems waste . 
12. if travelling to havelock get bannana leaf wrapped fish at the ""squid restaurant"" for 300 rs but as price is not fixed so negotiate. 
13. at neil go for scuba only dont go for snorkelling . try to carry your own snorkel if required. 
14. there is fishing classes and tabla classes as well. 
15. dont buy plastic water bottles as these bottles doesnt go anywhere but stays on island . ask for RO water from hotels. 
16. if still buying go to main market near jetty there is a provision store there 2 liter bottle for only 35rs . rest will charge you 40-70 / 2 liter bottle. 
17. people there are really helpfull. 
18 most important carry cash , dont wait for ATM as there is only 1 atm functioning the 2nd one is always closed . 
andaman bank ATM is available but foreign cards are not accepted , even indian cards have a limit of 5000 per transaction and takes lot of time for withdrawal. 

any other questions please do ask. More",Jan-19
Ideal For Swimming!!!,SURAJSMILE,"Ernakulam, India",ui_bubble_rating bubble_40,13-Feb-19,Bharatpur Beach is very near to Jetty.Just half a kilometer.This beach is one of the best and beautiful beaches with a vast sandy stretch.Good for swimming and viewing coral beauty.The authority will arrange glass bottom boats to see the under water coral.,Jan-19
Clearest waters,Saurabhk006,"Chennai, India",ui_bubble_rating bubble_50,12-Feb-19,This beach has clearest water of all the beaches in Andaman..with less depth and waves this beach is perfect for non swimmers to enjoy and relax..coral reefs are also incredible..water sports is must here,Feb-19
Good beach for water sports.,dakshath16,"Mysuru (Mysore), India",ui_bubble_rating bubble_30,01-Feb-19,"The beats is well maintained and is good for water sports. Since due to the low tide beach and the water sports will be closed by 3:00 p.m. .Water sports is quite costly. Please don't take the glass bottom ride since you cannot see anything. Try some other things like snorkeling and scuba diving, Banana ride and so on",Feb-19
A must visit in Neil Island,shovanosneha,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_40,30-Jan-19,"We visited recently bharatpur beach. Greenish blue sea water welcomes us in bharatpur beach. Main attraction in this beach is water sports like Scuba diving, jet ski, glass boat ride, snorkelling, banana ride etc. Best scuba diving experience someone can get in this beach.",Jan-19
"The best place for water Sports,",tirthabhatt08,"Kolkata, India",ui_bubble_rating bubble_50,27-Jan-19,"Avoid the rush for water sports at northbay.Enjoy water sports at Bharatpur beach.Its CHEAP compared to Northbay.But ""Sea walking"" is not available.Visit Elephant Beach Havelok for Sea walking.",Jan-19
Happening Bharatpur beach,Amrita P,,ui_bubble_rating bubble_40,27-Jan-19,"It is long beach with sports activities. Beautiful colours of water. It is a shallow beach where you can swim safely. I did glass bottom boat ride which showed beautiful corals of all types, sizes ,shapes. The cost was 600 RS. Then I did the banana boat ride and jetskis. But I enjoyed them more in Elephant beach Havelock as that beach has depth and thus was more enjoyable. They have a combo pack at discounted rate for these activities. Lots of shops for purchasing see products like pearls, munga, stones, sea shell products, but before 3 pm only. Bharatpur beach is adjacent to the port where one arrives by boat. Overall it was a nice time spent there. More",Jan-19
GOOD FOR WATER SPORTS BUT NO SCENIC BEAUTY,Tarique S,"New Delhi, India",ui_bubble_rating bubble_30,25-Jan-19,"This small beach is good for water sports. A whole range of water sports is available at this beach. Right from Jet ski, banana ride, speed boat to snorkelling and scuba diving. Cost of these activities ranges from INR 300 to INR 3000. The beach is small and average. Come here for water sports, don't expect scenic beauty.",Feb-18
Clean Beach,Shantanu P,navi mumbai,ui_bubble_rating bubble_50,20-Jan-19,Bharatpur Beach is just 300 meters from Nil Island Jetty. This beach is great for a jet ski and glass boat ride. The sand on the beach is white in color. This is a very quiet beach.,Jan-19
Ideal for water sports,basabraychaudhuri,"Kolkata, India",ui_bubble_rating bubble_40,19-Jan-19,Nice Beach at Neil. Cristal clear greenish blue water. We hired a glass bottom boat at the cost of Rs 600/- per head which took us inside the sea to see corals and colorful small fishes. Clear view. Better than North bay Island or Jolly boy Island. Tourists should visit Neil in addition to Havlock.,Dec-18
Bob yourself in crystal!,MohanC205,,ui_bubble_rating bubble_50,17-Jan-19,"Sea of Bharatpur in Neil Island just mesmerising. Water is crystal clear, you can walk half a mile through sea with knee dip calm water. Enjoy coral and underwater marine life in glass boat. There are many types of water sports on Bharatpur. Beach has unique shed of trees for your comfort. Just enjoy a different look of andaman while in Bharatpur. Taste it, love it!",Dec-18
A Beautiful Beach,Bhupesh_K_T,"Gangtok, India",ui_bubble_rating bubble_50,15-Jan-19,"It is a beautiful beach. which is worth visiting only during the high tide or in the evening hours, where one can relax. Although Neil Island is overall a Beautiful place to Relax as it is less tourists as compared to other Islands of A&N",Dec-18
Feast to the eyes,sreejata,"Mumbai, India",ui_bubble_rating bubble_50,12-Jan-19,"I loved this beach the most for its clear white sands and crystal clear waters. It is simply stunning and one can easily sit and stare into the sea for hours. While the shores on immediate entry is like any commercial beach with benches to sit, food / merchandise stalls and water sports booths, one can walk inwards towards the sea for a few hundred meters. They also have a floating walkway that juts into the sea and one can lounge around there. I had been there around 10 ish in the morning, when it is pleasant to sit / lie down on the walkway and gaze out, or enjoy dipping your legs into the water. One can swim in the water as well. Depending on the tide, the corals may be right below the water surface providing a nice spot for photography (some travelers were getting themselves clicked in the water and seemed like they are either sitting / lying down / standing on the surface of water). I was really excited to go on a glass boat ride but unfortunately they were not operational owing to cloudy weather. Next time for sure! More",Nov-18
Nice Beach with lots of watersporting activity,ashokj338,"Pune, India",ui_bubble_rating bubble_40,12-Jan-19,"The beach is very good and very close to the jetty. Plenty of water sports like jet ski, ride in glass bottom boat and bananna bot rides are available here. Most rides are priced a little high but since this island's only income is through tourism, it is OK.",Jan-19
Not clean beach,dabboo,"Bhopal, India",ui_bubble_rating bubble_30,07-Jan-19,Normally people visit this for different water activities. It is a crowded beach with food stalls on the beach. Some activities can be tried here,Jan-19
White soft sand and crystal clear water,drpankajsharma27,"New Delhi, India",ui_bubble_rating bubble_40,06-Jan-19,"Of all the beaches, Bharatpur beach is the best in Neil Island. Also this is the only one for enjoying bathing and various water sports activities.",Jan-19
commercialized beach with water activities.,amitl325,,ui_bubble_rating bubble_30,04-Jan-19,if u want to do water scooter and such water activities on neil - this is the place. its as a samllish beach but not very good to swim because of numerous boats and corals underneath. commercialised and crowded,Jan-19
Awesome beach with very clear water and lovely tides,Travel-Bangalore07,"Bengaluru, India",ui_bubble_rating bubble_50,30-Dec-18,This beach provides very nice view.. Clear water and lots of water activities.. We loved this beach.. Had glass bottom boat ride and saw beautiful Corals.. Light green water is just amazing..,Dec-18
Color sea water beach,nkadagarwal,"New Delhi, India",ui_bubble_rating bubble_50,24-Dec-18,This beach is like paradise on earth. Water is very very colorful and clean. Beauty of this beach cannot be expressed in word.,Nov-18
Beach with water sports,AbhijeetSawant,"Pune, India",ui_bubble_rating bubble_40,21-Dec-18,"One can enjoy water sports like Glass bottom boat ride, banana ride , jet ski , scuba etc. Changing room and washrooms were clean and can be used at nominal charge.",Dec-18
beach time,mehtarakeshkumar56,"New Delhi, India",ui_bubble_rating bubble_50,20-Dec-18,"the beach is famous for its sea water sport activities like glass bottom sea watch , speed boats , banana rides , sea bike , snorkeling , scuba diving .",Dec-18
Water activities at Bharatpur beach,Tour815492,,ui_bubble_rating bubble_40,17-Dec-18,"Very good experience. Many activities can be indulged in, snorkeling,water scooter,glass boat viewing and just swimming. 
The beauty of the many colours of the sea, from deep blue to emrald green, is mesmerizing. The beach is shaded and full of trees, letting you enjoy the cool sea breeze along with its beauty.",Dec-18
Visit only in the forenoon,AKADAS,"Vasco da Gama, India",ui_bubble_rating bubble_40,16-Dec-18,This beach is known for water sports. But in the afternoons the sea goes back 1 km away. Do visit in the morning,Dec-18
Beach with watersports!,Vincy275,"Kolkata, India",ui_bubble_rating bubble_30,14-Dec-18,"Just about half kilometer away from Niel Island jetty point, can be seen while de-boarding at niel. 

Water sports available, but glass bottom boat is not worth, If you havent done / cannot do snorkeling, then only opt for it. 

Recommended time to spend 1-2 hours max.",Dec-18
"Nice place, crowded, many shops",AmlanRoy2,"Bengaluru, India",ui_bubble_rating bubble_40,13-Dec-18,"Sat for some time at the beach, many people around. Nice shops. Can watch water sports from seat........",Dec-18
have a dip,Rathnam J,,ui_bubble_rating bubble_40,02-Dec-18,place to swim. Clear water and good to swim. Be sure keep another set of clothes while going to this beach.,Nov-18
Beach with watersports,girishglg,Bangalore,ui_bubble_rating bubble_40,02-Dec-18,"This is the beach one goes for water sports be it glass boat, snorkeling etc 

It is quite commercialized but the water is still clean and pure. Glass boat experience better than North bay but still disappointing.",Nov-18
Water Sports,DWanderlust,"Pune, India",ui_bubble_rating bubble_50,01-Dec-18,Bharatpur Beach is the beach you can find water sports in Neil island. its very close to the Jetty and has lot of shacks shops on the beach. A short ride on the speed boat can take you in the sea to see some beautiful corals,Aug-18
Recommended for diving,Kushal_Agrawal,"Bengaluru, India",ui_bubble_rating bubble_30,30-Nov-18,"The beach is another one in the list of generic beaches, low on cleanliness and over crowded. Good for water sports, not recommended for bathing. The only highlight is scuba diving which offered a view of turtles (among other beautiful marine life)!",Nov-18
Clean Blue Deep Sea ...,Nikhil S,"Pune, India",ui_bubble_rating bubble_50,28-Nov-18,If you want to see the Clean Blue Deep Sea In India then Niel island in Andamans is the place to be. Where you can witness clean blue water .. Easily visible fishes and beautiful Corals all over the area. It is a place to witness corals fishes .one can also enjoy scubadiving and snorkelling in this area.,Nov-18
Water Sports,amit_sen,"New Delhi, India",ui_bubble_rating bubble_40,25-Nov-18,This beach is very close to neil island jetty. Its THE place to do sports activities in neil. Prices were reasonable as well. We spend few hrs roaming in and around the beach. It has a lot of seats under the big trees to cover from the piercing sun.,Nov-18
Bharatput Beach,bhatta02,,ui_bubble_rating bubble_40,25-Nov-18,This beach is very close to Neil Jetty and is known for its water sports activities. We visited the beach for a couple of hours and then moved to visit the sunset beach and root beach. The water is just blue and transparent. All the beaches in Andamans have changing rooms so if you want to bath just carry clothes and towel.,Oct-18
Best for Water sports activities,Krishna N,,ui_bubble_rating bubble_50,20-Nov-18,This beach is very close to Neil Jetty and is known for its water sports activities. Here we have done snorkeling and speed boat ride. While snorkeling the guys will take you nearly half a km away off shore with life jackets on and one has to wear the lifebuoy while snorkeling. But one has to be very careful wearing the lifebuoy which should be very close to your arm otherwise there is a chance of drowning. But the problem of this beach is change of water level due to low tide you may miss the entire sports activities. This happened in the afternoon of 24.10.2018. Ensure to visit during high tide at Bharathpur beach. There is a good bathroom facility available on payment (Rs.40) More,Oct-18
PLENTY OF WATER SPORTS: EXTREMELY CROWDED-NO PLACE FOR SWIMMING,chow69,"Bhopal, India",ui_bubble_rating bubble_30,18-Nov-18,"Bharatpur Beach on Neil Island is located very close to the Neil Island Jetty. This beach is THE beach for all water sports activities. We visited this beach for a couple of hours prior to boarding the ferry to Port Blair. It was a disappointing visit, as we were not very interested in water sports and just wanted to swim, for which there is very little space. We trudged to the far end of the beach away from all the boats and did get into water, for a while. The place has rudimentary changing rooms and showers. Overall not a very clean beach. Not the place if one wants to relax or swim. Too crowded. More",Nov-18
Sun and Surf,guptaeti,"New Delhi, India",ui_bubble_rating bubble_30,17-Nov-18,"• Went to the Bharatpur Beach for Glass bottom Boat ride and the weather initially was scorching hot. But became very pleasant after the rain. 
• Carry a pair of change to the beach, if you intend to take sea bath and an umbrella or a hat. 
• Only 2G works here. No phone connectivity. Only BSNL is functional and sometimes Vodafone, if you are lucky enough. 
• Best to wear cool light summer clothing, slippers, sunglasses, hat, sunscreen and take a change of clothes, like in any other beach. 
• The water is unpolluted and soothing. 
• No sun beds and umbrella available. 
• You may buy a T-shirt and shorts there for about INR 100-300/-, if you don't carry clothes. 
• Fruits and light local snacks only, no food joints or shacks. More",Nov-18
Only beach in neil for swimming,hetalj,"Ahmedabad, India",ui_bubble_rating bubble_40,16-Nov-18,"This is the only beach in Neil island where one can swim but all the water sports done here, boats are also parked here. So eventhogh the water looks clear, white sand beach but you dont feel like swimming here due to the smell of diesel ... water scooters makes the water unstable. They should limit the area of water activities to one side and let the other side left for swimmers only.",Nov-18
Water sports Beach,kaunash,"Surat, India",ui_bubble_rating bubble_40,16-Nov-18,"Beach for Water sports....Was raining so enjoyed it...All kinds of water sports available... 
2 hours could be easily spent...one can swim a bit...Could see Makruzz and Grean ocean arriving if one goes in morning...",Nov-18
Beautiful beach in Neil,Wanderer732,"Bengaluru, India",ui_bubble_rating bubble_40,15-Nov-18,"There was a low tide on the way we visited this beach but by the time the sunset, there was a high tide and it got filled up. 
We would walk almost a km inside a water, it has a flat surface and good for children to play. 
There are water activities at this beach but water may not be that clear for snorkelling but you can try activities like jet ski, banana boat ride, glass boat ride etc 
There are few stalls with pearls and tea stalls. 
There is also changing rooms available .",Oct-18
Vacation at andaman,amit b,"Pune, India",ui_bubble_rating bubble_50,12-Nov-18,This beach is very close to the jetty. Excellent seating arrangement under the trees and baboo huts. Water sports activities available here. Magnificent view of the beach. Just sit back and relax.,Nov-18
One Of the Best Beach In Andaman,amitdas1379,"Kolkata, India",ui_bubble_rating bubble_50,07-Nov-18,"Bharatpur Beach is one of the best beach in andaman,,, if you visit andaman ,, must visit this place, full of water sports activity ,,,,, you can just relax in front of beach and enjoy the different blue colour of the water...",Nov-18
Place for Water Sports,som71cal,India,ui_bubble_rating bubble_30,30-Oct-18,"Bharatpur Beach is quite crowded one. A lot of beach space are occupied by water sports activities conducted by private players . The cost of activities are well published on the Beach. However, if one wish to enjoy sun sand n swim; Laxhmanpur -I or Sitapur Beach is more appropriate in Neli Island.",Oct-18
Best Place for Water Sports in Andamans,Viralmehta_23,"Ahmedabad, India",ui_bubble_rating bubble_50,27-Oct-18,"Against there claims of beach for bathing, the place has mix of sand and rocks at sea shore alongwith very shallow depth and low waves, this do not make it good beach for bathing. But water sports like scooters, glass bottom boats, snorkeling and scuba are available at best rates. I am not sure about scuba as we did at Havelock but rest all water sports is great experience at great price.",Oct-18
A clean and lovely beach for water sports activities!,AnamikaS128,,ui_bubble_rating bubble_50,24-Oct-18,The beach offers a wide range of sports activities ranging from Scuba to glass bottom boat ride. A marvelous beach to spend some time on!,Oct-18
Bhartpur,hans2kus,"Allahabad, India",ui_bubble_rating bubble_50,23-Oct-18,Must try sea bath. Very shallow water. During sunny days water become Luke warms and its feel like pool/ warm waves. best place for swimming and flooting. lots of water fun games,Oct-18
Nice beach,Anupam_Chakrabarti,"Munsiyari, India",ui_bubble_rating bubble_40,22-Oct-18,"Located in the Neil island, it has a lot of water sports activities like snorkelling, scooter, banana rides. The best is taking a glass boat ride for 600 rupees to see the corals under a clear water. Have a good shopping experience at the small shops at the beach.",Oct-18
Awesome Beach,Priyank_Singhai,"Mumbai, India",ui_bubble_rating bubble_50,21-Oct-18,I would highly recommend to visit this beach..Amazing Sunset view..very nice sea view..nice food and water sports activities..,Nov-17
Awesome beach,Kush l,,ui_bubble_rating bubble_40,20-Oct-18,Beach is good but I would highly recommend you don't buy gems from the stalls it's ok to buy pearls but yellow sapphire and other stones pls avoid,Oct-18
Only island for water sports on Neil Island,RahulS2882,"Noida, India",ui_bubble_rating bubble_40,17-Oct-18,"Clean water. 
Low level of water at the beach. Nice beach to just relax and drink some coconut water. Just go in the water, it's not really deep. We went too far but the water never reached above our waist.",Oct-18
Water sports beach.,325prashantn,"Hyderabad, India",ui_bubble_rating bubble_40,16-Oct-18,This is a place where you can enjoy water sports if you have missed in Elephanta beach in Havelock. They offer Jet Ski banana ride sofa ride snorkeling Scuba and glass bottom boat ride. For those who cannot do snorkeling the other option to see the Marine is through the glass boat ride. The boat has a glass bottom through which you can see the Marine corals and other Marine animals as the boat sails slowly over the deep sea. All other water sports are as usual in other beach places. Water Anil is the best in Andaman. It is clear and blue.,Oct-18
A relaxing morning,where_am_i_1,"Agartala, India",ui_bubble_rating bubble_40,15-Oct-18,Went there at morning and there was hardly 5 people in the beach area. Just relaxed there amidst the cool morning breeze listening to the waves and enjoying the blue water.,Apr-18
Neil island tour,anujj185,,ui_bubble_rating bubble_50,13-Oct-18,Excellent place for water sports including deep sea schda diving.. absolutely clear water and a lots if fishes and turtle,Oct-18
"""Mother Natures Blessings To Us Humans""",ndesaipaarth,"Mumbai, India",ui_bubble_rating bubble_50,12-Oct-18,"Only One Word-""Awestruck"", Enjoy The Natures Bounty, Clean Beach with Good Number of Stalls, serving Hot Tea, Coffee and even Pakoras.",Oct-18
Ideal beach for swimming and water sports,AnkitaS1989,"Kolkata, India",ui_bubble_rating bubble_50,12-Oct-18,Actually this looks like a greenish blue frock with white frills on wheatish sand border in the backdrop of deep green forestry and bright blue sky... looks apart this is a flat beach so ideal for swimming. One who want to feel the underwater life can go for scuba or snorkelling or glass bottom boat ride. Overall the most jovial beach in Neil island is the bharatpur beach.,Nov-17
Less crowded compare to Radhanagar!!,Sucheta04,"Kolkata, India",ui_bubble_rating bubble_40,08-Oct-18,Its less crowded compare to radhanagar. It has its own beauty bt I still prefer radhanagar beach. Dont forget to have coconut water..,Jan-18
Clean water and best water sport activity beach.,BratatiG1,,ui_bubble_rating bubble_50,06-Oct-18,"Please do all your water sport activities here. Its cheap and the water is very clean. We went for glass bottom boat ride and even after heavy rain, we could see lots of coral and marine life..",Sep-18
Water sports,AbhayD74,,ui_bubble_rating bubble_50,02-Oct-18,Water sports is the name of the game here people here will offer u multiple offers and stuff but the best scuba trainers on the beach is Mr ranjit and his team do ask for him when ur there rest he'll tc of ur water adventures,Oct-18
Great place..,dkumarsaha,,ui_bubble_rating bubble_50,02-Oct-18,Gorgeos place and nice place for couple... Heart touching place.. Nice placé to spend time hère.all placé of Neil island is great..,Oct-18
Water sports,premsundarts,"Tuticorin, India",ui_bubble_rating bubble_50,02-Oct-18,We have gone there in groups and enjoyed the day with lot of fun filled activities. Snorkeling/ Glass boat travel/ Banana ride/ Jetski ride comes as package and we had a good discount. Please bargain with the operators. Kids enjoyed a lot.,Sep-18
Good for activities,anandmaxin,"New Delhi, India",ui_bubble_rating bubble_40,28-Sep-18,U can enjoy good sea activities over there . Beach is not much clear as Radha Nagar beach. But one can enjoy jet ski alot.,Sep-18
Amazing,Ricardo M,Pune,ui_bubble_rating bubble_50,19-Sep-18,The beaches in Andamans are really clean & the water is BLUE & so clear that you can see the bottom if you go for a glass bottom boat ride which is a must,May-18
