title,username,location,rating,review_date,review_text,experience
Well maintained temple,,,ui_bubble_rating bubble_50,28-Jun-18,This is once of the oldest temple in Darjeeling. It is well maintained and if i am not wrong it is run and maintained by Lamas. The only drawback is to reach this temple you need to walk a steep road or stairs. For aged people it may be a difficult and i would not suggest. But once you reach this temple you can offer puja and also will get a breathtaking view from the top.,Jun-18
Calm Environment,,,ui_bubble_rating bubble_40,26-Jun-18,"After hearing a lot about this, I have visited the temple in evening. Temple is located near to Mall ground on a steep high location atop a hill. Be careful while going into rainy weather, it can be slippery. 
On reaching above, we can see statues of various deities. Finally you can see Lord Shiva. As usual, there is a Pandit sitting. Environment is calm.",Jun-18
Colorful Hindu - Buddhist Temple - Must visit,,,ui_bubble_rating bubble_40,25-Jun-18,Do not miss this temple - it is colorful & first Hindu- Buddhist temple that i have seen. Its on a hill-top which is a little steep but very doable. The place is full of colorful Buddhist prayer flags & the atmosphere is serene. Do visit.,Jun-18
Colorful experience,,,ui_bubble_rating bubble_40,19-Jun-18,My visit was in the early morning. Lots of atmosphere with many praying and offering people. There are lots of colors by the buddhist flags and also there are Hindu temples. Worth a visit !,May-18
"Unique Hindu-Buddhist Temple, Calm Peaceful Experience",,,ui_bubble_rating bubble_40,15-Jun-18,"This Mahakal Shiv Mandir is atop a hill near the city centre. It is possible to climb up steps from the bottom to the top, which could be very strenuous. One can also drive up most of the distance upto a car parking area. A series of 120~150 gentle steps, with a strong side railing, lead up to the Temple. 
The simple Temple sanctorum has a Shiva Linga & Buddhist Icon side by side. A Hindu priest & Buddhist monks are on either side. One can participate & witness prayers of both Faiths. Traditional large Temple Bells are hung. The Temple is ringed by a large circle of Buddhist Prayer Bells. In addition to Maheshwara, there are smaller temples for Lord Ganesha, Santoshi Maa, Maa Durgeswari & Mahakali. 
This is a small, neat, pious Temple with divine serenity & inner mind comfort. More",May-18
Divine and serene,,,ui_bubble_rating bubble_50,14-Jun-18,"Its on the hilltop near chaurastha. It appears steep, but it is definitely doable. It is believed that the lord shiva residing here protected the town and the people from the earthquake that devastated katmandu. darjeeling is veryclose to Indo-Nepal border.",May-18
Jai Mahakaal,,,ui_bubble_rating bubble_40,12-Jun-18,"Good place for religious people. Beautiful and colourful. Beware of monkeys, lot of monkeys there. Requires a steep climb to reach to the temple. Can get a beautiful view of the mountains from top.",Jun-18
Colourful temple located on the top of the mountains,,,ui_bubble_rating bubble_50,4-Jun-18,"This is a beautiful temple located on the top of the mountains & just behind the Darjeeling Mall. You have to make a steep climb & walk for 15 mins to reach the temple. There are benches where you can sit & take rest if you get tired.The temple is very colourful & decorated with lots of festoons of coloured cloths which are sacred to the Buddhists. Beware of monkeys & keep your belongings properly. 
The temple offers panoramic views of the mountains & is located on the Observatory Hill. The main Mahakal temple is that of the Lord Shiva.There are hundreds of Buddhist prayer flags fluttering all over and hanging from the trees.The devotees come here and walk barefoot three times around the temple and ring the many bells that are hung from the walls. As you walk along the pathway that goes around the Mahakal temple, you will see shaded seating places made out of concrete. Those are the places from where you get the lovely views. 
It is open daily from sunrise to sunset. More",Mar-18
Very peaceful,,,ui_bubble_rating bubble_40,30-May-18,"This was my 3rd visit to Darjeeling since 2004 and the first thing we do there is offer our prayers to Mahakal Temple. I was with my wife and 2 kids (6 years and 1.5 years). The passage to temple start from famous Darjeeling Mall area and its a 10 mins walk uphill. We are not habituated with such uphill walk but some how we managed. The real surprise was my little daughter - she walk almost all the way from our Hotel till the temple... quite an achievement for someone so young. My elder one was all full of energy and was running uphill and downhill all the time - he was not at all tired. 

We were late and it was lunch time for almost all locals - so the temple was not at all crowded. Shops were closed so we could not buy flowers or sweets for the offerings. However the priests helped us with the flowers and sweets and asked us to offer them to the deity. Around 10 mins - for prayer and rest of the time my kids were enjoying walking on the temple premises. Ringing bells with my help. 

There are monkeys in and around the temple so you need to be careful as they could snatch things/bags from you while looking for food items. 

Felt really nice. May God Bless of of US. More",May-18
Location location location!!,,,ui_bubble_rating bubble_50,30-May-18,"The trip to the Mahakal temple in Darjeeling is a must for everyone. This temple is considered holy for both Hindus and Bhuddists. The priests of both religions are present there and it is a truly amazing experience. The trek to the temple from the Chowrasta is pretty steep. The view from the top is truly amazing. 

Overall a must do for anyone visiting Darjeeling , just to take in the view from the highest point in Darjeeling.",May-18
A Nice Experience,,,ui_bubble_rating bubble_50,28-May-18,"The temple is situated just above the mall, and is a nice experience to see the conjunction of Buddhist and Hindu faiths. Temples for multiple deities add to the attractiveness of the place.",May-18
A view to die for!!,,,ui_bubble_rating bubble_50,24-May-18,"15 mins of walk up the hill from the Mall will bring you to the Mahakal Temple dedicated to Lord Shiva.For the ones,not religiously inclined the view will more than compensate the effort you have put in to climb up!!",Apr-18
Not to be missed while in Ujjain or indore,,,ui_bubble_rating bubble_50,19-May-18,"Just an hours drive from Indore 
Not to be missed Jyotirling 
Take a good hour to explore this Temple complex 
Will be crowded in any festival days so I usually visit during any non festival day 
They also have a special paid counter for quick entry and very affordable 
It's a complex with lots of small temples inside.",Jan-18
Good temple,,,ui_bubble_rating bubble_40,17-May-18,Temple all are good but this one is rear of Hindu and Budha together worship in same place but differently. Not advisable in evening as dark and no lights.,May-18
Mahakal Mandir,,,ui_bubble_rating bubble_40,15-May-18,One of the holiest place in the Town. Located right above chowrasta and home to many Monkeys who totally depend upon the food served and distributed from the Temple.,Oct-17
Well worth a visit,,,ui_bubble_rating bubble_50,7-May-18,"On top of Darjeeling, beautiful temple covered in prayer flags, worth a visit for sure! Lots of monkeys hanging around too, they are harmless",Mar-18
old mahakal temple,,,ui_bubble_rating bubble_30,30-Apr-18,this temple is very old and in walking distance from the local market. you should visit it in day time.,Nov-17
Nice Temple,,,ui_bubble_rating bubble_40,26-Apr-18,The Mahakal temple is located on the hill top close to the main mall in Darjeeling. The temple is dedicated to Lord Shiva. The temple also has a Buddhist elements in it. Overall a nice and peaceful temple for Darshan of the Lord.,Feb-18
Nice temple,,,ui_bubble_rating bubble_40,21-Apr-18,Very famous temple in Darjeeling area. Near temple also small market available. Here many varieties of items found. Temple was beautiful. Must see.,Apr-18
For a wide view of Darjeeling,,,ui_bubble_rating bubble_40,3-Apr-18,We were walking around mall square.then we saw in map that this Tempe was nearby. We had to climb lots of stairs to reach this place but it was worth it.we entered the place just when the twilight struck. I was kinda feeling superstitious regarding the timing but the place was really amazing. There are many goddesses' temple in one place & people were offering their prayers. Indeed a blissful place to get peace of mind.,May-17
Nice place to visit in the Darjeeling Tour,,,ui_bubble_rating bubble_40,31-Mar-18,Very nice place. But a steep climb to the temple. The view from the temple area is awesome. You can also offer prayer there.,Mar-18
A beautiful temple amidst of nature!!,,,ui_bubble_rating bubble_50,12-Mar-18,"Mahakal Mandir is walking distance from Darjeeling mall chowrasta. While going towards the mandir small market is present. Beside the market there is a staircase, which takes you up to the Mahakal Mandir. This mandir is a beautiful coexistent of Budhdhism and Hinduism. The place itself located in a beautiful surroundings.",Feb-18
Colourful...,,,ui_bubble_rating bubble_40,5-Mar-18,"Coexistence of Hindu and Buddhist religion together. Very Near to Mall road, but with a steep height; but worth it.",Feb-18
Beautiful,,,ui_bubble_rating bubble_40,4-Mar-18,"The flags definetly make the place, its so beautiful. Its just very sad seeing all the beggers on the way up the incline.",Mar-18
mahakal Temple,,,ui_bubble_rating bubble_40,21-Feb-18,Mahakal Temple is stay in Darjeeling India...also this Temple stay very highly.. Darjeeling is very good city,Feb-18
MAHAKAL,,,ui_bubble_rating bubble_40,21-Feb-18,"A beautiful temple on a hill top, the place is fantastic and definitely worth a visit..The colourful Buddhist prayer flags fluttering in the temple premise adds to the beauty of this place. Here you would find a coexistence of Hindu and Buddhist religion together.Very close to the mall, offers nice views of the mountains and valleys",Feb-18
"Must visis, if you believe in god",,,ui_bubble_rating bubble_40,13-Feb-18,"The local people say that the temple is very famous. If you wish for anything from the heart, that certainly you will get. This is basically the temple of Lord Shiva. The people of the hill area call Lord Shiva as Mahakal.",Apr-17
Mahakal Temple,,,ui_bubble_rating bubble_40,24-Jan-18,"This temple is Situated on the top of observatory hill, it gives a perfect feeling of serenity and calmness. Unique temple that has both buddhists and hindu temples within it. It is a very old temple of lord Shiva. Me and my friend have totally enjoyed the peaceful atmosphere.",Nov-17
Unity in diversity,,,ui_bubble_rating bubble_40,23-Jan-18,Beautiful temple with warm cultures. One would love to visit the temple again and again. As we all know India is about variety and culture. UNITY IN DIVERSITY.,Dec-17
Colorful and worth it!,,,ui_bubble_rating bubble_40,22-Jan-18,"need to walk and climb the temple 
Very nice temple, clean and colorful flags all around and it was a Monday 
So, the ambience was much good 
Hope the prayer's are heard!",Jan-18
Climb the hill! It is worth it!,,,ui_bubble_rating bubble_40,17-Jan-18,"More prayer flags than you've ever seen, many rhesus macaques, and many temples, marriage halls, and bells at the top of the hill. A unique dual Hindu and Buddhist temple in the middle, too.",Oct-17
Great place to experience the co-existence of Hinduism and Buddhism,,,ui_bubble_rating bubble_40,4-Jan-18,"We visited the temple at twilight and stayed there to see the evening prayer. The Priest was more like a Buddhist monk. There was no rush for Puja, you can take your time ! Beware of monkeys !! If you are little adventurous, you may crawl inside the Mahakal cave, just adjacent to it. You can get a good view from the temple during sunset. On the way, you should be able to notice Windamere Hotel, a very old British time building, an old time charm !",Dec-17
Never Seen So Many Prayer Flags,,,ui_bubble_rating bubble_40,4-Jan-18,An active place of worship for both Budhists and Hindus. Something not seen often. A pleasant walk up to the temples with more multicolored prayer flags than I've ever seen.,Oct-17
Nice walk from Windamere,,,ui_bubble_rating bubble_50,6-Dec-17,A steep walk up from the windamere hotel. Pathway lined with beggars and mendicants. There are a lot of temples once you reach the top. The main ones are dedicated to Lord Shiva and Buddha. The great Dorjee lama from WHOM the name Darjeeling is derived lived here apparently. A must see place. And if you really want to donate your money do it to the MAHAKAL SAMITY an NGO which foes a lot of work for the poor.,Nov-17
"Ancient temple of Lord Shiva, worth a visit.",,,ui_bubble_rating bubble_50,4-Dec-17,One has to climb a steep road of about half a kilometer to reach the temple. It is very beautiful and revered by the localites.You can visit this and spend sometime around amidst the pine trees and the colourful prayer flags.,Nov-17
Great temple,,,ui_bubble_rating bubble_50,29-Nov-17,You can see colorful flags which reflects the Buddhism and they are so attractive and people believe that it is the most powerful temple.,Oct-17
"Mahakal Temple""",,,ui_bubble_rating bubble_40,28-Nov-17,"Another Must see Temple in Darjeeling.... ""Mahakal Temple"" Just 10-15 Tracking from Main Darjeeling Mall.... Every One Must Visit...",Jan-17
Great,,,ui_bubble_rating bubble_50,22-Nov-17,One of the most visited places of Darjeeling. The temple ic adorned with colorful flags showing the influence of Buddhism on a Hindu temple. The temple is dedicated to Shiva and Kali and one must see the Phool-pati utsav during dussera (Dashami).,Apr-17
Mahakal Temple,,,ui_bubble_rating bubble_40,30-Oct-17,"visiting temple during sawan become very crowded.but still feel nice whenever you enter in temple,temple is devoted to lord shiva",Mar-17
Lord Shiva and Kali temple,,,ui_bubble_rating bubble_40,10-Oct-17,The temple is walkable from Darjeeling mall. It is dedicated to Lord Shiva and Goddess Kali. The Buddhist influence is evident as the temple is full of colorful flags.,Jun-17
Nice environment,,,ui_bubble_rating bubble_30,6-Jul-17,This is a nice temple having surrounded with decoration of chain of colorful flags. This is not a must visit in Darjeeling but one can visit in the evening.,Apr-17
Good place,,,ui_bubble_rating bubble_40,27-Jun-17,"it's next to chowrasta, going uphill for 15 minutes walk from there. it's surrounded by lush green tall trees. Ambience is refreshing. A place for your own and quality time. If time permits must visit and feel it.",Jun-17
Mahakal (Bhairav Nath) Temple,,,ui_bubble_rating bubble_40,26-Jun-17,The Mahakal or Bhairab Nath Temple is situated just 200 mtrs way from Darjeeling mall or chowrasta. The way to temple is in Mahakal Market. Little stiff climbing is required to reach. The temple's architecture is of Buddhist architecture. Jai Baba Mahakal.,May-17
Unique amalgamation of two religions,,,ui_bubble_rating bubble_50,16-Jun-17,"Mahakal Temple of Darjeeling in the state of West Bengal, India. Is a beautiful amalgamation of Hindu and Buddhist cultures, Mahakal Temple stands as a magnanimous and historical edifice at the place where a Buddhist Monastery by the name of 'Dorje Ling' once stood. Legends says that shiva-lingas representing Brahma, Vishnu and Maheshwar have manifested themselves here in the year 1782. And hence emerged the Mahakal Temple of Darjeeling, a much revered and believed religious shrine of the scenic hill station. The Mahakal Mandir holds religious significance both for Hindus and Buddhist living in Darjeeling. The temple is a unique amalgamation of the two most important religions of the region. The place where the Mahakal Temple stands was once occupied by the Buddhist monastery. It is still a place of great sanctity for the Bhutias. Bells ring in the midst of fluttering flags,which are used to pray in the shrine. Besides the main temple there are other smaller temples dedicated to Gods like Kali, Durga, Ganesh, Hanuman etc. There is also a cave which is considered to be sacred and worshipped by the people. The sound of the Hindu temple bells amidst the fluttering Buddhist flags give a serene and divine atmosphere. More",Apr-17
Temple of Mahakal,,,ui_bubble_rating bubble_50,15-Jun-17,"A attraction for travellers Mahakal (Lord Shiva) temple in Darjeeling. From Caurasta 250 mtr distance. So many small flag flies there, beware of monkeys",Apr-17
Pious,,,ui_bubble_rating bubble_50,11-Jun-17,"Hinduism and Buddhism side by side, in one temple, quite old, and famous. Families flock for worship and has two sets of priests, many smaller temples inside.....",Jun-17
Mahakal Mandir,,,ui_bubble_rating bubble_50,7-Jun-17,Calm and Quiet place with a nice temple of Shiva. The specialty of this temple is Lord Shiva and Buddha are being worshiped here jointly. Nice atmosphere. Behind the hill a small trek route will take you upto the Raj Bhavan.,May-17
Hindu Temple,,,ui_bubble_rating bubble_40,4-Jun-17,"The Mahakal temple can be accessed from the Mall Road , as we enter the new mahakal market. It is a steep climb up, but the view from the top are spectacular. 
The temple is a Shiva temple and is popular both with the locals and tourists",Jun-17
Monastery cum temple,,,ui_bubble_rating bubble_50,26-May-17,"It is very near to the mall area, the central tourist activity place of Darjeeling. One has to climb several steps to reach the temple which is of Lord Shiva and surrounded with Buddhist prayer wheels. The temple purifies the soul with its pious atmosphere.",May-17
Hindu temple,,,ui_bubble_rating bubble_40,26-May-17,"You need to climb high to reach to the idols of Hanuman-ji, Ganesh-ji, Lord Shiv, Goddess Kaali, few initial steps from darjeeling mall, then long slope to walk and same way to get down. Offerings Laddu.",May-17
Steep climb,,,ui_bubble_rating bubble_40,20-May-17,"While the view from the top is really picturesque, the climb up is quite long and steep. Apparently ponies are available but we didn't see any. The temple premises are very clean and its easy to pray undisturbed. Ideal to go around sunset for the view as well as the less crowds. Can be difficult to access in the rains. 

The cave is a few levels lower and is best visited in daylight.",Mar-17
Trip to Darjeeling & Gangtok,,,ui_bubble_rating bubble_30,18-May-17,"Good spiritual place & Nicely colored. Near to Darjeeling mall road. Need to climb high , but good experience. Locals believe in Mahakal , Lord Shiva. You can see Mahakali devi also.",May-17
Great for People Watching,,,ui_bubble_rating bubble_40,4-May-17,"The colorful prayer flags make for stunning pictures. Although the walk up Observatory hill is lined with beggars, once you reach the temple it is a different world. It is important to understand the religion if you want to comprehend the culture.",Apr-17
Must visit,,,ui_bubble_rating bubble_50,4-May-17,"The Mahakal Temple is fascinating. The awesome thing about it is that it’s a combined Hindu and Buddhist shrine. I could wish that it was a bit cleaner, but I loved the place anyway. There are many other little temples up on the hill, including one cave temple that you can go in. Buddhist prayer flags are thickly strung all over the hilltop and the monkeys love to swing on them.",Mar-17
excellent atmosphere,,,ui_bubble_rating bubble_50,1-May-17,"The most important aspect of Mahakal temple is its location. Situated on the top of observatory hill, it gives a perfect feeling of serenity and calmness. The temple is overshadowed by the presence of the prayer flags with Tibetan chants which adds the vibrancy of the place. The smell of incense sticks, the silence, the monks and the altitude combines in a perfect manner. The Mahakal Temple even provides some basic amnesties like public toilets, drinking water facilities for the tourists.",Apr-17
Praise Lord Shiva.. the ultimate God,,,ui_bubble_rating bubble_50,30-Apr-17,"Excellent temple located near the mall road..you have to climb few stairs to reach the temple..keep your shoes at the entrance and walk barefoot. 
I recommend to donate some money to the trust (and get a receipt) maintaining the temple for its better up keep..I did the same...",Apr-17
Your walk starts here,,,ui_bubble_rating bubble_40,23-Apr-17,"A long uphill walk to reach this place. There are small sitting areas enroute. 
The temple is famous and one of the leading attractions of Darjeeling as there is a Hindu priest and a Monk both sitting on two sides of prayer room.",Apr-17
A Hidden Gem,,,ui_bubble_rating bubble_50,18-Apr-17,Just a few minutes walk from the heart of Darjeeling - The Mall have a great place to worship in Tranquality and a must must visit place,Mar-17
Scary Beauty,,,ui_bubble_rating bubble_50,14-Apr-17,"This is out of the world. When I visited, it was densely foggy and was drizzling. As I went up, I was short of breath soon. When I looked around, I felt scared as it looked like the top of the world. A lifetime achievement.",Apr-17
Colourful Temple of Shiva,,,ui_bubble_rating bubble_50,9-Apr-17,"A temple of lord shiva situated on a hill top, very near to the Mall. The colourful Buddhist prayer flags fluttering in the temple premise adds to the beauty of this place. Here you would find a coexistence of Hindu and Buddhist religion together.",Apr-17
Hinduism+Bhuddism,,,ui_bubble_rating bubble_50,5-Apr-17,A Holy place for hindu and buddhist people. you get to see lots 10-12 temple here. lots of hindu god's statue is available here. buddhist lama are doing puja here.. dont miss it.,Jan-17
Must See,,,ui_bubble_rating bubble_40,31-Mar-17,"A beautiful temple on a hill top, the place is fantastic and definitely worth a visit. Very close to the mall, offers nice views of the mountains and valleys.",Mar-17
Har Har Mahadev !!!,,,ui_bubble_rating bubble_50,14-Mar-17,Its on the top of the hill. Its an Shiva Temple - People visiting darjeeling must visit this temple.,Mar-17
Colorfull and Mystifying,,,ui_bubble_rating bubble_50,12-Mar-17,"Must visit when you are in Darjeeling. The temple and it's paths are covered above ceremonial and colorful flags. 
You can just sit down and take in the surroundings, click a few pics. 
Chowrasta is a short 10 min walk from the temple too.",Mar-17
Beautifull place.,,,ui_bubble_rating bubble_50,1-Mar-17,"Beautiful spot.Peacefull.Breathtaking views.Situated on the observatory hill.So, little hard to climb for elders.",Feb-17
Colourful Temple,,,ui_bubble_rating bubble_40,27-Feb-17,It's a steep climb to the temple but it's worth the effort. It is colourful but watch out for the monkeys. They look like they have attitude. The prayer flags add to the atmosphere.,Feb-17
Excellent temple,,,ui_bubble_rating bubble_50,22-Feb-17,Amust visit.An excellent temple ..with a rare mix of Tantric shaivism and Buddhism..Please try walking from the mall to the temple ..if you have time ..,Feb-17
Great Place to Visit,,,ui_bubble_rating bubble_50,8-Feb-17,"We enjoyed this temple with our guide who explained that Hindu and Buddist worship together at this temple 
It was a bright and place full of people coming to worship together with prayer flags hanging everywhere 
A nice calm place in Darbeeling to get some solitude",Jan-17
thodi bhakti pahado me,,,ui_bubble_rating bubble_50,3-Feb-17,mahakal temple is situated near chowrasta square.. temple is very nice.. when we visited it was drizzling.. which added more fun to our visit..,Sep-16
Lord Shiva is there,,,ui_bubble_rating bubble_50,29-Jan-17,We went to Mahakal Temple at about 8 a.m. to avoid the monkeys. We avoided them and offer our puja peacefully. Felt that Lord Shiva is there.,Jan-17
Colourful,,,ui_bubble_rating bubble_40,18-Jan-17,Situated on the top of the observatory hill this temple is a very good having a idol of lord Shiva. This temple was painted with many colours.,May-16
Old Temple,,,ui_bubble_rating bubble_20,11-Jan-17,"If you are religious enough you can go there but actually nothing much to see, it is a very small temple situated on height and observatory hill is just there behind this temple.",Jan-17
worth Visiting,,,ui_bubble_rating bubble_50,3-Jan-17,"this place is on Mall road , one has to walk up on the hills for 10 mins , this is very well maintained , colourful surroundings. The best thing I like about this place is that Hindu priest and Buddhist Monk are worshipping in the same place. A great example of religious harmony.",Dec-16
Nice little temple!,,,ui_bubble_rating bubble_40,30-Dec-16,"If you are kinds who like to see local temples and deities, you will like this. Its a nice temple with pujaris offering Prasad. It was a 5 minute walk from our hotel and we loved the ambience and peace it offered.",Dec-16
Worth visiting,,,ui_bubble_rating bubble_40,28-Dec-16,This is basically a place or worship. The best thing I like about this place is that Hindu priet and Buddhist Monk are worshipping in the same place. A perfect example of religious harmony.,Dec-16
Good For Shopping,,,ui_bubble_rating bubble_40,27-Dec-16,"Its a great place to look for woollen wear, as there are shops qued up for the sale, ul have an amphi theatre feel right outside the market.",Dec-16
Colorful Peaceful Temple looks like monastery,,,ui_bubble_rating bubble_30,24-Dec-16,"It look like monastery but it is Temple, environment is very calm and peaceful, small canteen up there, beware of monkeys. Its very hard to climb there mainly for senior citizens. at least one hour required",Dec-16
Colourful,,,ui_bubble_rating bubble_40,2-Dec-16,I liked this place very colourful cool place quiet and out of the way didn't even know it was there worth a look I think,Dec-16
Nice Temple - Calm and Queit,,,ui_bubble_rating bubble_50,2-Dec-16,Its a great experience... we reach Mahakal temple by walking from the Hotel Central Nirvana Resort. It took just 10-15 min walking...We reach early 6 AM at the temple .. very nice environment and feeling blessed ...,Sep-16
Not worth the physical exertion,,,ui_bubble_rating bubble_30,26-Nov-16,"You need to take the mall.road from chowrasta. About halfway through there is a flight of stairs that lead to the observatory hill and the temple. There is a signboard indicating the direction. After you climb all the stairs there is another steep road through which you need to climb uphill again. The temple is devoted to Lord Shiva. Temple ain't that great but yrs, the view fromm the top is splendid. Not recommeded for the aged.",Nov-16
A temple with the feel of the local culture,,,ui_bubble_rating bubble_30,24-Nov-16,"Like many attractions of Darjeeling, this temple also needs good amount of hill climbing to reach the spot. It is a small temple in a calm place. You can see colorful flags all around and kind of fusion of Buddhist and Hindu faith in one place. To visit or not depends on what motivates you. 
Note: I believe one can take a horse from the Chowrasta till the temple which might make it easier to travel.",Mar-16
Mahakal Temple,,,ui_bubble_rating bubble_30,20-Nov-16,"We have walked past the Mahakal Temple quite a few times while walking down to the Mall but it never stuck me to visit the Mahakal Temple, situated on the top of the mall. The gateway is in the west side of the Mall Road, with a distinct signboard and we had seen people climbing up and down from the path leading to the temple. It was early in the morning and a peaceful stroll through the Mall Road from East Side brought us in front of the gate. Suddenly it struck me that why not take a look and so we started climbing up casually. No one was in view to ask for the direction or distance or climb. Thankfully it is a single track road. The climb, can not be measured with eyes and distance but felt in the limb and chest. Panting and Puffing we reached at last our tongue almost sticking out. Reaching there we were a little surprised. It is supposed to be a Hindu temple, because as per my knowledge, Mahakal is one of the name of Lord Shiva. But it looks like a Budhha shrine, with all its coloured flags etc. with prayer wheels encircling the main sanctum of Mahakal. For whom the bell tolls, it is obviously a happy sight, observing both faith simultaneously, without disturbing each other. This is perhaps the topmost point in Darjeeling town, and the scenic beauty surrounding... We have walked past the Mahakal Temple quite a few times while walking down to the Mall but it never stuck me to visit the Mahakal Temple, situated on the top of the mall. The gateway is in the west side of the Mall Road, with a distinct signboard and we had seen people climbing up and down from the path leading to the temple. 
It was early in the morning and a peaceful stroll through the Mall Road from East Side brought us in front of the gate. Suddenly it struck me that why not take a look and so we started climbing up casually. No one was in view to ask for the direction or distance or climb. Thankfully it is a single track road. The climb, can not be measured with eyes and distance but felt in the limb and chest. 
Panting and Puffing we reached at last our tongue almost sticking out. Reaching there we were a little surprised. It is supposed to be a Hindu temple, because as per my knowledge, Mahakal is one of the name of Lord Shiva. But it looks like a Budhha shrine, with all its coloured flags etc. with prayer wheels encircling the main sanctum of Mahakal. 
For whom the bell tolls, it is obviously a happy sight, observing both faith simultaneously, without disturbing each other. This is perhaps the topmost point in Darjeeling town, and the scenic beauty surrounding it is divine, calm and peaceful. There are several more deities like Mother Kali, Mahaveer Hanuman, Sainnath etc. This is a place where all the faith coexist together peacefully . More",Oct-16
Must visit....,,,ui_bubble_rating bubble_50,7-Nov-16,"Located on the way from the Mall to the Circuit House, this temple is considered to be very pious for the Hindus. Shiv, Ganesha, Hanuman and other Hindu Gods and Goddesses are worshiped here.",Feb-16
Mahakal Mandir,,,ui_bubble_rating bubble_50,7-Nov-16,"Holy place located in the heart of the town...an example of Hindu and Buddhist architecture,belief and culture...",Nov-16
Beautiful Temple at Height,,,ui_bubble_rating bubble_40,2-Nov-16,Temple of Lord Shiva built in Tibetan & Buddhist style of architecture. Uphill walk of about 500 mtrs to reach the temple.Situated near chowrasta market. Will get good view from the top.,Oct-16
Beautiful,,,ui_bubble_rating bubble_50,31-Oct-16,Beautiful place for all devotees and tourists. It is located just next to Darjeeling Mall. Need to go uphill a bit to reach the temple. The temple is quite wide-spread and provides a nice ambiance right in middle of the forest,Oct-16
Mahakal Temple the most venerable palace in Darjeeling,,,ui_bubble_rating bubble_50,25-Oct-16,Mahakal Temple is a Hindu temple deeply inspired by Tibetan and Buddhist architectural styles.There is a statue of Lord Shiva here that represents the five different expressions of Lord Shiva in five situations and the third eye. to go there you must beware of monkey. moneky attack for food and harmful so be beware to take any thing in hand. These holy sites are popular with the followers of both Buddhism and Hinduism. Very good palace for visit and religious.,Nov-15
Nice place to visit,,,ui_bubble_rating bubble_40,23-Oct-16,"In top of the hill there are various mandirs of various deities aming different religion. 
One is Hanumna god mandir, one kali and the other buddhist monastry.",Mar-16
Mahakal Temple - A great visit!,,,ui_bubble_rating bubble_40,20-Oct-16,"The visit to the Mahakal Temple in the wee hours of the morning was so refreshing. The climb was steep, but visit took away all the efforts. We were lucky to see a married couple exchanging vows and garlands in front of the deity. Great visit.",Oct-16
