title,username,location,rating,review_date,review_text,experience
Average tea estate,,,ui_bubble_rating bubble_30,17-Jul-18,"Average tea estate with photo points. Nothing great about the place. You have better Tea Gardens. Never buy tea from these stalls. All are Cheaters. Bought 4 packets of tea dust. They are all made from some low quality tea leaves, no smell and does not have colour when you boil. Need 5 table spoons of tea dust for 2 cups of tea. If you want then you can take the traditional Darjeeling dresses on rental and take pics.Absolutely not recommended to visit and waste the money.",Mar-18
Beautiful but a tourist trap,,,ui_bubble_rating bubble_30,10-Jul-18,"This is definitely not the best or most beautiful tea estate in Darjeeling (that'd be Happy Valley), but it's quite nice. Some of the views are beautiful but the whole long line of tourists behind you ruins the experience. There are also a few amusing sign boards written in Hindi here and there in the estate. The local taxi drivers take you here because they get a small commission from the long line of shops selling loose Darjeeling tea of questionable quality and price. Be careful.",May-18
Just a usual tea estate with photo points!,,,ui_bubble_rating bubble_30,5-Jul-18,Just a usual tea estate with photo points! the tea we bought back from there was not great as well. Nothing great about the place.,Jun-18
Lovely views,,,ui_bubble_rating bubble_50,3-Jul-18,"Darjeeling is popularly known as 'Mecca of Tea'.It is preferred tea because of its aroma.The tea garden attraction on the hill slopes of the eastern himalayas is a must see.Revel in the lush green scenery of rolling hills.It is green all around with beautiful view of the valley.The low hanging white misty clouds enhance the beauty of the nature.Capture the beauty in your camera.You can rent local dress for taking photoes as a memory . 
Enjoy the tea in the stall selling tea powder.But Do not buy tea there.It is of inferior quality.Buy from reputed shops in the main market.",May-18
Green green green all around,,,ui_bubble_rating bubble_50,30-Jun-18,If you are in Darjeeling and do not see tea garden than your desire to visit Darjeeling is completed. Only green all around. To take some photographs in local dress was also a good moments.,Jun-18
Amazing view,,,ui_bubble_rating bubble_40,29-Jun-18,The place resembles the view as shown in many views with sorrounding beauty and picturesque view. Worth visit.,May-18
Tea valley,,,ui_bubble_rating bubble_40,28-Jun-18,Tea valley also known as orange valley. mainly orange valley is for oranges but it is only occering in seasons day.,Jun-18
Nice Place to Visit,,,ui_bubble_rating bubble_40,25-Jun-18,It offers a great experience and also a great photo opportunity. the location is picturesque. One can also buy tea from the stalls made there.,Jun-18
A scenic place,,,ui_bubble_rating bubble_50,24-Jun-18,You can see sloppy terrain Tea garden there. You will have panoramic experience of view. Good place to capture photos.,May-18
Nice place,,,ui_bubble_rating bubble_50,23-Jun-18,The tea gardens on the way to bagdogra airport from Darjeeling is the best place to see and also for nice photo graphs. We can buy the different varieties of tea and also we can drink here in one shop.,Jun-18
good view,,,ui_bubble_rating bubble_30,14-Jun-18,Teagarden view starts when we land at bagdogra...and disappears later. only to be found in a view point in Darjeeling for which we have to travel a lot in the traffic..long waiting in the jam. dont know whether its worth the pain. I would prefer to stay in a resort amidst such a beautiful valley rather.,May-18
Orange Valley Tea Estate and Goalpahar Tea estate excellent.,,,ui_bubble_rating bubble_40,13-Jun-18,We visited Orange Valley Tea Estate and Goalpahar Tea estate. Both are pleasing to the eyes and a dream come true to walk through the tea gardens.,Jun-18
NOTHING MUCH,,,ui_bubble_rating bubble_30,11-Jun-18,"Sip the locally produced Tea ( Not sure whether it is from the same tea estate or not ) , climb down to Tea Garden , take some pictures ( If you want then you can take the local dresses on rental ), purchase locally produced so called Darjeeling Tea ( I think of the cheapest and lowest quality of tea ) and come back to your Resort / hotel. This is a visit to tea garden , Absolutely not recommended to visit and waste thousand of bucks in transportation and to buy cheap stuff.",Jun-18
Tea Garden of Darjeeling,,,ui_bubble_rating bubble_40,7-Jun-18,"here are 80 odd operational tea gardens in Darjeeling that span, A jeep takes you to the nearby attractions and places of interest for you",Jul-17
Greenery at its serene best,,,ui_bubble_rating bubble_50,3-Jun-18,The tea gardens around Darjeeling are abundant and various flavours of tea available are quite good and refreshing. The scenery of clouds hanging in the plantations are very nice,Jun-18
wonders of darjeeling,,,ui_bubble_rating bubble_30,1-Jun-18,"tea gardens on the small hill of darjeeling make the scene so wonderful and attractive . it is rare combination of nature , toy train and man made gardens must visit",Jul-17
Beautiful garden,,,ui_bubble_rating bubble_40,1-Jun-18,"Darjeeling is famous for there tea gardens, but please don't buy there tea, because it's very costly and the second thing is its fake. You can see there variety of tea plants, you can also hire napali costumes and basket to take a click. Overall i enjoyed a lot.",Jun-18
Never buy Tea from Tea garden stalls,,,ui_bubble_rating bubble_30,31-May-18,"Its average. Down the hill you have better Tea Gardens. Never buy tea from these stalls. All are Cheaters. Bought 5 packets of tea dust. They are all made from some other leaves or low quality (aged) tea leaves, no smell. Does not have colour when you boil. Need 5 table spoons of tea dust for 2 cups ( 200 ml) tea.",May-18
Excellent tea with delicious flavour,,,ui_bubble_rating bubble_50,29-May-18,The Darjeeling tea is world famous for its aromatic scent and good taste. There are many varieties of the tea which is found there. one should go to a good shop which gives you packed tea packets or there are many roadside vendors which will give tea at a reasonable rate than the shops which are generally overpriced.,Nov-17
The Essence of Darjeeling!!,,,ui_bubble_rating bubble_50,28-May-18,The first thing that you get to see in Darjeeling are the snow capped mountains and tea gardens.Tea gardens are usually well maintained and are wonderful place to go for a walk.Tourists hire traditional Nepali costumes and get pictures clicked with a basket around their head and believe me the gardens make you look prettier than you actually are!!,Mar-18
Beauty and Utility,,,ui_bubble_rating bubble_50,23-May-18,"A tea garden is a lovely place to visit. The rows of bushes, neatly cropped are always an attractive sight and the aroma from the factory is also a draw.",May-18
Nature's beUTY,,,ui_bubble_rating bubble_50,15-May-18,"We visited happy valley tea factory. Entrance fee is Rs.100/-. They demonstrated how the tea leaves are plucked, oxidation process, seggregation and packing of the tea. White Tea is the costliest tea and it is having more anti oxidant factors. Green Tea, Milk Tea and Rose Petal tea are the other tea brands exhibited and we tasted it. Purchased fresh tea from here. 95% is being exported and 5% only sold for visitors. Cannot be purchased from outside.",May-18
Nice Place to Hang Out,,,ui_bubble_rating bubble_30,14-May-18,"The tea gardens are a nice place to hang out and take a small walk. Kids and ladies can hire the local dress from there to click pictures. 

You can also buy Darjeeling tea from these gardens.",May-18
Must visit,,,ui_bubble_rating bubble_50,7-May-18,Darjeeling and tea gardens are inseparable. One must visit these places. Breathtaking view of the entire hill is so soothing and refreshing.,May-18
Great view,,,ui_bubble_rating bubble_40,7-May-18,There are plenty of Tea shops and behind these shops is way to Tea Garden. People take photographs of the garden. These shops sell packed Darjeeling Tea.,May-18
one of the best place to capture some great picture,,,ui_bubble_rating bubble_50,7-May-18,"As we all know the tea of the Darjeeling is the world famous. So, at this place, you can actually see those tea plant. The people of this place allows to dress up as their tradition and you can take picture.",Mar-18
Good View of Tea Gardens,,,ui_bubble_rating bubble_30,2-May-18,This is a place where one can good views of tea gardens. A number of shops are also here trying to sell different varieties of tea. One can also taste the locally made teas here.,Feb-18
Absolutely waste of time and money,,,ui_bubble_rating bubble_10,1-May-18,"People in places like Darjeeling should realize that their existence is merely on the cash inflow from the tourist. Of course, there is nothing wrong in cashing in on tourism but it should be ethical. My review is specifically about the tea garden and the roadside stores that are lined up along. 

Your driver will have a close nexus with the so-called tea stall selling Darjeeling tea dust. People at these stores are the most crooked and trickster breed. They lure you to buy these tea dust by offering you a cup of tea(chargeable) followed by the claims on how Darjeeling tea stands out from the rest. You being unaware will fall for this and end buying the product at an inflated price only to realize later that what you were sold was nothing more than S**t. You can hardly call it tea dust as it neither has any flavor or the texture of a tea dust 

So be wise and make sure that you buy it only from a renowned shop who is into legitimate business and not from these tricksters who have mushroomed along the roadsides of tea garden More",Apr-18
View is nice but shops are irritating,,,ui_bubble_rating bubble_40,30-Apr-18,"The view and experience of the tea garden is nice but the shopkeepers get on your nerves. They have local unwritten rules that whichever car parks in front of whichever shop, you have to purchase from that shop. The local drivers split our family up into three different shops and when we decided to go to one place, they shop keepers kept on cribbing and irritating us. Other than that, it is a good visit.",Apr-18
Visit to Tea Garden!,,,ui_bubble_rating bubble_40,29-Apr-18,"Nice Views , Get Photographed in traditional dress while picking up tea leaves from Tea Trees. and many shops around to give a taste of of Darjeeling Tea and tempt you to buy some!",Apr-18
Refreshing & soothing,,,ui_bubble_rating bubble_40,29-Apr-18,We spent about an hour at the picnic spot named ' 360 point ' in the middle of sprawling Steinthal tea garden.No one was around.Great experience.,Apr-18
Lush green,,,ui_bubble_rating bubble_40,10-Apr-18,No visit to the queen of hills is complete without a visit to the one of the many tea gardens..Most of the tea gardens are situated at the outskirts with a hear by shop to by tea leaves & taste the hot pipping aroma tea.,Mar-18
not so good,,,ui_bubble_rating bubble_30,6-Apr-18,you can better visit kerala and places like that where you can enjoy more. Darjeeling has nothing special about tea gardens.,Mar-18
nice and cozy,,,ui_bubble_rating bubble_40,4-Apr-18,Tea gardens has always been a great sight to have. The place has various points to click best pictures,Apr-18
Great Views and Tasty Tea in Local Stall,,,ui_bubble_rating bubble_40,3-Apr-18,"I have seen many Tea gardens in South India also. Hence, i won't mesmerize me but Views and Fog are good and particularly the ""Tea"" in local stalls where they sell Tea powder is very good. 
Tea Factory should be visited when cutting leaves is completed and they are manufacturing tea powder otherwise nothing significant in visiting Tea Factory. Just Go to plantation and enjoy the views and take some pics.",Mar-18
Green and Green: Some places area really amazing,,,ui_bubble_rating bubble_40,31-Mar-18,Some places near Doars area are really green and amazing. Tea gardens near Sukan area are green and faded colors too.,Apr-17
Disappointing,,,ui_bubble_rating bubble_20,26-Mar-18,Very disappointing compared to the many beautiful tea plantations in Munnar and the Temi plantation between Pelling and Gangtok,Mar-18
Worth Visit !!,,,ui_bubble_rating bubble_40,23-Mar-18,The Tea covered Valley has Beautiful view. Good for taking pictures and buying tea.20 -25 minutes are Sufficient at this place.,Mar-18
Nice photo spots,,,ui_bubble_rating bubble_50,22-Mar-18,In your trip to Darjeeling this is must visit. Nice place to take a picture in local attire and live the moment,Mar-18
A WOW Place,,,ui_bubble_rating bubble_50,19-Mar-18,Awesome place!!! Specially the view of green and dense tea garden cultivated in Terrace Farming is very beautiful. One can take Nepali Dress and basket to look like one who used to pluck the tea leaf and enjoy photo session in the costume. Me and my family enjoyed this place as well as green chemical free tea there.,Mar-18
Place for Photo shoots.,,,ui_bubble_rating bubble_30,19-Mar-18,It is a garden of tea plants. Much maintained place and full of scenic views for taking photos. Need one hour to reach from Darjeeling city.,Mar-18
Tea Garden,,,ui_bubble_rating bubble_30,6-Mar-18,"After seeing the beauty of the Tea Gardens in Munnar and Thekkady we were hoping to be mesmerized by the tea Gardens of Darjeeling-- after all we had heard so much hype about Darjeeling tea! But it turned out to be a damp squib! Dusty, ill maintained, sparsely populated gardens.",Feb-18
Try some tea at Gopaldhara tea garden,,,ui_bubble_rating bubble_40,1-Mar-18,"There are several tea gardens around Darjeeling, one of them (Happy Valley) being very close to the city boundaries. However, if you really want to enjoy the lush green beauty of a tea garden, I would suggest you keep a day for it and visit Gopaldhara (en route to Mirik). If you are a thrifty traveler (like me), go down to the Chowkbazar taxi stand and take a shared taxi to Mirik at just Rs. 100 per person per trip. However, direct taxis to Mirik are rare; in that case you can take a shared taxi to Sukhia Pokhri (60 rs per person per trip) and from Sukhia, take another shared taxi to Mirik. Get down at Gopaldhara, enjoy the greenery, and try some tea at their tea boutique at just Rs. 10 per cup. You can also buy some tea there; Gopaldhara produces excellent black tea (about Rs. 1500/kg). If you can spend a bit more, buy Makabari First Flush (springtime bloom) which is also available at the same boutique (MRP Rs. 550 for 100 gms). Then you can proceed to Mirik and then Siliguri. If you are coming back, the last shared taxi for Darjeeling leaves Mirik at 3:15 pm and will reach Gopaldhara in another 15 minutes, so prepare accordingly. After 4:30, it may be hard to get any shared taxi for Darjeeling, even from Sukhia Pokhri. More",Feb-18
Worth a visit for amazing views,,,ui_bubble_rating bubble_40,25-Feb-18,"This can be visited along the way to the zoo and mountaineering institute. It provides with great views downhill and one can enjoy a good sunset view on a good day. 
Soending around 30 min admiring the views in peace would be great",Aug-17
wonderful visit,,,ui_bubble_rating bubble_40,9-Feb-18,we had gone to this place for picnic... its always wonderful here as all of us love this place.. its so beautiful....,Jan-18
Famous Tea,,,ui_bubble_rating bubble_40,30-Jan-18,Darjeeling is famous for its tea for many decades. Tea estates are seen on all sides of Darjeeling. A small walk among the tea plants is allowed here. It is a great treat to our eyes. There are small tea shops offering tea on the road. The tea is of very special taste.,Oct-17
Excellent views,,,ui_bubble_rating bubble_50,28-Jan-18,"We visited a few tea gardens. They offer excellent views, will well-manicured tea plantations. They also have outlets where they sell various kinds of teas and related items like teacups and teapots, some really lovely.They also offer excellent tea at Rs. 10/- a cup.",Jan-18
nice views,,,ui_bubble_rating bubble_50,4-Jan-18,I visited tea garden in Darjeeling. I am not sure whether our driver took us to the proper place or not. but overall it was nice experience and enjoyed a lot.,Dec-17
Valley of Tea,,,ui_bubble_rating bubble_30,2-Jan-18,This garden is one of the tea gardens producing high-quality tea. You can walk around the garden and enjoy the greenery. There are shops near to the garden you can buy if you want. We bought milk tea and green tea. Our driver told this is the place where you can purchase tea cheaply.,Dec-17
Like any other tea estate,,,ui_bubble_rating bubble_30,30-Dec-17,Strictly ok. Hot and humid. There are lot of stalls selling tea of various types. Nothing much to do...,Nov-17
Heaven,,,ui_bubble_rating bubble_50,22-Dec-17,"If u wanna see green sea and white sky its this place 
Beautiful, Full of greenery and clouds with fresh air and peace of mind",Dec-17
Production House of Darjeeling Tea,,,ui_bubble_rating bubble_50,7-Nov-17,"""Darjeeling Tea"" can only refer to tea that has been cultivated, grown, produced, manufactured and processed in this tea gardens. From this place, view of Himalaya is spectacular. You can test this extraordinary Tea from the roadside shop.",Dec-16
Quality tea,,,ui_bubble_rating bubble_40,26-Oct-17,"Ooty tea gardens are much more attractive. If you are not tea lover and had toured any other tea gardens you can skip the visit. For the tea only I have rated 4/5, because the tea is awesome.",Oct-17
Excellent Beauty,,,ui_bubble_rating bubble_40,12-Oct-17,Darjeeling produces some of the best teas that are enjoyed by connoisseurs world over.There are 80 odd operational tea gardens in Darjeeling that span across thousands of acres of land area on open hill slopes. A visit to Tea Garden will give you a greater insight into the various cultures and traditions of Darjeeling .Sprawling tea gardens of Darjeeling must make you enjoyable ..that us why tea gardens become One of the prime attractions of Darjeeling ...,Nov-16
Queen of the Himalayas,,,ui_bubble_rating bubble_40,10-Oct-17,"The tea gardens of Darjeeling is a must-visit site. The lush green leaves, the aromas are a heady concoction. However be careful of any hidden animal in the fields, and do not pluck any leaves.",Jun-17
"Excellent view, memorable experience",,,ui_bubble_rating bubble_50,7-Oct-17,it was a dream to visit these famous tea gardens. The green lash on mountain was something memorable to watch. A memory to treasure for ever.,Aug-17
Tea Garden,,,ui_bubble_rating bubble_50,26-Sep-17,"Darjeeling is Famous for Tea Gardens, during site seen you will get many tea garden, just have the awesome Self,",Jun-17
Beautiful...,,,ui_bubble_rating bubble_50,24-Sep-17,If you travel Darjeeling you will come across many tea gardens. There gardens look beautiful and you can take pic of yourself wearing traditional clothes and also you can purchase quality tea from the nearby shops.,Mar-17
Nice tea on sale,,,ui_bubble_rating bubble_50,6-Sep-17,It was a peasant drive through the tea gardens. The taxi drivers are very friendly and tell all sorts of local stories about the gardens.,Oct-16
beautiful than heard,,,ui_bubble_rating bubble_50,18-Aug-17,its awesome ... awesome environment. just green hill.A breathtaking view. You would definitely love to spend some quality time there.,Mar-17
Happy Valley Tea Gardens,,,ui_bubble_rating bubble_50,4-Aug-17,"This is a must see! I have always wanted to see how tea is made ever since we learnt about it in Geography classes in school. This particular tea estate is known for its fine teas that are mostly exported to the U.K. and the Netherlands. They charge a hundred rupees for tickets to enter the tea factory and take you through the processes of tea manufacturing. Visitors are also free to wander around the tea estates and pose for pictures standing amidst the tea bushes. At the end of the tour there is a tea tasting session at their boutique shop from where you can also make purchases to take back home as gifts. 
A word of advice: Tea is expensive here but please buy some. These teas are not available in Indian markets and they are really really good. More",Jun-17
Tea garden,,,ui_bubble_rating bubble_50,27-Jul-17,We had nice photos in tea garden in traditional dargeeling dress.Amazing valley view and beautiful scenery,May-17
The Queen of Hills,,,ui_bubble_rating bubble_50,17-Jul-17,"Visited this places many times but never get bored of this place and will be visiting this place again and again. What do we need in hills? Flowers, waterfalls, trees, greenery, mountain views, Good food and culture, good food, Perfect sunrise view from the hills? 
Well, this place has everything you wish for. Cozy climate and very tasty traditional food add spices. Plus the world famous tea estates and world heritage's toy train : ) A must visit place.",Jan-17
A breathtaking view of tea gardens of Darjeeling,,,ui_bubble_rating bubble_50,14-Jul-17,"Darjeeling is synonymous with tea for decades. Tea estates abound on all sides of Darjeeling . Just come out of the city limits, you have tea gardens everywhere. As you drive , you can stop at any estate. There are tea shops offering tea of very good taste which lingers on for a long time. A stroll among the tea plants is generally allowed and you can have a treat to your eye.",May-17
Beautiful as it seems,,,ui_bubble_rating bubble_50,6-Jul-17,A breathtaking view. You would definitely love to spend some quality time there. A very good place for clicking photos and creating memories. You may also want to have a sip at a tea cup which is truly a bliss.,May-17
WOW View,,,ui_bubble_rating bubble_50,27-Jun-17,We just lost there. So Green and Dense. Main attraction of Darjeeling. If you have been in Darjeeling then its the place worth visiting infact must visiting.,Jun-17
Famous Darjeeling Tea,,,ui_bubble_rating bubble_50,26-Jun-17,"Darjeeling Hill world famous for Tea Gardens. There are sooo many tea gardens in this hill. Tourist can visit, take pictures in ethnic Nepali dress & can taste the world famous flavour of tea. They also sell tea. These are low costly but taste worthy.",May-17
Tea Garden,,,ui_bubble_rating bubble_30,22-Jun-17,Not worthy to give time for visit tea garden as on all the way you can visit more big tea gardens. It is only the place for tea lovers who can buy many variety of tea from the stalls situated nearby.,May-17
Tea Garden Estate,,,ui_bubble_rating bubble_30,18-Jun-17,Small Tea garden but no acces to garden. better to visit Tea garden while returning to bagdogra via Mirik lake. Big big Tea garden gives nice view.,Jun-17
place for tea lovers,,,ui_bubble_rating bubble_30,14-Jun-17,This is the place from where u get the good teas. the place has small small shops where one may purchase tea and taste different variants. Do bargain for a decent 20-30% discount.,Apr-17
Ambience guranteed,,,ui_bubble_rating bubble_40,13-Jun-17,Down the hills Darjeeling is known for its tea gardens. And what a sight. Slopes of mountains one after the othercovered with greenery which means tea plantation. The visual gives peace and tranquility to the eyes and refreshes the tired body. One can spend hours watching the slopes. Also one can taste different types of tea in the shacks outside and if you like you can buy some for home. Picturesque place. One can get a memory picture in just 50 rupees from one of the vendors there. Worth a visit.,May-17
Click pic,,,ui_bubble_rating bubble_50,11-Jun-17,"U can dress up like tea planters, taste tea, buy tea, or relax sitting there in the tea shrubs for nature's beauty.",Jun-17
Aromatic Darjeeling Tea,,,ui_bubble_rating bubble_50,11-Jun-17,Britisher bring tea to India during British rule. He established tea garden in Darjeeling. You can find tea plantation every part of Darjeeling. In garden a belt lush green greenery can found feel fresh n energized yourself. A temporary tea market also find during sight seeinng Don't buy tea leaf from hear may be you cheated. So Buy teaf leaf from proper market.,Apr-17
Good for few snaps,,,ui_bubble_rating bubble_40,10-Jun-17,"This is not a big tea garden. You can take few snaps (with the tea pickers dress, if you wish) and buy some Darjeeling tea packs from the shops situated around.",Jun-17
excellent,,,ui_bubble_rating bubble_50,3-Jun-17,spend atleast 1 hr. here. nice scenic views. Also get into traditional dresses with photographs instant printouts at a very nominal charge.,May-17
Average place for a tea garden feeling,,,ui_bubble_rating bubble_30,26-May-17,"A small piece of tea garden. One can go inside and take a few snaps. Tea picker's dress is also available on rent for photograph. But, one should rather visit the mirik tea garden (golpahar view point) for the beautiful view of actual tea garden.",May-17
Picturesque,,,ui_bubble_rating bubble_50,25-May-17,You can see how tea leaves are grown. Take photographs wearing local dresses and enjoy the picturesque,May-17
