title,username,location,rating,review_date,review_text,experience
A clean and Nicely Maintained Zoo,,,ui_bubble_rating bubble_50,28-Jan-19,"Properly pointed directions and cleanliness is very much noticeable. 
The landscape adds to the beauty of it. 
Loved watching the Black Panther and the Red Panda.",Dec-18
Great Place for Natural Life and Mountain Life,,,ui_bubble_rating bubble_40,24-Jan-19,"Its a place not only for seeing rare species of Animals, but also the sacrifice and dedication our Indian Army has in guarding us at the -30 degrees in Himalayas and other regions, don't miss out the Video show which will give you the Spirit of Indian. 

Apart from this we have Museum with details about the Tribal Culture, weapons, dressess, animals etc.",Jan-19
TO SEE RED PANDA,,,ui_bubble_rating bubble_50,23-Jan-19,"Well maintained zoo . Neat and cleaned .Good place for kids to watch red panda, tiger, Black panther, Bear and many animals.",Dec-18
Small one but good one,,,ui_bubble_rating bubble_50,22-Jan-19,"Its a small zoo but well maintained. Good directions provided for the path to be followed. 
Red Panda and Snow leopard were the best part about this zoo.",Jan-19
Animal point,,,ui_bubble_rating bubble_30,19-Jan-19,"Small hill top zoo with limited animal habitation, closed on Thursday so plan accordingly, a tourist spot .",Jan-19
An idyllic journey,,,ui_bubble_rating bubble_40,19-Jan-19,"More than the zoo, the walk to it is a very nice and idyllic one..the zoo is very well spread out and offers a good sunny experience",Jan-19
Small zoo,,,ui_bubble_rating bubble_30,18-Jan-19,"Visited as part of a tour of attractions in and around Darjeeling. 
Small zoo with quite a few empty enclosures. Most of the animals were kept in small cages. 
Steep climb; can be difficult for elderly and physically challenged. 
Had a few big cats -- jaguar, royal bengal tiger, etc -- and a very small aviary. The main attraction was the red panda. 
The zoo appeared to be clean and well maintained. 
Overall: Small zoo with limited number of animals. You won't miss much if you skip it but, perhaps, worth a visit if you have small children.",Jan-19
Very well maintained zoo,,,ui_bubble_rating bubble_50,17-Jan-19,A well maintained zoo and good collection of animal. Specially Red Panda Black Panthar. Special to mention that all the animals are healthy not like other zoo in india.,Dec-18
A well-maintained zoo,,,ui_bubble_rating bubble_40,15-Jan-19,"The enclosures are big, animals seem well looked after and the place has flora fauna that is native to the area. Which is fascinating. So don't forget to look all around you - the trees flower, insects, birds, etc. 
This is a much much much better zoo than the one in Bombay. Partly thanks to the climate and how the authorities have looked after it. 
Good strict policy against carrying plastic inside, mainly to prevent visitors from trashing the place.",Jan-19
The Beauty of Wildness,,,ui_bubble_rating bubble_50,11-Jan-19,"The zoo was a great place to visit! Such amazingly is the place maintained with such a variety of animals, it is really worthwhile to spend time in here. The animals are distinctively organized and placed according to their types, e.g. herbivore, birds, reptiles etc. The place is clean, and is full of greens that is sure to soothe the eye. There is also a museum which is another attraction inside the zoo. Walking can cause a bit tiredness since the area is vast, but it's alright when one is visiting such a beautiful place!",Dec-18
Worth watching,,,ui_bubble_rating bubble_50,10-Jan-19,"This place has three points all inside the same. 
When you enter the park you will see animals and later you have Himalyan mountaineering institute , and Bengal natural history museum. All are worth watching. Walking there is a bit tiring but rest all is good.",Jan-19
Very well maintained,,,ui_bubble_rating bubble_50,9-Jan-19,"The way this place is made is amazing, you get to see all the animals very clearly. They also have some really beautiful birds and they have almost all big cat family animals.",Dec-18
Hidden gem - unexpectedly awesome,,,ui_bubble_rating bubble_50,5-Jan-19,"I've been to many zoos - both in india and outside. This zoo is very well kept, clean, and in short area there are so many herbivorous and carnivorous. Amazing! Must go.",Dec-18
Well maintained zoo in high hills of himalayas,,,ui_bubble_rating bubble_40,5-Jan-19,"Its a neat and clean zoo where all wild animals looks to be healthy. Bengal tiger ,Himalayan white tiger are added attraction to this zoo apart from other varieties of wild animals",Jan-19
Mrs,,,ui_bubble_rating bubble_20,3-Jan-19,Nothing special seen lot of better zoos then this one. Poor Bengal Tiger look in disgusted stat. Felt sorry for him. Only nice thing was the way it was built on a slopes.,Dec-18
Must visit,,,ui_bubble_rating bubble_50,3-Jan-19,Nice zoo to see the regional wildlife. Very affordable to get in and have access to several attractions at the same time. It will take you 2-3 hours to get around the park. A must-do when you’re in Darjeeling.,Jan-19
A must visit for kids.,,,ui_bubble_rating bubble_50,2-Jan-19,"A very well maintained Zoo with different varieties of animals , birds and reptiles . A must visit if you are travelling with kids .",Dec-18
Beauty of nature,,,ui_bubble_rating bubble_50,31-Dec-18,"The only zoo in darjeeling with birds,animals,museum... Must visit place in darjeeling..main attraction is red panda..",Dec-18
Zoo darjeeling,,,ui_bubble_rating bubble_40,27-Dec-18,"Great joy to see the zoo despite little time. Snow leopard, beer, tiger etc. Are main attraction. Mountaineering institute is worth to see",Dec-18
Highlight of the trip,,,ui_bubble_rating bubble_50,24-Dec-18,"More than the rarity of the animals at display, was touched by the way they have been kept - neat and spacious enclosures with an overall peaceful atmosphere. A must do on every traveller's list though the tip would be to do it immediately as the place opens in the morning - to avoid the typical tourist crowds later in the day.",Nov-18
Nice small Zoo,,,ui_bubble_rating bubble_40,21-Dec-18,It is a nice zoo which is maintained well with some uncommon animals like red panda. The zoo has been developed very nicely and you feel nice walking around with greenery all around. A good place to spend an hour or two.,Dec-18
The animals in the Zoo were all looking well fed and well looked after,,,ui_bubble_rating bubble_50,20-Dec-18,"It was very pleasant to slowly amble around the Park to look at all the animals. They were all well fed and kept in large enclosures with ample space and good shelter. The tigers were especially magnificent, and there is also a rare snow leopard, with spots on silvery-white fur, which I have never seen before. It was very interesting to see the Red Panda here, it is much smaller than the black and white Pandas, and is very cute!",Nov-18
Good one,,,ui_bubble_rating bubble_50,16-Dec-18,Nice place to hangout for a day.... We can see many endengered species there..... Nice place.....just outside the city.....,Dec-18
Its okay! Something is better than nothing,,,ui_bubble_rating bubble_40,15-Dec-18,"It's an okay zoo. It's nice because it has some unusual animals that you would not see in other places. Snow leopard, red panda, Himalayan goats, yak, Himalayan sheep, black leopard etc. 
The road is steep and hence it's a bit troublesome for people with less physical endurence. Tickets are too costly for this zoo- 60 rupees! Not worth it. But then again it covers the mountaineering institute too. If you have kids, definitely visit this place.",Dec-18
"A small zoo, with uncommon animals",,,ui_bubble_rating bubble_40,7-Dec-18,"Great place to observe some uncommon & rare animals like the red panda, snow leopard, clouded leopard, black panther, etc. But more animals/birds should be added to the zoo.",Nov-18
A zoo in the mountain and a Mountaineering Institute,,,ui_bubble_rating bubble_50,6-Dec-18,"Kids would love this place. My 6 year old jumped with joy seeing the mighty snow leaopard, black panther, the huge tiger and of course the lazy and sleepy red panda. What makes this zoo different from the other zoo is the area and its layout. Keeping in view of its occupants' natural habitat, the various varieties of deers, mountain goats, wolves, fox, this mountain zoo has ensured that they have ample space to move around, rather climb up an down. 
Another attraction is the Himalayan Mountaineering Institute which has an interesting collection of mountain gears, information about the Himalayan flaura and fauna, about the tribal and collections brought in by various mountaineers as a memoir of their expedition. 
Alltogether it would be a wonderful experience to spend some time there and ofcourse there is no count of the amount of calories you would burn, which is always a welcome. More",Nov-18
A different part of darjeeling unlike the other,,,ui_bubble_rating bubble_40,4-Dec-18,"You can see a lot of varieties of Himalayan wildlife in there, The Red panda is one of their best attraction.",Feb-18
Well maintained and good collection,,,ui_bubble_rating bubble_50,3-Dec-18,"We got to see quite a few animals endemic to the region like the Red Panda. 
We also managed to see the Snow Leopard and of course the majestic royal Bengal tiger, Samrat. 

This place should figure on your go-to list.",Dec-18
Beautiful,,,ui_bubble_rating bubble_50,3-Dec-18,"A very small sized zoo that's been made to cater for the Himalayan specific fauna of the region. So run into Antelopes, tigers, leopards and most famous Red Panda, which are by the way, too cute. The entry fee is very nominal and they have restrooms and tea stalls inside. Do visit the HMI and the museums inside during the tour. Best place to bring kids.",Nov-18
A glimpse of some mountain predators,,,ui_bubble_rating bubble_40,1-Dec-18,"A beautifully laid out zoological park with a decent variety of wildlife - predators, birds and snakes. At one end of the Park is the Himalayan Mountaineering Institute (HMI) which houses an awe-inspiring museum. A must visit!",Nov-18
Rare & exotic Himalayan fauna,,,ui_bubble_rating bubble_50,29-Nov-18,"The zoo gas some of the rare n exotic Himalayan fauna consisting of a bengal tiger, snow leopard, bear, wolf a d best of all, the red pandas.. Also some very exotic birds..",Nov-18
A beautiful zoo,,,ui_bubble_rating bubble_50,28-Nov-18,The zoo had a very friendly bengal tiger and red panda s as their usp. Snow leopard and other felines area must watch,Nov-18
"Wonderful Zoo,one must visit at Darjeeling",,,ui_bubble_rating bubble_50,27-Nov-18,"By the word Zoo,many people may think what to see there beyond any city zoo,but the idea is totally wrong. Here at Padmaja Naidu Himalayan Zoological Park,lots of Himalayan animals and birds are kept for visitors.One can also see Royal Bengal tiger here,but animals and birds of Himalayan range are surely added attraction here.One must have enough time to see everything,it takes three to four hours to properly cover all parts. One can see Himalayan bear,Himalayan Wolf,Red Pandas, varities of peacock class birds and panther to name a few.One has to walk a bit,but proper resting places are also available.Remember please,it closes at 4-30 AM",Oct-18
Visit to Zoo,,,ui_bubble_rating bubble_40,25-Nov-18,A good assortment of animals. Fortunate to see Bengal Tiger. Long and steep walk. Animal numbers are limited.,Oct-18
WELL DONE!,,,ui_bubble_rating bubble_40,24-Nov-18,"I normally do not like visiting zoos as I do not like to see animals in such tiny enclosed spaces, but I must say that this is not the case with Darjeeling Zoo. It has been well maintained and all the animals look healthy and well taken care of. As we were staying at Little Tibet Resort, we were only a leisurely 15 minutes walk away from the zoo. The first day, we arrived in the afternoon and we were a bit rushed as zoo was closing soon. It was also a bit crowded and there were a few tourists misbehaving with the animals. This is one area I feel that the zoo could improve on. They should have more guards around the area watching over these tourists and take strict action against them. 
Next day, we walked back again at the opening time itself. There were very few people at the time and it was a lovely experience. The Bengal Tiger, snow leeopard and red panda were all out and enjoying themselves in the relative quietness of the moving in the absence of rowdy tourists. After spending almost 3 hours at the zoo, we walked to Shruberry Nightingale park on our way back to Little Tibet for lunch. Must visit place for all people, but would recommend it more in the morning before it gets crowded. More",Oct-18
Hmalayan beauty,,,ui_bubble_rating bubble_50,19-Nov-18,"One can see the Himalayan beasts here specially Red Panda, Snow Leopard & white Wolf. Within the zoo the Bengal Natural History Museum is awesome.",Nov-18
Biggest problem is parking,,,ui_bubble_rating bubble_10,16-Nov-18,Huge problem of parking for tourist in Darjeeling zoo. More then 300 meters to walk just to reach zoo entrance.,Nov-18
Best zoo in the country,,,ui_bubble_rating bubble_50,12-Nov-18,"Arguably the best maintained zoo in the country. There are quite a few rare animals of high altitudes. The red panda and black panther are unique. The zoo is clean and although not the biggest, packs quite a few uncommon animals. A must see during the Darjeeling trip. 
Be prepared to walk up and down the slopes though. BUT it is worth it!!!",Nov-18
Not great,,,ui_bubble_rating bubble_20,12-Nov-18,"This zoo is full of sad animals kept in solitary confinement. It's ok for an Indian zoo and, no doubt, the animals are well cared for generally - but you might find it depressing. Not much to do in Darjeeling so you'll probably end up here anyway. Be prepared...",Nov-18
Reasonable collection of animals,,,ui_bubble_rating bubble_30,6-Nov-18,"The big cats were the highlight of this park. The royal Bengal tiger, snow leopard, common leopard were the star attractions.",Nov-18
ZOO- Should Visit if Travelling with Kids,,,ui_bubble_rating bubble_40,6-Nov-18,"It's a ZOO- that's it is. If traveling with young kids of age 10 years or so, it's a place to visit in Darjeeling. Kids will definitely have good time. 

Himalayan Red Panda is main attraction there ... 

Take some snacks with you which your kids like to eat. 

Time required is about an hour depending upon what you like to see.... 

Overall nice place for kids. For young couple or elderly persons, zoo can be avoided......",Oct-18
Himalayan wildlife and mountaineering museum at one place,,,ui_bubble_rating bubble_40,5-Nov-18,Good place to visit with kids. Mountaineering enthusiast would love the HMI museum inside the zoo. The place also offers great view of Darjeeling town.,Nov-18
Best ever views of red pandas,,,ui_bubble_rating bubble_40,5-Nov-18,"The zoo is set on the side of a steep hill. You need good lungs to reach the top! 
The views of the red pandas were terrific. We loved seeing yaks, but felt sorry for the big cats, especially the snow leopard. It looked very old and tired. We got good views of the Himalayan wolves, we had never seen them before. 
Worth about an hour of your time to get a glimpse of Himalayan wildlife.",Oct-18
Nice zoo,,,ui_bubble_rating bubble_50,5-Nov-18,Well maintained zoo within Darjeeling..of all the sight seeing places liked this place..few animals like leopard tiger pheasant red panda can be found along with bird aviary..good for kids..clean place ..,Nov-18
Don't go on Thursdays,,,ui_bubble_rating bubble_40,1-Nov-18,"This zoo is closed on Thursdays. The red panda, snow leopard, Tibetan wolf, the black bear...and wild fowl are the main attractions.",Oct-18
"A zoo with ""natural"" enclosures for animals.",,,ui_bubble_rating bubble_40,31-Oct-18,"The zoo is very vast and involves a lot of steep roads, both up and down. Many rare animals can be seen here. One needs at least two hours to go around.",Oct-18
Best attraction for kids,,,ui_bubble_rating bubble_50,21-Oct-18,Visit here with your kids and they'll definitely have a good time. The main attraction here is the red panda.,Sep-18
One of the best zoo,,,ui_bubble_rating bubble_50,21-Oct-18,"Amazing zoo with a museum. 
Great view of animals. 
Treat to see bengal tiger and red panda. 
Very neat and clean.",Oct-18
Awesome Zoo with rarities such as the Snow Leopard & the Red Panda!!!,,,ui_bubble_rating bubble_50,19-Oct-18,"Beautiful and well maintained zoo that houses otherwise rarely seen animals such as the Snow Leopard and the Red Panda! Pretty well maintained too. Definitely worth a visit, specially if you are with kids! 

Don't miss the Natural History Museum and yes, be prepared to walk a little!",Oct-18
Good Zoo,,,ui_bubble_rating bubble_50,18-Oct-18,"Must visit the zoo when visit Darjeeling sight scene.There are many types of birds, animals, snakes etc. & 2 museums.",Oct-18
very nice zoo,,,ui_bubble_rating bubble_40,15-Oct-18,Very good zoo with all the animals in their natural environment. this zoo is big and lots of animal and also u can see red panda there and also there is museum of Himalyan Mountaineering Institute.,Mar-18
Worth a visit,,,ui_bubble_rating bubble_40,13-Oct-18,If you want to see animals from the region this is the place to go. For us the Snow Leopard and Begal Tiger were the main attraction,Oct-18
Darjeeling visit,,,ui_bubble_rating bubble_40,13-Oct-18,Very good zoo with all the animals in their natural environment. The Royal Bengal Tiger was the must watch. Must visit place for children.,Oct-18
Very good Zoo,,,ui_bubble_rating bubble_40,12-Oct-18,"Very good place for kids and even adults to understand differet type of animals,birds and reptiles found in Himalyan range of forests. Must place to see when you are in Darjeeling. Also, DO NOT miss visiting the museum of Himalyan Mountaineering Institute (HMI)",Oct-18
Nice park with animals,,,ui_bubble_rating bubble_50,11-Oct-18,Enjoyed the nature's park!! The red panda is a must see. They even have the snow leapord which is a very rare species.,Oct-18
Amazing Zoo,,,ui_bubble_rating bubble_40,10-Oct-18,"Its quite an amazing zoo where one can find Bears, Foxes, Black Panther, Leopord, Royal Bengal Tiger, Yak & other animals.",Sep-18
Good collection of animals,,,ui_bubble_rating bubble_50,8-Oct-18,Very nice to see the animals local to the place. Must visit in Darjeeling. Highly recommended but pls visit in the first half of the day.,Oct-18
Good collection of rare birds,,,ui_bubble_rating bubble_30,8-Oct-18,"We could see lots of rare birds. But since are kept inside glass cover, it's very difficult to take photos. It also hosts several red panda including few young ones. Enjoyed it thoroughly.",Oct-18
Beautiful Park with a huge Zoo,,,ui_bubble_rating bubble_50,8-Oct-18,Beautiful Place U can easily see different types of animals as well as birds... The best part is they maintain it very well so that U can easily see all the different Species of Animal and Birds...,Oct-18
Worth a visit...,,,ui_bubble_rating bubble_50,8-Oct-18,"If u r a nature lover then one of the best place to visit in Darjeeling..it has some uniques animals and a rich Natural history museum. Himalayan mountaineering institute ,zoo,and Bengal natural history museum is in the same campus. U can also take pictures in traditional dress also.",Oct-18
Wonderful zoo and Museum,,,ui_bubble_rating bubble_50,3-Oct-18,"There are rare species of mountain animals like Snow Leopard, Red Panda and different species of mountain antelopes etc. The museum inside the zoo premises was wonderful and make this place in must visit list. Visited here in April 2017.",Apr-18
Animals looked starved and weak,,,ui_bubble_rating bubble_20,27-Sep-18,The zoo is a nice place to be with family and children..we loved the place.. animals looked starved and weak..,Sep-18
Animals in their original habitat,,,ui_bubble_rating bubble_40,25-Sep-18,"Pleasantly surprised by the zoo. I have been to major zoos around the world and was preparing for the worst. The barking deer, Yak, and other mountain animals were on steep hillsides. They had lots of natural greenery. The only animals I was concerned with were the cats, but when are caged cats ever in a good environment. Lots of greenery once again. My only complaint was the visitors. They were calling to the animals and whistling at the cats. Even though there were signs to be quiet and don't tease the animals. They need employees to be there educating the visitors on proper zoo behavior. 
They had a museum section, with taxidermy. Bad job there, the animals did look dead. Poorly done, some birds looking like they were just shot and laying there. More",Sep-18
Must go if you have kids,,,ui_bubble_rating bubble_30,25-Sep-18,This houses some of the diminishing creatures and is to be visited if you have kids. Not so great if you have are a couple on a tour,Sep-18
Padmaja Naidu Darjeeling Zoo and Himalyan Mountainering Institute,,,ui_bubble_rating bubble_50,24-Sep-18,"This is a High altitude zoo with variety of wild cats like tiger, black panter, cheetah, snow cheetah,etc varieties of Deer, a special Red Panda and other varities of zoo animals. Must watch for Darjeeling visit",Sep-18
Splendid,,,ui_bubble_rating bubble_50,23-Sep-18,"I went to Padmaja Naidu Zoological Park. Padmaja Naidu Zoological Park plays host to the only collection of Siberian Tigers in India and few other exotic animal species, such as Red pandas, Snow leopards, Himalayan black bears etc. It is great place to go.",Sep-18
Well Maintained Zoo,,,ui_bubble_rating bubble_50,19-Sep-18,Well kept zoo. Nice big enclosures. Some interesting animals like the Red Panda and different kinds of leopards. There was a very big tiger also. The zoo borders on the Himalayan Mountaineering Institute which had a really nice museum. Very well presented with interesting exhibits of old Himalayan expeditions.,Sep-18
my kids enjoyed it..,,,ui_bubble_rating bubble_50,17-Sep-18,"It is a good zoo with tigers, lions and red panda as its main attraction. Kids loved it.. also, there r food stalls outside that serve good fast food and tea..",Jun-18
A well maintained Zoo,,,ui_bubble_rating bubble_50,16-Sep-18,"We generally visit the zoo atleast twice during a stay at Darjeeling . The zoo is well maintained. Animals are well fed and sign of caring attitude of the administration is evident everywhere. Very neatly maintained. 

This time we did not find the second royal bengal tiger and heard about his/ her demise because of old age . However this information requires verification. This time we missed the woolves also. 

Black Panther, Snow Leopard , Chitah , Yaks, Bears, Deers , Blue Sheeps etc and of course Red Pandas all are there and seemed to be in good shape. 

The bird cage has been shifted to the Red panda area. 

There is a small restaurant within the zoo and one can find it just on the Road taking the turn to Leopard cages.Food is good , mainly chineese, and price is reasonable. Two separate Toilets are also maintained near the Bear enclosure. 

Visitors must note that Thursday is closed . And in all other days it is open from 8-30AM to 4-30 PM. Entry fee for SAARC citizen is Rs 60/- per head and for others it is Rs100/-. For camera extra charge is required to be paid. 

Would come again . More",Sep-18
Worth a visit,,,ui_bubble_rating bubble_50,14-Sep-18,Worth spending a morning. Some of the animals are rare in nature. Be there a bit early before they are fed otherwise most would be found sleeping.,Sep-18
A very best place to go for a wild life sightings .,,,ui_bubble_rating bubble_50,11-Sep-18,"Huge enough to spend few hours with absolute silence and pure environment with more pure Oxygen. 
The park itself in steep paths,so take enough time to stroll otherwise if you rush you will go tired for sure. 
I will surely bet you cant see such a clean and higenic rest rooms even in airports.",Jul-18
Amazing zoo..variety of wildlife and well maintained,,,ui_bubble_rating bubble_40,8-Sep-18,"Padmaja Naidu zoological park is one of the best zoo I have visited in India and is very well maintained. There is a variety of wildlife on view including Tiger, Bear, Snow Leopard, Red Panda, number of Birds, Panther, Deers and reptiles. There is an excellent museum with stuffed animals and birds; kids will absolutely love the close views in the museum. There is a lot of area to walk and in cool weather, one will enjoy the place. There is an entrance fee and parking might be a problem as the roads are narrow here. Highly recommended during visit to Darjeeling",May-18
Best zoo in India,,,ui_bubble_rating bubble_50,6-Sep-18,"One of the most lively zoological park in India due to such a nice climate in Darjeeling. A 15 minutes walking distance(steep) from Mal, this zoo is a must visit place in Darjeeling. Royal Bengal Tiger,black beer, Snow leopard , Red panda,Black panther,barking deer and lots of birds n reptiles are there. It will take around one hour to complete the visit. The zoo is well maintained and clean.",Jan-18
Nice Place to Visit,,,ui_bubble_rating bubble_30,4-Sep-18,"Better than Kolkata Zoo. Moreover, if the weather is fine you'll enjoy walking through the place. Recommended.",Aug-18
"Nicely maintained, a must visit",,,ui_bubble_rating bubble_50,2-Sep-18,USP of the place r the museums . Especially the mountaineering one. One of its kind. Overall place is very clean and nicely kept.,Aug-18
Freedom for animals,,,ui_bubble_rating bubble_50,2-Sep-18,"Not all animal sitting in the cages, for those which are - good space to walk around. well maintained, green area with the nature museum. Was a bit shocked to see the animal mummies and heads in, but the keeper explained that the collection was from the time of British colonial regime. Just because it was properly kept, most of them looked fresh and new. Gorgeous small red panda))) some animals was sleeping or hiding from the rain, unfortunately could not see slow loris. Bengal tiger was hiding as well, but managed to see this giant for couple of seconds, before it hide himself in its cage.",Aug-18
family Tour,,,ui_bubble_rating bubble_50,1-Sep-18,The red panda and the Bengal tiger were the attraction of this zoo...Evey children should visit this zoo.,Aug-18
Rare animals like snow leopard and red panda in captivity,,,ui_bubble_rating bubble_40,29-Aug-18,"One of the richest Zoo of the country. Some of the animals like Red Panda, Cloud Leopard and Snow Leopard can be witnessed here only. Also having collection of some very good Pheasants. You can also enjoy Black Tiger the famous Bagheera character of Jungle Book.",Jun-18
Sanju,,,ui_bubble_rating bubble_50,28-Aug-18,"Very well maintained, a unique type of zoo, a great visit, makes it very interesting with uphill and downhill walks, very near himalayan mountaineering, must visit place in Darjeeling",Dec-17
A Cold Zoo,,,ui_bubble_rating bubble_50,15-Aug-18,"Journey in this zoo, i was gain different experiences. A lot of animal and others their. But one of great things is about museum, there have a lot of important matter about mountain",Apr-18
Good experience,,,ui_bubble_rating bubble_50,11-Aug-18,"It’s a well maintained and well organised place. We had an awesome experience. You have cafeteria, public conviniences, animals, birds and most importantly the red panda. 
We were fortunate to see almost all the animals even after the heavy fog. 
I would surely recommend a visit to this place if you are in Darjeeling.",Aug-18
Worth visiting,,,ui_bubble_rating bubble_50,11-Aug-18,"The zoo is well maintained and has a bear, snow leopard, leopard, a royal bengal tiger and various other birds and animals. The red panda is a special attraction. HMI and the zoo are colocated.",Aug-18
SMALL ZOO,,,ui_bubble_rating bubble_30,9-Aug-18,if are from a big city you will feel certainly cheated here . very small place with not so many animals . but i visited this place in 1990 - may be a lot of changes now,Sep-17
Places to visit,,,ui_bubble_rating bubble_50,7-Aug-18,"What a fantastic outing spent at this extraordinary zoo. We would never have been able to view a tiger, panther or panda if we hadn't visited. A stunning day spent outdoors with blue sky and warm sunshine enhanced the experience. I can highly recommend",Nov-17
Must visit Zoo in Darjeeling,,,ui_bubble_rating bubble_50,3-Aug-18,"Fantastic zoo, with animals like Tiger, Snow Leopard, Bear, Deer, Yak, Red Panda, Exotic Birds & Reptiles all available. People who like watching these animals must go. And it is a must if you have kids with you they would love it. 

40% animals are kept in protected open area, so it really feels like watching them in real without any cage. 
Tigers and other wild animals are kept in cage for obvious reasons :) 

Also the location is fantastic the clouds come at any time makes the place feel like heaven. 

You will need at-least 2-3 hours to see the entire place at peace.",Jul-18
Badly maintained,,,ui_bubble_rating bubble_30,30-Jul-18,This zoo needs make lager enclosures for the animals . ......... Signs of distress on every animal that's exibited.,May-18
Interesting,,,ui_bubble_rating bubble_40,28-Jul-18,Really nice Zoo and well maintained. Spotting Red Panda was really nice. Nice place to hang out with Kids.,Jun-18
"Good place if you're a ""Biology Guy""",,,ui_bubble_rating bubble_40,26-Jul-18,"Basically I'm not a Zoo guy. I mean I don't like to watch caged animals. Nevertheless this place has got couple of endemic mammals and iconic Himalayan Red Panda. It's not that big rather calling it small will be appropriate. But still it has great variety of long trees which remain surrounded by clouds all the time. 
You have to pay extra 10 rupees for your camera.",Jul-18
Wow!!!,,,ui_bubble_rating bubble_50,19-Jul-18,It's nice to visit the Padmaja Naidu Himalayan Zoological Park. They have a wide range of animals in this zoological park. I would love to visit again.,Jul-18
Zoo park,,,ui_bubble_rating bubble_40,18-Jul-18,"Nice place to visit to witness many exotic Himalayan animals, the zoo enclosure s are way too small and one can find stressful behaviour of animals, would be much better if it's a bigger place, nethertheless it's worth a visit",Jun-18
