title,username,location,rating,review_date,review_text,experience
The ONE and only ONE,Sightsee611662,,ui_bubble_rating bubble_50,16-Jan-19,"Every bit value for money for each and everything you get to buy. Enjoyable shopping experience , roadside jewelleries are a scream really ....as it is so so good at amazing pricing of you know what exactly you look to be an accessory for an upcoming event. Clothing , style stuff , readymade garments, pastries and mutton singaras and the great stores with cloths from every corner of India .....really spoilt for choice at the W I D E range of great products and affordable pricing .....the scarves , the stoles , the shawls ....anything that your eyes feasts upon and you are willing to put up with a little haggle ......and there is always the green coconut available around the area for quenching your thirst More",Dec-18
Solo Kolkata,tuhinnnnn,"Dhaka City, Bangladesh",ui_bubble_rating bubble_40,14-Jan-19,"Moving Around in New Market Area. The best place to have the street food. You will find almost every state's food in single area.. 
Top place to hangout for Solo Travelling or even with family too...",Nov-18
interesting place,Shree316,"Jodhpur, India",ui_bubble_rating bubble_40,6-Jan-19,A must visit for all travelers to Kolkata. New market is a place where you can shop for all things be it jewelry food or leather items. numerous shops and very well displayed. the shopkeepers were both polite and very helpful,Jan-19
"Been there, done that",gastronaut_11,"Perth, United Kingdom",ui_bubble_rating bubble_30,30-Dec-18,"Do really want the hassle ? If so, you will find everything here. Go early to avoid the worst of the crowds.",Dec-18
best deal you would ever get in kolkata,Tibet T,"Kolkata, India",ui_bubble_rating bubble_50,29-Dec-18,there are a huge variety of articles being sold out there. at a very reasonable price. a paradise for shopoholicks.,Dec-18
For the sturdy,Shalu2127,"New Delhi, India",ui_bubble_rating bubble_30,28-Dec-18,"A good place bubbling with activity, lots of hawkers, Street food, Street shops ,people, noise, confusion, bargaining,jewelry , clothes, household items, name it and you have it like another Sarojni in Delhi . 
Go if only you can handle the congestion crowd and confusion!",Dec-18
One stop solution for everything but it’s not easy,MohitHanda10,"Pune, India",ui_bubble_rating bubble_40,27-Dec-18,"The market which has brands to shop, street shopping, confectioneries from the world, fruits veggies and skilled labour for an work. But that’s the one part. It’s not easy to shop here as it’s so crowded and difficult to roam esp with kids . U have to take rickshaws, elbow down people. 
But the place has its old time charm",Dec-18
Varities of Products with Reasonanble Price,Russelly K,"Dhaka City, Bangladesh",ui_bubble_rating bubble_40,23-Dec-18,"I just visited the new market at Kolkata few days ago..There are varieties of products and are reasonable at price but the buyers have to have some bargaining ability because, there are price differences in same products in different shops. So, its better to roam around to compare the prices and then buy. I found the area crowded as everybody is in holiday mood there. The street foods in the surroundings are awesome. I found the prices of different types of nuts very reasonable there. If you are traveling at Kolkata, I will recommend to reaserve at least a whole day for roaming around the New Market area. Otherwise, you cannot have the Kolkata flavor in your trip. More",Dec-18
Place for all seasons,SandeepM1280,"Kolkata, India",ui_bubble_rating bubble_40,21-Dec-18,"This is a place for all seasons. During festivities it's decorated giving it a vibrant look. You can shop both in shops and road side shopping. You can eat food in restaurant and yet savour the delicaises if Kolkata muri and Puchka. All in all it's a super place to be although is very crowded. 
It's Christmas time and New year's. You should be here for all your shopping needs",Dec-18
Heritage Market,Abyshekar B,"Kolkata, India",ui_bubble_rating bubble_40,18-Dec-18,Kolkata New market is a heritage market.Built during the British rule it still attracts the locals everyday.You have varities of shop under one roof.Despite the retail boom and e-tail boom the visit to New market is Nostalgic.Chamba Lamba is a famous silver jewllery shop.You can get some faboulous silver jewlery.Nahum bakery is one of the oldest bakery and their Plum cake is famous during Christmas.Regulay you get cakes bread and savory.In December in the centre there is a christmas market which sells Christmas decorations.,Dec-18
Amazing street market,stantp1916,"Farakka, India",ui_bubble_rating bubble_40,15-Dec-18,"An amazing street market in central kolkata where you can find street vendors as well as top notch shops side by side and it’s history dates back to pre independence era. I have been here quite a number of times and it always feels great to be here. The street shop vendors shout and bargain their way to business, something that turns the shopaholic ON in you, in no time. There are also numerous street food counters all along the market. Also the vicinity of the metro railway makes it very convenient to reach as well.",Nov-18
Nice place,faridcse,"Dhaka City, Bangladesh",ui_bubble_rating bubble_40,12-Dec-18,Nice historical place & good for shopping. It was mine 1st visit. Its a very busy place. Love the street food. Love the place. Want to visit soon.,Dec-18
exciting shopping place,Voyage01666299321,,ui_bubble_rating bubble_50,5-Dec-18,"you can get many interesting shopping item, bags are excellent, superb suit pcs, shoes. cosmetics shops are there.",Nov-18
Heaps of stuff,rabingupta4,"Kolkata, India",ui_bubble_rating bubble_40,3-Dec-18,"Just about everything under the sun available here. Be prepared to bargain. Only grievance is lack of proper toilets. Nevertheless, a good place to shop, especially for Christmas goodies.",Jan-18
Busy Place,Jkbagrodia,"West Bengal, India",ui_bubble_rating bubble_40,24-Nov-18,"A very very busy place , people from everywhere come to shop here ,variety of product with variety of designs and all. the only disadvantage being the place is too much crowded.",May-18
Crazy shopping,SMSnotliterally,,ui_bubble_rating bubble_30,17-Nov-18,"There is no end to the options available in sarees, dress materials and accessories. Reasonably priced.",Nov-18
Vintage,rohanpillai1,"New Delhi, India",ui_bubble_rating bubble_30,10-Nov-18,"This area has all the old buildings and famous eateries. It also houses the big old market that has thousands of shops where you can get nearly everything. However, it is quite dirty and crowded. There are lot of beggars and the streets are filled with garbage.",Nov-18
heart of kolkata,Trail22493234577,,ui_bubble_rating bubble_50,5-Nov-18,you will get every small to big thing here. be is accessories clothes home decor sweets . EVERYTHING. the shopkeepers are very friendly and heelpful and very patient. the silver here is very famous. different variety of earring small big nose pins necklaces are all available at really cheap rates. equipment for bakery are also good and reasonable,Oct-18
"New Market, Kolkata",Ranabir_Bukan_Mandal,"Kolkata, India",ui_bubble_rating bubble_40,29-Oct-18,"it's the famous and one of the oldest shop establishments of Kolkata, almost 150yrs old. Despite shopping malls all over Kolkata, New Market, still boosts shopping experience in the city. Over 2000 stalls sell everything from clothing, garments & accessories, with remarkable bargains. Newmarket is a place to shop different food items including raw meat, fish, vegetables and fruits, spices, special cheese found nowhere else. It also has a florist section dealing with exotic flowers.",Oct-18
Large market for all types of goods!,cdoe6281,"Poughkeepsie, New York",ui_bubble_rating bubble_50,24-Oct-18,"You can basically find everything here. We bought a bunch of scarves, Bangles, tea, and some wall art while here. As soon as you approach someone will try to guide you for the day of shopping. We ended up going to a guys shop, bought some stuff, then he led us to his friends stores to find whatever else we we're looking for. It worked out nicely. It's a huge a d busy market but we had a good time! Recommend!",Oct-18
Still a shopper's paradise,avimanyub,"Warsaw, Poland",ui_bubble_rating bubble_40,19-Oct-18,"The place is going through a difficult time due to the booming e-commerce market.however, you can still find crazy deals here",Oct-18
Shopping hub for all,Soumen T,"Dhaka City, Bangladesh",ui_bubble_rating bubble_40,16-Oct-18,A shopping paradise for all. Cheap and huge collection of everything you need. A must visit a place. This place is best for ladies. You have to bargain to buy a right product at the right price.,Oct-18
Cheap shopping place,reza459,"Dhaka City, Bangladesh",ui_bubble_rating bubble_30,15-Oct-18,"you can get many things like ladies three piece, sharee, food , chocolates, Fashion jewellery, Shoes, Bags, Beuty products at a cheap price.",Jun-18
Must visit place in Kolkata,AmritaD160,"Kolkata, India",ui_bubble_rating bubble_50,25-Sep-18,"New Market situated in the heart of the city,Esplanade. Its a place where all class of people can shop. Roadside small shops are there as well as shopping arcades, Shriram Arcade,Simpark Mall,City Mart,Big Bazar. Girls get mad here ;) 
Lots of things to buy like dress,jewellery, footwear, bags, household items,food items. One can find everything here. 
Need to bargain somewhere. 
There are few famous restaurants also like KFC, Dominos, Nizam, Aminia,Scoop. Roadside restaurants are there,they serve fresh & tasty food.",Jul-18
A girl's shopping paradise,ZohebH17,,ui_bubble_rating bubble_40,22-Sep-18,"Almost any item that a girl/lady can possibly dream of is available at this market. Prices of the items will largely be determined by one's bargaining skills.Needless to say, for a guy like me one can't help but just only frown at the infinite choices(cheap but worth it) that the fairer gender has access to in this market.",Sep-18
The Essence of Kolkata,Shireen S,"New York City, New York",ui_bubble_rating bubble_40,20-Sep-18,"This venerable Kolkata institution is also one that evokes a lot of nostalgia in NRIs such as myself and is a great place to find unexpected little treasures and great bargains if you know where to look and how to haggle. My recommendation would be to go with a local if you do not wanted to be ridiculously cheated as almost nothing comes with a price tag and on the spot verbal quotes are given by the shopkeepers or their assistants depending on their lightening fast assessment of the depths of your pockets or gullibility. However I still choose to negotiate its warren of passages and narrow corridors not to mention the constant chant of the shopkeepers to step into their respective cubes to find various items that are either not available in the multiple glitzy malls that have mushroomed across the city and/or are hugely overpriced at those places. During my last 2 visits I was especially impressed by the quality and variety of merchandise at the haberdashery stores that are located in New New Market ie the section that was rebuilt after a part of the market was destroyed in a fire a few decades ago. I almost can’t wait to go back to stock up on all kinds of laces, appliqués, ribbons, embroidered panels and other goodies. Of course there are lots of other sections that specialize in antiques and handicrafts, gold, silver and stone jewelry, costume... This venerable Kolkata institution is also one that evokes a lot of nostalgia in NRIs such as myself and is a great place to find unexpected little treasures and great bargains if you know where to look and how to haggle. My recommendation would be to go with a local if you do not wanted to be ridiculously cheated as almost nothing comes with a price tag and on the spot verbal quotes are given by the shopkeepers or their assistants depending on their lightening fast assessment of the depths of your pockets or gullibility. 
However I still choose to negotiate its warren of passages and narrow corridors not to mention the constant chant of the shopkeepers to step into their respective cubes to find various items that are either not available in the multiple glitzy malls that have mushroomed across the city and/or are hugely overpriced at those places. 
During my last 2 visits I was especially impressed by the quality and variety of merchandise at the haberdashery stores that are located in New New Market ie the section that was rebuilt after a part of the market was destroyed in a fire a few decades ago. 
I almost can’t wait to go back to stock up on all kinds of laces, appliqués, ribbons, embroidered panels and other goodies. 
Of course there are lots of other sections that specialize in antiques and handicrafts, gold, silver and stone jewelry, costume jewelry and especially colorful glass bangles, food, cheese and confection, clothes and unstitched dress materials, shoes and leather goods and near the front entrances on Lindsay streets a row of florists specializing in some of the most magnificent and breathtaking bouquets and floral decorations that I have ever seen. Definitely worth checking out this pretty, pulsating if somewhat overwhelming commercial heart of colonial and contemporary Kolkata. More",Sep-18
Shoppers' paradise,TresSdk,Sandakan,ui_bubble_rating bubble_40,20-Sep-18,"You can find all kind of stuff- household items, clothes, shoes, street food name it. This is the place to look for Shantiniketan leather bags and purses. An interesting spot to spend your day with locals and practise your bargaining skill.",May-18
Very colorful,SAURAV P,,ui_bubble_rating bubble_50,20-Sep-18,You can wide variety of colorful bags here along with other clothing items. It is located very near to esplanade and metro.,Nov-17
Can you name a thing that you won't find here?,JhilmilBarfi,"Siliguri, India",ui_bubble_rating bubble_50,15-Sep-18,"There is a Bengali saying ""???? ???? ????? ???? ?????? ????"" (If you have money you can even get tiger's milk!!). 
This saying is very apt for this place.. If you have money, and moreover if you know exactly where to go and whom to ask, you can literally buy anything here. 
It is an old market in Kolkata with a history. 
It was earlier known as "" ?? ??????? ?????"" (""Hogg saheber bajar"") or ""Hogg Market"" after Sir Stuart Hogg. 
(Even now the old name can be seen on the main entrance to the old complex, as well as the registration papers at Kolkata corporation offices.) 
The area around New market and Lindsey street is a shoppers paradise.. 
You have to go there to believe it. 
From cheap souvenirs to priceless ones.. from clothing,footwear, accessories,food, electronics,forex, the place has it all.. 
You name it.. they have it.. 

Must visit if you are in Kolkata. 
Get a taste of the modern metropolis combined with the one of the colonial era.. More",Aug-18
Stifling Stalkers,Andrew W,"Brisbane, Australia",ui_bubble_rating bubble_10,11-Sep-18,"If you relish the idea of losing yourself in a Labrinth of sweat and pestering Penny pushing peddlers, then come knock yourself out. That is if the squalor hasn't already sent you reeling to the ground. They say you can find anything in New Market; anything except the thing you're looking for. But then again if you're up for adventure I dare you to stick your head down this rabbit hole.",Jan-18
disappointing,neeleshkulkarni,"New Delhi, India",ui_bubble_rating bubble_30,11-Sep-18,"we went looking for typical bong dresses, 
Braved the crowds but were disappointed as all the shopkeepers were only stocking ""bombay products"" 
what a waste of time!!!!1",Aug-18
"Clogged street with encroachments, although inside is pretty decent",vicmuk69,kolkata,ui_bubble_rating bubble_30,3-Sep-18,"New Market used to be a shopper's paradise in the past, irrespective of religion, caste or creed, for the affluent as well as middle-class people. Even after adequate parking facilities were developed, driving a car to the parking space or coming out becomes a nightmare most of the time. The situation has been worsened by encroachments of peddlers and hawkers on the street, thereby clogging and choking even the pedestrians. Be that as it may, it still is an attractive place to shop, with different types of products available here in wide varieties.",Aug-18
bit of the Raj,prinzs1,"Phoenixville, Pennsylvania",ui_bubble_rating bubble_40,6-Aug-18,"this market has absolutely everything you need - get a guide to help you thru and tell them what you want to see/buy and for sure they will find it … we got several really great items there and even if you are not shopping, take a browse on your own .. bought a birthday cake back in 1980, and back now again for different items … close to many hotels in area, that also had street markets that are bustling .. places to eat, just a very 
active area … enjoy",Nov-17
Busy busy Bustling with life,mukund b,,ui_bubble_rating bubble_50,6-Aug-18,"A very crowded market in Esplanade area . Busy through out the year and so many shops and items available , seems like you can get pretty much anything there . From clothes to electronics to food items . It is quite economical with good prices in most places . Bargaining is possible .",Jul-18
Always first choice for marketing,AnirbanS199,"Mecheda, India",ui_bubble_rating bubble_50,5-Aug-18,If you want to buy anything in cheaper with good quality then come here.it is bigger than you imagine and get anything you want.the transport facility to reach here is very good.it is also a historical place.,Jul-18
Very nice market and also in cheaper.,Shubhajeet97,"Kolkata, India",ui_bubble_rating bubble_40,20-Jul-18,Its a cheap and obviously very nice market place where u cn explore and go for everything and purchase yours desired things.,Mar-18
Review of market place,Swarnalii,,ui_bubble_rating bubble_40,19-Jul-18,This is one of the best market place in Kolkata.. A person will get everything in this place... Be it food be it clothes shoes daily requirements.... Everything is available in this place at a very cheap reasonable price...,Jul-18
The market in Lindsay street initially officially named as Sir Stuart Hogg Market,asis2015,"Silchar, India",ui_bubble_rating bubble_50,17-Jul-18,"This is a market is having shops of almost all categories. By stepping into the market one can realize that it is truly a very very old market, though renovation and extension has taken place in course of time.",May-18
New Market - shopping down the memory lane,nanditabasu,"Kolkata, India",ui_bubble_rating bubble_50,15-Jul-18,"New Market - one of the oldest shopping plaza establisted during the Brithish rule. Victorian Gothic market complex which began to take shape in 1873 & on December 2, 1903, the market was officially named Sir Stuart Hogg Market and later shortened to Hogg Market. Bengali society, in the British era, called it Hogg Shaheber Bajaar, a name that is still in use, 
In spite of American-style, shopping malls all over Kolkata, New Market, which has survived two devastating fires and regular flooding, remains at the core of the shopping experience in the city. Over 2000 stalls under its roof sell everything.",Mar-18
Still going strong,amitava g,,ui_bubble_rating bubble_40,10-Jul-18,"Yes that should b said about New Market alias SS Hogg Market. In this era of swanky malls n super markets the original part of New market is stil romantic n beautiful. Although we miss the cannon at the centre, the obvious meeting place with your girlfriend and friends stil we enjoy the leisurely walk around n window shopping which u won't b able to do at malls. The rebuilt part is not impressive at all and not mention worthy.",Jan-18
A Market so Different!!,Padmini S,"Mumbai, India",ui_bubble_rating bubble_50,3-Jul-18,"New Market is not new at all,it's very old from the bygone days of the British.Its actually the Hogg Market but popularly called the New Market.Once upon a time this place was a favourite shoppings destination for the rich and famous of Kolkata, when the city didn't have any malls.You will find everything here..meat, veggies, fish, fruit, flowers,clothes,leather goods, confectionery and what not.Renovated by the current government it's a must visit tourist destination!!",Jun-18
"Used to be cheap, but not anymore.",Tawsif94,"Dhaka City, Bangladesh",ui_bubble_rating bubble_30,1-Jul-18,The place has many varieties and options to choose from. The price is usually good but they have been inflating them due to the number of tourists. So ensure the price and quality before buying.,Jun-18
Magical world,Debjani2014,"Nairobi, Kenya",ui_bubble_rating bubble_50,19-Jun-18,"A MUST visit when in Kolkata. A world of colour, cloth, glass, silk and satin, silver or tin, small or big. Anything & everything you need. The stores are old BUT surely have the old world charm when life was simple.. you can go there just to remind yourself of the little things we used to have or use way back... or just to enjoy the hustle and bustle of a busy market... and yes, you will find EVERYTHING you need , well, almost :) Or just visit for the experience of it all....",Nov-17
A to Z under one roof,GourishankarS11,,ui_bubble_rating bubble_50,19-Jun-18,"Wow.. what a place. You get all your daily chorus items like chappals, shoes, bangles,dresses for kids,male and female, hand bags, sunglasses etc..etc. You get all these items at a very attractive price.",Jun-18
Best Quality with Low Cost,SubhaN31,,ui_bubble_rating bubble_50,19-Jun-18,I am always prefer to this place because their products price absolutely affordable and reasonable and also product quality too good.,Apr-18
Worst food ever experienced & so called services,Saurav M,"Kolkata, India",ui_bubble_rating bubble_10,18-Jun-18,"This is very alarming that the guests are not being served cold water in this scorching heat, its only the mineral water, when people ask for chilled water! 

What a rude force selling strategy! 

We had ordered for Biryani & Mutton Roganjosh. The mutton in Roganjosh gravy was very stiff, & Old. If this is what the quality we get from the joints like Alibaba, then we have to think twice before eating out. 

When told, they replied that too much cooking disintegrates the meat from the bones! 

Such a nonsense reply!",Jun-18
Awsome experience,500subratad,,ui_bubble_rating bubble_50,12-Jun-18,Good quality products are available. Best place to visit to enjoy shopping. Please visit this place with your spouse,Sep-17
Shoppers Pleasure,ShamayitaM,"Kolkata, India",ui_bubble_rating bubble_50,11-Jun-18,"Yes! This is the place for shoppers.. and the best in Kolkata.. You will find each and everything starting from necessity to luxury. You will find selected pieces from every corner of India over here and all in a cheaper rate. The only thing that you have to bargain a lot for that. That is exactly where shopaholic women are brilliant at! 
So if you have just new in kolkata.. THE NEW MARKET is a MUST VISIT!",May-18
Shopping,TusharD290,,ui_bubble_rating bubble_40,9-Jun-18,"It is a nice place to shop and roam with friends. If you are a foodie, this place is having a number of good restaurants to meet your hunger.",Mar-18
Best Shopping place in Kol,Gaurab2017,"Hyderabad, India",ui_bubble_rating bubble_50,31-May-18,"Think of anything and in reasonable price, New market is the answer in Kolkata. Huge variety of goods being sold here. But you should know the art to bargain or negotiate.",May-18
A mix of heritage and modern day trade,stantp1916,"Farakka, India",ui_bubble_rating bubble_40,26-May-18,Yes. I happened to visit the famous new market or as earlier known as hogg market after some British ruler having the surname of hogg. The market itself is very old and why not? After all it dates back to the British era. But then there are also new shops and also substantial renovation. It’s a shopping paradise for wholesale market but then you must be a staunch bargainer else you’d end up on the losing side. You can get here anything and everything that you can imagine of except of course nuclear bombs or stuffs like that. Kidding!,May-18
A large number of collections,ShibapratimB1,,ui_bubble_rating bubble_50,23-May-18,A great and large number of collection of bangles in lindsay street kolkata and very colorful bangles,Nov-17
Busy,SmilerP,"Nottingham, United Kingdom",ui_bubble_rating bubble_40,23-May-18,"A very busy and old market. The place is packed everyday. So be careful, that said it is a wonderful place for a walk round to see what’s going off.",May-18
Shopper's Destination,sucharitadaslbc1,"Kolkata, India",ui_bubble_rating bubble_50,23-May-18,"Good place to shopping at reasonable price.There are varieties stores like dress, shoes, jewelry etc.",Sep-17
Family marketing place,TarkeshwarM2,"Kolkata, India",ui_bubble_rating bubble_50,22-May-18,"It is a good place for marketing of the family needs, like dresses, cosmetics, bags, shoe etc. But in the evening car parking is a problem.",Apr-18
Not so new Market,crittertank,"New Delhi, India",ui_bubble_rating bubble_30,21-May-18,"The New Market mushroomed close to the Park Street. With a lot of shopping complexes and flea markets, the New Market is your typical flea shopping area with everything from Bangles, bags, chai to jhal muri and puchkas. 
Although, it is crowded at all times, plan your visit during the evening to avoid the heat.",May-18
This is a very crowded shopping area with many food joints.,Kaushik G,,ui_bubble_rating bubble_30,11-May-18,Full of hawkers in the roadside and hardly any space left even on the footpaths. Stuff from very cheap variety to branded stores - all are available. A typical Kolkata sight with crowd overflowing with noise all across.,Apr-18
"Busy, bustling, in-your-face market experience with plenty on offer!!",Adski747,"Brisbane, Australia",ui_bubble_rating bubble_40,3-May-18,"As a westerner going to these markets, expect PLENTY of attention from the local shopkeepers and their roving agents!! If you're one who feels harrassed by such attention, it may prove a distracting and off-putting experience, but there are plenty of great stalls and shops, some that offer fixed price for materials and clothes which, even at their local ""inflated"" prices are absolute bargains for us Westerners so there are winners all round!! Try your hand at bargaining though- you WILL manage to get very significant discounts if you stick to your guns!! 
It was good to see the local shop keepers shooing away the dodgy commission-seekers- seems as though there's a bit of self-regulation going on there to protect unwary foreigners from the worst of the ""market-stalkers"". 
Don't be afraid of giving it a go- I felt pretty confident and safe walking around by myself, once I got my bearings.. More",Apr-18
Nice,shyamkumar2100,,ui_bubble_rating bubble_50,30-Apr-18,New market is very nice market. It's located in a wonderful location . Here things are very cheap and good . Highly recommended for everyone.,Apr-18
Essence of Old Kolkata,AbhishekM1638,,ui_bubble_rating bubble_40,28-Apr-18,"New Market is referred to the original enclosed market, today in local parlance, the entire shopping area is often known as ""New Market"".It is very traditional and is useful for all those looking to buy beautiful and designer apparels, footwear, wheeled luggage,electronics gadgets in Kolkata it is wise to explore the lanes and bylanes of New Market",Apr-18
Old Heritage Market,RanjanaKanpur,,ui_bubble_rating bubble_40,24-Apr-18,"We asked our driver to stop at New Market near Esplanade and the worst part was he was unable to get any parking nearby. He had to park his vehicle near Park Street. 

As regards the market we tried some window shopping and realised that you need to do excessive bargaining to purchase and goods there. 

So if you visit the market the thumb rule is to quote one third or maybe one fourth price for any bags etc you bargain.",Apr-18
For the atmosphere!,Sayeedac1,"Dhaka City, Bangladesh",ui_bubble_rating bubble_30,18-Apr-18,The place to go to for some real Kolkata experience. Not a grand place but is old and somewhat dilapidated but has the ambience and atmosphere. Every sort of thing under one roof. A must visit.,Apr-18
"Bargain, Bargain.",sonamb754,"Bengaluru, India",ui_bubble_rating bubble_50,28-Mar-18,"One of the cheapest markets in Kolkata where you can get everything. You just need to have the skills to bargain. Bags, sandals, stoles, ornaments and so much to shop for. Also you have street food to jump on.",Mar-18
Real Kolkata feeling,RicottaLover,"Modena, Italy",ui_bubble_rating bubble_40,27-Mar-18,"Find yourself surrounded not only by tourists but also by locals especially at the weekends, all buying bangles and earrings just as you would! Find whatever you may imagine from super fine sarees, to Aladino trousers, scarfs, bags, jewels and (take a deep breath in) pass the butchers’ area to get to those spices, teas and sweets. Also you can find people selling body-care products. Feel free to “fight” for the right price and expect to be called from every shop-owner, just as usual!!! Many good places to eat both inside and outside the bricks buildings. 
Truely recommend a visit!! (All those presents for friends back home mostly came from here!) More",Mar-18
Atmospheric,Cardyerwo,"Chew Stoke, United Kingdom",ui_bubble_rating bubble_50,25-Mar-18,"This market is a must to visit it has lots going on, lots of things to look at and barter for. Amazing materials and you can get soaked up in the Indian cooking smells and atmosphere. Be careful of the beggars though as the little children will suddenly appear by your side and try to hold your hand most are very well dressed. Best to keep walking.",Mar-18
Shopping zone,Sherpa739699,,ui_bubble_rating bubble_50,22-Mar-18,This place contains all the fashion items most preferably for the woman. This is a huge shopping area in this city.,Mar-18
Market of bangles,765abhilashk,"Harihar, India",ui_bubble_rating bubble_40,21-Mar-18,It is the market of Bangles we found lots of models of bangles made of clay and which are natural and good,Mar-18
A shopper's paradise,Sanchita S,India,ui_bubble_rating bubble_50,6-Mar-18,A proverb in bengali describes the place best.... From the shell of groundnut to tiger claws thus market offers everything under the sun.,Feb-18
Hogg Market,Sounakfoodie,"Kolkata, India",ui_bubble_rating bubble_50,28-Feb-18,"New Market area is huge and so does the variety of items one can get her. be it food, be it cheap food, be it snacks, be it tea stalls or be it getting some fashionable cloths at a moderate price. this is the place for all sorts of hang outs, combination of branded store rooms and small shops. Food hang out and a lots of memory. Growing up as a bengali kid we have always knew thins place for our puja shopping. Coming here with my parents to buy new cloths and then in college coming here all alone or with friends to have some snack or to buy cloths or just to hang out makes this place so close to heart. More",Jan-18
Hawkers,PoojaS2318,"Kolkata, India",ui_bubble_rating bubble_30,28-Feb-18,New market has the grand hotel which is of oberoi and also has many branded shops. It's famous for its red building which accommodates many small shops.,Feb-18
Not for the timid or claustrophobic,JennR472018,"Munich, Germany",ui_bubble_rating bubble_30,23-Feb-18,"The crazy, interesting, colorful, and crowded atmosphere was wasted on me. There is so much to see it becomes difficult to differentiate. As obvious tourists, it was difficult to shake very persistent sellers. Most likely a great experience for more adventurous travelers but would have enjoyed more with the companionship of our local friends.",Feb-18
Must Visit for Shoppers,NafeeTA,"Dhaka City, Bangladesh",ui_bubble_rating bubble_40,22-Feb-18,"A great places to buy souvenirs, clothes, bags, shoes, etc, at relatively cheap prices, but just be careful of your belongings. You might find yourself spending the whole day here, going around the vast shops on show. Nearby there is park street and free school street, which are also worth a visit.",Feb-18
"A must visit, with care.",robiwatts,"Seaford, United Kingdom",ui_bubble_rating bubble_40,13-Feb-18,"I like a walk round but get quite worried because of the people who try to tag onto me who are clearly not there to help me. It is one of the places where I have to hold onto my bag and be very careful. Apart from that it’s very interesting to wander round stalls that have been established for years and have changed little. If you can stand it go into the meat and fish market, it’s eye opening and could easily encourage vegetarianism! 
Full of life and a lot of sadness/poverty.",Jan-18
Was good in the past but not anymore,AnthonyD2402,,ui_bubble_rating bubble_20,9-Feb-18,Location is good. If you are in central Calcutta then it is worth a quick visit for interest in architectural heritage otherwise it is a waste of time. A shame as it could be good but it is full of rubbish shops - with a few exceptions. It seems to be run as a collective/corporation (all shops open/close etc at the same time) I am afraid it is run badly and lacking imagination and it shows. Expect to get hassled about buying pashminas and so on...,Feb-18
Multi Itmes with good price,Khandakar M,"Dhaka City, Bangladesh",ui_bubble_rating bubble_40,31-Jan-18,"Anyone who is accompanying with family can go their for Versatile Shopping, you will get nearly everything their.",Jun-17
