title,username,location,rating,review_date,review_text,experience
Abode of Cricket,Soumyajit S,"Kolkata, India",ui_bubble_rating bubble_50,4-Dec-18,Eden Gardens is one of the largest cricket grounds in the world. It is so wonderful to watch cricket matches here. It is the home ground of the IPL Team Kolkata Knight Riders. The Stadium is beautiful but needs to be maintained a bit. It has hold many world cup matches when world cup hosting country was India. It gets to another level when you hear the loud screams of the fans when plays goes on. I definitely like this place a lot. I have been to the park when India and England was having their T20 Intl. Cricket. Come & Enjoy matches here to remember it for a lifetime. More,May-18
A visit to watch cricket match,Mander90,"Kolkata, India",ui_bubble_rating bubble_40,4-Dec-18,Had gone to Eden Gardens to match India vs West Indies match. Wathing match there is a great experience. But ig needs to clean the stadium bit more.,Nov-18
Mecca of Indian Cricket,AnkitR301,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_50,1-Dec-18,"Visiting this place brings back so many memories of Indian cricket, the stadium is one of the biggest in world, must visit when in Kolkata",Nov-18
Lovely Ground and Fan Park,arkajyoti143,"East Midnapore District, India",ui_bubble_rating bubble_50,29-Nov-18,Visited during the IPL match Kolkata Knight Riders vs Kings Xi Punjab - awesome. Most well known ground around the world and really old cricket ground. Such an amazing atmosphere and what energy - the experience was so amazing !,Apr-18
Eden Gardens,Resort40933753108,,ui_bubble_rating bubble_50,27-Nov-18,"World Class Stadium on banks of River Hooghly in Kolkata, easily viewable from Howrah Bridge as well.",Nov-18
Nostalazia about Cricket,indra2016,"Kolkata, India",ui_bubble_rating bubble_40,22-Nov-18,"Eden Garden is one of the world largest Cricket Ground. The ground witness lot of records, Test and one day centuries, old memories. It is worthwhile to watch matches here. Then you can feel the charm of the people of Kolkata. 
It is in the heart of the city well connected with Metro ( Only 5-7 Minutes walk from Esplanade Metro Station). Taxis, Buses are available. The areas is safe for Tourists and new comers in the city. Besides Eden Garden the Netaji Indoor Stadium and All India Ration Station are adjacent with the Eden Garden. Besides Eden Garden beautiful Ganga River is there. The stadium partly surrounded by lass green field playground used by new young budding players.There is proposal to issue tickets for tourists to see the Club House and Museum of Eden Garden. But till today it has not started. More",Nov-18
Huge stadium for cricket,Indira2011,,ui_bubble_rating bubble_40,18-Nov-18,Cricket lovers call it paradise. Came to watch a match. Huge capacity for seating. Lots of noise and cheering. Toilets need maintenance and cleaning.,Dec-17
Lord's of the sub-continent,811michael,United Kingdom,ui_bubble_rating bubble_50,16-Nov-18,"Eden Gardens is a cricket ground in Kolkata, India, established in 1864, and is the home of the Bengal cricket team and Shahrukh Khan's IPL franchise team the Kolkata Knight Riders. This iconic ground is the largest cricket ground in India with 68;000 (once had over 100,000), in terms of capacity, and has hosted tests, one day internationals and T20 matches. As a fanatical cricket fan, I have always wanted to visit this incredible ground, and finally my dreams came true (sadly no matches). There are very few stadiums in the world that can match the amazing and wonderful atmosphere that this amazing stadium generates when in full capacity. Me and the wife had an enjoyable time at this one of the most incredible and iconic stadiums anywhere in the world. More",Nov-18
Abode for Romancing Couples and Cricket lovers,Pradip B,"Kolkata, India",ui_bubble_rating bubble_50,14-Nov-18,"The Eden Gardens has two parts, one Garden Part and the other Playground / Stadium Part. 

In a recent visit to the Garden Part, it appears that the maintenance of the Garden has improved a lot over the years. Families or Couples can spend the whole day and keep themselves engaged in different activities in the Garden 

The Playground / Stadium part, which we visited recently to watch a Cricket Match, found the Playground and the facilities/features are world-class. It was pleasure to watch the Day-Night Cricket Match in this world famous cricket ground.",Nov-18
Poor maintenance,abhyudayak,India,ui_bubble_rating bubble_30,11-Nov-18,"The positive is that cemented seats have been replaced by individual ones. However, the general cleanliness and maintenance is poor, with limited space between rows. Lack of attention to such areas takes away from the experience.",Nov-18
A brilliant venue!,John M,"Troon, United Kingdom",ui_bubble_rating bubble_50,10-Nov-18,We visited for the India vs West Indies T20. The crowd organisation is excellent so you get in and out of the ground without delay. There was a great atmosphere inside the ground. Food outlets are limited. Toilet facilities were very good.,Nov-18
Great,rohanpillai1,"New Delhi, India",ui_bubble_rating bubble_40,10-Nov-18,Visited on 4th Nov during India vs West Indies T20. Great stadium. The ambience was fantastic. Looking forward to visiting back.,Nov-18
BEST PLAY GROUND,minku_sonu_sonu,"Kolkata, India",ui_bubble_rating bubble_50,8-Nov-18,Eden garden India best play ground in the world and large capacity of setting arrangements in this stadium.,Aug-18
Eden Garden in bengali' Swarga Udyan' is awasome,Abhijit_284,"Kolkata, India",ui_bubble_rating bubble_50,7-Nov-18,"Really its nice to be a part of Eden Garden, people may visit in many number of Stadim in country and out side country. But Eden experience is really different from others. If anyone take part of it during a match then only can able to realise.",Jan-18
Things have changed...,vaboghure,"Kolkata, India",ui_bubble_rating bubble_30,7-Nov-18,"During college days my friends and me were a frequent visitor... But over the pastvyears didn't get an opportunity to visit... This time when we friends went, we found things have changed a lot... No more like our college days...",Nov-18
Home of Indian Cricket,DRKAUSHIKMITRA,"Kolkata, India",ui_bubble_rating bubble_50,7-Nov-18,"Eden Gardens, situated on the bank of river Hooghly in Kolkata, established around 1864 is one of the oldest cricket stadiums in India. It is managed by the Cricket Association of Bengal. It is the venue for cricket matches of Indian national Cricket Team, Bengal state team and IPL team Kolkata Knight Riders.. 
Eden Gardens after renovation has a seati ng capacity of 68000. There are stands named after cricketers, cricket administrators and soldiers. The two ends are club house end and high court end.. Cricketers all around the globe love to play in this stadium because of ambience.",Nov-18
The famous stadium of Kolkata,Pijush_sorse,"Kolkata, India",ui_bubble_rating bubble_50,6-Nov-18,"Once a property of one of the babu families of Kolkata and gifted to the sisters of the Governor General , the eden Garden stadium was built in 1864 and one of the icnic cricket stadiums in the world.",Nov-18
Best stadium in the world,901aayushk,"Bengaluru, India",ui_bubble_rating bubble_50,5-Nov-18,The complete experience of watching a cricket match at Eden Garden is un-comparable. If you get a chance do see a match over here especially from the ‘B’ or ‘L’ stand.,Nov-18
stay,NorthStar13997198139,,ui_bubble_rating bubble_50,3-Nov-18,"experience was good as it was a family trip,,,,enjoyed everywhere in and around and i will always suggest travellers to stay in thios hotel for kolkata vaisit..",Aug-18
A cricketer’s dream,satyakimukherjee2017,"Kolkata, India",ui_bubble_rating bubble_50,27-Oct-18,The lush green turf and a sporting pitch is any cricketer’s dream. It is one of the best cricket grounds in the world. It is situated on the banks of the holy river of Ganga. Strong wind currents from the river makes the cricket ball swing and makes batting more challenging.,Feb-18
Awesome!!!!,Nitesh_agwl,"Kolkata, India",ui_bubble_rating bubble_50,26-Oct-18,OMG!!this is the inadia's largest cricket stadium and i had enjoy the IPL 2017.it is very big but players doesn't look clearly you can see them on big size led monitor framed on the bank of cricked ground.Overall awesome!!,Dec-17
historial,Anand A,,ui_bubble_rating bubble_50,22-Oct-18,this stadium is one of the best in india. it has a large crowd capacity. and it is a must have experience at least for once.,Dec-17
Mecca of Indian cricket,aviralr,"Kolkata, India",ui_bubble_rating bubble_40,22-Oct-18,"Indian Cricket's holiest site, a must go for indian cricket fan. The atmosphere is absoluteley electric. Nothing like the roar of a jet planesque mexican wave as India comes out to bat, field or just plain whenever the sound levels are coming down. Refurbished to welcome you into a stadium for the 20th century. One of the most amazing experiences you will ever have",Nov-17
Iconic,avimanyub,"Warsaw, Poland",ui_bubble_rating bubble_40,19-Oct-18,"Been there several times, first time for an India vs Australia ODI. Recently it underwent a face-lift.the bucket seats are much more comfortable",Oct-18
Cricket paradise,Soumen T,"Dhaka City, Bangladesh",ui_bubble_rating bubble_50,14-Oct-18,"Just wow I can say. It is a huge stadium. Historic place of Kolkata and a must visited a place. When I was there I was so much nostalgic that I can hear the roar of the spectators. Akashbani bhaban is just beside the stadium. Don't miss to visti this place. You can easily go to the place by Taxi, Uber and local bus.",Oct-18
Grand old Mecca of Cricket - Revived,sumankundu1985,"Kolkata, India",ui_bubble_rating bubble_50,11-Oct-18,It is one of the most exciting events one can possibly be in when India plays any Arch Rivals in this stadium.,May-18
must watch a cricket match here,SRIKAKOLAPU,,ui_bubble_rating bubble_50,10-Oct-18,Back then the capacity was 1 lakh.Reduced now though but can be visited just for the sheer size and fame of it.Cricket lovers should see this,May-18
Paradise of Cricket,Sandipta P,"Kolkata, India",ui_bubble_rating bubble_50,9-Oct-18,"Eden Gardens - one of the best stadiums of India.Apart from the lush ground outfield the most important thing which makes this stadium special is the spectators. 

After the renovation Eden gardens can host 60000-65000 people. Most of the time the stadium goes full when there is a cricket match being hosted (International or IPL). The spectators of Kolkata are really sports loving and they do not miss the opportunity to watch a match live. 
To be very honest more than watching the match what attracts me is the fun that we have in the stadium.From expert comments from fellow spectators to mexican waves, you will always be busy in this stadium. 

The stadium facilities have been great with great outfield , good seating capacity and etc. 

Most importantly the stadium is located in the heart of the city. More",Apr-18
Mecca of Cricket,abirs2015,"Kolkata, India",ui_bubble_rating bubble_50,6-Oct-18,"If you are a cricket lover you cannot possible find a ground that has got a better atmosphere than eden gardens. 
With a capacity of nearly 90K,this is one of the largest cricket grounds in the world.When full the atmosphere is electrifying.If you are a cricket lover then you must watch a match here.",Dec-17
A player's heaven,avirup150,"Uttarpara Kotrung, India",ui_bubble_rating bubble_50,5-Oct-18,Well it is the most popular cricket stadium of West Bengal and most of the popular cricket match are played here,Oct-18
the largest cricket stadium in India.,AnupK175,,ui_bubble_rating bubble_50,4-Oct-18,"Eden Gardens is a cricket ground in Kolkata, established in 1864. It is the home venue of the Cricket Association of Bengal and the IPL franchise cricket team Kolkata Knight Riders. It is also a venue for international Test, ODI and T20I matches.The stadium currently has a capacity of 68,000 and is currently the largest cricket stadium in India. The ground is often regarded as one of the most iconic cricket stadiums in the world. Witnessed many interesting matches here. The atmosphere is electrifying. 
Visiting the ground is a must for cricket lovers.",Nov-17
Truly Heaven of Cricket,Indranil63,"Kolkata, India",ui_bubble_rating bubble_50,4-Oct-18,"One of my best cricket ground is Eden Garden. The ambience, amenities, look & feel & the roaring crowd of 65000 are main ingredient of this cricketing recipes, you will find at any occasion Eden Garden is vibrant & it portrays the elements of the culture of this city such as spirit, passion & love for anything which is good.",Feb-18
The best Cricket ground in india,MohamedNayab,"Kolkata, India",ui_bubble_rating bubble_40,3-Oct-18,"Eden garden stadium is a very huge ground and historical for cricket. Located at the mid of the city and beside the river Hooghly. Seen many matches here. A lot of cricket matches played here, very crowded if India is playing. amazing ground to see a cricket matches. The only thing would like to mention is that the restrooms should be maintained better as it is an international sport arena.",Apr-18
The best cricket ground in the world,Hemant J,"Kolkata, India",ui_bubble_rating bubble_50,3-Oct-18,The atmosphere is electrifying.The air buzzing. In winter the the temperatures just right. Amust for cricket lovers.,Dec-17
Mecca of cricket.,Nilraja,"Kolkata, India",ui_bubble_rating bubble_50,2-Oct-18,"One of the finest stadium in the planet. Standing beside river hooghly it's an amazing stadium for cricket. Test one-day t20 ipl, it has hosted it all. Amazing capacity.",Oct-18
great ipl match that day,kashifp18,,ui_bubble_rating bubble_50,2-Oct-18,i went there when there was match between kkr vs dd and the place was full of energy at that day there is lost of entrance and exit in the stadium,Nov-17
Great,Jvalant,Bombay,ui_bubble_rating bubble_40,30-Sep-18,One of the largest stadiums in the world - definitely worth a visit for a T20 match - great atmosphere.,Mar-18
EDEN !!,Vayu43,"Hyderabad, India",ui_bubble_rating bubble_40,29-Sep-18,What a stadium and what a capacity !! So many matches played at this historic Stadium ! the facilities for the spectators and players are world class !,Sep-18
The best and only best,sikhakri,,ui_bubble_rating bubble_50,28-Sep-18,Amazing visit to this beautiful stadium of cricket. Unlucky that no matches were being played during our visit.,Sep-18
Fun trip,toko_1965,"Barnard Castle, United Kingdom",ui_bubble_rating bubble_50,18-Sep-18,"Loved the Eden garden. 
Got there and was lucky to see net practice going on. 
The lush green grass and a clear sky is awesome. 
Got to see pictures of the great cricketers. 
I walked around the stadium from the outside and saw the high court.All India radio and the Governors house. 
For all cricket lovers when in Kolkata a must visit",Aug-18
Ok,Rui C,"Mumbai, India",ui_bubble_rating bubble_30,17-Sep-18,"I guess it is iconic, but overall condition of the stadium is average to say the least. Gardens are ok!",Sep-18
Big Stadium less facility,debabrata707,"Kolkata, India",ui_bubble_rating bubble_30,15-Sep-18,A huge Cricket ground with nearly one lakh of spectator facility but amenities for spectators are less standard as required for a international stadium.Location of stadium is good and scenic beauty around the stadium is good but if you go there to watching cricket you only here public noise other else.,Aug-18
MECCA OF CRICKET IN INDIA,Abhay K,"Kolkata, India",ui_bubble_rating bubble_50,15-Sep-18,If you are cricket lover than it is must to watch cricket at Eden garden. If you have not done yet than its like you did crime as a cricket lover.,Apr-18
Eden Gardens,DhDhingra,"Mumbai, India",ui_bubble_rating bubble_40,13-Sep-18,"A huge crickets ground. It was awesome experience, everyone on the ground was enjoying n shouting. You can take pics and make videos, no restrictions. 
Ticket count was too far. We missed our first 5-6 overs. Police Checking is too much and you have to leave your metallic stuffs outside and no chance of getting it back so don't take anything metallic. 
Believe me you will not be able to see where the ball is. And you can imagine the crowd, 60,000 people leaving the stadium and on the road after the match. No place to get the cab but that is also a experience.",Apr-18
The mother of all stadiums,Rai_Anshuman,"Kolkata, India",ui_bubble_rating bubble_50,13-Sep-18,You can visit it either near to Maidan metro or Esplanade. Better would be Maidan metro. try and take a seat near to Long off/ Long on.,Nov-17
iconic,neeleshkulkarni,"New Delhi, India",ui_bubble_rating bubble_40,11-Sep-18,"for those brought up on a diet of "" and then such and such come sin to bowl on this warm day in the eden gardens and ......"" this is the mecca to visit. Just go n and take a look 
For all others its just another stadium",Aug-18
Eden Gardens,titochiko,"Kolkata, India",ui_bubble_rating bubble_50,30-Aug-18,"Heaven of cricket ground in India. A true majestic environment be it for India, Bengal or KKR. 
Just watch a live match here and never forget the experience. 
lub House with Bijoli Grill catering is a must",Feb-18
Its an iconic place,Threefolks,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_50,28-Aug-18,"Not just Cricket, Eden Gardens is etched in every heart who have visited the ground. The memories and nostalgic feelings give an enchanting flashback",Feb-18
For the experience!,adtcal,"Kolkata, India",ui_bubble_rating bubble_50,28-Aug-18,"The experience of a vibrant crowd, a full stadium and the immense energy! I had a chance to watch an IPL match Kolkata Knight Riders Vs. Kings XI Punjab, worth every second. Do not carry too many personal items, you will not be allowed to carry any eatables, water, cigarettes, matches inside ... and any other items that may be a hazard and can be thrown by the spectators into the field or at each other. I believe there is an unpleasant incident of such a thing having happened before, hence the rules! Such a mania for cricket, it is quite possible that fans go beserk!! You have to be there to feel the energy... If you're a first times, there are numerous entries to the stadium, make sure you've made a note of the gate printed on your ticket because they will let you in only by that gate. food, water and refreshments are available inside in the sprawling spaces under the stands. You could choose to go out a staggered time, and not during the breaks, because during the breaks there is a mad rush and you'll probably not end up grabbing your grub, unless you can push and shove. Apply same logic to your bathroom breaks. All the best for your visit to Eden Gardens, if you're in Kolkata at the time of Cricket season, a visit to Eden to watch a match should be on your... The experience of a vibrant crowd, a full stadium and the immense energy! I had a chance to watch an IPL match Kolkata Knight Riders Vs. Kings XI Punjab, worth every second. 

Do not carry too many personal items, you will not be allowed to carry any eatables, water, cigarettes, matches inside ... and any other items that may be a hazard and can be thrown by the spectators into the field or at each other. I believe there is an unpleasant incident of such a thing having happened before, hence the rules! Such a mania for cricket, it is quite possible that fans go beserk!! You have to be there to feel the energy... 

If you're a first times, there are numerous entries to the stadium, make sure you've made a note of the gate printed on your ticket because they will let you in only by that gate. food, water and refreshments are available inside in the sprawling spaces under the stands. You could choose to go out a staggered time, and not during the breaks, because during the breaks there is a mad rush and you'll probably not end up grabbing your grub, unless you can push and shove. Apply same logic to your bathroom breaks. 

All the best for your visit to Eden Gardens, if you're in Kolkata at the time of Cricket season, a visit to Eden to watch a match should be on your checklist, an experience to remember! More",Apr-18
Eden - THE PROUD OF KOLKATA,Aveek S,"Kolkata, India",ui_bubble_rating bubble_50,27-Aug-18,One of best stadium in the world. Just on the bank of our holy river - THE GANGA. Wonderful ambiance.,Aug-18
The Eden of Cricket,shubhrom2017,"Hong Kong, China",ui_bubble_rating bubble_40,26-Aug-18,"Eden Gardens has been a great venue for Cricket in India and is probably the oldest ground in India, being established in 1864. The stadium is currently the largest cricket stadium in India by capacity which seats 68,000 spectators 

What is Lords to England, Eden Gardens is to India. While the ground is big and it’s fun to watch games there due to a very sporting and educated crowd, the facilities are no where at international standards",Jun-18
Favorite Place,Tariqhossen,"Bengaluru, India",ui_bubble_rating bubble_50,13-Aug-18,"One of my favorite place of all time. Kindly keep it clean as mush as possible. Will be back soon , cheers",Apr-18
Cricketer's Paradise,Suprovat_Chatto,"Kolkata, India",ui_bubble_rating bubble_40,6-Aug-18,It's one of the oldest Cricket pitches of the world and one of the finest too. It's the dream of all the growing and famous cricketers to play a match on this ground. Entry is restricted for the general public except during matches of national and international level after securing necessary tickets.,Jun-18
