title,username,location,rating,review_date,review_text,experience
Very sobering,,,ui_bubble_rating bubble_50,21-Jan-19,"We came here at the end of 10 days of travel in the country, Chennai and Hydrerbad. And now here we continue to see the very poor, and being overwhelmed it was both sad and refreshing to be in the Mother House. To those poor who were served by the Sisters it was a powerful witness to their faith in Jesus.",Jan-19
Took a trip here early one morning before meetings,,,ui_bubble_rating bubble_50,20-Jan-19,"worth the effort, incredible experience to see where Mother Theresa did her work. Small museum here as well as active convent still.",Oct-18
The place of pilgrimage !,,,ui_bubble_rating bubble_50,17-Jan-19,For many like me this place seems like a pilgrimage . The fairy god mother of the dyeing and the poor of Kolkata still is remembered reverently when you visit the house. The life long work of dedication of the saint of Kolkata reminds you of her presence even today. The house represents the ideal she stood for . A most sacred place to visit and feel the sense of sacred just by being here .,Jan-19
tranquil . blessed,,,ui_bubble_rating bubble_50,16-Jan-19,A great nun and genuine to her belief and certainly greatness shone and her generosity is well documented here. a must visit.,Dec-18
Place of peace,,,ui_bubble_rating bubble_40,14-Jan-19,"Mother House is situated in crowded place and the entrance is narrow hence hard to find in first attempt. 
But you will find the peace once u enter the house. The doorbell is classical. 
There is stipulated time to enter as I missed the opportunity to visit the museum but u can do pray anytime. 
Must visit place..",Oct-18
Unexpected visit,,,ui_bubble_rating bubble_40,12-Jan-19,"The house of Mother Theresa is worth visiting. It is very simple. You can see her tomb, room and a small museum outlining her life. It was a very moving experience and humbling. The Sisters of Charity quietly go about their business while the public visit.A real must do experience while in Kolkata.",Jan-19
Humbling,,,ui_bubble_rating bubble_40,3-Jan-19,"Of course, this is not about the place, but the person of Mother Teresa. There is not much to see, but it is a good place for inner reflection, and encouragement to make the world a better place.",Dec-18
Memorial to Mother Teresa,,,ui_bubble_rating bubble_40,2-Jan-19,This is a stopover for tourists.... I went with a couple of friends.. very nice exhibition on Mother's life and work.,Dec-18
just visit that place,,,ui_bubble_rating bubble_50,2-Jan-19,yes i am very much happy in that place bcs i visit india i got a good hotel and visit my place thatwas my expirenced,Jan-19
Essential visit,,,ui_bubble_rating bubble_50,30-Dec-18,Mother Theresa is so much a quintessential part of Calcutta that a visit is a definite must do. Lots of artefacts and relevant memorabilia. Her room and tomb are essential visits. Welcoming staff and members of the order do a wonderful job.,Dec-18
"Calm, serene and welcoming",,,ui_bubble_rating bubble_40,27-Dec-18,the aura exists. its quiet and peaceful despite the teeming roads outside. worth a visit for some quiet time,Dec-18
Loved it!,,,ui_bubble_rating bubble_50,27-Dec-18,"It is a good place to be, I felt welcoming, warm and in peace. Nice place to pray and to meet a little bit more about the history of Mother Theresa and the starting point of the sisters of charity! I really liked it!",Dec-18
An absolute must if you’re in Kolkata,,,ui_bubble_rating bubble_50,21-Dec-18,"I attended mass at the mother house, was a humbling and grounding experience seeing the sisters wash there clothes in the morning as they only have a limited amount of saris. The sisters are just full of love. The people there are so kind. You can have a free breakfast if you’re a volunteer at 7am. So much compassion at the mother house!",Dec-18
A revered Saint who was example of kind service to Humanity,,,ui_bubble_rating bubble_50,20-Dec-18,"You can only see a few examples in history of such devotion and commitment to the service of mankind . This house where St Theresse lived and served ordinary and physically challenged people, you feel at peace with you and develop a commitment to serve the mankind. 
Amolak Rattan Kohli 
Former Governor of Mizoram",Dec-18
A grounded experience!!!,,,ui_bubble_rating bubble_50,18-Dec-18,It was a long desire coming true entering Mother House. Your heart and mind immediately feels with serenity and peace. There is so much to learn and carry from here . Sisters were extremely polite and helpful.,Dec-18
Humble surroundings with welcoming sisters.,,,ui_bubble_rating bubble_50,17-Dec-18,"Here you'll find the tomb of St. Therese of Kolkata, a small museum dedicated to her life, many relics and her preserved room. The sisters were very welcoming and offered a small Sr. Therese medal when you entered.",Nov-18
Volunteering,,,ui_bubble_rating bubble_50,13-Dec-18,"Volunteering at Mother Teresa’s houses is an amazing experience. My daughter and I could not be happier with the experience. It is extremely well organised. At registration you can choose in which house you’d like to help. They have explanations in many languages. We chose Daya Dan for kids 4 years old and above with disabilities. We have done simple things like make beds with clean sheets, hung wet clothes, talk/ draw/dance/walk/read with the girls, fed paraplegic girls and do some Christmas decorations. The sisters are super nice and the ladies that work at the House are very nice and kind. Everything is spotless clean and the kids are very well taken care off, so makes it a very easy first volunteering experience. My daughter is 14 years old and is enjoying very much. There are volunteers from many countries and everyone is extremely friendly and helpful to go back and forth in public transport together and have meals in local places that they already know. A very amazing experience. More",Dec-18
Place for attaining complete inner peace !!!,,,ui_bubble_rating bubble_50,13-Dec-18,Very well maintained. People from all region and across the world come to seek the Blessings of St. Teresa. You can feel total serenity and peace when you reach the place. Her room where she stayed is a place for must visit. The museum which keeps her belongings is wonderful and her Blessings are everywhere.,Aug-18
Compassion in action,,,ui_bubble_rating bubble_40,11-Dec-18,Putting the life and works of this amazing woman into perspective. The nuns are welcoming. Respect it for what the attraction is and you won't be disappointed. Support the nuns and the work they continue to do on the streets and with orphans here.,Nov-18
"""Give but give until it hurts."" Touched",,,ui_bubble_rating bubble_50,10-Dec-18,"Amazing, I loved this place. It was Very nostalgic see every small articles related to Mother, bags, slippers, to the entire room, everything is so well preserved. 
I really felt blessed.",Dec-18
Break time,,,ui_bubble_rating bubble_40,10-Dec-18,"It has break time for tour. 
Every 12~3pm it is closed. 
You better check out your schedule for this. 

Photos are allowed only inside Mother's tomb. 
Shoes are supposed to be kept on by nuns but people took it off.",Dec-18
Nice Place,,,ui_bubble_rating bubble_50,9-Dec-18,"over all very good, place is very hygienic,felt very nice and had a great experience,visiting soon in near future.",Dec-18
Up and close with Mother's touch,,,ui_bubble_rating bubble_40,6-Dec-18,"Visited Mothers home andmy heart filled up with gratitude for all who serve their towards hundreds of orphans infants and abandoned children, with utmost love and care. 
Just felt very close to humanity.",Jan-18
Mother Teresa House,,,ui_bubble_rating bubble_50,4-Dec-18,"Here in Mother House, Mother Teresa lived her life in a very small room which used for heated up in the summer times. Here the tomb of Mother Teresa can be seen. One can go up to have a glimpse of her small and room and her belongings. This place is worth vising if someone is eager to know more about mother Teresa and her life. It is situated on the Ripon Street crossing on AJC Bose Road & nearest rail head is Sealdah Station.",Jul-18
Great Place,,,ui_bubble_rating bubble_50,4-Dec-18,Mothers Houes is Well maintained and an ideal place to pray at the Tomb of Saint Mother Teresa. We had an excellent Cab driver Mr Sakib Mobile number +91 98317 12857 and his whatsapp number is +91 9831261181 and he was extremely courteous and took us around Kolkata for 4 days and made our trip memeorable,Nov-18
WONDERFUL,,,ui_bubble_rating bubble_50,30-Nov-18,"Went with a small group who weren't even Christian believers and they were all quite moved. She was an extraordinary human being and the Sisters who now run Mother House are as well. Kind, receptive, patient. I visited this house when I was seventeen years old. It has not changed much over the decades. Still clean. simple and quietly conducive to prayer and meditation. Makes you think about your own life and whether you are wasting it. Sat crosslegged on the floor for a long time just asking God to show me the way he wants me to go. Highlight of my vist to Kolkata.",Nov-18
Fittingly Sparse and Simple,,,ui_bubble_rating bubble_40,30-Nov-18,I am going to leave aside my feelings about Mother Teresa (complex legacy) and just focus on the place. This is a very simple and sparse convent basically. It looks like a budget apartment complex. There is a small museum with lots of objects from Mother's life. Her tomb is in a small basic room where mass seems to also be held. It is fittingly simple and plain as well. Pictures can ONLY be taken on the tomb itself nothing else. Her room can also be seen as it was. The nuns are very friendly and urge you to take small mementos.,Nov-18
Sentimental place,,,ui_bubble_rating bubble_50,27-Nov-18,"Very sober place but packed with sentiment and meaning. Mother Theresa's personal stuff is on display and extremely nice persons in there. Not much to see in the typical touristic sense, but a huge amount of history and human sense to be found. Regardless of religion it is a powerful and beautiful place.",Nov-18
Inspiring and touching,,,ui_bubble_rating bubble_40,27-Nov-18,"Such an inspiring time to visit mother house. recommended even for those who are not religious. It's oozing of positivity, inspiration and all around good feeling.",Nov-18
Must visit place to know what humble service means,,,ui_bubble_rating bubble_50,23-Nov-18,"The house is setup to help destitute children , with hospitals, etc.. 

Mother lived here after she resigned from Loreto Covent as principal to serve poor and needy. Now also lots of people or sisters stay and do nursing service .. 

It houses mother Teresa remains .",Mar-18
It is what it is.,,,ui_bubble_rating bubble_40,21-Nov-18,"What can one say about this iconic place, what a woman and what a complete and fulfilling life she must have led. A privilege to see it.",Nov-18
Memorial of Mother Teresa,,,ui_bubble_rating bubble_50,20-Nov-18,Mother House of Kolkata houses the sacred tomb of Saint Teresa. Photography is allowed. Sisters are very kind and helpful. Parking is a challenge as the road outside has no parking.,Nov-18
"Serene, quiet, simple",,,ui_bubble_rating bubble_50,19-Nov-18,"The place is somewhat hidden in a small alley in downtown Kolkata. When we arrived, a lady greeted us and took us to small gate towards the middle portion of the alley. 
The Missionaries of Charity convent is small and simple. Mother Teresa's tomb is in the main hall and next to it is a small chapel.",Nov-18
House of peace and sacrifice,,,ui_bubble_rating bubble_40,17-Nov-18,"The place of mother is must for kolkata local trip. The vibration of the place can be experienced. 
The museum with the articles of mother is divine presentation.",Oct-18
Poignant and enlightening,,,ui_bubble_rating bubble_40,15-Nov-18,It was good to learn more about Mother Theresa and understand with greater clarity her accomplishments under horrendous difficulties.,Nov-18
The most beautiful and serene place that I have visited.,,,ui_bubble_rating bubble_50,14-Nov-18,"The most beautiful and serene place that I have visited. 
This is a place to visit if you'd like to meditate, ponder and thank god for your life and the lives of the sisters of Charity. Mother Teresa's room is so simple. She achieved so much in her life time. The chapel has an unspoken beauty about it.",Jun-18
Wonderful place,,,ui_bubble_rating bubble_50,14-Nov-18,If in Kolkata for any time please visit a wonderful experience for a exceptional human being all well maintained and presented by the nuns the museum is fantastic,Oct-18
Short and sweet,,,ui_bubble_rating bubble_50,12-Nov-18,"This humble residence of St. Mother Teresa was not on our itinerary but our guide from Travel Scope/Swain Destinations allowed us the opportunity to spend time at her dwelling. We were greeted with warmth, found the photos and history heartwarming and wish we could have stayed longer.",Oct-18
Epitome of Simplicity,,,ui_bubble_rating bubble_50,10-Nov-18,"Hailing from Kerala and being a devout catholic I expected this place to be teeming with visitors and to be crowded with all sorts of activities like offerings, burning candles etc. But what I saw there was a replica of the the quite and uneventful life led by the Saint herself. Though situated on the side of a busy street , the Mother House and the room of St. Mother Teresa is nestled between the building and except for a humble board there is nothing to announce its presence there. The tomb is a quite place where you can spend as much time as you want and there are no offerings or burning candles or any such exhibitions. Even though all visitors throng the museum in the adjacent room, still quiet prevails everywhere and it is a soothing experience to be here. More",Oct-18
A very moving place to visit.,,,ui_bubble_rating bubble_50,10-Nov-18,This is located in a very poor part of Kolkata. The atmosphere inside had a very quiet and lovely feel and the nuns are so graceful and kind. A very simple venue but one that exudes love and kindness. We nearly didn’t go and that would have been a huge mistake. I highly recommend a visit.,Nov-18
VISIT TO MOTHER TERESSA HOUSE,,,ui_bubble_rating bubble_50,9-Nov-18,It is a very interesting place and peaceful too. By touching .mothers tomb i became very happy.i visited mothers museum and went through mothers full life pictures. I recommend all visitors to visit at least once in life.,Jun-18
"OMG, so inspiring",,,ui_bubble_rating bubble_50,9-Nov-18,"What a wonderful visitor centre. Do take the time to read the chapters of her life in large print displayed on the walls. Her simple bedroom, in its original state was jaw dropping with its bare furnishings. Her tomb is located indoors and it was remarkable to see the buses of nuns arriving to visit the Mother House on the Sunday we visited there and see them evidently in awe of St Teresa of Kolkata. We were present when a coffin was taken from the Mother House and everyone nearby respected the dead person and watched quietly as the simple coffin was driven away. What an amazing person St Teresa was on this earth, she had nothing but gave everything of herself. More",Oct-18
serene and informative,,,ui_bubble_rating bubble_50,7-Nov-18,"Right from the entrance of Mother House, happy sisters with a warm welcome in their eyes and smile, a simple calm walk through the ground floor - the museum and mother's tomb and then the stairs up to mother's room, so feel good, feel so proud to know so much more about the journey of a simple girl who did simple things to change the world, single handedly. Her journey to become Mother Tersesa tells us how we can become better human beings and make this world a better place, we don't need to be powerful or wealthy, we need to be kind. Thank you Mother, Kolkata loves you.",May-18
Stirring and Humbling Place,,,ui_bubble_rating bubble_50,6-Nov-18,"It really brings home the great works and humble nature of Mother Teresa. It is, somewhat obviously, not in the best area of town but it is not dangerous or scary. Would maybe be better to go with a guide or tour, though. It is a very quiet and contemplative place of peace in a very chaotic world.",Mar-18
Good work continues,,,ui_bubble_rating bubble_40,5-Nov-18,"It is good to see the good work of Mother Teresa continuing here. The statue of Mother Teresa really brings home how small she was, but her heart was huge! Her tiny room shows how humble she was. A 20 minute visit was perfect for us, enough time to get a glimpse into her life and work and be gratified to see all the recognition she received around the world.",Oct-18
Mother's House,,,ui_bubble_rating bubble_40,5-Nov-18,"Visit the Mother's tomb and see the room where she stayed. Also there is a small museum of Mother's belongings and writings inside. 

Pictures are allowed at the Tomb and the outside of the building.",Nov-18
Fascinating,,,ui_bubble_rating bubble_40,4-Nov-18,"I am not a religious person, but this was an amazingly well organised tribute to Mother Theresa. Beautifully laid out and easy to follow.",Oct-18
good,,,ui_bubble_rating bubble_50,3-Nov-18,good place to visit..gatherd good experience..would love to visist again..nisc hotel nice city nice food ..overll good experience,Oct-18
In her presence,,,ui_bubble_rating bubble_50,3-Nov-18,"So nice of the Missionaries of Charity to allow visitors. I’m so glad I came. Even though they got a bit of a “cult of personality” thing going on here, I think visiting is a fitting way to honor a person and the organization she started who has done so much for the disenfranchised of India. When you go upstairs to see her simple bedroom, you can see a picture of Mother Teresa and Pope John Paul II in this same room. This was my favorite thing to see here.",Nov-18
Gave me goosebumps,,,ui_bubble_rating bubble_50,1-Nov-18,Anything said about this place does not do justice to actually visiting it. Going to mother house gave me further inspiration and motivation to help all those around us.,Oct-18
Heaven in Kolkata,,,ui_bubble_rating bubble_50,30-Oct-18,In this Place you Will Receive Absolute peace of mind.You will have a heavenly divine feeling after visiting this place.Must See Place of Kolkata.,Aug-18
Breathtaking spiritual,,,ui_bubble_rating bubble_50,23-Oct-18,A must visit for all those who seek to understand the work and sainthood of Mother Teresa. Beautiful place.,Oct-18
Nice quick visit,,,ui_bubble_rating bubble_40,21-Oct-18,"I'm not quite sure why this is the number one attraction in the city, but it is worth visiting if you have time. The museum is thankfully very concise. You have the tomb, her old room, and a small museum. It keeps things to the basics without expanding needlessly on stuff you'll forget later. This is a free visit and one that I would prioritize as a second tier attraction.",Oct-18
Not to be missed,,,ui_bubble_rating bubble_50,16-Oct-18,"You can see the house and visit the tomb of Mother Teresa, whose charitable work changed the lives of thousands of Kolkata's poor. The Missionaries of Charity continue her work and keep this house well preserved for visitors.",Oct-18
Mother House Kolkata,,,ui_bubble_rating bubble_50,14-Oct-18,"Located in the popular area of Chowringhee, the Mother House is easily accessible via cab, taxi or bus. The simplicity of this place is so heartening, in its own quiet way, that it makes its way feel harmony straight to your soul.",Oct-18
The life of a very special person,,,ui_bubble_rating bubble_40,14-Oct-18,"Easy to locate if you take a yellow taxi. Quite early but visitors at the Mother House, despite the torrential rain. You enter an outside courtyard then Mother Teresa's tomb is in room with an alter and seats for congregation adjacent. In the next room is a small ""museum"" to the history of her life. Some statements she has made in frames eg ""If people are worried about the future, it is because they are not doing enough in the present"". Also regarding the poor, ""Do not give them your pity and sympathy, give them your love and understanding"". Food for thought!! All she had in her room upstairs was a bed, desk, chair and little else. Ambulance outside adjoining hospital!! 
However, outside on the streets lots of people some tired, dusty, shoeless when will life be better!! Maybe too many people too few helpers!! How can we help?? More",Sep-18
Well worth a visit,,,ui_bubble_rating bubble_50,13-Oct-18,The photoexhibition of Mother Teresa is very interesting as is the opportunity to see her room and the place in which she died. A very moving experience and one which is well worth the visit,Oct-18
Important part of history,,,ui_bubble_rating bubble_50,11-Oct-18,Definitely worth the trip. Free to go in. Look around and see all the work mother Theresa had done for the world. Her room is there to see. Many people pray at her tomb. We spent about an hour there.,Oct-18
Special Place,,,ui_bubble_rating bubble_50,10-Oct-18,Easy access. Well presented and maintained. For those interested in the history allow plenty of time.,Oct-18
Peaceful oasis in Kolkata,,,ui_bubble_rating bubble_50,7-Oct-18,"The Mother House is easy to find and if you look a bit lost people outside will guide you. There is an interesting museum where you learn about the life and work of Mother Teresa and the sisters. You can also see the room where Mother lived. Her tomb is next to the museum and you are welcome to sit a while, shoes must be left outside. Please be respectful and maintain silence during your visit. The sisters are very kind and warmly welcome visitors. You can donate clean clothes and these go in the box in the entrance.",Oct-18
Worth going,,,ui_bubble_rating bubble_50,5-Oct-18,"No cost, take time to walk through and read material on the wall. We then made the five minute walk to the orphanage where we got to see the orphans. Very moving.",Oct-18
Homage to Saint,,,ui_bubble_rating bubble_40,5-Oct-18,As all say not a tourism place. But visit here is a must. The legacy still lives on. Dont miss out the Mother's room on the first floor. What a frugal bed and desk . True saint. Did not use a fan all her life . And only decoration was a potrait and idol of God. Pay homage at the burial place. Not very quiet. Too many people . But that's how she would have liked it. She was always admist her people. Photography of the premises allowed including the burial place. But not in musuem. Visit musuem to get a snapshot of her life.,Oct-18
Pleasant and Simple,,,ui_bubble_rating bubble_50,4-Oct-18,"The resting place of MOTHER TERESA, you don't have to pay any extra fees to enter the place. I would recommend you to visit the place if you are in the central part of Kolkata. The humble environment will surely make you go through a spiritual visit.",Oct-18
Special place,,,ui_bubble_rating bubble_50,1-Oct-18,Mother Theresa's energy will remain at this place. It was great to be here and see where she used to live.,Sep-18
Nice,,,ui_bubble_rating bubble_40,30-Sep-18,Worth a visit if you are interested in Mother Teresa and her charitable works - lots of tourists showing her popularity endures.,Sep-18
Pleasant in it's simplicity,,,ui_bubble_rating bubble_50,28-Sep-18,No fee to enter and it's all rather low key which I think is respectful to the fact that it is the resting place of Mother Teresa . If you are in Kolkata you should visit it's pretty central as it's something you'll be asked if others hear that you've been to Kolkata . If you are going there as a spiritual visit then I am sure you will enjoy the humble surroundings.,Sep-18
Feel her divine presence!!,,,ui_bubble_rating bubble_50,21-Sep-18,"Located in Ripon Street in central Kolkata is Mother House, where Mother Teresa lived , worked tirelessly and died.Her mortal remains were buried inside Mother House which is visited by locals as well as tourists.",Sep-18
Historical Place,,,ui_bubble_rating bubble_50,17-Sep-18,Small and humble house where Mother Teresa lived and where her tomb is. A must visit in Kolkata! Avoid on Thursdays as some parts of the house might be closed.,Sep-18
What an amazing place !!!,,,ui_bubble_rating bubble_50,17-Sep-18,"Visiting Mother's House is truly a ""spiritually uplifting"" experience. I love coming back here, whenever I get a chance !!!",Jan-18
Go to pay respects,,,ui_bubble_rating bubble_50,16-Sep-18,"This is a sober place to learn more about the life and ministry of Mother Teresa. Her room itself is closed for viewing on Thursdays, but the education room and her tomb are still open for viewing. 

No pictures are allowed to be taken except of the tomb.",Sep-18
A serene and contemplative time,,,ui_bubble_rating bubble_50,11-Sep-18,"The space is small, the stairs leading up to her room narrow and her room is tiny. The white marble of her tomb is in the chapel and you won't recognize it, because it is not covered in grandeur. It has a few flower petals and people perpetually praying by it. their folded hands resting on the tomb. I was one of the lucky few to be part of the 4.30pm service on Friday. The peace that descended on the people there is inexplicable. The father who spoke was of African origin and he spoke well. The museum with Mother's photos, articles from her life, the awards she received etc.. is instructive. The simplicity of the place is dazzling. More",Aug-18
Faith Hope and Charity,,,ui_bubble_rating bubble_50,9-Sep-18,place to visit when you are in Kolkata. The Head quarters of the Missionaries of Charity houses the tomb of Saint Teresa. A beautiful feeling of simplicity surrounds you.....,Sep-18
A place for pray and kindness,,,ui_bubble_rating bubble_50,26-Aug-18,I was a volunteer for a week and would attend Mass daily then off to assignments. Lovely kind people who care for others.,Aug-18
A historic and interesting place place,,,ui_bubble_rating bubble_40,23-Aug-18,"The home of St Mother Teresa should be on the ""must-see' list of every traveller to the city. The Museum brings to life the work Mother Teresa did in Kolkata. The home is simple, basic, well maintained and is NOT commercialized despite its historic significance. An enjoyable stopover during any city tour.",Aug-18
Must visit place if you are in Kolkata,,,ui_bubble_rating bubble_50,21-Aug-18,"This is a simple and a holy place. No bells and whistles. Irrespective of your religion you will understand what Mother (now a Saint) went through to help the poorest of the poor.She is well-known through out the world for her work which won the Nobel prize. More important is her leadership qualities. 
To understand better if you have time visit her first home for the dying called Nirmal Hriday(very close to kaligat kali temple). You will be shocked to see how human beings suffer. This is a lifetime experience. 
At the tombstone where Saint Teresa is buried is a holy place.Many people who visit are more interested to take photos than paying respect.You can visit the small museum in the adjoining room and read and see pictures of this great human being. Finally you can climb the stairs and see her simple room she used when she was helping the poor. 
If you like you can make a contribution and the sister on duty would issue a receipt or you can drop whatever amount of cash to the box near the tomb. This money will be used to buy food and medicine for the poor. So you will be happy that you did something for the people in need. It's all up to you. 
Good luck on your visit! More",Aug-18
Must visit when in Kolkata,,,ui_bubble_rating bubble_50,17-Aug-18,The mother house is the one place you must visit in Kolkata. The life of mother Tresa is a very interesting one and is told in detail at the house. The shrine is beautiful and worth spending time to just stand and soak in the atmosphere of the house. The sacrefice this special woman made in her life is second to none. She carried out her work with dignaty and grace.,Aug-18
Must be visit,,,ui_bubble_rating bubble_50,14-Aug-18,"It was a true experience. I visited the place just 2 months ago. from my opinion who lives in Kolkata, they must be visit this place.",Jun-18
"Never miss it, but be aware it is not a tourist place",,,ui_bubble_rating bubble_50,8-Aug-18,"Never miss visiting this place if you are in Kolkata, but be aware it is not a tourist place. The whole place looks so humble and will give you an idea of the great work done by Mother and her people for the people of this world. Spend some silent moment at her burial place and in premise, you will feel as a better person.",Aug-18
Saint Mother Theresa,,,ui_bubble_rating bubble_50,6-Aug-18,"sacred place to those who understand what this lady was about - her love for the sick and dying in the slums and went beyond her call to duty to take care of them - a tribute well done at this her final resting place, with her room as it was when she lived there .. a chapel to have service and also just to communicate to your Lord",Nov-17
Get to know Mother Teresa,,,ui_bubble_rating bubble_50,3-Aug-18,You should never miss visiting the Mother House when you are in Kolkata. You will better know Mother Teresa in person and how she lived her life since she started her mission.,Jul-18
A must visit when visiting Kolkata,,,ui_bubble_rating bubble_50,27-Jul-18,"This is a wonderful memorial remembering the life and work of Mother Teressa, the whole centre is a credit to the Sisters who look after the centre",Feb-18
Mother house,,,ui_bubble_rating bubble_50,24-Jul-18,"Place of worship and visitation for every one. 
the final resting place for St. Mother Teresa a selfless savior for the abandoned newborn babies and old people left uncared.",Jan-18
An Oasis of peace in a frentic world,,,ui_bubble_rating bubble_50,21-Jul-18,"This is not an attraction but a true place of pilgrimage 
As a catholic the highlight of our recent family visit to Kolkata from North Wales was the opportunity to visit the mother House and tomb of Saint Mother Teresa. 
It was a true oasis of peace right within the hustle and bustle of the city. What a truly remarkable women who reached out to the poor, destitute and dying giving them love and hope. 
No grand cathedral for her tomb but rather she wanted to be buried with her beloved community of sisters and brothers",Jun-18
Love to visit,,,ui_bubble_rating bubble_50,19-Jul-18,"It's nice to visit Mother House in Kolkata. I never expect I could see own my eyes Mother House, it's a peaceful place. I would love to visit again.",Jul-18
