title,username,location,rating,review_date,review_text,experience
Uninspiring Venue,blackpoolsteve2015,"Blackpool, United Kingdom",ui_bubble_rating bubble_20,21-Sep-18,"I visited the museum to get out of the heavy rain. Sadly, it is very dated,and it has not changed much in the last 70 years. 
The exibits are old and I was charged 500 rupees,(about £5), whilst locals can get in for 20 rupees (20p); - which is nearer the mark. 
For this p[rice, I would expect a map and guide book, but these were not available. 
I understand that this is supposed to be one of the best in India? The Pitt Rivers Museum is Oxford is far superior, and free. 
I wont be going again",Sep-18
Great exhibition,K S,"Zurich, Switzerland",ui_bubble_rating bubble_50,19-Sep-18,"Variety of exhibitions of stones, statues, coins, bones and dinosaurs and much more. Nice lawn inside of museum.",Sep-18
Good place to visit for young and old.,Sherpa816069,,ui_bubble_rating bubble_40,17-Sep-18,"The largest and the oldest museum in India, this place charms the young and the old alike. There is no better place to get the kids started with history. The Egypt section is particularly exciting and the mummy is rare and unique. If lucky, you can also experience programs conducted in its premises (apart from the huge collection that the museum boasts of). I once chanced upon a session on headhunters of Nagaland which was very engaging and informative.",Oct-17
"Ok, but if you are not Indian it will be 500 rupees",Becky F,"Omaha, Nebraska",ui_bubble_rating bubble_30,15-Sep-18,Spent a few hours here. It is a good way to spend a few hours looking at artifacts and fossils. The best part are the stone carvings and the whale skeleton.,Sep-18
jadu ghar,neeleshkulkarni,"New Delhi, India",ui_bubble_rating bubble_40,11-Sep-18,"the building is fabulous and having been set up in 1814 it is a treasure trove of fabulous things 
Only wish it was air conditioned and slicker. 
Spending an hour or two at max is well worth the time spent",Aug-18
India Museum,121aseem,"Kolkata, India",ui_bubble_rating bubble_40,30-Aug-18,"When you are visiting kolkata near new market on the main road you will find a massive white majestic building compelling you to explore it from inside, that is Indian Museum or Jadu Ghar, one of the oldest museum in India.It has some good collection of artifacts but lack of air conditioning kills your enthusiasm for exploring the museum at leisure & to its fullest and your visit becomes a hurried and harried experience.",Jun-18
Sometimes you need a smaller boat,JennLewDC,"Annandale, Virginia",ui_bubble_rating bubble_20,30-Aug-18,"I had looked forward to seeing this museum for a long time. But was sadly disappointed. Most amazing building given to house the collections. But allowed to dilapidate considerably. Far too big with just not much to display. Fossil rooms are very old and built only for the interest of those who work on these. This should be a crown museum. India is one of the most fantastic countries on the planet. This place needs some major fund raising and PR and then total rehaul of exhibits. It could still be a crown. I think if the right folks get involved and start getting Indians with cash to contribute and the govt to also contribute, it could easily be the hottest destination in Kolkata. More",Aug-18
Good Place to Visit,sangeetab182,,ui_bubble_rating bubble_40,29-Aug-18,"Good Place to Visit with family and friends. must go place, will feel great to see such beautiful things.",Oct-17
Visit Kolkata,Isaac Z,"Houston, United States",ui_bubble_rating bubble_40,29-Aug-18,Amazing museum. Unbelievable pre and historic artifacts. Yet it is a very old and poorly maintained building. No air conditioning except few rooms. I did marvelled the exhibits.,Aug-18
biggest and oldest musuem of india,abhi0804,"Bankura, India",ui_bubble_rating bubble_40,28-Aug-18,"this is the biggest and oldest musuem of india.this musuem has everything you want to see.this place ill amaze you totally.me and my friend went there and forget about time,we had a excitment that what will come next.this musuem even have mummies. and ashes of budha",Feb-18
Childhood revisited,Suman Sankar G,,ui_bubble_rating bubble_30,22-Aug-18,"It was a tour down the memory lane. I have visited this place as a child and now i have revisited it as a father. This place have not changed. The museum has become a Museum in itself. It is sad to see a beautiful place is in disrepair, dirty and not very well kept. However for history lover this place still has a lot of information and knowledge to have.",Jul-18
Indian culture,Kunjppu,,ui_bubble_rating bubble_30,18-Aug-18,This is one of the attractive place in Kolakta....This place will show the old culture of India.This will help us to known the culture of the past days....,Jul-18
Not worth a visit,gorlinjay,"Montreal, Canada",ui_bubble_rating bubble_20,16-Aug-18,Dirty and exhibits are poorly displayed. Cafeteria being renovated. Gift shop is a joke! All books look and feel used. Art was only interesting part. Not worth 500 rupees.,Aug-18
Jadu Ghar Review.,sayantanb77,,ui_bubble_rating bubble_50,13-Aug-18,"If you are in Kolkata and miss this place, there is no one unluckier than you. Incredible collection from all walks. Could spend a whole day admiring it.",Jun-18
Somewhat disappointing but some nice art,teresateklic,Germany,ui_bubble_rating bubble_20,7-Aug-18,"Considering that the Indian Museum in Kolkata is the largest and oldest in India, our expectations were not really met. If you compare it to other countries' museums of that rank, it seems a bit provincial. We basically skipped all the natural science sections (geology, animal evolution etc.) because they were poorly done. The archaeology section, however, exhibiting a range of Indian sculptures across the ages, was decent, so was the section on Indian coinage and an exhibit by a contemporary Indian artist (from 2018). Generally there is a lack of information on the exhibits. We liked the art gallery best - it has a lot of very beautiful Indian paintings and old books. Base line: Apart from the art gallery, not really worth the 500 INR they charge for foreigners. More",Aug-18
One of the best in India,Nilraja,"Kolkata, India",ui_bubble_rating bubble_50,4-Aug-18,Indian Museum in Kolkata is one of the best museum in this country. It has got every thing. From ancient coins to Egyptian mummy. some extremely rare pieces of artwork. some rare stuffed and preserved animals. like one eye cat. two headed cat. goat with 8 legs and many more. Must visit for every one.,Aug-18
INDIAN MUSEUM,argha2715,"Kolkata, India",ui_bubble_rating bubble_50,2-Aug-18,The only one place in kolkata as my visit where you can find a lots of heritage things which are keeps here to protect those heritage things.,May-18
"Huge, Brilliant...Devoid of Tech though",NirmalSunkari,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_40,30-Jul-18,"The Museum is brilliant simply cause it has a numerical advantage. Sculpture after sculpture, collection after collection, never cease to amaze you. The Patna museum and Gaya museum will probably have half of what is on display here. The collection of ancient coins is simply superb. 

And therein lies the museum's weakness. It has these in such abundance, that the carelessness and neglect is plainly visible. The museum also lacks any hearing aids or A/C or any other amenities expected of a museum its size",Jun-18
i loved it,vishphoo2231,"Mumbai, India",ui_bubble_rating bubble_50,30-Jul-18,Indian Museum (Jadu Ghar) i just loved it beautiful place it is museum antics are so good worth visiting,Jul-18
My experience at Jadu Ghar,biswajitchaudhuri201,"Kolkata, India",ui_bubble_rating bubble_30,27-Jul-18,I visited many museum in many part of the world . 1st time i visited kolkata mesuem when i was about 5or 6 yrs old . Then after 45 yrs i visited that place . I was quite disappointed as many artifacts are not kept properly . Display is quite poor . This neec to be improved,Oct-17
The Museum with best Art and Paintings,AmolakRattanK,"New Delhi, India",ui_bubble_rating bubble_50,24-Jul-18,"This is the richest place with variety of historical exhibits . But , unfortunately the space is less for display and you can not see everything . 
Governor Amolak Rattan Kohli",Dec-17
Ancient,AMMARHOSSAINL,,ui_bubble_rating bubble_50,23-Jul-18,Place to gain ancient and historical knowledge. Best place for the students related to history and historical movement of India.,Jul-18
memorable,BE D,,ui_bubble_rating bubble_40,23-Jul-18,"its a good place for ur hangout & knowledge. 
its good for time spending with family & loved ones. 
its pretty good to reach & no much puzzled . 
u can all follow me on youtube for technological guidance --> Be DiLLogicaL 
thnx for reading me. 
have a wonderful day",Dec-17
A Place to Gain Knowlwdge,TahsinAlMahi,"Rajshahi City, Bangladesh",ui_bubble_rating bubble_50,23-Jul-18,"In the month of June, I visited Indian Museum, Kolkata. Collections of so many things astonished me. From my visit there, I gained much knowledge about ancient coins, various animals etc.",Jun-18
Indian Museum (Jadu Ghar),Dipprokash S,,ui_bubble_rating bubble_40,14-Jul-18,this the on of best place at kolkata .it too good museum at kolkata .i like this museum. we visit thi museum with my friends,Mar-18
An OK Place to visit!!,shatabdim2018,"Hyderabad, India",ui_bubble_rating bubble_30,11-Jul-18,"Considered to be one of the biggest museum of Asia, its bit disappointing to see its maintenance. Though there are informative boards on every piece, It is not enough to understand the actual history of mankind. There is lot of chaos as in where to go and what to see. No proper signs. No people to guide u. And HIGHLY NOT recommended for elderly people if visiting in summer time. It’s exhausting.",Jun-18
"Improve, Improve, Improve. That is all I can say.",AmitavaGuha,"Bangalore, India",ui_bubble_rating bubble_30,3-Jul-18,"The museum needs a new young knowledgeable administration who has good idea about how museums exhibits and functions in other countries. Definitely, this other country does not include Bangladesh, Nepal or Pakistan, but Germany, Austria, Australia and UK. Having said that, I firmly believe, all museums and ASI controlled sites must bring the ticket price for foreigners as per what locals do pay.",Sep-17
Test of patience,HaimantiC3,,ui_bubble_rating bubble_20,2-Jul-18,"As a student of Indian History I was looking forward to having my children have a wonderful experience in this premier institution. It houses one of the best collections of Gandharva art.The building is a beautiful example of colonial architecture, the oldest museum in Asia. As you enter the museum, you walk into the ancient India gallery where the exhibits can be touched by any visitor, transferring all the oil from their hands. There is no air conditioning, hardly any explanation about the importance of background of the exhibited piece. There is no audio visual component to explain the period of history. There are no self guided tour pamphlets for visitors. My children had no idea about most of the exhibits and we had to Google most of it while standing there. There was dust everywhere, no museum store to buy any mementos. 
I left and and upset about this wasted opportunity to educate young minds. More",Jun-18
History and knowledge,SAROJ8585,,ui_bubble_rating bubble_40,1-Jul-18,"Indian museum is a knowledge hub of indian history.it is a hub of India .it is very good place but to see all the things present there it will take 1 whole day.it is not only a place about indian history but also of many things. It have a wide amount of animal history , human history .it also have dinosaurs egg and many more things.",Aug-17
It is OK,WilliamWrawby,"Brigg, United Kingdom",ui_bubble_rating bubble_30,30-Jun-18,Rather old fashioned by European standards. Mostly archaelogical exhibits. Easy to reach but tourist prices are high by local standards - 500 rupees.,Jun-18
Poor maintenance & so many government negligence.,ChefMoonu,"Kolkata, India",ui_bubble_rating bubble_50,19-Jun-18,Yes!!! the oldest and the largest museum in India today so poor condition and so many government negligence seeing everywhere that museum. Established in 1814 but today museum also going one antic architect.,Mar-18
1814 Museum,rajveer0072016,"Kolkata, India",ui_bubble_rating bubble_40,14-Jun-18,It was founded in 1814.It is one of the oldest museum of India.Huge collections with varieties.So if you visit Kolkata don't forget to visit Jadu Ghar.,May-18
Must visit...has something for everyone,flynisha,"Jodhpur, India",ui_bubble_rating bubble_40,12-Jun-18,This is one of the biggest museums that I have seen.It has various sections with loads of collection.The museum Is educative for kids.one should have sufficient time in hand to visit evey section.loved it..,Jun-18
Best place to visit,himansuadv,"Cuttack, India",ui_bubble_rating bubble_50,10-Jun-18,It was a stunning experience and knowledge oriented. Large collection of antique. Anybody visiting Kolkata must see,Jun-18
A place to take your children to.....,rajarshi2016,"Kolkata, India",ui_bubble_rating bubble_50,5-Jun-18,"Had a day out with my kids at the Indian Museum. This was their 1st visit, and mine after almost 20 years. Must say conditions have improved vastly since I was last there. The children loved it - specially the Egyptian exhibits. All said, a great experience - both for adults and kids.",May-18
Mesmerising!,amitava g,,ui_bubble_rating bubble_40,4-Jun-18,"A must watch for all. The building, the display, the ancient treasure and above all the ambience. Don't miss the Egyptian room.",Dec-17
Indian museum,197chaitalim,,ui_bubble_rating bubble_50,27-May-18,"Another heritage sight in Kolkata, it has preserved worldwide history in mere acres. The curating has been done with sheer perfection!",May-18
Full of Excitement,500subratad,,ui_bubble_rating bubble_50,22-May-18,Nice place to visit with elder and younger members of family and ideal for fruitful time pass. No one feels bore,Jun-17
An oddly mixed experience.,fromagebleu,"Sydney, Australia",ui_bubble_rating bubble_30,21-May-18,"A grand old building that's in need of some love. Some of the exhibits don't seem to have been touched for a century - the taxidermied birds were covered in dust so all appeared to be a uniform shade of sludge, even the parrots. The fish were even worse, depressed looking specimens bearing little resemblance to their real life counterparts. The whale exhibit was closed so we left hoping it had fared better. 
A highlight was an exhibition of the most exquisite miniature paintings which were worth the visit alone. We also loved the textile gallery, again worth the entry fee. 
The odd contrast between the galleries gives this museum a whimsical character so it's definitely worth checking out. More",Apr-18
The biggest and oldest Indian Museum,crittertank,"New Delhi, India",ui_bubble_rating bubble_50,20-May-18,"Only the biggest and oldest museums in the country, Indian Museum dates back to 1800s 
They have everything, from fossils, insects, human evolution, Marines to textiles and paintings. 
They allow cameras but not backpacks but have a cloak room. The textile and Egyptian gallery is a must visit!",May-18
Nice place,Rishav1999,"Kolkata, India",ui_bubble_rating bubble_50,19-May-18,"It's a place where u can find all the antique things. It's the Asia's largest museum located at park street,kolkata.. everyone should visit here once..",Jul-17
A sunday afternoon trip with family,Kaushik G,,ui_bubble_rating bubble_30,11-May-18,"Heard a lot about the museum but was disapointed with the quality of display. Except the Egypt Gallery, rest are very normal and I have visited much better museum like Salar Jung in India and others abroad.",Mar-18
Good collection need to be maintained,BOOPATHIRAJAKUMAR,"Chennai, India",ui_bubble_rating bubble_40,10-May-18,"My first visit to Kolkata city. Planned to visit Indian Museum as I heard that it has very good collection. The museum is located in the main area of the city and visit was excellent. Had various collections , rather say treasures from the past. Informative and good. Enjoyed the visit. Excellent building . However i was able to notice following things such as cleanliness is totally neglected in the premises. The stairs were full of dirt and droppings of birds and unclean. Also inside the museum the unwanted and dismantled items are not cleared from the exhibit area giving an awkward and unpleasant look. Also foul smell is present in few place.Also ventilation is poor in most of the areas which will definitely causes sweating for the visitors.The stairs were too high which will be difficult for aged people to climb. Need to provide alternate arrange like lift if possible. Housekeeping and cleanliness and ventilation need to be improved to enjoy the greater experience.The open area in the midst is a good place to relax after the visit. More",Apr-18
Knowledge Bank,Riaz A,"Dhaka City, Bangladesh",ui_bubble_rating bubble_40,8-May-18,So many things and so many information. It a big museum. Very informative. I enjoyed to visit the coin collection. Wish i had those coins.,Apr-18
Sunday afternoon visit,johnlW9586EL,"Edgewater, New Jersey",ui_bubble_rating bubble_50,29-Apr-18,We enjoyed the visit. It is a hot place. The archeological relics from India include some extremely cool stone carved panels and figures. We were happy we went to this one. That gallery was the most impressive. Some were not impressive at all and some we did not even go into because of the crowd. Well worth the price of admission.,Apr-18
Good Place for Kids!!,sonamb754,"Bengaluru, India",ui_bubble_rating bubble_40,25-Apr-18,"You have collection of coins, ancient statues, birds and animal from across the globe. You will get to see about the human evolution",Mar-18
Needs to modernize desperately,Sandeeproy74,"Kolkata, India",ui_bubble_rating bubble_30,23-Apr-18,"While it is the oldest and the largest museum in India, it desprately needs to modernise. most of the item catalogs looks like pre-independence or atleast 40 years old. Except the coin and the paintings and textile, all others screams of lack of information and maintenance. some of the exhibits are closed due to maintenance work which has been going on for almost an year. This can be a great experience but lack of proper information, proper display tends to make your visit very dull.",Apr-18
Disappointing maintenance,ankit24388,"New Delhi, India",ui_bubble_rating bubble_30,21-Apr-18,The museum boasts a huge collection of artifacts paintings and fossils but the way they are presented is dismal. The general housekeeping is poor and needs to be looked at. This however is a mecca for any history lover. No ACs only ceiling fans and they are also sparse. Ticket pricing is nominal,Apr-18
