title,username,location,rating,review_date,review_text,experience
Travel down history,AnanyaMitra,"Kolkata, India",ui_bubble_rating bubble_50,16-Jan-19,"The very first thing that catches your eyes the moment you step in , is the lush green surroundings. In the heart of the bustling Kolkata traffic, office goers hurriedly crossing over, there lies a place completely enveloped in serenity. The South Park Street cemetery situated few yards from the junction of Park Street & Mallick bazar, along the stretch of AJC Bose Road is a must visit if you want a brief respite from your busy schedule. A perfect blend of green nature, soundless moments amidst tombs mostly belonging to the period of 1700 ~ 1800 AD. Yiu will hold on to memories of family members lying side by side , resting in eternal peace. More",Dec-18
"Quiet,peaceful and historic.",ritwik b,"Kolkata, India",ui_bubble_rating bubble_50,10-Jan-19,Worth the 20 rupees(50 with camera) entry fee. Try to visit on weekdays to avoid people as much as possible. The true essence of the place lies in it's seclusion.,Jan-19
One of the oldest burial places of Christian,AmolakRattanK,"New Delhi, India",ui_bubble_rating bubble_40,30-Dec-18,"When you go around, you come across graves of many British who died after achieving eminence. You pay homage to some of the braves. 
Governor Amolak Rattan Kohli",Dec-18
Very Nice Cemetery,sucharitadaslbc1,"Kolkata, India",ui_bubble_rating bubble_40,12-Dec-18,"This is a very good cemetery,situated in Kolkata. It is a very good place to visit with friends or family.",Jan-18
non-church cemeteries,shaikharifadi1459,"Kolkata, India",ui_bubble_rating bubble_50,6-Dec-18,Park Street Cemetery was one of the earliest non-church cemeteries.The memorials are almost all architecturally imposing and replete with classical details and sculptures,Mar-18
Interesting Place To Visit But Could Be Better,Marianneford,"London, United Kingdom",ui_bubble_rating bubble_30,3-Dec-18,"The cemetery is very well maintained, whilst also retaining a slightly over-grown natural feel. I stayed for under an hour and found it an interesting place to walk but feel some more information about the history of the place and the people buried there would have enhanced the experience. There is an info board when you first arrive but it is dense paragraphs and very hard to read.",Dec-18
Hidden Gem in middle of the city - Indiana Jones Feeling,Darmstadt98,Darmstadt,ui_bubble_rating bubble_50,22-Nov-18,We have visited this cemetery already twice and both times it was a fascinating visit. It is an old british cemetery that they somehow maintain but nature takes room so it looks like in an Indiana Jones Movie. Must Do in Kolkata.,Nov-18
Cemetary,Janecharlotte2015,"London, United Kingdom",ui_bubble_rating bubble_50,16-Nov-18,"If you love history and wandering around cemeteries don’t miss this. Really fascinating. I took a taxi to the Cemetary you can buy a guide book at the entrance, you need to check opening hours.",Nov-18
"Beautiful light, an oasis of calm",KrispyPlymouth,Plymouth,ui_bubble_rating bubble_50,5-Nov-18,"Spent about 39 minutes here, wish it had been longer. The light coming through the trees is beautiful. The groundsmen do a fantastic job of maintaining the graves but still allow a feeling of peace and undisturbed nature to prevail. I got some lovely photos here, not only of sunbeams and memorials but also cute little ground squirrels. As we left we were entertained by a local dog howling in unison with the call to prayers.",Oct-18
Worth seeing,Paulellwood,"Cambridge, United Kingdom",ui_bubble_rating bubble_30,13-Oct-18,An interesting place to visit and to see the tombs of the various British people of significance in India during the time of the East India company,Oct-18
Have to See it to Believe It!,Geralyn H,"New Delhi, India",ui_bubble_rating bubble_50,16-Aug-18,"We had a private tour of the cemetery with Heritage Walks Calcutta. The tombs chosen and stories told were varied and fascinating. The place is decaying--being reclaimed by vegetation--but that is part of its ""charm"". The trees were lush and verdant, the moss prolific. My husband found it quite photogenic. I found it very atmospheric. Seeing the graves helped to imagine the Calcutta of the 19th century.",Aug-18
Another World in Kolkata,NiladriR3,"Kolkata, India",ui_bubble_rating bubble_50,13-Aug-18,"You will surely surprised when you visit this place,you feel that you will back in 17 AD with a time machine.Must see place in Kolkata if you love history.",Jul-18
Cemetery a must see,prinzs1,"Phoenixville, Pennsylvania",ui_bubble_rating bubble_50,6-Aug-18,"this place is valuable to view, stop and read what each tombstone might tell you about the history of the deceased .. so many, so young and such diff architecture for the stones .. amazing so many of them in good condition and as you walk along you find that it is a place where people come to light candles even in the day time",Nov-17
Could be wonderful with some investment and even now a Must to See,John T,"Jodhpur, India",ui_bubble_rating bubble_50,4-Aug-18,The most interesting place we visited and I highly recommend. They should charge more for entrance fee and use the money for restoration esp the epitaphs and verbiage on the tombs.,Aug-18
Eerie kinda place,Belasheshe,,ui_bubble_rating bubble_40,31-Jul-18,"In Park Street, this place can be visited for an hour so. Amidst canopy and slice of history, the ambiance is more to be felt than to be seen.",Dec-17
its amazing.,BE D,,ui_bubble_rating bubble_40,23-Jul-18,"its the place for photo shoot. 
i went there while i studied in my college & went the last day of 2014 year . 
good place for hangout & picnic. 
we went there with our gang of college.& little bit scary in place which i heard from the guard & mouth to mouth & for that in the afternoon there is no entry. 
thnx for reading me. 
Plz follow me on youtube -> Be DiLLogicaL. 
Have a great day.",Aug-17
Full of Memory,AMMARHOSSAINL,,ui_bubble_rating bubble_50,23-Jul-18,This cemetery has a large number of trances here. All renowned peoples of kolkata and near are lying here.,Jul-18
a stop back in time,Laurie M,,ui_bubble_rating bubble_50,18-Jun-18,"we stopped here to have a tiny respite. there is a fee to get in. we were surprised by the history, some navy captains laid to rest with anchor headstones, that kind of thing.",Jun-18
Gorosthaney Shabdhan,rajarshi2016,"Kolkata, India",ui_bubble_rating bubble_50,22-May-18,"Was there on a rainy day - the caretaker at the entrance asked us to be on the look out for snakes. Had read Satyajit Ray's Feluda book umpteen times earlier - but thsi was really about being Shabdhan (careful) in the Gorosthan (cemetery). I was accompanying a friend of mine who was visiting Calcutta. He has a special place in his heart for a certain Henry Loius Vivian Derozio - poet, teacher, educator, radical & free thinker - all this before he so tragically died of cholera at the age of 22. We managed to locate his grave & just stood there in silence, thinking about the man who started the Young Bengal movement at the age of 17, brought about social reform and inspired so many young Bengali youth to open themselves to free thought. My country in the days of glory past.................alas, where is that glory now??????????/ More",Apr-18
A very good tour,kaushikb0se,"Kolkata, India",ui_bubble_rating bubble_50,22-May-18,This is a very informative tour. Dr. Neogi (the tour leader) has done excellent research. My recommendation is of the highest order.,May-18
Quiet Place in the Middle of the City,PuckPasha,"Doha, Qatar",ui_bubble_rating bubble_40,29-Apr-18,"Resting place of famous and mot so famous British and foreign people who once lived in Kolkata. Beautiful trees, large mausoleums and moving epitaphs.",Mar-18
If you want some time apart from the busy noisy city this is the place,Avishek C,"Kolkata, India",ui_bubble_rating bubble_50,12-Apr-18,Its an old cemetery now not in use. It use to be a christian cemetery of Kolkata where most of the bodies are of anglo indians or the british people who came to Kolkata. This place is a proper secluded place to stay away from the noises of the city. hjere you can find the you in yourself.,Nov-17
1767 cemetery,rajveer0072016,"Kolkata, India",ui_bubble_rating bubble_40,29-Mar-18,It is an old and famous cemetery of Park Street Kolkata.Huge and peaceful area surrounded by trees.Many well known were burried here.It is a heritage side.,Mar-18
South Park Street Cemetery,rathod2017,"Bharuch, India",ui_bubble_rating bubble_50,27-Mar-18,this is one kind of park street contains with natural beauty. visited this place in morning time. peaceful atmosphere,Dec-17
Relaxing place,Sherpa739699,,ui_bubble_rating bubble_30,22-Mar-18,This is just a park street which contains some natural beauty and it gives a certain pleasure when we visit this street. I went on morning to this park street. It is very peaceful.,Mar-18
Haunting beauty,TargaTripper,,ui_bubble_rating bubble_50,19-Mar-18,"Beautiful location and so very peaceful. A peaceful oasis in the centre of the city. Many of the mausoleums have signs to say that they are endangered due to tree roots. Lovely location, straight out of a film set like Jungle Book. In the early morning with the soft light it was very ethereal.",Feb-18
Refreshing in the city and full of peace,Jo S,Cirencester,ui_bubble_rating bubble_50,17-Mar-18,Not our usual thing to visit a cemetry on a trip to India but so pleased we did. How moving the peoples names so young. Seemed to be British who were part of East India Company and then succumbed no doubt to illness. Huge mausuleums . Beautifully kept with a real sense of history.,Mar-18
An extraordinary experience both poignant and uplifting,Doctorichard,"Basingstoke, United Kingdom",ui_bubble_rating bubble_50,9-Mar-18,"Thanks to the efforts of volunteers over the past 40 years this remarkable monument survives. Thousands of large mausoleums bear witness to the personal wealth of European (mostly British) travellers in the 18th and 19th century who made Calcutta a home far from home. Many died young, very many only in their 20s, but the tributes recorded are both touching and remarkable for the ambition they represent. We enjoyed a couple of hours picking through this little oasis of quiet and times past. Thoroughly recommended if you enjoy a bit of history and personal tales.",Mar-18
Fascinating,Thornpilot,"Bristol, United Kingdom",ui_bubble_rating bubble_40,8-Mar-18,"Interesting place, though it does not warrant spending more than hour here. moving to see how old some of the memorials/graves are",Feb-18
"Another not to miss - delightful, peaceful and moving",aghickie,"Greater London, United Kingdom",ui_bubble_rating bubble_50,8-Mar-18,"On busy Park Street and then you turn in to peace and quiet and interest. The tombs (mostly 18th and 19th century) are beautiful, majestic and magnificent, the epitaphs moving and the script a graphic delight. Take a picnic if you so wish.",Feb-18
Job Charnock,Sounakfoodie,"Kolkata, India",ui_bubble_rating bubble_50,28-Feb-18,"The person who founded the city Kolkata(Calcutta) lies in rest in Peace. Apart from that Henry Louis Vivian Derozio's remains are here. this place gives us the touch of history and nostalgia, the stories we have heard about the great humans, few of them lying here and nostalgia as we walk down the line so greenery and peaceful. Somehow we realize that end is there for every one of us but it is not that sad and bad. Another reason to be in love with this place is feluda(Bengali will understand).",Mar-17
Photowalk,PoojaS2318,"Kolkata, India",ui_bubble_rating bubble_30,28-Feb-18,This is a beautiful cemetery. One can go for a walk to this place and also get a photoshoot done at the same time. But steer clear of the ghosts.,Feb-18
Needs Care,gargi28,"Navi Mumbai, India",ui_bubble_rating bubble_30,27-Feb-18,"Considering how old this place is & the graves date back to the 1800s, its not maintained well at all. I believe there are plans for its upkeep. That would be most welcoming. This could be turned into an amazing place.",Feb-18
Very oldest cemetery,neha763,,ui_bubble_rating bubble_50,27-Feb-18,This south park street cemetery is very old and very interesting point to see. Entry fees is just Rs 70. Very nice visit.,Feb-18
A glimpse of history,NswAustraliaDidi,NSW AUSTRALIA,ui_bubble_rating bubble_30,25-Feb-18,"British burial ground, of obviously very wealthy people if the size and elaborate design of the mausoleums are an indication. Well looked after with many plants and trees.",Feb-18
A historical treasure,PranaAustralia,Australia,ui_bubble_rating bubble_50,21-Feb-18,"This was one of the more interesting places I visited in Kolkata. It is not a fixture on the tourist circuit. Located on the fashionable Park Street, the entrance to the Cemetery is so nondescript that it is easy to miss it. Once inside, the visitor is transported to a different era. There are numerous mausoleums and they are like the pages of a history book. The stories of individuals making requisite reading and tell us of lives that form the fibres of the tapestry that is India. Many of the structures are in a state of repair and will probably be destroyed by the assails of the weather or the roots of the vegetation that abounds the cemetery. The spot is serene and it is not difficult to spend an hour or two in the quiet surroundings of the cemetery. The architecture of the mausoleums ranges from simple structures to elaborate European designs. A few have incorporated elements of Indian designs (e.g. Kalinga). This place is definitely worth a visit. More",Jan-18
Well worth a visit,AnthonyD2402,,ui_bubble_rating bubble_50,10-Feb-18,This place is very interesting - the graves of the people of the East India Company and others mostly British and most of whom died young. Not just 'a grave' some of these are huge mausoleum type structures. The place is well maintained and good for a hour or so. Definitely worth a visit. Small R50 entry fee.,Feb-18
An Architectural and Historical Curiosity,Eric G,"Yerevan, Armenia",ui_bubble_rating bubble_50,31-Jan-18,"An old British cemetery with non-British characteristics and strangely with no crosses around. This is an interesting place to visit, that required half an hour.",Jan-18
Great,roysons,,ui_bubble_rating bubble_40,30-Jan-18,South Park Street Cemetery in Kolkata is one of the earliest non-church cemeteries in the world. Good,Jan-18
Fascinating piece of history,rwaldstein,"Minneapolis, Minnesota",ui_bubble_rating bubble_50,28-Jan-18,This is a very fascinating place to visit that will teach you a lot about the history of Calcutta. The grounds are hauntingly beautiful and the graves a peek into the lives of those who came to live here. It's well worth a short visit.,Jan-18
Hard to find and still in use!,Sophie M,,ui_bubble_rating bubble_30,4-Jan-18,"Don't go out of your way to visit the South Park Street Cemetery unless you are really into cemeteries! The entrance can be a little tough to find, it is across from the Institute of Neuroscience. I was also under the impression that the cemetery was no longer in use - not true, it is an active cemetery and we walked into a funeral.",Dec-17
It can be a starting point for tour in Kolkata,ShashankaSaadi,"Dhaka City, Bangladesh",ui_bubble_rating bubble_50,2-Jan-18,"This is an ancient cemetery dated back to 1700 centuries. It was closed around mid-1800 century. Nice and quite place to spend few hours, know the patterns of first inhabitants of Kolkata when it was growing a town. I liked it.",Dec-17
Yet another hidden gem,Famrave,"Bristol, United Kingdom",ui_bubble_rating bubble_50,24-Dec-17,Although this is mentioned in most guide books - it can be very easily missed - but do not do so - it is comparable to the great cemeteries in Paris and in Glasgow - the vast tombs are overwhelming as are the poignant inscriptions to many very young people who never left India. It is now closed at night - apparently the tourists were disturbing the ghosts!!!,Nov-17
Nice surprise,Radrk734,"Ann Arbor, Michigan",ui_bubble_rating bubble_40,8-Dec-17,A fellow I met on the street recommended visiting. I enjoyed reading the tombstones and taming photos. The cemetery has unique lighting filtering,Dec-17
Atmospheric and poignant,RPHWoking,"Woking, United Kingdom",ui_bubble_rating bubble_50,30-Nov-17,"What an interesting historical site to visit right next to the hustle and bustle where you can walk around in piece and quiet spending as much time as you like reading the memorial inscriptions and getting a feel for those that created Calcutta. 
We arrived early in the morning when the light was perfect for photos.",Nov-17
Ghost,SOUMENJANA,,ui_bubble_rating bubble_30,29-Nov-17,Naturally it is a cemetry. All time open. This is more then 150 years old. If you love lonely place you may go.,Nov-17
Serene experience walking through this place,AnkurPankur,"Pune, India",ui_bubble_rating bubble_40,8-Nov-17,"The location of this place is on the famous & busy Park Street. It's ticketed and quite well-maintained (from a tourist point of view). 

It was a serene and somewhat peaceful experience walking through this place. It's an old cemetery, so you expect to feel spooked or little fuzzy (it's supposed to be one of the most haunted places in India), but during the day, the illusion is broken by the many visitors, a few couples trying to steal some private time and the tall modern buildings on the horizon of this place. We kept reading many of the epitaphs, surprised to find that so many those buried here died very young. There were even whole families buried together, some who died within a span of few months or years. There must be so many stories here to tell. 

There are a few tombs of note - the one of Hindoo Stuart (adorned with many Hindu deities) and Sir William Jones (probably the biggest tomb), the great philologist who ""discovered"" the link between Indian and European languages. More",Oct-17
A unique glimpse into the Raj,DaleLee1954,"Patan (Lalitpur), Nepal",ui_bubble_rating bubble_50,6-Nov-17,I first visited the Park Street Cemetery back in 1979 - then in a dilapidated state. My last visit was 20 years ago. In many ways the cemetery is like walking into a living history book - a unique glimpse into the East India Company & the Raj in India. I know now that I am ‘old’ - given the age-of-death written on many of the tombstones. An excellent visit in all regards.,Nov-17
Another slice of history - set in stone,John L,"London, United Kingdom",ui_bubble_rating bubble_40,4-Nov-17,"Also known as The Great Cemetery of Asia - the resting place of two centuries' worth of worthies from the time of British India. Partially restored, but many of the epitaphs are difficult to read, which is sad. The stone masons seemed to have vied with each other to have produced ever bigger and better monuments, resulting only in uniformity. Savour for an hour or so, but beware the mosquitos (dengue?) at dusk. Also a meeting place for young lovers.",Oct-17
Interesting to some,David A,"Greater Sydney, Australia",ui_bubble_rating bubble_20,26-Oct-17,This is a very ancient cemetery with little interest to most people. Not recommended when there is much more to explore and enjoy in this fascinating City,Oct-17
British Cemetery,fancynancynator,,ui_bubble_rating bubble_50,19-Oct-17,I was given a tour of this cemetery by the guide I hired from the university to show me the architectural sights of Calcutta. It is elegiac and evocative and a must see in my favorite Indian city.,Dec-16
Believe it or not its a heritage site!!,JharnaS10,"Mumbai, India",ui_bubble_rating bubble_40,17-Oct-17,"Its curiosity and love for poetry and Literature which attracted me towards this burial ground.Located near Park street now probably called Mother Teresa Sarani, this is the resting place of Henry Louis Vivian Derozio, Michael Madhusudan Dutt to name just a few great stalwarts!!!",Aug-17
Shady green and history,GreenInsights,"Perth, Australia",ui_bubble_rating bubble_50,30-Sep-17,Plenty of photo opportunities in this quiet space that remembers the people who were able to have monuments set up that keep their names in the story of Calcutta. Be careful on the moss covered pathways,Sep-17
Valley of the dead,Kaniz K,"Dhaka City, Bangladesh",ui_bubble_rating bubble_40,22-Sep-17,"A very serene and peaceful cemetery in the heart of Kolkata. The dead souls of the past are lying in this place. The cool damp place, with mosses over the tombs give a feeling of the past history. People died in the years of 1740, 1800 are all buried here. The plaques on the tomb show the details of the person buried. The tombs are of different style, structure, design. People from different continents are sleeping here. 
The tickets with camera is Rs 50 and without camera Rs 30. It is located on Park Street. Parking is difficult. Our hired taxi was parked elsewhere and we called him with our mobile. More",Sep-17
Dead good this!,gizago,"Chester, United Kingdom",ui_bubble_rating bubble_50,27-Aug-17,"You simply can't help falling in love with this place! The jolly gardeners whistling as they tend to graves. The many dogs sleeping on what may well have been their opmasters graves. The blackbirds hovering spookily around one specific grave. 

A great place to while away a humid afternoon!",Aug-17
The oldest cemetery,AnamikaK52,,ui_bubble_rating bubble_50,18-Aug-17,"With the graves of some of the most acknowledged Englishmen ruling the city during British rule, you can get awestruck by the structures beautifully preserved. Walk the pure calmness of the place as it feels a complete solitary place cut off from the outside world.",May-17
Serene,Lone_wolf99,,ui_bubble_rating bubble_40,18-Aug-17,This is a humbling experience as you will be among numerous graves. Some graves are more than a century old and have ornate designs on the stones. Architecture is wonderful.,Aug-17
Calm & Serene,HwenTsang,"Kolkata, India",ui_bubble_rating bubble_40,12-Jul-17,"Place where one feels humbled at reflective at the sight of the tombs and epitaphs of the past...there are many names engraved in stone and marble by their loved ones who are now probably no more too....calm and serene atmosphere...lots of trees and no miscreants or mischievous people...a few trickle in sometimes to lay flowers or light candles...the great satyajit ray had written a detective book of fiction titled ""gorosthane shabdhan"" (beware in the cemetery) in bengali based on this place",Nov-16
The legacy lives on,1matkustaa,"Kerala, India",ui_bubble_rating bubble_30,7-Jul-17,"A place that brings some silence and a place to pay tribute to some the residents here, for a traveller a place tells us that a simple ending for all of us",Apr-17
New experience,mkiranjit,"Kuala Lumpur, Malaysia",ui_bubble_rating bubble_40,6-Jul-17,"I first though twice about visiting this place as it was a cemetery ground but upon reaching the area, it was a good experience.The architecture was simply amazing.",May-17
"If you love 19th C cemeteries, you'll love this one",nancystoddart,"Los Angeles, California",ui_bubble_rating bubble_50,5-Jul-17,"I engaged a local architectural historian for my tour around 19th C Calcutta. He was delightful. We saw all the great buildings from when Calcutta was the capital of India. There are bookstores and tea rooms, It's my favorite Indian city. I've been a few times. It always remains the same.",Aug-16
Visit in friends,Sanjit C,,ui_bubble_rating bubble_50,25-Jun-17,South park street chemetery is located on mother teresa sarani kolkata.the road used to be called park street.and prior to that burial ground road.,Jun-17
where the history is buried,debjaniPaul,"Kolkata, India",ui_bubble_rating bubble_50,19-Jun-17,"this is one of those places which talk silently of the history of this city. places at the heart of the city , on park Street , this cemetery is no more active as it was full a long time back. the architecture , the tombs, the rows and alleys all shout out a colonial era which the city has forgotten long back. specially good for history lovers !",Mar-17
Romancing with the dead with a piece of history,Sumana-Sumitro,"Vadodara, India",ui_bubble_rating bubble_50,6-Jun-17,"This is not a must-see in the list of visitors to Kolkata or even probably for people staying in Kolkata. If one is interested to spend some time travelling back in time or is interested in photography or loves history or archaeology & architecture or at least wants to spend some time in solitude - this is the place to be. An oasis in the middle of the bustling city. Entry from the Mallik Bazar - AJC Boase Road Crossing. Entry fees INR 50 with camera, INR 20 without camera. 
This is indeed old, opened in 1767 and closed in 1790. And in the span of these 23/24 years lots of foreigners were buried here - mostly British. 
It is claimed that there are around 1700 tombs. More",May-17
Serene and charming!,Indrani S,"Kolkata, India",ui_bubble_rating bubble_50,7-May-17,Perfect for peace lovers this tourist attraction is full of greenery amidst the city of Kolkata! A lovey place full of positive energy to enjoy calmness and peace. Friends can visit as well. Take beautiful pictures of the old tombs of the British era! However they donot allow cameras. So you can only take pictures with cellphones. The old tombs and the greenery is mesmerizing.,Jan-17
Good place,kumarjit d,"Kolkata, India",ui_bubble_rating bubble_50,4-May-17,"There is a place at the backside where you can get a glimpse of the graves of the Martyrs from the British era. 
It's a nice place to just roam and experience the peaceful nature.",Jun-16
Quiet stroll,KCezan,B'lore,ui_bubble_rating bubble_40,23-Apr-17,"when you get tired of the hustle & bustle of park street, take a quiet stroll here. 
There is certain charm in this cemetery, sights & feel of a bygone era although couples being overly affectionate amid the graves ruins the mood.",Feb-17
Colonial Nostalgia,satnam2015,"Kolkata, India",ui_bubble_rating bubble_50,22-Apr-17,To savour the reminiscences of the bygone colonial era. The best and most quiet cemetery located in Central Calcutta.,Jul-16
Walking down the past!,SarbaS1,,ui_bubble_rating bubble_40,20-Apr-17,If you a person who can feel the thrill in calmness then this is certainly the place for you. Entry is free. Photography is prohibited but that is only in official boards if you know what i meant. Its a place which has so much beauty in oldness. The place has narrow lanes surrounding graves all over. Its such a peaceful place being picturesque in its own way. The graves have so many variations in its build. It would also be chilling to experience so much of people lying surrounding you. Reading epitahs would also provide you about the time zones. One can also spend some time sitting on the grounds in it. Definitely recommended for visiting. More,Jan-17
Worth a visit while on Park Street,michaelbT7411CS,"Edinburgh, United Kingdom",ui_bubble_rating bubble_40,17-Apr-17,"This cemetery is worth visiting if you are in the area. It is a well maintained, peaceful and very picturesque jewel among the hustle and bustle of central Kolkata. This place is full of collonial-era graves. You can also take pictures.",Apr-17
Amazing place,ellentravels,key west and new york,ui_bubble_rating bubble_50,16-Apr-17,"A cemetery of British subjects who ruled Kolkata and later most of India. These are the largest monuments of any cemetary I've seen, especially considering that most of them honor only one person, not a family. Interesting to read the epitaphs. Quiet well-maintained unique place.",Mar-17
Best Street Cemetery,Kunja Bihari M,"Varanasi, India",ui_bubble_rating bubble_50,10-Apr-17,South Park Street Cemetery is one of the best and biggest cemetery in the area. Awesome with local groups. Food availanle.,Feb-17
Such an amazing interesting place,Nadinefiveacreview,England,ui_bubble_rating bubble_50,9-Apr-17,"This is definitely a must visit place, if on Park Street, so much history, well kept and very beautiful, a photographers paradise.",Feb-17
A Cemetery With Victorian Charm!,RaghuRajMurmu,"Jamshedpur, India",ui_bubble_rating bubble_50,9-Apr-17,"Situated after the Park Street, you need to make an entry in the 'Visitor's Register' at the entrance, this allows you to spend around two hours in the premises without any hassle. However, no one checks if you have spent more than two hours there or less. 

You may have to take permission for commercial photography or videography from the managing authority's office at the entrance. 

Now the best part, this cemetery hosts some celebrities of the British East India Company as well as their high-rank officers and soldiers. Most of the latter died due to the infection that they had due to the injuries that they sustained while fighting the Pahariya & Santals. The numerous 200 years old monuments and graves are more or less in a good condition, which also reflects the taste as well as architecturally superior designs of that era. 

A must see, while roaming around in the vicinity! More",May-16
A calm oasis,magnumauthor,"London, United Kingdom",ui_bubble_rating bubble_50,8-Apr-17,"Set on South Park Street, this a calm oasis in what is a blaring loud junction of streets in Kolkata. It's worth taking the time to inspect the monuments which are set in manicured grounds full of Mango trees. The graves date back to the 1600's and is a very important historical site of this city.",Apr-17
A lovely little oasis,Elizabeth J,,ui_bubble_rating bubble_40,4-Apr-17,"This cemetery is one of the most interesting I've been to. I could compare it to Père Lachaise Cemetery in Paris, but it's just way smaller. 

The architecture of the tombs varies from style to style, and it's very interesting to walk amongst them and just admire the structure, even if the details of the person has been eroded. 

Other reviews complain about the state of the stone tombs and the pathways being rocky and unpleasant to walk on. Whilst I agree that some of the pathways seem a little neglected, you have to take into consideration how old some of the tombstones are, and that it's just normal for them to degrade. I also did see maintenance work underway. 

My only issue is that the price for a person without a camera is 20rs, and a person with a camera is 50rs. Although we didn't intend to take photos we let slip that we had a camera in one of our bags and even though we explained that we didn't intend to take photos the lady said ""You'll still have to pay 50rs."" Which I didn't find very satisfactory. 

Other than the camera fee, it was a serene visit, and a lovely break from the bustling roads and pathways of Kolkata. More",Apr-17
A very atmospheric place,jjaf,HK,ui_bubble_rating bubble_50,4-Apr-17,"Open on a few years, already an overspil from the previous cemetery, so most of the graves and monuments are 200 years old. Some famous people and a lot of sad inscriptions. The community must has spent a lot of time and money raising monuments to departed friends. A lovely cool garden atmosphere and a relaxing place to wander around.",Mar-17
cool and full of old world atmosphere,lesleysaxmundhamUK,saxmundham uk,ui_bubble_rating bubble_40,31-Mar-17,"I walked here, alone, from the Hotel Niharika. Early in the morning its a bit of an oasis from the city noise and stacked with crumbling colonial charm. Reading tombstones is both sad and slightly shameful of our imperial past.",Oct-16
Historic place,Suvarghya,"Kolkata, India",ui_bubble_rating bubble_40,23-Mar-17,"This place has a lot of history attached to it. You can spend some time, enjoying the silent and spooky environment.",Apr-16
