title,username,location,rating,review_date,review_text,experience
This is a great place,OliverObrien,,ui_bubble_rating bubble_50,30-Jan-19,This place is a great place for visit in Kolata. This place is situated in a well-connected locality. You can also find many other attractions around this. A good religious place that carries the ancient symbols and many histories.,Dec-18
Great architecture of kolkata,BhaskarBanerjee007,"Barasat, India",ui_bubble_rating bubble_50,17-Jan-19,St. Paul's Cathedral of Kolkata is the biggest church of Kolkata.one can go there by dropping in Maidan Metro Station. The architecture is very old and royal.a must visit place in KOLKATA.,Jan-19
gigantic,AYUB J,"Kolkata, India",ui_bubble_rating bubble_40,7-Jan-19,a huge building which is very very old.the design n architecture is worth seeing.a landmark of kolkata.do visit.,Jul-18
Good Church,gastronaut_11,"Perth, United Kingdom",ui_bubble_rating bubble_30,31-Dec-18,A spot on the tourist trail. Anglican Church in a nice setting. Interesting history. Not overwhelmed.,Dec-18
Moving,Michael L,"Martigny, Switzerland",ui_bubble_rating bubble_40,29-Dec-18,Many wall plaques to commemorate fallen soldiers all over and in particular a whole wall dedicated to administrators who had been killed in Assam.,Nov-18
Massive and stunning architecture!,MohitHanda10,"Pune, India",ui_bubble_rating bubble_50,28-Dec-18,"Went on Christmas Eve, hence didn’t get chance to completely visit the cathedral but it must be one of the most beautiful cathedral in our country. Location is also very premium making it worth a visit. 
Well maintained and decorated for Christmas !",Dec-18
Historical Church,SSMP_10,West Bengal,ui_bubble_rating bubble_50,26-Dec-18,"This is one of the oldest and historical church of Eastern India. Beautiful construction, lot of space and it is in the heart of city. For those visiting Kolkata as a tourist, it can be a very good attraction.",Dec-18
Big church in city of Joy,PriyaM857,"Bengaluru, India",ui_bubble_rating bubble_40,23-Dec-18,St Pauls cathedral is very popular in city of Joy. The area surrounding the cathedral is named after it. Its must visit for first timers to Kolkata.,Nov-18
Historical Church in need of funds for proper maintenance,Firdosh M,,ui_bubble_rating bubble_30,19-Dec-18,Such a glorious past but alas this church is not maintained anywhere near churches all around the World. Probably it may be in need of funds or is being neglected by the Diocese.,Dec-18
Awesome windows,KTS_trip,UK,ui_bubble_rating bubble_50,11-Dec-18,"If you love art and Burne-Jones you have to go here. Time it for the end of a Sunday service and you'll hear beautiful singing or a sermon and be warmly welcomed by the congregation. The two windows are just beautiful. No pictures allowed so you have to go see, The colours of cobalt blue, deep sage green and burnt orange associated with pre-raphaelite art are beautiful.",Nov-18
Quite getaway,TanujaNR,"Kolkata, India",ui_bubble_rating bubble_50,10-Dec-18,Spend some quite time with yourself here at this cathedral. Must visit for all when in Kolkata. Located in heart of city easy to locate.,Mar-18
St. Paul's Cathedral of Kolkata,Soumyajit S,"Kolkata, India",ui_bubble_rating bubble_50,6-Dec-18,St. Paul's Cathedral is the biggest church of Kolkata. It is located on the Cathedral Avenue near Maidan Metro Station. People in thousand visit this place on the Christmas to seek blessings from Jesus. Chief Minister of Bengal honorable Mamata Banerjee visits the church on Christmas eve to watch the proceedings of the grand festival. It is beautifully decorated in the winter months. People visiting Calcutta in winter months must visit this church to watch the decorations.,Dec-18
Unique Cathedral,JKPImageFusion,"Los Angeles, California",ui_bubble_rating bubble_40,30-Nov-18,This large decaying cathedral isn't quit the typical design (in any category) I believe it would be considered Gothic revival but it is missing many of the common features. It has a large iron span roof and unusual shape. Interesting space with lots of history.,Nov-18
Average place to visit,simonalamona,"Guadalajara, Mexico",ui_bubble_rating bubble_30,27-Nov-18,"Personally I would say you do not come to India to see western stuff. However, this city has a big western heritage and this is a good place to witness it. Since it is in the Victoria Memorial area, it's worth a quick stop to learn about the british past and the religious background imported from Euorpe to understand India as it is.",Nov-18
Landmark and Architecture,Bhaskar_10,"New Delhi, India",ui_bubble_rating bubble_50,25-Nov-18,"Visited on 6th November 2018 along with family 

This place is across the street to Victoria's Memorial. Easy to reach, this is a place to visit both for religious and tourist attraction. 

Quite, clean and well kept gardens make this a must visit when in Kolkata.",Nov-18
Beautiful church,Indira2011,,ui_bubble_rating bubble_40,11-Nov-18,"At a walking distance from the Planetarium, was here to see the cathedral. It is in a big compound and the church itself is big. There is beautiful Belgian windows to see and there is seating place for many to sit and pray. 
Also visited the carnival happening on the cathedral grounds. Overall nice.",Nov-18
Gorgeous,rohanpillai1,"New Delhi, India",ui_bubble_rating bubble_50,11-Nov-18,"The structure is magnificent. Makes you wonder how they must have built it during those times. Inside, it is very peaceful. Located right next to Victoria Memorial, it can be accessed easily by road or tram.",Nov-18
Churches are always worth visiting,avimanyub,"Warsaw, Poland",ui_bubble_rating bubble_50,21-Oct-18,One of the mandatory places to visit during christmas. A magnificent british era building standing proud at the heart of kolkata,Oct-18
Beautiful building,Tobias B,,ui_bubble_rating bubble_30,18-Oct-18,It is a beautiful cathedral and must visit for any tourist.A little disappointing that one was not allowed to take pictures inside.,Oct-18
Impressive Church,petegeary2018,"Sunshine Coast, Australia",ui_bubble_rating bubble_50,10-Oct-18,"Big but stained outside, great stained glass windows inside. No photos inside. But interesting plaques from the past",Oct-18
Amazing design,kk8322,"Madurai, India",ui_bubble_rating bubble_50,3-Oct-18,Amazing design & oldest building in kolkata. 200+yrs old building in walkable design around heart of the city.,Oct-18
Cathedral,MelissaDsouza,"Mumbai, India",ui_bubble_rating bubble_50,22-Sep-18,Use of Phone is not allowed inside the cathedral its walk able distance from Maidan Metro station and just besides birla science centre,Sep-18
Spiritually enthralling,KSRamanathan22,"Jincheng, China",ui_bubble_rating bubble_50,20-Sep-18,"Reading the inscriptions by various British captains and other military men in tribute to their fallen comrades in parts of India and beyond was an experience that touched me deeply and that I hope never to forget. The power of these words in the chambers of this holy sanctum moved me beyond tears. One particular inscription detailing mankind's shortcomings and the desire to be forgiven by the Almighty was a moment I will cherish forever. 

Kolkata has preserved much of its British and Christian history in ways I have not experienced in other Indian cities and St. Paul's is a perfect example and testament to that.",Sep-18
sacred place to sit and reflect,prinzs1,"Phoenixville, Pennsylvania",ui_bubble_rating bubble_50,6-Aug-18,"a long walk to come here, but it was worth it, to sit inside and just reflect, it was cool and pleasing to the senses .. we all sat for a very long time and it was hard to leave",Oct-17
Passable place as a tourist,Belasheshe,,ui_bubble_rating bubble_40,31-Jul-18,"Just next to Birla Planetarium , this place can be visited in a jiffy. The architecture is amazing and the interiors are captivating. Nice place to sit and say a silent prayer.",Mar-18
Lovely church,Lawriem1,"Melbourne, Australia",ui_bubble_rating bubble_40,30-Jul-18,We stopped by to have a look around St Paul’s Cathedral. It was a Sunday mid morning and it was not crowded at all. The stained glass windows are beautiful. Very peaceful.,Jul-18
Good Place to Roam Around,realmzist,"Dhaka City, Bangladesh",ui_bubble_rating bubble_40,25-Jul-18,This place is very calm and beautiful. The church looks well designed. Try to visit at evening and carry good camera for pictures.,Mar-18
X'mas Time :),DermasourceI,,ui_bubble_rating bubble_50,19-Jul-18,"Last year visited this place during Xmas......Huge queue! 

But once I was inside...it was worth the wait! 

Amazing locale.....great photo op here.....",Dec-17
Grand House of Prayer.,Dhairyashil V,"Pune, India",ui_bubble_rating bubble_40,3-Jul-18,"Consecrated in 1847, St.Paul's is the metropolitan church of India and the Anglican Cathedral of Kolkata. This architectural marvel was built in Indo-Gothic architecture and is an elegant and striking historical house of faith of Kolkata. Inside of the cathedral is even more exquisite with splendid carvings, sculptures, Gothic stained windows, frescoes, paintings, murals etc. The ancient grandeur of the nave with its well kept pews creates a dignified, peaceful and prayerful atmosphere here. Inside the cathedral are also marble plaques in memory of British soldiers who laid their life in the Indian War of Independence in 1857. 

This holy place welcomes all people to visit and pray here.The church timings for visitors are from 10 am to 6 pm on weekdays and on Sundays they are from 6 am to 12 noon & 3 pm to 6 pm. 

St. Paul's Cathedral is truly a majestic House of Prayer. More",Jun-18
Disappointing,WilliamWrawby,"Brigg, United Kingdom",ui_bubble_rating bubble_20,29-Jun-18,"Coming from the Uk we have chruches that are 100s of years old, and many well over 1000 years old with history. There is a saxon church in the village where I stay. The most interesting points are that the steeple is not the original as it was destroyed in an earthquake and there are some memorials inside to soldiers killed in the Indian War of Independence in 1857. I would not return.",Jun-18
All are welcome,KrishnakumarCM,"Bengaluru, India",ui_bubble_rating bubble_30,26-Jun-18,"The calm and spacious prayer hall welcomes people of all faiths to sit and pray.It is said the basic structure was built 170 years ago.A good place of visit for city tourists,the Gothic architecture being the main attraction.",Jan-18
Do visit to have a feel of architectural beauty,Awadhesh kumar M,"Madhubani, India",ui_bubble_rating bubble_50,22-Jun-18,You can feel the old architecture of the building and it is adjacent to Birla Planetarium which is near to Maidan Metro station.,Jun-18
Lovely,Wayne M,"Lower Hutt City, Wellington, New Zealand",ui_bubble_rating bubble_50,19-Jun-18,Clear sign of the British influence and impact here. Nice stained glass windows. Interesting to see influence that has shaped the church here - in the past and now...,Jun-18
colonial church,AnjanManda,"Hyderabad, India",ui_bubble_rating bubble_40,17-Jun-18,"The colonial era church built for growing european community is epitome of Indo gangetic architecture.it is one of the oldest churches of India, completed in 1847.The sprawling church complex is in southern end of maidan. Interiors of the church are a visual treat with paintings, floral designs and stained glass windows.Walls are decked with beautiful mural paintings.The tourist attraction is favourite of people seeking historical and architectural landmarks.",May-18
First Episcopal Church in Asia,asis2015,"Silchar, India",ui_bubble_rating bubble_50,10-Jun-18,"Located right in the middle of the busy metro city this reminds everyone of the colonial times and takes down the lane of history. It looks marvelous during Christmas holidays when the cathedral, the garden around it as well as the surrounding streets are all bathed in light and festivities. It has a huge nave, majestic altar and chancel, along with carvings and paintings depicting great moments and events of Christian history.",May-18
Magnificent Church,Koel_Maj,"Kolkata, India",ui_bubble_rating bubble_50,5-Jun-18,"It is one of the most beautiful cathedral's i have seen so far.It is situated just beside the Birla Planetorium. 
Timings:- 
Monday - Saturday: 
9:00 AM - 12:00 PM 
3:00 PM - 6:00 PM 
Sunday: 
7:30 AM - 6:00 PM 
The place is neat and clean. Mobile phones and cameras needs to be switched off before entering the cathedral. There is no entry fee. 

During christmas and new year they decorate the entire place with flowers, lights and figurines which makes it look very attractive. The massive glass paintings inside the cathedral are really beautiful pieces of art. 
Few products created by underpriviledged children are kept on display inside the cathedral.You can talk to the cathedral authority if you want to buy them. 
If you are in Kolkata this is a must visit place and i would suggest you to spend some time inside the cathedral as it will give you peace of mind and make you feel close to God. More",Jan-18
Really good architecture.,reubenranjanfern2017,"Noida, India",ui_bubble_rating bubble_50,31-May-18,"Located in central Kolkata, this huge structure is holy place. Very peaceful and calm place. Very well maintained .",May-18
Pretty building,GavsterBedlington,"Cape Town Central, South Africa",ui_bubble_rating bubble_50,27-May-18,Lovely church stepped in history and a wonderfully cool cafe I escape the steamy weather . A nice place to visit along with the other parts of the City .,May-18
Peace,Taniaghoshal,,ui_bubble_rating bubble_50,27-May-18,"This place is so peaceful as well as carries the heritage of old kolkata.. 
Gigantic structure with snow white church is one of the best church of kolkata.. 
The wide front space, the flower garden, the ground at back side as well as the prime location makes this place most attractive. 

The inside of the church is so peaceful as well as beautiful. 
Great place and must visit for tourist.",Feb-18
The regal church,crittertank,"New Delhi, India",ui_bubble_rating bubble_40,20-May-18,"Located very close to Victoria Memorial, this huge cathedral will take you back to art classes. Still a working Cathedral with Sunday mass, they have a beautiful alter and stained glass windows. And not to forget the gorgeous grounds. 
The entry is free here.",May-18
Beautiful old world charm,rdonna100,"Bengaluru, India",ui_bubble_rating bubble_50,4-May-18,"A great colonial relic that is full of magnificence, A must visit place in the city of JOY. Very beautiful!",Apr-18
Beautiful architecture holy church,ChefMoonu,"Kolkata, India",ui_bubble_rating bubble_50,30-Apr-18,St. paul's cathedral is a beautiful architecture church in kolkata and search a beautiful place in kolkata.,Apr-18
Gothic Style Cathedral,PuckPasha,"Doha, Qatar",ui_bubble_rating bubble_40,29-Apr-18,This is an Anglican cathedral built in the mid-19th century. It was the first Episcopal church in Asia!,Mar-18
Church!!,sonamb754,"Bengaluru, India",ui_bubble_rating bubble_50,17-Apr-18,"This church is close to Victoria Memorial and is beautifully built.The architecture inside the church has beautiful carvings, can have a peaceful day apart from Sunday. Photos not allowed",Mar-18
Beautiful church,ForeverRover,"New Delhi, India",ui_bubble_rating bubble_50,31-Mar-18,This was my first visit to any church and its beautifully built. The architecture is so intricate. Close to victoria memorial hall.,Mar-18
St. Paul's Cathedral,Rohit B,,ui_bubble_rating bubble_50,31-Mar-18,"This is the oldest church in Kolkata, best time as usual is during christmas eve, people come here in thousands.",Nov-17
Large Church,sai24453,"Bengaluru, India",ui_bubble_rating bubble_40,22-Mar-18,This is a church. I have seen this place from the outside. It was very large and beautiful. It was constructed excellently and i saw many people were there on Sundays.,Mar-18
Beautiful Cathedral,Gandhi_Chacha,"Holland, Michigan",ui_bubble_rating bubble_50,15-Mar-18,"The exterior architecture is not as impressive as the interior. The interior has exquite carvings and mosaics. I have taken groups to India for 29 years and we always schedule a stop at St. Paul’s Cathedral. If you visit Victoria Memorial, you must go down the street and around the corner to St. Paul’s. They are both classical British India.",Feb-18
Perfect Monday visit,Jayant1947,"Hong Kong, China",ui_bubble_rating bubble_50,3-Mar-18,This was coupled with a visit to the Victoria Memorial. The church is beautiful and filled with historical artifacts. Needs at least an hour and half to do justice.,Feb-18
Like an English Cathedral,Brian M,,ui_bubble_rating bubble_40,2-Mar-18,Imposing and impressive cathedral. Inside is quite stunning. Very light and airy. Unfortunately no photos allowed.,Jan-18
Christ bless you all,PoojaS2318,"Kolkata, India",ui_bubble_rating bubble_40,28-Feb-18,St. Paul's Cathedral is one of the most beautiful churches I have visited. It is very picturesque. It's one the oldest church,Feb-18
Had a nice visit to this famous church,neha763,,ui_bubble_rating bubble_50,27-Feb-18,I had visited this church recently. We had a very nice visit. Wonderful place. Nice feelings to visit here.,Feb-18
Colonial,NswAustraliaDidi,NSW AUSTRALIA,ui_bubble_rating bubble_30,25-Feb-18,"Colonial architecture on display, very impressive building from the outside. The inside for me wasn’t great and we only spent a short time here.",Feb-18
Chruch,Rathore_digamber,"New Delhi, India",ui_bubble_rating bubble_40,23-Feb-18,One of the old church in Kolkata beautiful as architecture nearby maidan. You can go for visit and prayers too,Feb-18
Worth a quick look,Paul R,"Leighton Buzzard, United Kingdom",ui_bubble_rating bubble_30,14-Feb-18,"Quite a nice building but nothing spectacular, as cathedrals go. However, as part of a tour around the sights of central Kolkata, it's a contrast to much of what you will see, so it's worth popping in for a visit.",Dec-17
One of the must visits in Kolkata,Gargi D,"Kolkata, India",ui_bubble_rating bubble_40,12-Feb-18,When in Kolkata do not miss this cathedral!! It has historical significance and is of the many attractions from Colonial past,Dec-17
The church!!!,Rishav1999,"Kolkata, India",ui_bubble_rating bubble_40,10-Feb-18,"Nice place to hop around.. for family or frie nd.. located at kolkata, probably the biggest church outside Europe..",Feb-18
Have faith,Koyel M,"Dombivli, India",ui_bubble_rating bubble_50,5-Feb-18,"History unites here with faith and peace. if you are looking for a quaint place to meditate, to spend some moments in peace or simply study the architecture, visit this place. located at the heart of Kolkata, the Cathedral maintains its serenity with the sprawling gardens, colored glasses and the huge windows. the paintings on the wall would keep you engaged for hours. 
visit this place to connect to your soul.",Apr-17
St Paul's Cathedral,Margaret M,"Hexham, United Kingdom",ui_bubble_rating bubble_40,1-Feb-18,This is a fine architectural building. Inside there is much of interest to see and read about. This is a Church clearly serving the local community,Jan-18
Peaceful,Piya89,Kolkata,ui_bubble_rating bubble_50,1-Feb-18,A peaceful visit. Felt beautiful. Visited with the one I love holding his hand prayed in front of Jesus. It was a very nice feeling.,Jan-18
Stood through time,altosaint,"Bengaluru, India",ui_bubble_rating bubble_40,30-Jan-18,"A very old cathedral, that has seen centuries go by. Definitely visit once. Its proximity to other tourist attractions like Victoria Memorial make it easy to reach as well.",Jan-18
Must see church,rajveer0072016,"Kolkata, India",ui_bubble_rating bubble_40,26-Jan-18,St. Paul's Cathedral church is an old and must see church of Kolkata.It is near Birla Platoreum.It is huge and well maintained.In Christmas many people visit here.,Dec-17
Great piece of architecture,Anshumanafsa,"Kurseong, India, Asia",ui_bubble_rating bubble_50,24-Jan-18,Located near Victoria memorial and the birla planetarium. This is a must see church. The midnight mass on Christmas eve is a thing worth attending.,Feb-17
Must visit for a history afficianado!!,Bangaloredsoul,"Kolkata, India",ui_bubble_rating bubble_50,15-Jan-18,"If you are a spiritual person, the serene atmosphere of the church will soothe your mind. 

However, this is a hidden gem for history aficionados. The inside of the church is full of plaques put up by grieving relatives, and you see plaques put up during the Raj rule- for soldiers and officers who died fighting during the sepoy mutiny, to world war 2. Not only soldiers, but also folks from different strata's of British and Anglo Indian society. 

If you are a serious history buff, a solid couple of hours with a notebook is recommended :-) Unfortunately, photography is not permitted inside the grounds. 

The Cathedral grounds also hosts a lot of different events, from the Kolkata literary fest to Kolkata Christmas festival. 

A must visit for all those who are taking a walk on Chowringhee road. More",Jan-18
worth a visit,Gilkumar,"New Delhi, India",ui_bubble_rating bubble_40,12-Jan-18,"St Paul's cathedral is more interesting to look at from the outside than inside. This church gets very crowded during the Christmas season. Midnight's mass is virtually impossible to attend, due to the crowd.",Jan-18
In search of inner peace,Abhik251,"Kolkata, India",ui_bubble_rating bubble_40,10-Jan-18,"An apt place to soothe your inner self. The place has great architecture, plaques and tablets from the historical times of Sepoy mutiny. Apart from this the atmosphere is very much comforting. 
Visited on 25th Dec to attend the special morning mass and it was something I will cherish as memory to remember.",Dec-17
nothing great,raghuvirkamath,"Bengaluru, India",ui_bubble_rating bubble_20,5-Jan-18,not at all a tourist destination . just a simple church . dont recommend at all to any of my friends . just take some pics from outside and it is not at all maintained .,Dec-17
Lovely,Jkbagrodia,"West Bengal, India",ui_bubble_rating bubble_50,31-Dec-17,First visit of mine to a church and really amazed by its beauty and such a calm and peaceful atmosphere inside the church. A nice experience overall,Dec-17
Gorgeous Church,anniejangam,"New Delhi, India",ui_bubble_rating bubble_40,30-Dec-17,A lovely church with beautiful architecture. The place is very comforting. I found it very calm and peaceful.It is also easy to access so makes it wonderful attraction to visit.,Mar-17
An Indo-Gothic Cathedral,njan45,"Kochi (Cochin), India",ui_bubble_rating bubble_40,9-Dec-17,"It stands next to Victoria memorial covered by huge trees one of the oldest churches in India built by East India company. A number of ""martyrs"" from the 1857 ""mutiny"" are interned here. It was rebuilt several times because of damages caused by earthquakes. 
A large green belt surrounding the church makes it more beautiful.",Nov-17
Dr.Ajay Budhwar,ajaybudhwar,"Amritsar, India",ui_bubble_rating bubble_50,6-Dec-17,Very peaceful and serene environment. Must visit if u r in kolkata. Birla plantrium is near by and victoria memorial also,Dec-17
A GOOD VISIT,Jamest1986,"Cairns, Australia",ui_bubble_rating bubble_40,13-Nov-17,"A nice visit to view the makings of the British Empire and its roots, but I'm not one for churches but people on the history trail must come here.",Oct-17
"Beautiful church, serene surroundings",AnkurPankur,"Pune, India",ui_bubble_rating bubble_40,8-Nov-17,"This cathedral / church is bang in the middle of central Kolkata (Maidan area), just across the road from Victoria Memorial and next to Birla Planetarium, but shut off from Kolkata's noise and dirt by tall trees and the greenery. 

We went here just before it opened (10 AM) and there was no one except us in the whole complex. We took a slow walk around the church building and it was relaxing. The building is beautiful and feels grand from some points. The surrounding area - the gardens and the grounds - is well-maintained, lush and serene. We entered the building at 10 AM and, it was more peaceful and more beautiful (photos are not allowed inside). The stained glass windows were big and beautiful. The many statues, emblems and paintings are also interesting. More",Oct-17
Beautiful Church,rayxpac,,ui_bubble_rating bubble_40,6-Nov-17,Lovely Church that captured old Kolkata and it was lovely spending a few quiet moments in there and reflecting. Highly recommended! Couldn't catch a service there but I will try next time.,Dec-16
Old church at kolkata,SOUMENJANA,,ui_bubble_rating bubble_30,1-Nov-17,Old church at kolkata. It is a central kolkata. Church is well. Staff member is good. Nice place for play.,May-17
Most Beautiful and Serene Church,epicureantales,"Hyderabad, India",ui_bubble_rating bubble_50,30-Oct-17,This place is located right next to the Birla Planetarium and after sweating in the extreme kolkata summer heat I found it very peaceful and relaxing after entering the church. I sat there inside the church along with a friend who is a christian and as she prayed I marvelled at the beautiful and magnificent architecture of the place. I could not take pictures inside as it is prohibited. There is no entrance fee and the cathedral has a huge garden around it. Despite the heavy traffic outside you do not hear anything and I love this place.,Mar-17
Relief,857rakeshs,"Kolkata, India",ui_bubble_rating bubble_50,28-Oct-17,It is very nice and peace ful place. Decorated like a princess. Good place to visit with family and friends.,Oct-17
Peace,796asadc,"Bengaluru, India",ui_bubble_rating bubble_50,24-Oct-17,That title is the one word that describes this place aptly. Whether you are attending mass or just visiting the serenity of the church and it’s grounds soothes you. Beautiful to behold when you sit inside and look at the architectural design you can’t help but admire the workmanship that just have gone into building this church. A must do in Kolkata.,May-17
St. Paul's Cathedral is NOT to be missed,fancynancynator,,ui_bubble_rating bubble_50,19-Oct-17,"Whether you are attending a service or you've just wandered in to escape the heat, do not miss this wonderful church. It evokes the British Raj but local Calcuttans worship here today.",Dec-16
Kolkata's largest cathedral!!!,JharnaS10,"Mumbai, India",ui_bubble_rating bubble_50,17-Oct-17,"A beautiful place to visit, the present structure is open to public from 9 AM to 12 PM and again from 3 PM to 6 PM.Its however closed on Sundays.",Aug-17
Oldest Cathedral Church,Santhosh K,"Chennai, India",ui_bubble_rating bubble_40,6-Oct-17,Largest and oldest Cathedral church in kolkata and first episocopal church in asia.Construction of this church was completed in 1847. Interior design was great but photography was prohibited inside the church. Do not miss if you are interested in architecture,Oct-17
An oasis of calm,Hilary F,"Uckfield, United Kingdom",ui_bubble_rating bubble_50,1-Oct-17,I was amazed when I entered the cathedral at the size and unusual layout. It had a very peaceful feel to it and it was sobering to read the plaques on the walls in memoriam to those young men and women who died of disease or who were captured and killed in the early days of colonial settlement.,Sep-17
Kolkata heritage,subrata c,,ui_bubble_rating bubble_50,29-Sep-17,"One of the oldest cathedral church in kolkata, many people come single, families or friends to pray, specially on Christmas occasion gather many people",Sep-17
Prayers.,PoojaS2318,"Kolkata, India",ui_bubble_rating bubble_40,26-Sep-17,This church is one of the oldest church. It's a beautiful church located near birla planetarium. This church looks more beautiful during Christmas and New Years.,Sep-17
Oldest cathedral in Kolkata,anand46n,"Hyderabad, India",ui_bubble_rating bubble_50,25-Sep-17,"St . Paul cathedral is one of the oldest cathedral’s in Kolkata. Cathedral is so calm and quiet, as soon enter one can feel peace in mind and soul. Architecture is great .Free to enter this cathedral has wonderful architecture outside and in. Its a very quiet, reverent place and you cannot take photos inside. There are a lot of photos and paintings inside showcasing the cathedrals history.",Jun-17
More of heritage value than a Church.,varghisgeorge,"Bengaluru, India",ui_bubble_rating bubble_50,17-Sep-17,"Its good, more so from the architectural view point . peaceful place to spent some time. Exteriors are wearing a worn out look.",Sep-17
Peaceful,Dipanwiita,"Mumbai, India",ui_bubble_rating bubble_40,15-Sep-17,A very peaceful place to unwind. Sit inside the cathedral and the sense of serenity engulfs you. The facade is beautifully done with stained glass . The architecture of the cathedral is done in gothic style. Beautiful place,Sep-17
Nice church,Saw333,,ui_bubble_rating bubble_50,27-Aug-17,It is a nice church and the environment is very pleasing. Loved the place and would love to visit again.,Aug-17
Great architecture,Elyse C,"Perth, Australia",ui_bubble_rating bubble_30,26-Aug-17,"Free to enter this cathedral has wonderful architecture outside and in. Its a very quite, reverant place and you cannot take photos inside. There are alot of photos and paintings inside showcasing the cathedrals history. Though the tower was replaced after the spire fell a second time from earthquakes you could never tell! Worth a visit if you're nearby or at the planetarium.",Aug-17
Quiet place,649ishas,"New Delhi, India",ui_bubble_rating bubble_30,18-Aug-17,The place looks massive and has beautiful glass work. A little on the history end. Good place to be if u are looking for a quiet place. Very close to park Street.,Aug-17
beautiful,matri_54,"Mumbai, India",ui_bubble_rating bubble_40,15-Aug-17,"St . paul cathedral is one of the oldest cathedral in kolkata . cathedral is so calm and quiet , as soon enter one can feel peace in mind and soul . architecture is great .",Jan-17
The place has nothing much to offer,Abdus Samad K,,ui_bubble_rating bubble_30,14-Aug-17,"Could not enter the cathedral, it was closed. there are open areas around the cathedral. Did not found much of information displayed any where which i expected to be displayed as an historical place.",Mar-17
Feel of christian culture.,Amitpat,"Pune, Maharashtra, India",ui_bubble_rating bubble_40,1-Aug-17,"A good place to visit to see old Cathedral, avoid rush days especially Sundays and Mass timings. Must visit.",Mar-17
Iconic Cathedral,HwenTsang,"Kolkata, India",ui_bubble_rating bubble_40,16-Jul-17,Has admirable architecture with stained glass windows...enthralls the city especially in Christmas eve/New Year eve Midnight Mass when even non-Christians flock here and pray to the Holy Jesus in the true Kolkatan spirit..it is often televised live in TV channels across the state,Oct-16
Beautiful,NeenaG07,"Bengaluru, India",ui_bubble_rating bubble_50,29-Jun-17,The church is beautiful. the interiors are beautiful with glass paintings. Well maintained with beautiful gardens.,Jun-17
If u have too much spare time.,YashGoyal,"Gurugram (Gurgaon), India",ui_bubble_rating bubble_30,26-Jun-17,U are not allowed to take photographs .many epitaphs saying who died when very few busts to see. Stained glass are pretty to look at but then one wishes to keep memories by clicking.,Jun-17
First cathedral of Kolkata,Rajadas2014,"Kolkata, India",ui_bubble_rating bubble_40,26-Jun-17,City's very old cathedral built by Biritsh government. It is very near to another famous place victoria meorial. Very old and attractive.,May-17
Visit in best friend,Sanjit C,,ui_bubble_rating bubble_50,25-Jun-17,St Paul's cathedral ranked 16 among places to visit in kolkata.st Paul's cathedral has been set up in kolkata west bengal.its foundation was laid in 1839.,Jun-17
First cathedral built in the overseas territory of the British Empire,Arunangshu M,Mumbai,ui_bubble_rating bubble_50,14-Jun-17,"St. Paul's Cathedral, Kolkata is the seat of the Diocese of Kolkata . It is very nearby to Victoria Memorial an icon of Kolkata, the city of joy. It was the first cathedral built in the overseas territory of the British Empire.",May-17
